Taxkey,Address,lat,lng
494-0419-000,3336 W HAYES AV,43.00142760000001,-87.956583
459-1412-000,1516 S LAYTON BL,43.01552299999999,-87.94737599999999
459-1505-000,1636 S LAYTON BL,43.013292,-87.94741800000001
434-2372-000,1336 S 22ND ST,43.0172809,-87.94046999999999
436-0573-000,713 S 38TH ST,43.023097,-87.9613792
434-2025-000,2023 W SCOTT ST,43.0189526,-87.9388831
434-2101-000,1245 S 20TH ST,43.0180409,-87.93848899999999
459-0550-000,2143 W MAPLE ST,43.0110646,-87.9407104
459-0032-000,1520A S 21ST ST,43.01551509999999,-87.93924369999999
458-0506-000,1819 S LAYTON BL,43.010808,-87.948365
435-0210-000,928 S 32ND ST,43.0211403,-87.9535906
471-0146-000,2166 S 33RD ST,43.005164,-87.955063
471-0015-000,1910 S 28TH ST,43.0100485,-87.9489742
495-0190-000,2359 S 30TH ST,43.001794,-87.95203459999999
435-0719-000,1040 S 30TH ST,43.0201511,-87.9512068
471-0707-000,2210 S 31ST ST,43.004515,-87.952583
457-0127-000,3510 W BRANTING LA,43.015334,-87.95795799999999
458-9912-000,1636 S 34TH ST,43.013201,-87.9561669
494-0404-000,3321 W LINCOLN AV,43.002801,-87.956182
435-0912-000,1319 S LAYTON BL,43.017665,-87.948222
435-1259-000,3200 W GREENFIELD AV,43.017179,-87.95406
435-0443-000,1104 S 35TH ST,43.019851,-87.957335
471-0674-000,2202 S 30TH ST,43.0047659,-87.95138999999999
434-0454-000,1219 S 21ST ST,43.018616,-87.9396661
434-1525-000,724 S 23RD ST,43.023584,-87.94184299999999
458-0793-000,1955 S 31ST ST,43.0090999,-87.953188
471-0657-000,2924 W LINCOLN AV,43.003376,-87.95136199999999
470-2631-000,2601 W GRANT ST,43.004664,-87.946759
424-0237-000,602 S 28TH ST,43.02561499999999,-87.948768
495-0112-000,2820 W HAYES AV,43.001568,-87.95004899999999
434-0368-000,2511 W SCOTT ST,43.018844,-87.945465
434-0368-000,2511 W SCOTT ST,43.018844,-87.945465
424-0232-000,620 S 28TH ST,43.0252151,-87.94880719999999
471-0038-000,2827 W BURNHAM ST,43.01018000000001,-87.95006300000001
435-1401-000,2923 W PIERCE ST,43.023694,-87.950988
