Taxkey,Address,lat,lng
547-1100-100,3800 S LOGAN AV,42.975555,-87.89668499999999
582-9946-000,3985 S LENOX ST,42.971889,-87.898673
581-1220-000,3984 S TAYLOR AV,42.9718849,-87.9004875
548-0382-000,3861 S GRIFFIN AV,42.9744052,-87.90444099999999
582-9943-100,3956 S PINE AV,42.972376,-87.8991829
539-1132-000,3340 S LENOX ST,42.9837983,-87.8978637
548-0862-000,3603 S PINE AV,42.979149,-87.89978099999999
539-1020-000,915 E MORGAN AV,42.9807289,-87.89764199999999
547-1411-000,3775 S BRUST AV,42.9757183,-87.8897707
536-0617-000,3430 S 11TH ST,42.982112,-87.926155
547-0510-000,1305 E TRIPOLI AV,42.9744946,-87.8930259
582-1037-000,4246 S WHITNALL AV,42.9677719,-87.897018
536-0530-000,3377 S 11TH ST,42.983013,-87.92681999999999
539-0450-000,1027 E HOLT AV,42.9822218,-87.89604849999999
547-0586-000,3868 S HANSON AV,42.974412,-87.8920072
538-0622-000,3218 S CHASE AV,42.985997,-87.9090219
548-9928-000,326 E BRADLEY AV,42.977658,-87.906801
547-0548-000,1222 E CRAWFORD AV,42.975797,-87.89364499999999
547-0548-000,1222 E CRAWFORD AV,42.975797,-87.89364499999999
540-0215-000,3329 S SPRINGFIELD AV,42.983695,-87.8827589
546-0466-000,3750 S BRUST AV,42.976163,-87.889138
582-1003-000,4121 S LOGAN AV,42.96943,-87.89681800000001
548-0053-000,219 E BRADLEY AV,42.9772048,-87.9080345
503-9985-000,1836 E OKLAHOMA AV,42.988495,-87.88596
547-1098-000,3771 S HERMAN ST,42.975812,-87.896135
582-1230-000,1122 E NORWICH ST,42.972121,-87.895047
540-0213-000,3319 S SPRINGFIELD AV,42.983899,-87.882869
539-0214-000,3420 S NEVADA ST,42.981854,-87.891634
547-0522-000,1227 E CRAWFORD AV,42.975295,-87.893551
548-0817-000,609 E MORGAN AV,42.980753,-87.90140799999999
538-0491-100,3308 S WHITNALL AV,42.98442,-87.90497099999999
547-1218-000,3528 S HERMAN ST,42.9803217,-87.89545650000001
538-0960-000,206 E HOLT AV,42.9826919,-87.9079998
582-9935-100,4021 S HERMAN ST,42.9713343,-87.89611269999999
538-1256-000,3141 S BRISBANE AV,42.9873,-87.90611799999999
582-1253-000,3945 S HERMAN ST,42.972716,-87.896205
503-1820-000,2915 S ELLEN ST,42.9896399,-87.8873788
535-0877-000,1336 W OHIO AV,42.984887,-87.9300389
581-1207-000,3937 S PINE AV,42.972842,-87.89996099999999
548-0814-000,531 E MORGAN AV,42.980754,-87.901946
536-0586-000,3426 S 13TH ST,42.982207,-87.92857099999999
547-0340-000,3864 S LOGAN AV,42.974251,-87.8967926
582-1412-000,4157 S CLEMENT AV,42.9688919,-87.894425
541-1025-000,2815 E OKLAHOMA AV,42.987761,-87.874173
539-0547-000,3256 S LENOX ST,42.985248,-87.8977759
503-0858-000,2879 S SUPERIOR ST,42.992621,-87.88218599999999
539-0557-000,3200 S LENOX ST,42.986349,-87.897752
504-0894-000,3036 S HERMAN ST,42.98883,-87.89523
536-1311-000,827 W HOLT AV,42.9827544,-87.9225702
546-0432-000,3670 S ALABAMA AV,42.9776014,-87.8880058
502-0002-000,3003 S SUPERIOR ST,42.990236,-87.877893
547-1412-100,3781 S BRUST AV,42.975603,-87.889904
539-0532-000,3223 S LOGAN AV,42.9859,-87.8972129
581-0513-000,4112 S WHITNALL AV,42.96999,-87.901915
548-0353-100,3810 S GRIFFIN AV,42.975499,-87.903673
539-1018-000,925 E MORGAN AV,42.980793,-87.89732409999999
540-1354-000,2302 E MORGAN AV,42.981221,-87.880809
547-1036-000,3719 S LOGAN AV,42.97686400000001,-87.897374
547-1029-000,3704 S LOGAN AV,42.977159,-87.896653
547-1029-000,3704 S LOGAN AV,42.977159,-87.896653
541-0313-000,3419 S ILLINOIS AV,42.9822119,-87.87523499999999
548-0904-000,3828 S WHITNALL AV,42.9749679,-87.9053
540-1200-110,3476 S AHMEDI AV,42.981141,-87.8857079
499-1525-000,317 E WILSON ST,42.9998931,-87.90636339999999
500-0011-000,715 E POTTER AV,42.99655389999999,-87.8998884
497-0309-000,2466 S 9TH PL,42.99982,-87.92334699999999
499-1298-000,2511 S HOWELL AV,42.998905,-87.905177
498-0032-000,2602 S 3RD ST,42.9975219,-87.91385
505-0613-000,324 E SCHILLER ST,42.993439,-87.90599499999999
497-0319-000,2426 S 9TH PL,43.0006516,-87.9234338
466-0436-000,2257 S WOODWARD ST,43.0033583,-87.9006
501-0379-000,2448 S DELAWARE AV,42.99939180000001,-87.8926147
540-0828-000,1820 E EUCLID AV,42.987623,-87.88644599999999
507-1019-000,2977 S 12TH ST,42.990252,-87.92786699999999
540-0008-000,3255 S KINNICKINNIC AV,42.985498,-87.8824379
504-0830-000,2970 S LOGAN AV,42.990361,-87.8964869
540-0405-000,3143 S PENNSYLVANIA AV,42.9870901,-87.8796715
535-9982-000,3373 S 13TH ST,42.98310000000001,-87.92929199999999
508-0430-000,2916 S 15TH ST,42.9915642,-87.9312547
541-0030-000,3113 S INDIANA AV,42.987654,-87.87619099999999
536-0528-000,3365 S 11TH ST,42.983231,-87.92681499999999
507-1209-000,3009 S 12TH ST,42.989841,-87.92787799999999
502-0025-000,3038 S WENTWORTH AV,42.98936399999999,-87.87708099999999
538-1102-000,3207 S ADAMS AV,42.9862759,-87.90321
505-0317-000,537 E RUSSELL AV,42.9954505,-87.90178159999999
539-0624-000,3234 S PINE AV,42.985698,-87.89900999999999
540-0006-000,3243 S KINNICKINNIC AV,42.9857701,-87.8824035
505-0143-000,2762 S ADAMS AV,42.994224,-87.90245999999999
539-0628-000,3214 S PINE AV,42.9861253,-87.8990531
536-0517-000,3307 S 11TH ST,42.984436,-87.926788
504-0846-000,2979 S CLEMENT AV,42.9901709,-87.894657
536-0612-000,3423 S 10TH ST,42.982324,-87.92562300000002
541-0111-000,2713 E OKLAHOMA AV,42.987817,-87.875343
547-1007-100,3729 S CLEMENT AV,42.976662,-87.894836
504-0824-000,1020 E MANITOBA ST,42.989951,-87.896136
536-0580-000,3421 S 12TH ST,42.982314,-87.9280409
500-0507-000,1439 E PRYOR AV,42.995705,-87.890457
