Taxkey,Address,lat,lng
365-1343-000,3132 W MC KINLEY BL,43.0475843,-87.9534657
390-1145-000,1903 W HIGHLAND AV,43.043974,-87.936758
389-1841-000,2449 W HIGHLAND AV,43.04393899999999,-87.944014
388-0649-000,956 N 35TH ST,43.04298259999999,-87.9573912
365-1367-000,3206 W MC KINLEY BL,43.04758899999999,-87.95394999999999
401-0044-000,3001 W ST PAUL AV,43.034493,-87.95173799999999
388-1703-000,2923 W HIGHLAND BL,43.04410000000001,-87.951313
365-1488-000,1241 N 29TH ST,43.0468037,-87.9502242
388-0603-000,953 N 33RD ST,43.042837,-87.955545
365-1524-000,2808 W JUNEAU AV,43.046135,-87.949207
400-0050-000,531 N 26TH ST,43.0368842,-87.9466047
389-0809-100,1128 N 25TH ST,43.045139,-87.944607
401-2082-000,3128 W ST PAUL AV,43.035051,-87.95357200000001
389-1503-000,2035 W WELLS ST,43.040041,-87.938988
388-0631-000,943 N 34TH ST,43.042626,-87.956774
364-2505-100,1238 N 26TH ST,43.046734,-87.945952
364-2505-100,1238 N 26TH ST,43.046734,-87.945952
390-0552-000,1316 W HIGHLAND AV,43.0445982,-87.92933450000001
