Taxkey,Address,lat,lng
305-0722-000,2803 N 70TH ST,43.0702301,-87.9997932
304-0150-000,2900 N 74TH ST,43.0718419,-88.004459
304-0408-000,2854 N LEFEBER AV,43.071141,-88.002827
304-0169-000,2960 N 75TH ST,43.073045,-88.005684
305-0896-000,6614 W CHAMBERS ST,43.07380999999999,-87.994461
367-0489-000,4811 W WASHINGTON BL,43.052573,-87.974025
289-0416-000,5612 W AUER AV,43.076607,-87.9836105
305-0498-000,2845 N 72ND ST,43.070878,-88.00213099999999
420-0292-000,437 S 65TH ST,43.026915,-87.994058
329-1118-000,2616 N 56TH ST,43.066565,-87.98300990000001
306-0419-100,3022 N 53RD ST,43.074006,-87.97939099999999
346-0605-000,1819 N 54TH ST,43.0546303,-87.9811733
368-0679-000,5717 W VLIET ST,43.049454,-87.984827
330-1233-000,2565 N 60TH ST,43.065804,-87.9878389
306-0506-000,2902 N 55TH ST,43.0718048,-87.9818773
346-1857-000,5408 W CHERRY ST,43.0505035,-87.9814396
289-0412-000,5538 W AUER AV,43.076918,-87.9832179
346-9915-000,2010 N 53RD ST,43.05621499999999,-87.979612
330-1211-000,2641 N 60TH ST,43.0670908,-87.9878007
304-0217-000,2957 N 75TH ST,43.0729438,-88.00631159999999
367-0234-000,1308 N 45TH ST,43.0477524,-87.96996779999999
346-1206-000,1754 N 58TH ST,43.054223,-87.984982
346-0538-000,2166 N 55TH ST,43.058644,-87.981611
367-0816-000,1546 N 49TH ST,43.051218,-87.97445640000001
368-0445-000,1247 N 55TH ST,43.0471306,-87.982576
368-0474-000,1230 N 55TH ST,43.046785,-87.98194
406-1350-000,177 N 71ST ST,43.033019,-88.001148
329-1403-000,2505 N 56TH ST,43.064466,-87.9833589
306-0718-000,2820 N 57TH ST,43.070334,-87.98393399999999
305-0840-000,6700 W MOLTKE AV,43.0746595,-87.9959973
409-0208-000,621 N 94TH ST,43.037662,-88.030554
418-0232-000,230 S 80TH ST,43.0287847,-88.01202169999999
417-1320-000,419 S 90TH ST,43.027034,-88.02458899999999
264-1008-000,7336 W POTOMAC AV,43.08727450000001,-88.00320110000001
347-0581-000,1817 N 48TH ST,43.05463899999999,-87.97392099999999
368-0814-000,1424 N 52ND ST,43.049708,-87.978467
403-0401-000,4727 W WOODLAWN CT,43.037979,-87.97288999999999
406-0934-000,321 S 69TH ST,43.028811,-87.99900099999999
402-0404-000,232 N 41ST ST,43.0334549,-87.96492200000002
329-1481-000,2431 N 57TH ST,43.0632329,-87.984494
329-1441-000,2448 N 56TH ST,43.0636,-87.982697
406-1015-000,418 S 69TH ST,43.02798600000001,-87.9983
405-0611-000,6110 W FAIRVIEW AV,43.031616,-87.98918200000001
329-1440-000,2444 N 56TH ST,43.0634919,-87.982698
346-1805-000,5400 W VINE ST,43.055401,-87.98102399999999
