Taxkey,Address,lat,lng
354-1265-000,2019 N BUFFUM ST,43.0568379,-87.90688399999999
322-0494-100,2504 N PALMER ST,43.064054,-87.909279
321-1811-100,2736 N BUFFUM ST,43.0683721,-87.9062684
312-2008-000,2728 N 7TH ST,43.0682649,-87.91942999999999
314-0707-100,2749 N PIERCE ST,43.0685835,-87.90302989999999
271-0918-000,3706 N 17TH ST,43.084964,-87.931821
270-1909-000,3855 N 23RD ST,43.087272,-87.94129199999999
284-2115-000,3422 N 15TH ST,43.080725,-87.929445
284-1217-000,3448 N TEUTONIA AV,43.08123140000001,-87.9340225
275-0121-000,1170 E SINGER CR,43.084629,-87.894559
272-0546-000,3728 N 10TH ST,43.0851561,-87.92326249999999
271-2604-000,3834 N 19TH PL,43.0867891,-87.9354919
313-0579-000,217 E CHAMBERS ST,43.0727429,-87.9089714
271-2208-000,3605 N 19TH ST,43.0837379,-87.934903
270-1540-000,3736 N 23RD ST,43.085456,-87.940585
271-2713-000,3512 N 20TH ST,43.082684,-87.936866
270-2008-000,3613 N 23RD ST,43.083907,-87.94136999999999
271-2581-000,1916 W MELVINA ST,43.0879589,-87.9351193
354-0051-200,406 E GARFIELD AV,43.059277,-87.90643899999999
321-1554-000,2568 N BUFFUM ST,43.065393,-87.906216
322-0014-000,2507 N 1ST ST,43.0642033,-87.9114278
314-0850-000,2804 N BOOTH ST,43.0695089,-87.90370500000002
354-0025-000,2207 N BOOTH ST,43.059223,-87.904272
354-0108-000,313 E GARFIELD AV,43.058814,-87.907817
314-0912-000,2948 N BOOTH ST,43.072216,-87.903677
283-0414-000,3283 N 10TH ST,43.0784618,-87.9239271
354-0195-000,2047 N BOOTH ST,43.057353,-87.90446399999999
313-0823-000,3042 N 2ND ST,43.073971,-87.91205699999999
312-1748-100,2858 N 7TH ST,43.070737,-87.919403
273-1902-000,3834 N PORT WASHINGTON AV,43.0865575,-87.9170793
271-2591-000,3940 N 19TH PL,43.0887439,-87.9354707
281-0201-000,3363 N PIERCE ST,43.079743,-87.90293899999999
312-0917-000,2821 N 6TH ST,43.06994599999999,-87.918645
282-1001-100,3202 N 2ND ST,43.0764939,-87.912318
314-0796-000,2820 N RICHARDS ST,43.0698368,-87.90749129999999
271-0741-000,3567 N 13TH ST,43.083126,-87.92761399999999
283-0124-000,1114 W KEEFE AV,43.0819339,-87.925341
314-0988-000,2928 N BUFFUM ST,43.071765,-87.90614699999999
243-0762-000,4059 N 7TH ST,43.0907084,-87.919921
273-1425-000,3838 N 4TH ST,43.0865859,-87.914503
281-2201-000,3151 N BOOTH ST,43.075887,-87.904204
314-1113-000,623 E BURLEIGH ST,43.0745403,-87.903143
271-1116-000,3815 N 15TH ST,43.086233,-87.929998
281-1608-000,3328 N BUFFUM ST,43.0790689,-87.9059769
284-2072-000,3406 N 16TH ST,43.0804029,-87.930683
273-9975-000,3600 N 2ND LA,43.08311339999999,-87.9128774
272-0214-000,3916 N 12TH ST,43.0880552,-87.9256388
283-0155-000,3414 N 13TH ST,43.080549,-87.92709579999999
271-2406-000,3947 N 14TH ST,43.088738,-87.928699
354-0137-000,2138 N BUFFUM ST,43.058674,-87.906476
353-0808-000,1837 N 1ST ST,43.0547235,-87.911524
272-2921-100,1007 W CAPITOL DR,43.089035,-87.92360699999999
353-0952-100,101 W VINE ST,43.053585,-87.911581
272-0333-000,3702 N 7TH ST,43.084535,-87.919381
314-1174-100,331 E BURLEIGH ST,43.07457970000001,-87.9067355
322-0772-100,2421 N 2ND ST,43.062695,-87.913054
322-0188-100,2410 N HUBBARD ST,43.0623775,-87.9085123
281-2112-000,3301 N PIERCE ST,43.07849179999999,-87.9028522
353-0804-000,137 W RESERVOIR AV,43.0549806,-87.91252050000001
282-0368-000,3370 N 2ND ST,43.0800213,-87.91221469999999
353-0520-110,103 W LLOYD ST,43.057609,-87.911636
321-1454-000,2541 N PIERCE ST,43.064802,-87.90320899999999
314-1024-000,2950 N RICHARDS ST,43.072294,-87.907382
314-1118-000,3053 N PIERCE ST,43.0741144,-87.9029973
282-0355-000,3310 N 2ND ST,43.078743,-87.912134
314-1131-000,513 E BURLEIGH ST,43.074508,-87.904737
354-0085-000,319 E NORTH AV,43.0600608,-87.907682
314-0624-000,3015 N BOOTH ST,43.0732659,-87.904381
281-2615-000,3434 N BOOTH ST,43.080981,-87.9035706
282-1513-000,3151 N 2ND ST,43.075926,-87.91296899999999
321-2282-000,2461 N BOOTH ST,43.063401,-87.904467
285-1320-000,3443 N 23RD ST,43.082149,-87.941363
285-1320-000,3443 N 23RD ST,43.082149,-87.941363
281-1811-000,3166 N BOOTH ST,43.0762,-87.90360199999999
281-2349-000,3138 N HOLTON ST,43.0756561,-87.904941
272-0059-000,3827 N 9TH ST,43.0871984,-87.9224583
284-0601-000,3183 N 16TH ST,43.0767618,-87.9313358
283-0485-000,3278 N 13TH ST,43.078406,-87.927041
312-0124-100,3022 N 10TH LA,43.0736469,-87.9245577
270-1797-000,3822 N 22ND ST,43.0866309,-87.93924299999999
282-0032-000,212 E TOWNSEND ST,43.080454,-87.908934
273-1409-000,3817 N 3RD ST,43.08602399999999,-87.9140199
282-0447-000,329 W KEEFE AV,43.081783,-87.91466400000002
243-0249-000,4062 N 8TH ST,43.0907849,-87.920496
353-0351-100,2114 N 2ND ST,43.05818,-87.9122639
312-1539-000,616 W CHAMBERS ST,43.073298,-87.918963
314-0839-000,2837 N PIERCE ST,43.0701666,-87.90303270000001
270-2026-100,2316 W KEEFE AV,43.082781,-87.94171899999999
321-1269-000,2339 N BUFFUM ST,43.0611228,-87.9068661
321-1639-000,2615 N PIERCE ST,43.066091,-87.90319799999999
353-0448-000,303 E LLOYD ST,43.057554,-87.908148
321-1380-000,522 E MEINECKE AV,43.062202,-87.90460499999999
