Taxkey,Address,lat,lng
505-1112-000,3001 S HOWELL AV,42.989851,-87.904701
539-0750-000,3174 S LOGAN AV,42.986613,-87.89644
503-0892-100,2951 S SUPERIOR ST,42.991343,-87.87992899999999
504-0475-000,1222 E DAKOTA ST,42.99256690000001,-87.8935212
547-0602-000,1530 E TRIPOLI AV,42.9749321,-87.8901485
547-0570-000,1518 E HOWARD AV,42.9740139,-87.890199
539-0435-000,835 E HOLT AV,42.982161,-87.898348
548-0623-000,3551 S PINE AV,42.979833,-87.89976899999999
547-1214-000,3554 S HERMAN ST,42.9797749,-87.89538399999999
504-1113-000,2954 S CLEMENT AV,42.990792,-87.893965
539-1016-000,3521 S LENOX ST,42.980461,-87.8984278
539-0050-000,3172 S CALIFORNIA ST,42.986585,-87.89277
539-1009-000,831 E MORGAN AV,42.98073,-87.898366
582-0311-000,1531 E VAN BECK AV,42.97252,-87.88982
548-0821-000,631 E MORGAN AV,42.9807511,-87.90079589999999
547-1239-000,3541 S LOGAN AV,42.980036,-87.897302
503-0272-000,2756 S FULTON ST,42.99341200000001,-87.88923199999999
537-0206-000,3444 S 3RD ST,42.981443,-87.914034
536-0294-000,3347 S 8TH ST,42.983673,-87.921947
582-1107-000,1402 E VAN BECK AV,42.973042,-87.891601
540-1208-000,3434 S AHMEDI AV,42.98201,-87.88569
539-0928-000,3450 S LENOX ST,42.981299,-87.89781500000001
547-1227-000,3579 S HERMAN ST,42.979266,-87.89598439999999
582-1242-000,1131 E VAN BECK AV,42.972544,-87.894823
546-0458-000,3754 S ALABAMA AV,42.976083,-87.887958
582-1108-000,1403 E VAN BECK AV,42.972521,-87.891605
539-0449-000,1021 E HOLT AV,42.982151,-87.896203
538-1116-000,3280 S GRIFFIN AV,42.984824,-87.903741
538-1254-000,3151 S BRISBANE AV,42.9870725,-87.9060344
538-1240-000,3120 S AUSTIN ST,42.9877145,-87.9065739
539-0912-000,3421 S HERMAN ST,42.9818969,-87.896025
540-1209-000,3430 S AHMEDI AV,42.98211999999999,-87.885687
538-0633-000,3277 S BURRELL ST,42.984823,-87.90853899999999
547-1204-000,3547 S CLEMENT AV,42.979904,-87.89481699999999
538-0628-000,3254 S CHASE AV,42.985276,-87.909031
537-0190-111,3422 S 4TH ST,42.981889,-87.915241
547-9995-100,1525 E MORGAN AV,42.98072699999999,-87.89003
548-0812-000,519 E MORGAN AV,42.98075499999999,-87.90225
547-0540-000,1226 E TRIPOLI AV,42.97495199999999,-87.893557
539-0567-000,1021 E OHIO AV,42.984411,-87.8962559
539-1032-000,3521 S HERMAN ST,42.9804419,-87.89604899999999
582-1120-000,1415 E NORWICH ST,42.971578,-87.89128
503-0282-000,2700 S FULTON ST,42.994451,-87.889889
581-0002-000,444 E VAN BECK AV,42.9729854,-87.9039062
547-1407-000,1533 E SAVELAND AV,42.97626109999999,-87.8898433
547-9925-000,1430 E SAVELAND AV,42.976715,-87.89111799999999
541-1005-000,3121 S SUPERIOR ST,42.98749309999999,-87.87246119999999
540-0241-100,3295 S ELLEN ST,42.983678,-87.885201
548-0043-000,3759 S AUSTIN ST,42.976069,-87.908171
548-0373-000,3817 S GRIFFIN AV,42.9754965,-87.90480769999999
503-0444-000,1817 E NOCK ST,42.994356,-87.88660589999999
547-0347-121,1116 E HOWARD AV,42.97401,-87.89520999999999
538-1111-000,3257 S ADAMS AV,42.985265,-87.90322499999999
547-1242-000,3559 S LOGAN AV,42.97964899999999,-87.89730999999999
505-0155-000,430 E FREMONT PL,42.9950029,-87.9033029
536-1741-000,903 W OKLAHOMA AV,42.988044,-87.92293900000001
547-1268-000,3552 S PINE AV,42.97978,-87.89906800000001
548-0634-000,3563 S TAYLOR AV,42.97961,-87.9009449
581-0106-000,4006 S WHITNALL AV,42.971631,-87.90430099999999
541-0050-000,2620 E OHIO AV,42.98468099999999,-87.8764178
548-0609-000,3534 S TAYLOR AV,42.980175,-87.90026999999999
538-0427-000,3329 S TAYLOR AV,42.9839878,-87.9008171
466-1410-100,2253 S WINCHESTER ST,43.0035083,-87.90177210000002
501-0356-000,2450 S WENTWORTH AV,42.99998799999999,-87.891429
466-0412-000,2152 S WINCHESTER ST,43.00462,-87.901186
541-0306-000,3448 S ILLINOIS AV,42.9815228,-87.8746994
499-1933-000,715 E CONWAY ST,43.0004975,-87.9003553
500-0231-000,2437 S LOGAN AV,42.9997954,-87.8969996
501-0384-000,2434 S ST CLAIR ST,42.99978100000001,-87.892864
466-1140-000,2179 S KINNICKINNIC AV,43.004746,-87.906115
540-9993-000,2110 E HOLT AV,42.9829762,-87.88303599999999
500-0327-000,2565 S CLEMENT AV,42.99812499999999,-87.895954
499-0742-000,616 E OTJEN ST,42.9983264,-87.9020924
503-1425-000,2930-A S MABBETT AV,42.9903341,-87.8830031
499-1011-000,2514 S BRISBANE AV,42.9987629,-87.9056389
499-1987-000,827 E HOMER ST,42.9993713,-87.8986943
505-0325-000,453 E RUSSELL AV,42.9955109,-87.9029752
541-0025-000,3135 S INDIANA AV,42.987174,-87.87621
540-0026-000,3232 S SPRINGFIELD AV,42.985766,-87.88314199999999
535-0846-000,3257 S 14TH ST,42.985208,-87.93059199999999
540-0422-000,3126 S MABBETT AV,42.987473,-87.88125199999999
538-0301-000,3115 S TAYLOR AV,42.9878154,-87.9008119
535-9989-000,3328 S 14TH ST,42.98401,-87.929874
536-1306-000,3463 S 9TH ST,42.9815251,-87.9231291
536-1299-000,3427 S 9TH ST,42.982237,-87.92318499999999
538-1105-000,3223 S ADAMS AV,42.985942,-87.903216
536-0627-000,3417 S 9TH PL,42.982433,-87.924404
538-9987-000,3451-A S BURRELL ST,42.981309,-87.90861269999999
538-0235-000,445 E OKLAHOMA AV,42.9880156,-87.9031126
541-0871-000,3300 S NEW YORK AV,42.984404,-87.877996
507-0807-000,2956 S 8TH ST,42.9906909,-87.92119559999999
504-0027-000,3021 S NEVADA ST,42.989133,-87.892382
505-0815-000,238 E MONTANA ST,42.994006,-87.906966
541-0360-000,3454 S DELAWARE AV,42.98148,-87.876941
538-0295-000,601 E OKLAHOMA AV,42.988006,-87.901521
536-0768-000,3472 S 10TH ST,42.981248,-87.924959
546-0357-000,3631 S KANSAS AV,42.97842199999999,-87.88743099999999
547-1011-000,3714 S HERMAN ST,42.976931,-87.8953949
541-0824-130,3352 S PENNSYLVANIA AV,42.983351,-87.879212
538-1283-000,3233 S HOWELL AV,42.9857749,-87.90552799999999
538-1524-000,3255 S GRIFFIN AV,42.985316,-87.90438999999999
546-0442-000,3820 S KANSAS AV,42.9751014,-87.8868243
548-9887-000,222 E WARNIMONT AV,42.979477,-87.9078849
537-0174-000,3419 S 3RD ST,42.981996,-87.914767
538-1521-000,3265-A S GRIFFIN AV,42.9851676,-87.9042867
505-0603-000,2819 S HOWELL AV,42.993328,-87.90465900000001
503-0412-000,1816 E NOCK ST,42.9946849,-87.886921
503-0982-100,2943 S MABBETT AV,42.98977199999999,-87.883026
500-0036-000,504 E RUSSELL AV,42.995804,-87.902593
536-0915-000,3442 S 13TH ST,42.981904,-87.928577
466-0423-000,2225 S WOODWARD ST,43.0040711,-87.90070349999999
467-0804-000,316 W LINCOLN AV,43.0030127,-87.9147447
499-1131-000,2592 S HOWELL AV,42.9967271,-87.9045936
541-0615-000,3148 S PENNSYLVANIA AV,42.986962,-87.87906799999999
499-0907-000,546 E POTTER AV,42.9963109,-87.9017507
541-0660-000,3244 S PENNSYLVANIA AV,42.985646,-87.879121
499-1955-000,2432 S WILLIAMS ST,42.9998525,-87.8994634
502-0010-000,3021 S SUPERIOR ST,42.989804,-87.877067
500-0290-000,1113 E POTTER AV,42.997586,-87.894683
540-1341-000,2219 E HOLT AV,42.982525,-87.88161099999999
505-0945-000,301 E ROSEDALE AV,42.9949269,-87.906577
539-0549-000,3244 S LENOX ST,42.985467,-87.89777199999999
466-0411-000,2149 S WOODWARD ST,43.0046267,-87.9006745
499-1107-000,341 E SMITH ST,43.000803,-87.905695
538-1236-000,313-A E OKLAHOMA AV,42.9880462,-87.90639209999999
541-9999-000,3400 S NEW YORK AV,42.982594,-87.8780699
504-0843-000,2967 S CLEMENT AV,42.99048,-87.89465299999999
505-0015-000,325 E MONTANA ST,42.993882,-87.905998
504-0857-000,2974 S HERMAN ST,42.990322,-87.89521099999999
497-0661-000,2526 S 10TH ST,42.998585,-87.92458099999999
505-0908-000,344 E ROSEDALE AV,42.99544720000001,-87.90546289999999
505-0912-000,328 E ROSEDALE AV,42.99540289999999,-87.9059219
500-0284-000,1220 E RUSSELL AV,42.997278,-87.89412999999999
505-0514-000,325 E SCHILLER ST,42.992938,-87.90600099999999
536-1258-000,3246 S 9TH ST,42.985459,-87.922445
501-0341-000,2476 S WENTWORTH AV,42.9993479,-87.8906503
505-0414-000,2921 S HOWELL AV,42.991997,-87.904676
499-0218-000,2427 S AUSTIN ST,43.0004615,-87.9072121
538-0327-000,709 E OKLAHOMA AV,42.9880544,-87.90018309999999
539-0623-000,3240 S PINE AV,42.985589,-87.899011
536-0525-000,3351 S 11TH ST,42.9835629,-87.926808
536-0013-000,3267 S 12TH ST,42.985038,-87.9279318
541-0919-000,3440 S PENNSYLVANIA AV,42.9818039,-87.879275
536-0710-000,3160 S 9TH PL,42.986864,-87.92363
536-0790-000,3440 S 11TH ST,42.981904,-87.926159
536-1301-000,3437 S 9TH ST,42.982031,-87.9231889
536-0445-000,3276 S 10TH ST,42.984826,-87.92488499999999
540-0759-000,2325 E MALVERN PL,42.9836569,-87.88018360000001
536-0431-000,3209 S 9TH PL,42.986252,-87.924335
540-0902-000,1947 E HILLCREST AV,42.9869084,-87.8846313
539-0773-000,3145 S LOGAN AV,42.987221,-87.897194
541-0805-000,3313 S NEW YORK AV,42.984153,-87.87867899999999
541-0124-000,3142 S INDIANA AV,42.9870149,-87.87563589999999
503-0738-000,2219 E FERNWOOD AV,42.986426,-87.881967
540-0716-000,3280 S SWAIN CT,42.98491,-87.880258
505-0763-000,2719 S BURRELL ST,42.99472799999999,-87.908495
540-0711-000,3279 S PENNSYLVANIA AV,42.9849513,-87.879733
505-0812-000,224 E MONTANA ST,42.994005,-87.9073219
540-1009-000,2036 E FERNWOOD AV,42.986643,-87.884018
536-1513-000,3144 S 11TH ST,42.987161,-87.92604899999999
540-0049-000,3272 S DAYFIELD AV,42.984729,-87.883871
503-0045-000,3017 S KINNICKINNIC AV,42.98972699999999,-87.884866
539-0782-000,3166 S LENOX ST,42.9867769,-87.897752
499-1419-000,2355 S AUSTIN ST,43.0016621,-87.90718299999999
540-1317-000,2130 E VOLLMER AV,42.982131,-87.88226200000001
541-0011-000,3124 S DELAWARE AV,42.9874269,-87.876701
536-0579-000,3417 S 12TH ST,42.9824351,-87.92798119999999
539-0003-000,1221 E OKLAHOMA AV,42.987967,-87.89360800000001
541-0859-000,3358 S NEW YORK AV,42.983252,-87.8780419
548-9969-000,3808 S WHITNALL AV,42.975392,-87.905366
539-0745-000,3157 S HERMAN ST,42.9869555,-87.895817
536-0290-000,3329 S 8TH ST,42.9840246,-87.9218477
507-1199-000,3050 S 12TH ST,42.988959,-87.927221
498-0006-000,306 W HARRISON AV,42.997993,-87.91448199999999
548-0011-000,3758 S HOWELL AV,42.9760599,-87.90897299999999
541-0866-000,3324 S NEW YORK AV,42.9839225,-87.8781274
536-0760-000,3451 S 9TH PL,42.981704,-87.92442299999999
547-1075-100,3762 S PINE AV,42.97596799999999,-87.899153
541-0645-000,3279 S NEW YORK AV,42.984923,-87.878649
541-0362-000,3446 S DELAWARE AV,42.981644,-87.87693399999999
504-0816-000,2969 S HERMAN ST,42.99041,-87.89594799999999
538-0299-000,625 E OKLAHOMA AV,42.9880489,-87.900896
507-0746-000,2905 S 6TH ST,42.991741,-87.91936
500-0626-000,2625 S WENTWORTH AV,42.9965421,-87.88806400000001
546-0243-000,3768 S BRUST AV,42.975836,-87.889147
507-0169-000,2837 S 8TH ST,42.992805,-87.92174899999999
536-0298-000,3367 S 8TH ST,42.98323,-87.921954
541-0243-000,3345 S ILLINOIS AV,42.98346,-87.875185
505-0765-000,2727 S BURRELL ST,42.9945639,-87.908498
503-1213-000,2314 E OKLAHOMA AV,42.988442,-87.88103
539-0087-000,3139 S HANSON AV,42.987279,-87.89098
535-1118-000,3450 S 14TH ST,42.981718,-87.9299209
541-0227-000,3332 S DELAWARE AV,42.9837444,-87.8769239
536-1602-000,3118 S 7TH ST,42.9877681,-87.9200517
500-0502-000,1503 E PRYOR AV,42.995864,-87.890131
501-0328-000,2534 S WENTWORTH AV,42.9983105,-87.88933329999999
536-0043-000,3254 S 12TH ST,42.985227,-87.92729899999999
539-0084-000,3153 S HANSON AV,42.986949,-87.890987
539-0064-000,1425 E OKLAHOMA AV,42.987946,-87.891013
548-0725-000,3529 S AUSTIN ST,42.980322,-87.907163
548-0367-000,3747 S GRIFFIN AV,42.976352,-87.90480199999999
582-0520-100,3934 S LENOX ST,42.972898,-87.8979839
541-0052-100,3284 S DELAWARE AV,42.984836,-87.876804
581-0511-000,4061 S TAYLOR AV,42.97011699999999,-87.90146899999999
541-0828-000,3340 S PENNSYLVANIA AV,42.9836356,-87.8793094
538-9966-000,201 E HOLT AV,42.9823124,-87.90801049999999
582-0519-100,3928 S LENOX ST,42.973021,-87.897982
548-0888-000,3674 S WHITNALL AV,42.97753,-87.90533599999999
547-0304-000,3823 S CLEMENT AV,42.97508,-87.894887
582-0222-000,4119 S HERMAN ST,42.9693969,-87.8955199
582-1022-000,4130 S LENOX PL,42.9692239,-87.89837
582-1033-000,915 E DOTY PL,42.9682885,-87.897154
582-1033-000,915 E DOTY PL,42.9682885,-87.897154
546-0212-000,3836 S ALABAMA AV,42.974779,-87.887975
503-1508-000,2770 S DELAWARE AV,42.9936198,-87.88632609999999
539-0504-000,3219 S HERMAN ST,42.985995,-87.89591999999999
540-1139-000,3445 S KANSAS AV,42.98180000000001,-87.88749
547-9893-000,1233 E SAVELAND AV,42.97616800000001,-87.89340399999999
538-0944-000,3386 S CHASE AV,42.982812,-87.909058
499-0109-000,200 E DOVER ST,42.996204,-87.907945
540-0045-000,2100 E OHIO AV,42.9843149,-87.88368659999999
538-0472-000,3347 S ADAMS AV,42.983624,-87.903245
540-1165-000,3423 S AHMEDI AV,42.98223300000001,-87.886358
581-1221-000,3905 S TAYLOR AV,42.973536,-87.90101899999999
547-0418-000,3609 S LOGAN AV,42.979012,-87.897325
538-0470-000,3337 S ADAMS AV,42.983854,-87.903244
505-1051-000,203 E GAUER CR,42.9888362,-87.90743719999999
540-1188-000,3406 S KANSAS AV,42.982564,-87.886799
581-1233-000,3981 S TAYLOR AV,42.971956,-87.901111
547-0431-000,3606 S PINE AV,42.979048,-87.899084
539-0116-000,3143 S BRUST AV,42.987193,-87.889663
548-1005-000,3717 S PINE AV,42.97690600000001,-87.899845
538-0684-000,3207 S AUSTIN ST,42.986241,-87.90721200000002
539-0416-000,818 E HOLT AV,42.982657,-87.898747
540-0064-000,3239 S DAYFIELD AV,42.985188,-87.884728
546-0402-000,3648 S BRUST AV,42.97807299999999,-87.8891189
499-9974-000,2543 S HOWELL AV,42.9980373,-87.9051489
541-0126-000,3152 S INDIANA AV,42.9868517,-87.8756526
503-0874-000,2860 S WENTWORTH AV,42.992743,-87.88321499999999
503-1402-000,2909 S MABBETT AV,42.990408,-87.884011
467-1006-000,2179 S 5TH PL,43.004767,-87.91801099999999
541-1042-000,3135 S VERMONT AV,42.987187,-87.873854
505-0166-000,2743 S ADAMS AV,42.99465199999999,-87.903094
503-0881-000,2905 S SUPERIOR ST,42.9921719,-87.88139600000001
503-0945-000,2938 S DELAWARE AV,42.990761,-87.88160900000001
