Taxkey,Address,lat,lng
458-1268-000,1605 S 29TH ST,43.01397499999999,-87.950671
470-2375-000,2074 S LAYTON BL,43.0069019,-87.94762399999999
494-0706-000,3129 W LINCOLN AV,43.002829,-87.95388299999999
435-0908-000,1237 S LAYTON BL,43.018197,-87.948222
470-9956-000,2134 W LINCOLN AV,43.0032655,-87.9408292
470-0048-000,2113 W VILTER LA,43.007751,-87.94027969999999
472-9932-100,2255 S 37TH ST,43.003511,-87.960883
469-2251-000,1922 S 20TH ST,43.00973399999999,-87.9378375
471-1048-000,1950 S 31ST ST,43.009195,-87.9524969
435-0165-000,3212 W NATIONAL AV,43.022111,-87.954348
436-0120-000,724 S 38TH ST,43.022901,-87.960856
435-1016-000,1002 S 34TH ST,43.020679,-87.956048
436-0535-000,1216 S 36TH ST,43.0185956,-87.9586338
494-0231-000,2653 S 30TH ST,42.99647299999999,-87.9521989
459-1430-000,1559 S 26TH ST,43.0147017,-87.94667849999999
436-0123-000,712 S 38TH ST,43.023148,-87.960856
434-0202-000,1026 S 23RD ST,43.020412,-87.941851
