Taxkey,Address,lat,lng
624-1008-000,4930 S 18TH ST,42.954937,-87.935807
643-2562-000,5260 S 19TH ST,42.94863,-87.937472
669-0106-000,2506 W RAMSEY AV,42.937895,-87.946973
551-0824-000,3700 S 14TH ST,42.977292,-87.929979
644-9970-130,2535 W ABBOTT AV,42.950103,-87.947306
644-0407-000,5214 S 23RD ST,42.949892,-87.943607
623-1116-000,4963 S 22ND PL,42.954288,-87.943049
535-0365-000,3515 S 19TH ST,42.98074099999999,-87.937789
594-0500-000,4420 S BURRELL ST,42.964072,-87.90805
552-1340-000,3750 S 22ND ST,42.976394,-87.94201199999999
625-0054-000,4814 S 7TH ST,42.9569265,-87.9205329
551-0034-000,3554 S 17TH ST,42.979862,-87.934765
594-0905-000,4466 S BURRELL ST,42.963096,-87.908052
669-9934-100,2116 W GOLDCREST AV,42.93909499999999,-87.941118
552-1373-000,3654 S 23RD ST,42.978093,-87.94316599999999
549-0057-000,3830 S 5TH PL,42.974818,-87.9176517
552-1365-000,3649 S 22ND ST,42.9782393,-87.9425686
534-0546-000,3256 S 23RD ST,42.98533219999999,-87.9431338
549-0839-000,154 W WILBUR AV,42.978165,-87.911715
549-0125-000,184 W TRIPOLI AV,42.974903,-87.912898
595-0521-000,4500 S 5TH PL,42.9625951,-87.91788439999999
551-1203-000,3601 S 13TH ST,42.97905,-87.92939400000002
594-0607-000,4535 S GRIFFIN AV,42.961943,-87.905069
595-0643-000,412 W VAN NORMAN AV,42.9627007,-87.91620879999999
552-9980-000,2509 W MORGAN AV,42.980953,-87.946196
580-0660-200,305 W WATERFORD AV,42.97002029999999,-87.9148177
551-1010-000,1826 W HOWARD AV,42.9741179,-87.9373035
550-0182-200,807 W EDEN PL,42.980019,-87.921769
552-0921-000,3675 S 24TH ST,42.977702,-87.94503399999999
551-0744-000,3701 S 16TH ST,42.977324,-87.9343169
549-0699-000,3519 S 5TH PL,42.9805376,-87.9182236
551-0103-000,3755 S 13TH ST,42.976187,-87.929445
549-1407-000,3745 S 5TH ST,42.9763514,-87.9171162
551-0123-000,3851 S 13TH ST,42.97449,-87.92947099999999
551-0311-100,3555 S 15TH PL,42.97985200000001,-87.933128
