Taxkey,Address,lat,lng
353-0873-500,1821 N 4TH ST,43.0544519,-87.916074
353-1163-000,2121 N 5TH ST,43.0583529,-87.9175379
353-1221-000,1933 N 1ST ST,43.05596,-87.911666
354-1258-000,314 E BROWN ST,43.0566871,-87.9078167
275-0014-000,1216 E VIENNA AV,43.08647999999999,-87.89561599999999
353-0542-000,2010 N 2ND ST,43.056832,-87.91228799999999
321-1778-000,2724 N BOOTH ST,43.0680864,-87.90382269999999
353-0794-100,114 E VINE ST,43.054008,-87.9106877
321-1727-000,2641 N HOLTON ST,43.066618,-87.905681
321-1769-000,2725B N PIERCE ST,43.068057,-87.903066
312-2008-000,2728 N 7TH ST,43.0682649,-87.91942999999999
283-0575-000,3135 N 11TH ST,43.0757169,-87.9252643
282-0394-000,3242 N 2ND ST,43.0773605,-87.9123061
273-0701-000,3616 N 4TH ST,43.0834789,-87.914584
271-2013-000,1933 W VIENNA AV,43.085764,-87.935558
281-1607-000,3329 N HOLTON ST,43.0790997,-87.9053879
281-9989-000,3276 N RICHARDS ST,43.078278,-87.907236
321-1781-000,2737 N BOOTH ST,43.0683549,-87.90443499999999
281-1820-000,3159 N BOOTH ST,43.0760443,-87.9041855
313-0044-000,2728 N 4TH ST,43.06826299999999,-87.91512399999999
282-0815-000,3156 N 1ST ST,43.07607700000001,-87.91053199999999
321-1565-100,2535 N BUFFUM ST,43.064713,-87.906933
285-0418-000,3358 N 22ND ST,43.0802059,-87.939391
282-1313-000,3357 N 3RD ST,43.080123,-87.9141889
321-1399-000,513 E WRIGHT ST,43.063711,-87.9048249
314-0409-000,2858 N BOOTH ST,43.070589,-87.903691
322-0716-000,116 W NORTH AV,43.06047840000001,-87.9117792
353-0497-110,2034 N 1ST ST,43.0573089,-87.9109292
282-2122-000,3432 N 2ND ST,43.08103,-87.912117
281-1860-000,3226 N BOOTH ST,43.077242,-87.903561
282-0710-100,3337 N PALMER ST,43.0792933,-87.9095691
283-1310-000,3454 N 9TH ST,43.0813571,-87.922102
313-1505-100,3037 N 5TH ST,43.073884,-87.917327
313-1631-000,3060 N 1ST ST,43.0742989,-87.910704
273-0432-000,3731 N 3RD ST,43.0846445,-87.9139579
281-1835-000,3219 N BOOTH ST,43.077034,-87.904292
312-0328-000,3047 N 10TH ST,43.07417909999999,-87.9241871
270-1809-000,3880 N 22ND ST,43.087781,-87.93921499999999
272-0548-000,3734 N 10TH ST,43.0852367,-87.92326090000002
321-1453-000,2545 N PIERCE ST,43.0648794,-87.90284679999999
273-0428-000,3751 N 3RD ST,43.085056,-87.913985
322-0467-000,2518 N HUBBARD ST,43.06433500000001,-87.90847199999999
271-0733-000,3618 N 14TH ST,43.0838954,-87.9282081
271-0733-000,3618 N 14TH ST,43.0838954,-87.9282081
272-2575-000,603 W MELVINA ST,43.0882461,-87.9184417
282-0303-000,3376 N 1ST ST,43.0801189,-87.9105764
271-0715-000,3705 N 13TH ST,43.084846,-87.9274631
321-1782-000,2733 N BOOTH ST,43.06827500000001,-87.90443499999999
321-1458-000,2525 N PIERCE ST,43.064474,-87.903212
321-1221-000,2370 N HOLTON ST,43.061793,-87.9050821
353-0883-100,1814 N 5TH ST,43.054326,-87.916803
314-1121-000,3041 N PIERCE ST,43.0738714,-87.90299189999999
272-2749-000,3610 N 13TH ST,43.083675,-87.926898
354-0142-000,521 E GARFIELD AV,43.0588884,-87.90461619999999
272-1610-000,3526 N 10TH ST,43.0822909,-87.9233294
354-0151-000,2115 N BOOTH ST,43.0581699,-87.90445199999999
314-0764-000,2769 N BUFFUM ST,43.069024,-87.906892
321-1342-000,2427 N HOLTON ST,43.0627,-87.90570699999999
314-0751-000,2745 N HOLTON ST,43.0685228,-87.90554550000002
313-0721-000,3015 N PALMER ST,43.0733482,-87.9097569
312-1594-100,2927 N 8TH ST,43.0718896,-87.9216658
281-2620-000,3414 N BOOTH ST,43.0805689,-87.90346199999999
313-1819-000,2919 N PALMER ST,43.07164,-87.909959
354-0161-000,2136 N HOLTON ST,43.05859170000001,-87.9050687
285-2167-000,3331 N 21ST ST,43.079476,-87.93885999999999
272-2820-000,3552 N 11TH ST,43.082851,-87.92445599999999
353-1202-000,2125 N HUBBARD ST,43.05848640000001,-87.9087479
311-1322-000,2933 N 18TH ST,43.072188,-87.93594300000001
