Taxkey,Address,lat,lng
145-0626-000,10128 W MILL RD,43.134271,-88.03881190000001
178-0409-000,5779 N 92ND ST,43.123003,-88.02740299999999
250-0095-000,4048 N 63RD ST,43.091142,-87.99041199999999
212-0452-000,4908 N 73RD ST,43.10693,-88.00293099999999
226-1060-000,4330 N 67TH ST,43.096179,-87.995357
226-0886-000,4475 N 64TH ST,43.0989102,-87.99225659999999
211-0358-000,5137 N 66TH ST,43.1106881,-87.9940069
212-0726-100,7116 W HAMPTON AV,43.105248,-88.001278
211-0613-000,4881 N 67TH ST,43.1066524,-87.99527739999999
211-0160-000,5066 N 61ST ST,43.109767,-87.98710899999999
211-0136-000,5111 N 61ST ST,43.110138,-87.987809
250-1100-000,4270 N 62ND ST,43.095154,-87.989047
150-9919-000,6243 N 105TH ST,43.131181,-88.043215
226-0058-000,4525 N 65TH ST,43.09974,-87.993487
250-0316-000,4028 N 62ND ST,43.09073799999999,-87.989147
175-0895-000,5672 N 69TH ST,43.121142,-87.99693599999999
225-0371-000,4241 N 72ND ST,43.094511,-88.00218600000001
226-0252-000,6124 W SPENCER PL,43.102391,-87.98822
211-0412-000,5109 N 64TH ST,43.11013699999999,-87.99161199999999
225-1090-000,4550 N 70TH ST,43.100287,-87.999076
211-0803-000,4961 N 60TH ST,43.107893,-87.986655
174-0841-200,5647 N 67TH ST,43.120629,-87.995102
212-0155-000,5120 N 71ST ST,43.1104883,-87.9994905
226-0933-000,4418 N 64TH ST,43.0977824,-87.9916227
211-0711-000,4865 N 64TH ST,43.106268,-87.991692
212-0810-000,4823 N 72ND ST,43.105529,-88.00235699999999
213-0542-000,7811 W PALMETTO AV,43.107795,-88.0086
226-0217-000,6302 W SPENCER PL,43.104048,-87.990298
144-0231-000,9301 W RIVERWOODS DR,43.137016,-88.0274699
145-0030-000,10247 W KIEHNAU AV,43.13627,-88.040689
265-0152-000,6410 W MELVINA ST,43.0882424,-87.99238880000001
144-0175-000,9204 W EDGEWATER DR,43.1397758,-88.02664
214-9941-100,4946 N 85TH ST,43.10786299999999,-88.016691
226-0845-000,4414 N 67TH ST,43.097643,-87.99533799999999
177-0034-000,5649 N 90TH ST,43.120677,-88.02482499999999
265-0503-000,3934 N 61ST ST,43.088932,-87.987915
225-0964-000,4301 N 68TH ST,43.095602,-87.997355
225-0588-000,4722 N 73RD ST,43.1035508,-88.0029974
226-1148-000,4272 N 68TH ST,43.095186,-87.996584
226-0881-000,4464 N 66TH ST,43.098674,-87.994073
189-0025-110,5226 N 68TH ST,43.1128519,-87.99568400000001
175-0648-000,5912 N 70TH ST,43.125315,-87.9980999
212-0707-000,4830 N 71ST ST,43.105732,-88.000339
189-0043-200,5281 N 66TH ST,43.1139219,-87.99389579999999
251-0390-000,4034 N 72ND ST,43.0908443,-88.0015028
251-0472-000,4144 N 71ST ST,43.09287399999999,-88.000309
225-1006-000,6929 W MARION ST,43.0952898,-87.9991354
151-0404-000,6221 N DENMARK ST,43.1310141,-88.03250279999999
151-0061-000,6056 N DENMARK ST,43.1277357,-88.0350157
250-0226-000,4154 N 62ND ST,43.093054,-87.98909499999999
151-0409-000,6171 N DENMARK ST,43.1301279,-88.0332021
151-0410-000,6161 N DENMARK ST,43.1299304,-88.033307
250-0225-000,4151 N 61ST ST,43.092994,-87.98853299999999
151-0080-000,6109 N 95TH ST,43.128823,-88.03105599999999
151-0081-000,6101 N 95TH ST,43.1286772,-88.0309595
225-0037-000,4500 N 75TH ST,43.099261,-88.005338
175-0244-000,5900 N 75TH ST,43.12515399999999,-88.004317
214-9976-100,5112 N 85TH ST,43.1108019,-88.0166666
151-0083-000,9500 W KAUL AV,43.128279,-88.031076
212-0438-000,4958 N 74TH ST,43.10811349999999,-88.0042776
225-0101-000,4572 N 72ND ST,43.100713,-88.00159599999999
226-0326-000,6350 W LEON TR,43.1036037,-87.9914397
152-0209-000,8740 W BENDER AV,43.1323933,-88.02129169999999
175-0363-000,7500 W CARMEN AV,43.123489,-88.004851
177-0403-000,5650 N 87TH ST,43.12069,-88.0205189
226-0263-000,4559 N 60TH ST,43.1005115,-87.98715729999999
226-0670-000,4600 N 67TH ST,43.101019,-87.99525000000001
226-1173-000,4250 N 67TH ST,43.094748,-87.9953869
225-0555-000,4703 N 73RD ST,43.103141,-88.00362899999999
225-0199-000,7402 W CONGRESS ST,43.097506,-88.004632
251-0463-000,4125 N 70TH ST,43.092397,-87.99979499999999
178-0042-000,5739 N 98TH ST,43.122204,-88.03481699999999
178-0065-000,5766 N 98TH ST,43.12277,-88.03411100000001
178-0086-000,5745 N 97TH ST,43.1223219,-88.033588
150-9957-200,6238 N 103RD ST,43.1311279,-88.04004499999999
175-0248-000,5926 N 75TH ST,43.1256358,-88.00434920000001
225-0233-000,4479 N 75TH ST,43.0989793,-88.0059406
151-0084-000,9518 W KAUL AV,43.128329,-88.031419
212-0148-000,5125 N 70TH ST,43.110588,-87.99889999999999
176-0607-000,8129 W CARMEN AV,43.122971,-88.013069
188-0441-100,7233 W HERBERT AV,43.113839,-88.001465
187-0106-000,8247 W SHERIDAN AV,43.115018,-88.01374
225-0150-000,4441 N 72ND ST,43.098221,-88.00225999999999
225-1162-000,4449 N 70TH ST,43.098399,-87.999798
211-1018-000,6235 W FAIRMOUNT AV,43.1081762,-87.9896974
213-0246-000,5061 N 83RD ST,43.1099559,-88.015086
213-0247-000,5053 N 83RD ST,43.10981,-88.01508799999999
213-0321-000,5000 N 83RD ST,43.10878400000001,-88.014437
213-0225-000,8206 W LANCASTER AV,43.110801,-88.013386
213-0151-000,7822 W KATHRYN AV,43.1116,-88.009569
175-0838-000,5725 N 69TH ST,43.121929,-87.99760599999999
152-0309-000,6286 N JOYCE AV,43.132329,-88.018019
153-0054-000,8037 W WINFIELD AV,43.132898,-88.01179599999999
175-0467-000,5701 N 72ND ST,43.121517,-88.001336
186-0043-000,8825 W CUSTER AV,43.115227,-88.022932
213-0461-000,7937 W GRANTOSA DR,43.1080222,-88.0099874
187-0340-000,8132 W GLEN AV,43.116922,-88.01354599999999
187-0344-000,8108 W SHERIDAN AV,43.11651,-88.012546
187-0347-000,8130 W SHERIDAN AV,43.116225,-88.0129539
153-0127-000,7925 W WINFIELD AV,43.1329685,-88.0102606
