Taxkey,Address,lat,lng
145-0774-000,6543 N 106TH ST,43.137511,-88.04424499999999
116-0054-000,9505 W MARCELLE AV,43.1437389,-88.031018
301-0029-000,9731 W TOWER VIEW BL,43.07082399999999,-88.033793
183-0001-000,5257 N 107TH ST,43.113403,-88.046128
109-0029-000,7234 N 99TH ST,43.14942200000001,-88.03468699999999
302-0747-000,2755 N 89TH ST,43.06910999999999,-88.024112
302-0135-100,8928 W LOCUST ST,43.071644,-88.024675
292-0230-000,3161 N 82ND ST,43.076668,-88.015355
261-1381-000,3630 N 94TH ST,43.083926,-88.0296
294-0074-000,3334 N 98TH ST,43.079514,-88.035169
253-1025-000,4120 N 87TH CT,43.09234499999999,-88.020991
261-0843-000,3537 N 95TH ST,43.083181,-88.031387
302-0760-000,2728 N 90TH ST,43.06851899999999,-88.024648
303-0864-000,2845 N 78TH ST,43.070854,-88.010246
293-0512-000,3206 N 92ND ST,43.077186,-88.027211
303-0527-000,3039 N 77TH ST,43.0744019,-88.0089531
223-0371-000,8919 W HERBERT AV,43.1023135,-88.0232882
293-0085-000,3149 N 87TH ST,43.076258,-88.02167800000001
293-0085-000,3149 N 87TH ST,43.076258,-88.02167800000001
261-0867-000,3517 N 96TH ST,43.0827623,-88.0324584
293-0748-000,3308 N 90TH ST,43.07903599999999,-88.024744
293-0711-000,3440 N 90TH ST,43.081514,-88.024768
302-0672-000,2854 N 91ST ST,43.07089,-88.025899
303-1407-000,2902 N 82ND ST,43.07175,-88.014583
302-0510-000,2819 N 84TH ST,43.070193,-88.0178619
262-0629-000,3811 N 87TH ST,43.0863919,-88.02172
294-0038-000,3327 N 95TH ST,43.079417,-88.0314269
303-1026-000,2824 N 84TH ST,43.070315,-88.01706399999999
303-1355-000,3055 N 81ST ST,43.074642,-88.014004
302-0745-000,2771 N 89TH ST,43.06939999999999,-88.024115
293-0296-000,3271 N 84TH ST,43.078644,-88.01791399999999
292-0637-000,3351 N 79TH ST,43.080108,-88.011211
302-0525-000,2875 N 85TH ST,43.07139,-88.01915
303-0957-000,2831 N 81ST ST,43.07047,-88.01404
301-0250-000,9318 W CENTER ST,43.068007,-88.029279
253-0688-000,4261 N 88TH ST,43.094734,-88.02295
302-0731-000,9014 W CENTER ST,43.068063,-88.025527
303-0728-000,8202 W CENTER ST,43.068226,-88.015113
303-1005-000,2872 N 83RD ST,43.071323,-88.015841
294-0518-000,3357 N 94TH ST,43.079957,-88.030232
223-0266-000,4708 N 90TH ST,43.103443,-88.02430299999999
302-0817-000,2766 N 88TH ST,43.069365,-88.022157
303-1013-000,2847 N 83RD ST,43.07077,-88.016536
303-0993-000,2808 N 83RD ST,43.070001,-88.01585299999999
293-0754-000,3329 N 89TH ST,43.079476,-88.024205
261-0862-000,3611 N 96TH ST,43.08344200000001,-88.032496
303-0966-000,2824 N 82ND ST,43.070351,-88.01459799999999
302-0642-000,2808 N 90TH ST,43.069949,-88.02466
263-0739-100,3769 N 82ND ST,43.085823,-88.015405
