Taxkey,Address,lat,lng
121-0471-000,6825 N 55TH ST,43.1419721,-87.9807829
074-0248-000,8457 N 111TH ST,43.1715172,-88.0490506
044-9993-000,8575 N 68TH ST,43.173948,-87.99526499999999
073-0106-000,10069 W TOWER AV,43.165401,-88.03575900000001
122-9979-100,4701 W GOOD HOPE RD,43.148094,-87.971249
104-0053-000,5232 W HEMLOCK RD,43.15288,-87.977666
073-0483-000,10301 W DEAN RD,43.170031,-88.039648
122-9945-100,6849 N 44TH ST,43.142367,-87.96788099999999
121-0053-000,5538 W GREEN TREE RD,43.142221,-87.981539
079-0225-000,7871 N 94TH ST,43.160767,-88.029917
079-0201-000,9502 W PARKLAND CT,43.159231,-88.029634
074-0257-000,11030 W VILLA AV,43.169331,-88.04744199999999
038-0104-000,8618 N 117TH ST,43.1745655,-88.056474
074-0234-000,8227 N 111TH ST,43.167392,-88.049107
120-0244-000,6543 W SPOKANE ST,43.143324,-87.993337
081-9990-000,7928 W CALUMET RD,43.156945,-88.00930699999999
117-0109-000,8701 W SPOKANE ST,43.1430409,-88.019633
108-0128-000,7453 N 89TH ST,43.15329699999999,-88.023043
117-0241-000,8700 W SPOKANE ST,43.143619,-88.019504
079-0210-000,9751 W FOUNTAIN AV,43.15886649999999,-88.032316
118-0003-110,8405 W CHEYENNE ST,43.1430859,-88.014973
118-0022-000,8215 W DENVER AV,43.142788,-88.01335499999999
143-0228-000,8827 W CLOVERNOOK CT,43.135955,-88.022038
084-0177-000,7666 N EDGEWORTH DR,43.15795749999999,-87.97684129999999
005-0037-000,9379 N JOYCE AV,43.188127,-88.016637
044-9984-000,8429 N 68TH ST,43.1710489,-87.9953249
141-0141-000,7121 W CODY CR,43.13965899999999,-88.000334
117-0508-000,9023 W ROCHELLE AV,43.14711,-88.023377
141-0245-000,7125 W LIMA ST,43.138018,-88.00019499999999
117-0522-000,7015 N 89TH ST,43.145408,-88.02337899999999
073-0321-000,10411 W SYLVIA ST,43.167087,-88.04074899999999
117-0036-000,8843 W CHEYENNE ST,43.141977,-88.022419
108-0249-000,8801 W PORTAGE ST,43.155121,-88.021621
084-0191-000,7710 N EDGEWORTH DR,43.15844,-87.977284
141-0449-000,6527 N 67TH ST,43.1365136,-87.995398
117-0128-000,8730 W DALLAS ST,43.142798,-88.020178
117-0173-000,6946 N 85TH ST,43.144306,-88.016284
120-0228-000,6333 W BOEHLKE AV,43.1423794,-87.9902398
120-0057-000,6214 W SPOKANE ST,43.1437706,-87.9886368
118-0220-000,7734 W DENVER AV,43.143543,-88.00754099999999
073-0079-000,10100 W TOWER AV,43.165567,-88.036492
073-0009-000,8005 N 105TH ST,43.16322599999999,-88.042796
073-0312-000,8236 N CELINA ST,43.1672558,-88.0368702
073-0330-000,8241 N JOSEPH AV,43.1674033,-88.03954039999999
073-0332-000,8221 N JOSEPH AV,43.167125,-88.040065
117-0332-000,8810 W HELENA ST,43.146799,-88.02082399999999
084-0126-000,7844 N HIGHVIEW DR,43.160965,-87.97766000000001
104-0099-000,5305 W GREENWOOD TR,43.15392680000001,-87.9780631
143-0486-000,6466 N 83RD ST,43.1356435,-88.0143528
073-0119-000,10004 W TERRA AV,43.1638668,-88.0346053
139-9962-100,6700 N 58TH ST,43.139516,-87.983811
104-0061-000,7567 N 52ND ST,43.1556179,-87.976846
073-0386-100,8353 N 106TH ST,43.16973,-88.04384999999999
140-0041-000,6483 N 66TH ST,43.135698,-87.993653
143-0195-000,6531 N 87TH ST,43.1365816,-88.0201541
143-0343-000,6600 N 85TH ST,43.137873,-88.01764999999999
084-0096-000,5409 W LUEBBE LA,43.162283,-87.978308
072-0616-000,9442 W GOODRICH AV,43.16748700000001,-88.029596
138-0045-000,4823 W BRENTWOOD AV,43.135036,-87.973866
138-0053-000,4723 W BRENTWOOD AV,43.135114,-87.972656
084-0165-000,7836 N LINK PL,43.159686,-87.975566
143-0646-000,6472 N 81ST ST,43.135767,-88.01144099999999
143-0146-000,8819 W DAPHNE ST,43.1394189,-88.021772
