Taxkey,Address,lat,lng
554-0161-000,3744 S CHEROKEE  WA,42.977128,-87.96579899999999
561-1832-000,3622 S 96TH ST,42.978521,-88.03223299999999
529-0535-000,3361 S 63RD ST,42.983611,-87.9913909
533-0910-000,3350 W POE ST,42.984434,-87.9566059
530-0202-000,3260 S 58TH ST,42.98525799999999,-87.98615699999999
511-0159-000,2916 S 38TH ST,42.991637,-87.96136399999999
558-0625-000,7330 W WEDGEWOOD DR,42.977943,-88.004516
531-0331-000,3263 S 50TH ST,42.985214,-87.976891
533-0306-000,3321 W LAKEFIELD DR,42.985951,-87.956204
533-0231-000,3210 W DRURY LA,42.9868669,-87.954809
492-0538-000,4919 W JACKSON PARK DR,42.997157,-87.975116
533-0226-000,3240 W DRURY LA,42.9873129,-87.95531199999999
513-9913-000,2967 S 55TH ST,42.99053199999999,-87.983149
560-0337-100,3644 S 92ND ST,42.978147,-88.027211
513-0125-000,3052 S 54TH ST,42.989207,-87.981213
512-0778-000,2776 S 45TH ST,42.9939812,-87.9699515
530-1036-000,3134 S 57TH ST,42.9875126,-87.9850436
558-0104-000,3686 S 69TH ST,42.9777429,-87.99900799999999
532-0530-000,3200 S 41ST ST,42.986324,-87.96511699999999
512-0966-000,2912 S 45TH ST,42.991676,-87.96995799999999
512-0712-000,2754 S 47TH ST,42.994424,-87.972409
512-0883-000,2860 S 46TH ST,42.99250199999999,-87.97121
530-0507-000,3120 S 55TH ST,42.9878141,-87.9825458
531-0612-000,3173 S 43RD ST,42.986703,-87.968351
490-1212-000,2636 S 65TH ST,42.996616,-87.993152
559-0133-000,3570 S 83RD ST,42.979387,-88.016099
561-1702-000,3785 S 92ND ST,42.975442,-88.028162
532-0302-000,3611 W RUSKIN ST,42.985436,-87.959858
490-1040-000,2576 S 62ND ST,42.9976203,-87.9898521
533-0215-000,3178 S 32ND ST,42.986718,-87.954216
490-9858-100,2608 S 68TH ST,42.9971834,-87.99723569999999
513-0305-000,5337 W ARIZONA ST,42.992227,-87.98127199999999
533-0789-000,3130 S 29TH ST,42.987758,-87.950324
556-9943-100,5900 W HOWARD AV,42.97423999999999,-87.987374
556-0520-000,3542 S 58TH ST,42.980097,-87.986274
573-0341-000,4029 S 53RD ST,42.971435,-87.981043
512-0653-000,3015 S 47TH ST,42.989818,-87.973192
532-0305-000,3631 W RUSKIN ST,42.985433,-87.960424
490-1022-000,2530 S 61ST ST,42.998577,-87.98857400000001
530-1016-000,3157 S 57TH ST,42.9870768,-87.985582
512-0940-000,2934 S 46TH ST,42.991239,-87.971212
526-9954-000,3455 S 86TH ST,42.98161,-88.02055200000001
512-0726-000,2729 S 46TH ST,42.994972,-87.97186099999999
515-1441-000,2850 S 71ST ST,42.992638,-88.001014
512-0607-000,3036 S 49TH ST,42.989382,-87.974981
533-0911-000,3356 W POE ST,42.984541,-87.95674
530-1022-000,3209 S 57TH ST,42.986362,-87.9856059
490-1141-000,2550 S 66TH ST,42.998123,-87.99417799999999
512-0923-000,2851 S 46TH ST,42.992722,-87.97189999999999
532-0365-000,3223 S 37TH ST,42.985977,-87.960979
490-1014-000,6024 W KINNICKINNIC RIVER PK,42.997485,-87.98852099999999
512-0721-000,2755 S 46TH ST,42.994423,-87.97187
526-9932-100,8920 W MORGAN AV,42.98125599999999,-88.02453299999999
527-9933-000,3166 S 80TH ST,42.986722,-88.012305
527-0104-200,3439 S 80TH ST,42.9819448,-88.01299209999999
559-0116-000,3566 S 84TH ST,42.979521,-88.01731099999999
492-0297-000,4631 W FILLMORE DR,42.997836,-87.97251399999999
511-0429-000,3014 S 41ST ST,42.9899973,-87.9651437
532-0025-000,3361 S 35TH ST,42.9834954,-87.9585254
492-0202-000,4808 W MONTROSE AV,43.0002475,-87.97382270000001
511-0113-000,2917 S 38TH ST,42.991632,-87.962052
514-0538-000,3024 S 62ND ST,42.9900458,-87.9899903
527-0104-100,3433 S 80TH ST,42.982049,-88.01309599999999
530-0001-000,3416 S 58TH ST,42.9825299,-87.98619099999999
525-0328-000,3347 S 97TH ST,42.9835459,-88.034058
489-9843-000,2522 S 70TH ST,42.9986723,-88.0000331
