Taxkey,Address,lat,lng
397-0607-000,102 N WATER ST,43.0316798,-87.90936310000001
397-0631-000,102 N WATER ST,43.0316798,-87.90936310000001
397-0589-000,102 N WATER ST,43.0316798,-87.90936310000001
280-1735-000,1313C E RANDOLPH CT,43.081283,-87.8948829
354-1374-000,1925 N WATER ST,43.0564468,-87.8991471
354-1534-000,1905 N WATER ST,43.0562055,-87.89957749999999
354-1357-000,1915 N WATER ST,43.05644780000001,-87.89914639999999
354-1361-000,1925 N WATER ST,43.0564468,-87.8991471
397-0269-000,141 N WATER ST,43.032485,-87.909775
043-0667-000,76255 W DONNA CT,43.1717548,-88.0062191
043-0327-000,8641106 N SERVITE DR,43.1749158,-88.01010780000001
043-0238-000,8549207 N SERVITE DR,43.1749158,-88.01010780000001
525-1469-100,9830 W MORGAN AV,42.981401,-88.035566
355-1624-000,1550 E ROYALL  PL,43.0543483,-87.8913437
355-1694-000,1550 E ROYALL PL,43.0543483,-87.8913437
356-1031-000,19197A N SUMMIT AV,43.06824839999999,-87.8757127
397-0363-000,418 N 3RD ST,43.0351654,-87.9142493
397-0348-000,418 N 3RD ST,43.0351654,-87.9142493
354-1222-000,1830 N CAPE ST,43.053925,-87.906021
552-1524-100,2060 W HOWARD AV,42.974308,-87.94394899999999
262-0921-000,3635207 N TUCKER PL,43.0841222,-88.0226868
262-0846-000,3749110 N 88TH ST,43.0873388,-88.0226203
262-0924-000,3635210 N TUCKER PL,43.0841222,-88.0226868
428-0633-000,200 S WATER ST,43.030235,-87.90871399999999
428-0949-000,210 S WATER ST,43.029896,-87.908142
428-0699-000,130 S WATER ST,43.030538,-87.909576
044-0196-000,7243 W WABASH AV,43.175463,-88.00074599999999
643-2199-000,5229F S 13TH ST,42.950601,-87.93197599999999
391-0814-000,606 W WISCONSIN AV,43.0389015,-87.9195343
034-0502-000,8841B N SWAN RD,43.1832662,-88.0287604
034-0730-000,9050D N 95TH ST,43.183281,-88.02868699999999
