Taxkey,Address,lat,lng
598-0013-000,2412 W WHITAKER AV,42.9657204,-87.94538969999999
551-9974-000,3529 S 14TH ST,42.98032800000001,-87.930695
580-0043-000,3955 S 1ST PL,42.972567,-87.91235499999999
580-0972-000,4139 S 1ST PL,42.969218,-87.91237799999999
595-9878-200,4383 S 5TH ST,42.9647651,-87.9172758
534-0622-000,3234 S 26TH ST,42.985828,-87.946635
549-0815-000,191 W WARNIMONT AV,42.978871,-87.913034
551-0619-000,3656 S 15TH ST,42.977901,-87.93124999999999
551-0966-000,3758 S 20TH ST,42.976151,-87.938445
551-0106-000,3771 S 13TH ST,42.975859,-87.929451
551-9919-000,3578 S 17TH ST,42.979377,-87.934778
551-0019-000,3557 S 18TH ST,42.97985300000001,-87.93661399999999
580-0256-000,4112 S 2ND ST,42.969784,-87.912967
644-0105-000,2105 W EDGERTON AV,42.951746,-87.9406209
644-1572-000,2423 W ABBOTT AV,42.950108,-87.945999
690-9969-110,2101 W BRIDGE ST,42.934525,-87.940636
581-1422-000,4165 S TAYLOR AV,42.9687004,-87.9009818
549-0845-000,120 W WILBUR AV,42.978251,-87.910423
642-0502-000,5228 S 8TH ST,42.949086,-87.921643
581-0609-000,4274 S BURRELL ST,42.9667574,-87.908163
552-1245-000,3672 S 21ST ST,42.977662,-87.94082
580-0022-000,3975 S 1ST ST,42.9721567,-87.9110764
535-0936-000,3305 S 18TH ST,42.984562,-87.936335
535-0762-000,3241A S 15TH PL,42.98557100000001,-87.933042
508-0191-000,1532 W OKLAHOMA AV,42.988616,-87.93248799999999
687-0216-000,231 W UNCAS AV,42.932269,-87.914565
508-0062-000,2876 S 16TH ST,42.992166,-87.93333
551-0732-000,3751 S 17TH ST,42.9763599,-87.9354851
508-0197-000,3038 S 15TH PL,42.989273,-87.932318
643-2473-000,1820 W UPHAM CT,42.949635,-87.937006
644-0212-000,2115 W MALLORY AV,42.945695,-87.940972
624-1209-000,5002 S 20TH ST,42.953712,-87.9386619
578-0222-000,1935 W PLAINFIELD AV,42.96855,-87.93849000000002
690-0232-000,2135 W HENRY AV,42.935941,-87.941746
644-9942-200,2302 W CLAYTON CREST AV,42.947906,-87.944362
643-0802-000,5336 S 14TH ST,42.947726,-87.930318
577-9981-211,2508 W LEROY AV,42.9682699,-87.946111
598-0198-000,4358 S LOUISIANA AV,42.9654153,-87.9422183
597-9981-200,4467 S 15TH ST,42.96329,-87.93211099999999
582-9961-200,4226 S PINE AV,42.967935,-87.899249
624-0117-000,1506 W BARNARD AV,42.9566011,-87.9323027
552-0306-000,3571 S 24TH ST,42.979665,-87.94502899999999
598-0213-000,4339 S LOUISIANA AV,42.965993,-87.94231599999999
597-0416-000,1700 W WHITAKER AV,42.965877,-87.935715
687-0108-000,171 W MANGOLD AV,42.931546,-87.91203399999999
624-0216-000,1422 W HOLMES AV,42.953989,-87.931665
623-0109-000,2415 W CARPENTER AV,42.955485,-87.94561
623-0137-000,2267 W CARPENTER AV,42.95547,-87.94347499999999
716-0064-000,6614 S 20TH ST,42.925416,-87.939936
598-0187-000,4463 S KENTUCKY AV,42.963681,-87.943012
598-0134-000,4344 S 21ST ST,42.965575,-87.93981199999999
690-0003-000,2260 W ALVINA AV,42.9315599,-87.94373639999999
690-0009-000,2220 W ALVINA AV,42.93165,-87.942562
716-0104-000,6710 S 20TH ST,42.923302,-87.94000799999999
624-0229-000,4968 S 15TH PL,42.9541414,-87.9328558
716-0045-000,6653 S 19TH ST,42.9245901,-87.93933609999999
625-0020-000,4732 S 7TH ST,42.958338,-87.920425
552-1466-000,3762 S 24TH ST,42.9761591,-87.94447389999999
551-1024-000,3807 S 17TH ST,42.975413,-87.935556
582-0685-000,4571 S LOGAN AV,42.961214,-87.897512
551-1018-000,3822 S 19TH ST,42.9751051,-87.9373524
597-9985-100,4448 S 15TH ST,42.96373500000001,-87.93142
577-9930-100,2272 W BOLIVAR AV,42.966944,-87.94353199999999
