Taxkey,Address,lat,lng
539-9974-000,3240 S HERMAN ST,42.985554,-87.89524999999999
548-0620-000,3569 S PINE AV,42.979486,-87.89977499999999
547-0537-000,1302 E TRIPOLI AV,42.97495,-87.893053
546-0121-000,1633 E TRIPOLI AV,42.9743769,-87.888503
537-0208-000,3434 S 3RD ST,42.981663,-87.91405999999999
538-0087-000,3408 S ADAMS AV,42.982145,-87.90258399999999
547-1416-000,3764 S HANSON AV,42.9759381,-87.8906569
546-0421-000,1712 E SAVELAND AV,42.97657,-87.887956
540-1024-200,1850 E FERNWOOD AV,42.986082,-87.886003
541-0130-000,2720 E FERNWOOD AV,42.98679,-87.875052
548-0613-000,3556 S TAYLOR AV,42.979719,-87.900279
466-1115-000,319 E STEWART ST,43.00729159999999,-87.906898
466-1219-000,2139 S MOUND ST,43.00498,-87.903142
539-0929-000,3446 S LENOX ST,42.9813948,-87.8979569
582-0207-000,4201 S CLEMENT AV,42.968074,-87.89447299999999
539-0034-000,1317 E OKLAHOMA AV,42.987958,-87.892531
499-0316-000,2542 S BURRELL ST,42.998124,-87.907776
540-0836-000,1924 E EUCLID AV,42.987602,-87.8852409
504-0682-000,2828 S PINE AV,42.9931027,-87.89896929999999
499-0736-000,2525 S KINNICKINNIC AV,42.998781,-87.90124899999999
506-9998-000,2836 S CHASE AV,42.992966,-87.910078
539-0714-000,3174 S HERMAN ST,42.9866108,-87.8952652
507-0875-000,3066 S 9TH ST,42.9887093,-87.9225081
538-0213-000,3133 S GRIFFIN AV,42.9874837,-87.9042212
546-0439-000,3836 S KANSAS AV,42.97476,-87.88676199999999
540-0735-000,3284 S KINNICKINNIC AV,42.98504,-87.8814249
541-0863-000,3342 S NEW YORK AV,42.983581,-87.878029
539-0745-000,3157 S HERMAN ST,42.9869555,-87.895817
504-0621-000,2767 S HERMAN ST,42.993902,-87.89582899999999
507-0897-000,3031 S 7TH ST,42.9894571,-87.9205332
539-0517-000,3260 S LOGAN AV,42.985127,-87.896507
535-0534-000,1419 W OKLAHOMA AV,42.9880466,-87.9307882
581-0098-000,420 E NORWICH ST,42.97215,-87.90422799999999
540-0401-000,3123 S PENNSYLVANIA AV,42.987479,-87.87971999999999
536-1429-000,3119 S 11TH ST,42.987706,-87.926717
548-9906-000,3575 S HOWELL AV,42.9795237,-87.9087612
540-1315-000,2206 E VOLLMER AV,42.982065,-87.88195499999999
548-0356-100,3834 S GRIFFIN AV,42.975091,-87.90361500000002
548-0310-000,3656 S ADAMS CT,42.97804199999999,-87.90264499999999
582-9909-200,4252 S HERMAN ST,42.9673142,-87.8956029
539-0217-000,3431 S NEVADA ST,42.981666,-87.892327
538-0088-000,3400 S ADAMS AV,42.982267,-87.902583
539-1035-000,3509 S CLEMENT AV,42.98069,-87.894803
538-1012-000,3409 S GRIFFIN AV,42.982154,-87.904428
547-0423-000,3606 S LENOX ST,42.979047,-87.89786099999999
539-9969-000,3231 S CLEMENT AV,42.98572,-87.894688
503-1174-000,2969 S SUPERIOR ST,42.990902,-87.8791509
541-0906-000,3461 S NEW YORK AV,42.9813975,-87.87863349999999
499-1415-000,216 E SMITH ST,43.00130799999999,-87.90737899999999
499-0302-000,2505 S AUSTIN ST,42.999032,-87.90731199999999
503-0102-000,3012 S ELLEN ST,42.988753,-87.886888
503-0941-100,2948 S DELAWARE AV,42.990535,-87.881208
503-0088-000,1919 E BENNETT AV,42.9889134,-87.88536859999999
548-0061-000,3744 S AUSTIN ST,42.97639299999999,-87.907141
536-1715-000,3121 S 7TH ST,42.98775,-87.920671
466-1223-000,2151 S MOUND ST,43.00473299999999,-87.90314400000001
503-0465-000,2759 S ELLEN ST,42.9936999,-87.88754399999999
546-0388-000,3730 S BRUST AV,42.976666,-87.889133
547-9959-000,1220 E WARNIMONT AV,42.97951,-87.893702
540-0606-000,2348 E EUCLID AV,42.987758,-87.8800971
499-0279-000,2523 S GREELEY ST,42.998624,-87.90886200000001
