Taxkey,Address,lat,lng
327-0523-000,2470 N SHERMAN BL,43.063969,-87.966994
327-0793-000,2537 N GRANT BL,43.065103,-87.966314
324-2671-000,1801 W WRIGHT ST,43.063861,-87.93528599999999
351-0792-000,1922 W BROWN ST,43.0565349,-87.93717099999999
350-3452-000,2124 W VINE ST,43.055103,-87.93970800000001
350-3294-000,2132 W WALNUT ST,43.053012,-87.939959
349-2531-000,2018 N 29TH ST,43.056863,-87.94959
326-0307-000,2555 N 33RD ST,43.065454,-87.95553699999999
350-3321-000,2335 W VINE ST,43.05462800000001,-87.94251899999999
364-1128-100,1443 N 24TH PL,43.0496049,-87.94422639999999
328-1064-000,2470 N 49TH ST,43.06404819999999,-87.9747483
328-0784-000,2544 N 45TH ST,43.0653019,-87.9696963
328-1614-000,2613 N 44TH ST,43.066442,-87.969133
311-2097-000,2767 N 16TH ST,43.069234,-87.933589
308-0953-000,2701 N 37TH ST,43.068048,-87.9600899
347-9982-000,2117 N 48TH ST,43.057609,-87.973922
349-1171-100,2100 N 29TH ST,43.057899,-87.949574
349-1593-000,1905 N 32ND ST,43.055325,-87.95427099999999
349-1593-000,1905 N 32ND ST,43.055325,-87.95427099999999
309-0398-000,2773 N 27TH ST,43.0694848,-87.9475492
365-0760-000,1515 N 28TH ST,43.050455,-87.9491649
366-0904-000,3535 W VLIET ST,43.0485443,-87.958692
312-0007-000,908 W HADLEY ST,43.06968699999999,-87.92300499999999
327-0777-000,2508 N GRANT BL,43.064557,-87.96542
328-0756-000,2564 N 46TH ST,43.0657446,-87.97092330000001
308-0830-000,2808 N 39TH ST,43.069975,-87.961826
328-1005-000,2557 N 48TH ST,43.065523,-87.974088
308-0462-000,2808 N 41ST ST,43.069972,-87.9641709
308-0893-000,2808 N 37TH ST,43.0699789,-87.95943199999999
328-0754-000,2554 N 46TH ST,43.065508,-87.97088099999999
328-0754-000,2554 N 46TH ST,43.065508,-87.97088099999999
308-0834-000,2830 N 39TH ST,43.070411,-87.96182
363-2866-000,1434 N 18TH CT,43.0493769,-87.93561310000001
363-2827-000,1440 N 18TH ST,43.049197,-87.934415
366-0608-111,1430 N 40TH ST,43.049467,-87.96315799999999
365-1127-100,1522 N 33RD ST,43.050707,-87.954938
348-9992-000,2216 N SHERMAN BL,43.059657,-87.96695799999999
364-1972-100,2319 W CHERRY ST,43.049772,-87.942168
348-1118-000,2118 N 36TH ST,43.0579684,-87.9584744
328-1234-000,2330 N 48TH ST,43.06136799999999,-87.973433
348-0554-000,2156 N 42ND ST,43.0587155,-87.9655817
312-2207-000,2851 N 11TH ST,43.07058199999999,-87.92562699999999
387-0322-000,3529 W HIGHLAND BL,43.0442937,-87.95855420000001
310-1925-000,2747 N 26TH ST,43.068949,-87.94649199999999
325-1355-000,2454 W CLARKE ST,43.06624000000001,-87.944002
311-0825-111,1327 W ALBANY PL,43.070198,-87.928362
310-1371-100,2843 N 23RD ST,43.070649,-87.94152799999999
311-2054-000,2853 N 16TH ST,43.070755,-87.933565
