Taxkey,Address,lat,lng
644-9977-111,5140 S 21ST ST,42.95085599999999,-87.940046
690-9936-000,2505 W KIMBERLY AV,42.933565,-87.946994
644-1442-000,5264 S 21ST ST,42.94894,-87.940035
644-9913-211,2020 W GRANGE AV,42.945207,-87.940029
690-0962-000,6145 S 23RD ST,42.933153,-87.94490800000001
644-1611-000,5247 S 22ND PL,42.949286,-87.94313799999999
551-0959-000,3757 S 19TH ST,42.976186,-87.937913
580-0919-000,3915 S 1ST ST,42.973322,-87.911152
550-0410-000,3525 S 11TH ST,42.980414,-87.926873
581-0608-000,214 E BOLIVAR AV,42.966736,-87.907927
594-0621-000,4526 S AUSTIN ST,42.96208499999999,-87.90684399999999
644-1654-000,2335 W MANCHESTER AV,42.95089,-87.945041
594-0902-000,4444 S BURRELL ST,42.963454,-87.908051
551-1205-000,3606 S 14TH ST,42.978943,-87.929969
549-2001-000,206 W SAVELAND AV,42.976708,-87.91337999999999
581-1127-000,4236 S AUSTIN ST,42.967434,-87.90683899999999
549-0165-000,167 W TRIPOLI AV,42.9744242,-87.9122553
549-0405-000,3723 S 3RD ST,42.976809,-87.914817
551-0801-000,3712 S 15TH PL,42.977086,-87.932445
535-0955-000,3356 S 19TH ST,42.983504,-87.93704799999999
594-0315-000,4414 S ADAMS AV,42.964113,-87.90309700000002
551-1211-000,3569 S 14TH ST,42.979566,-87.9307
594-0007-000,4631 S PINE AV,42.9602893,-87.8999851
551-0433-000,3628 S 15TH PL,42.978488,-87.93247
669-0171-100,5921 S 26TH ST,42.937072,-87.947773
580-0579-000,3939 S 5TH PL,42.973052,-87.91838399999999
581-0806-000,4134 S BURRELL ST,42.96925,-87.90802599999999
551-0725-000,3713 S 17TH ST,42.977113,-87.93550100000002
551-0725-000,3713 S 17TH ST,42.977113,-87.93550100000002
580-0302-000,4135 S 2ND ST,42.96934570000001,-87.91354249999999
551-9960-000,3531 S 15TH PL,42.980376,-87.933134
551-1097-000,3838 S 16TH ST,42.97473799999999,-87.933612
551-1036-000,1720 W HOWARD AV,42.974153,-87.9359379
643-9938-121,5343 S 13TH ST,42.947563,-87.929805
552-1225-000,3822 S 20TH PL,42.97514,-87.93978299999999
594-0001-000,4601 S PINE AV,42.960824,-87.900055
552-0302-000,3543 S 24TH ST,42.980229,-87.945019
535-0153-000,3409 S 15TH ST,42.982655,-87.93194900000002
582-0663-000,4454 S LENOX ST,42.96333,-87.898066
581-1037-000,4217 S TAYLOR AV,42.9678048,-87.901095
594-0229-000,4408 S QUINCY AV,42.964244,-87.901771
582-0735-000,4361 S LENOX ST,42.965094,-87.8987439
581-0807-000,4130 S BURRELL ST,42.96936600000001,-87.908025
594-0157-000,4439 S PINE AV,42.9636868,-87.8999465
552-0201-000,3757 S 24TH ST,42.97629999999999,-87.9450619
552-1131-000,3853 S 20TH ST,42.9745194,-87.9391871
551-0310-000,3547 S 15TH PL,42.979985,-87.933131
594-0320-000,4387 S QUINCY AV,42.964543,-87.90253400000002
581-1049-000,608 E BOLIVAR AV,42.96675399999999,-87.901704
594-0140-000,4533 S PINE AV,42.96196,-87.90028400000001
535-0669-000,3129 S 17TH ST,42.98760499999999,-87.93526
582-0690-000,4560 S LENOX ST,42.9614339,-87.89807499999999
534-0581-000,3233 S 23RD ST,42.9857962,-87.943675
534-0084-000,3443 S 25TH ST,42.98208899999999,-87.946168
552-1469-000,3744 S 24TH ST,42.97654199999999,-87.9444445
534-0220-000,3168 S 22ND ST,42.986901,-87.94203999999999
551-0309-000,3543 S 15TH PL,42.9801209,-87.933134
580-0042-000,3959 S 1ST PL,42.9724665,-87.9123036
581-0412-000,452 E WATERFORD AV,42.970382,-87.903809
535-0056-000,3404 S 20TH ST,42.982751,-87.93829
581-1016-000,4220 S TAYLOR AV,42.96774,-87.90044499999999
581-1141-000,4219 S GRIFFIN AV,42.967793,-87.904664
594-0493-000,4423 S BURRELL ST,42.963971,-87.908751
550-0117-000,980 W EDEN PL,42.980414,-87.925247
581-1157-000,4229 S ADAMS AV,42.967546,-87.903491
551-9905-000,3575 S 17TH ST,42.97949699999999,-87.935431
595-0648-000,320 W VAN NORMAN AV,42.9626856,-87.9152003
580-0115-000,4008 S 1ST ST,42.971629,-87.910482
594-0249-000,4475 S TAYLOR AV,42.962938,-87.901264
551-0767-000,3717 S 15TH PL,42.976985,-87.933098
595-0424-000,344 W ALLERTON AV,42.963705,-87.9158549
594-0643-000,4523 S BURRELL ST,42.9621517,-87.90867639999999
551-0644-000,3650 S 16TH ST,42.9780488,-87.933644
581-1008-000,4252 S TAYLOR AV,42.9671299,-87.90049619999999
580-0583-000,3965 S 5TH PL,42.972357,-87.9183879
552-0926-000,3731 S 24TH ST,42.9768605,-87.9449666
552-1452-000,3775 S 23RD ST,42.975914,-87.94391300000001
