Taxkey,Address,lat,lng
459-0942-000,1638 S 23RD ST,43.013286,-87.941891
459-0130-000,1511 S 23RD ST,43.015712,-87.94265399999999
434-0228-000,2025 W MINERAL ST,43.020902,-87.93888299999999
495-0131-000,2913 W LINCOLN AV,43.0029852,-87.95105029999999
471-1027-000,2036 S 31ST ST,43.007658,-87.952525
425-9992-000,2006 W PIERCE ST,43.0244396,-87.93836069999999
471-0814-000,2161 S 30TH ST,43.005341,-87.95199989999999
435-0841-000,2908 W GREENFIELD AV,43.017196,-87.95059599999999
435-0841-000,2908 W GREENFIELD AV,43.017196,-87.95059599999999
457-0002-000,3705 W ORCHARD ST,43.015725,-87.960527
494-0620-000,2579 S 34TH ST,42.9976959,-87.9570653
494-0194-000,2645 S 29TH ST,42.9966549,-87.95097000000001
458-0846-000,2145 S 31ST ST,43.0056808,-87.9530778
434-0289-000,1135 S 22ND ST,43.019341,-87.941251
435-1367-000,2904 W NATIONAL AV,43.0223299,-87.9504819
434-0011-000,2137 W PIERCE ST,43.023961,-87.940626
458-0852-000,2173 S 31ST ST,43.0050915,-87.9531603
457-0426-000,4035 W GREENFIELD AV,43.016611,-87.964466
458-0533-000,1800 S 29TH ST,43.011237,-87.950037
471-0640-000,2215 S 29TH ST,43.004526,-87.95085
494-0760-000,2335 S 32ND ST,43.002253,-87.95454699999999
436-0402-000,3716 W DOROTHY PL,43.0183875,-87.9606546
495-0022-000,2617 W LINCOLN AV,43.002901,-87.947238
436-0235-000,1109 S 35TH ST,43.019722,-87.958062
494-0759-000,2341 S 32ND ST,43.002171,-87.9544262
434-2022-000,1206 S 21ST ST,43.018866,-87.9390839
435-0316-000,3201 W SCOTT ST,43.018865,-87.9540408
470-0017-100,2125A W ROGERS ST,43.0083452,-87.9405079
434-0339-000,1122 S 26TH ST,43.019616,-87.946005
435-0873-000,1303 S 28TH ST,43.017861,-87.94943699999999
471-0144-000,2176 S 33RD ST,43.0049821,-87.9551218
494-0160-000,2629 S 28TH ST,42.9970113,-87.9496376
457-9943-000,1550 S 37TH ST,43.0148638,-87.9600171
494-0747-000,2352 S 33RD ST,43.0018723,-87.9551671
494-0564-000,2566 S 34TH ST,42.99795109999999,-87.95657829999999
472-0179-000,2020 S 36TH ST,43.007919,-87.958649
457-0421-000,4011 W GREENFIELD AV,43.016614,-87.963793
436-0373-000,3722 W SCOTT ST,43.0191843,-87.960882
472-0184-000,2040 S 36TH ST,43.007508,-87.958658
458-9960-000,1626 S 35TH ST,43.01345999999999,-87.9573583
494-0214-000,2616 S 30TH ST,42.9972347,-87.95158289999999
470-2376-000,2066 S LAYTON BL,43.0071302,-87.9476299
436-0446-000,1201 S 36TH ST,43.0189027,-87.95912129999999
495-0120-000,2347 S 28TH ST,43.0020499,-87.949657
457-1114-000,1615 S 35TH ST,43.0137115,-87.9578599
495-0286-000,2440 S 29TH ST,43.0004256,-87.9503302
495-0135-000,2318 S 30TH ST,43.002623,-87.951424
495-0283-000,2426 S 29TH ST,43.00066,-87.95022499999999
436-0364-000,3747 W FREDERICA PL,43.019589,-87.96144699999999
435-0484-000,3408 W GREENFIELD AV,43.017167,-87.9568
458-1513-000,1425 S 33RD ST,43.01633100000001,-87.955522
495-0111-000,2826 W HAYES AV,43.0015659,-87.95016199999999
434-0433-100,1225 S 22ND ST,43.01847799999999,-87.941255
494-0621-000,2571 S 34TH ST,42.9978574,-87.95703519999999
435-0434-000,3422 W SCOTT ST,43.0192084,-87.9571555
494-0622-000,2569 S 34TH ST,42.9979447,-87.9570289
457-0309-000,3635 W GREENFIELD AV,43.016634,-87.959828
457-9850-000,1615 S 37TH ST,43.013678,-87.960638
470-2102-000,2627 W BECHER ST,43.0066133,-87.9475921
