Taxkey,Address,lat,lng
074-0221-000,10840 W BRADLEY RD,43.163835,-88.0467029
117-0369-000,6968 N 89TH ST,43.1449431,-88.0226416
072-0506-000,9649 W GOODRICH AV,43.1686395,-88.0324252
118-0208-000,6911 N 78TH ST,43.143538,-88.0084399
074-9984-000,11034 W BRADLEY RD,43.163768,-88.0491569
118-0110-000,7804 W GREEN TREE RD,43.141734,-88.00782
074-0236-000,8251 N 111TH ST,43.167958,-88.049098
078-0011-000,7704 N 107TH ST,43.157669,-88.04395099999999
108-0266-000,8830 W PORTAGE ST,43.155623,-88.02251299999999
034-1257-000,9418 W LARAMIE RD,43.185477,-88.027214
078-9992-221,10501 W BRADLEY RD,43.162517,-88.04218499999999
117-0197-000,6900 N 86TH ST,43.143454,-88.017538
117-0503-000,8930 W HUSTIS ST,43.146713,-88.02349400000001
104-0057-000,7521 N 52ND ST,43.154744,-87.976916
143-0128-000,8808 W KIEHNAU AV,43.138933,-88.021444
117-0253-000,8731 W HUSTIS ST,43.145214,-88.02068799999999
073-0352-000,10528 W ARCH AV,43.16696899999999,-88.042856
084-0110-000,7823 N 53RD ST,43.160296,-87.977216
141-0055-000,6665 N 74TH ST,43.13928,-88.004097
143-0171-000,8847 W KIEHNAU AV,43.13844,-88.022679
141-0230-000,6901 W ACACIA ST,43.1383,-87.997564
143-0721-000,8018 W CASPER ST,43.140727,-88.011208
139-0221-100,6422 N 60TH CT,43.1350172,-87.9857304
084-0378-000,5725 W CALUMET RD,43.15638999999999,-87.98278599999999
139-9774-200,6657 N 56TH ST,43.138878,-87.982322
138-0001-000,6403 N 49TH ST,43.134164,-87.974655
173-0094-000,5692 N 58TH ST,43.121415,-87.98455100000001
