Taxkey,Address,lat,lng
353-0443-100,2112 N HUBBARD ST,43.058119,-87.908053
353-0126-000,2224 N PALMER ST,43.05969,-87.90925399999999
273-0104-000,3732 N 4TH ST,43.08467,-87.9145549
354-0178-000,609 E LLOYD ST,43.057557,-87.90370399999999
282-1115-000,102 W AUER AV,43.0764741,-87.9111681
272-2826-100,3530 N 11TH ST,43.0823681,-87.9245474
281-1865-000,3250 N BOOTH ST,43.0777107,-87.9036311
314-1159-000,3043 N HOLTON ST,43.073893,-87.90560599999999
314-0753-000,2740 N BUFFUM ST,43.068454,-87.90630019999999
314-0420-000,523 E LOCUST ST,43.0709428,-87.90450750000001
270-1307-000,3613 N 22ND ST,43.083867,-87.93995799999999
312-1308-000,3046 N 9TH ST,43.0741321,-87.92226629999999
270-1524-000,3732 N 24TH PL,43.085406,-87.9432999
285-1671-000,2328 W KEEFE AV,43.082786,-87.94202399999999
283-0419-000,3265 N 10TH ST,43.0780494,-87.9239302
353-0135-000,2210 N PALMER ST,43.0594194,-87.9093947
323-0517-000,2534 N 7TH ST,43.0647533,-87.9197284
321-1396-000,2462 N HOLTON ST,43.063451,-87.904989
312-9950-000,1218 W LOCUST ST,43.0714456,-87.9273924
