Taxkey,Address,lat,lng
347-1054-100,2202 N 51ST ST,43.059424,-87.9772179
350-3742-000,2118 N 25TH ST,43.058315,-87.944735
328-0328-000,2635 N 49TH ST,43.06693200000001,-87.9752559
347-1072-000,2139 N HI MOUNT BL,43.057994,-87.976632
347-1045-000,2245 N HI MOUNT BL,43.060302,-87.976583
327-1382-000,2655 N 39TH ST,43.06732299999999,-87.962524
347-0394-000,4510 W LLOYD ST,43.05736599999999,-87.97048799999999
347-0400-000,2122 N 46TH ST,43.0577029,-87.97091499999999
366-1092-000,1444 N 40TH ST,43.0498015,-87.9633896
309-1048-000,2851 N 34TH ST,43.070877,-87.956531
364-0390-100,1509 N 22ND ST,43.0503416,-87.9404896
348-0597-000,2159 N 39TH ST,43.058793,-87.9626509
348-0597-000,2159 N 39TH ST,43.058793,-87.9626509
327-0923-000,2414 N 38TH ST,43.0628679,-87.960815
309-0815-000,2719 N 33RD ST,43.0684142,-87.95537809999999
348-0576-000,2106 N 41ST ST,43.057723,-87.964344
366-0904-000,3535 W VLIET ST,43.0485443,-87.958692
328-1048-000,2528 N 48TH ST,43.064969,-87.97338599999999
328-1029-000,2572 N 49TH ST,43.0658559,-87.974622
363-2832-000,1425 N 18TH ST,43.0491889,-87.93511099999999
312-1790-100,2859 N 8TH ST,43.0707431,-87.9216385
