Taxkey,Address,lat,lng
073-0200-000,10434 W TERRA AV,43.1637742,-88.0416633
073-0484-000,8291 N JOSEPH AV,43.1682884,-88.0377366
143-0376-000,6637 N 84TH ST,43.138494,-88.016915
004-9986-000,9513 N SWAN  RD,43.19105700000001,-88.025241
081-0008-000,7909 W BRADLEY RD,43.162769,-88.008686
139-9986-110,6424 N 58TH ST,43.134602,-87.984123
104-0053-000,5232 W HEMLOCK RD,43.15288,-87.977666
139-1561-000,6731 N 54TH ST,43.1400894,-87.97971539999999
139-0841-000,6534 N 56TH ST,43.1366184,-87.9816285
079-0243-000,7942 N RIVER VIEW CT,43.1621756,-88.0298293
079-0202-000,9519 W PARKLAND CT,43.1588186,-88.0299184
074-0272-000,11066 W ARCH CT,43.1671959,-88.0480089
079-0241-000,7957 N RIVER VIEW CT,43.1621201,-88.03018159999999
074-0252-000,8346 N 111TH ST,43.1699633,-88.0483742
074-0235-000,8239 N 111TH ST,43.167675,-88.04910199999999
073-0159-000,8009 N 102ND ST,43.1633605,-88.037427
079-0228-000,9604 W LOLITA AV,43.160435,-88.030575
073-0055-000,10324 W TOWER AV,43.165131,-88.039317
079-0203-000,9531 W PARKLAND CT,43.15881599999999,-88.03024599999999
117-0163-000,8418 W DENVER AV,43.142,-88.01606699999999
084-0309-000,7635 N HIGHVIEW DR,43.15702,-87.981909
122-0562-000,7085 N 44TH ST,43.146662,-87.9677789
117-0134-000,8830 W DALLAS ST,43.143364,-88.02167600000001
072-0402-000,9838 W DARNEL AV,43.169247,-88.035989
120-0076-000,6300 W HUSTIS ST,43.144735,-87.98939399999999
117-0196-000,6892 N BURBANK AV,43.143235,-88.01751
117-0064-000,8831 W DALLAS ST,43.142888,-88.02201099999999
139-9973-000,6612 N 58TH ST,43.137884,-87.983795
072-0560-000,8325 N 93RD ST,43.169427,-88.02828199999999
139-1242-000,6561 N 54TH ST,43.13718,-87.97989899999999
141-0409-100,6737 W BRENTWOOD AV,43.1347849,-87.9964041
138-0183-000,4580 W MILL RD,43.13424699999999,-87.97028999999999
156-9982-110,5123 W MILL RD,43.13352200000001,-87.976547
074-9986-000,10936 W BRADLEY RD,43.163792,-88.048163
107-0004-000,7522 N 79TH ST,43.15470699999999,-88.00874390000001
117-0048-110,8703 W CHEYENNE ST,43.141221,-88.02041799999999
118-0002-000,8411 W CHEYENNE ST,43.142895,-88.015191
118-0152-000,8030 W DENVER AV,43.143567,-88.01136199999999
143-0608-000,6626 N 83RD ST,43.1383618,-88.0150189
118-0206-000,7846 W DENVER AV,43.1435214,-88.0088827
143-0231-000,8800 W CLOVERNOOK CT,43.13643709999999,-88.02134850000002
143-0514-000,6509 N 82ND CT,43.135667,-88.01332699999999
033-0005-000,8651 W GREENBROOK DR,43.1793539,-88.01768
118-0158-000,8021 W HUSTIS CT,43.143966,-88.01131900000001
078-9992-221,10501 W BRADLEY RD,43.162517,-88.04218499999999
117-0105-000,8737 W SPOKANE ST,43.143374,-88.02070499999999
084-0214-000,7638 N EDGEWORTH DR,43.157144,-87.976197
108-0143-000,7534 N 90TH ST,43.154946,-88.023805
120-0261-000,6338 W BOEHLKE AV,43.1428889,-87.9904509
141-0472-000,6821 W ACACIA ST,43.13805,-87.996977
084-0056-000,7878 N 57TH ST,43.161168,-87.981144
005-0055-000,9321 N 85TH ST,43.187036,-88.016294
072-0579-000,9310 W ARCH AV,43.168253,-88.0278979
141-0090-000,7260 W CODY CR,43.13958,-88.00255399999999
073-0324-000,10375 W SYLVIA ST,43.167542,-88.04016
142-0404-000,7826 W BRENTWOOD AV,43.135352,-88.0094869
142-9989-124,7930 W BRENTWOOD AV,43.135347,-88.010458
120-0035-000,6101 W HUSTIS ST,43.1442647,-87.9871743
122-9958-120,6858 N 46TH ST,43.142525,-87.96977199999999
117-0189-000,6915 N 84TH ST,43.143683,-88.01581
117-0204-000,6974 N 86TH ST,43.144915,-88.0175299
118-0174-000,6973 N 79TH CT,43.144955,-88.009554
120-0238-000,6465 W BOEHLKE AV,43.142823,-87.99225799999999
120-0106-000,6411 W HUSTIS ST,43.1442656,-87.99072009999999
073-0608-000,10208 W ARCH AV,43.165912,-88.03783399999999
117-0254-000,8721 W HUSTIS ST,43.1451864,-88.0204309
005-0058-000,9307 N 85TH ST,43.18649,-88.0161229
033-0119-000,8711 W FAIRY CHASM DR,43.18481999999999,-88.01826899999999
117-0489-000,6905 N 90TH ST,43.144166,-88.024413
143-0323-000,6575 N 85TH ST,43.1375424,-88.018132
084-0200-000,7679 N 51ST BL,43.1192658,-87.97631700000001
121-0011-000,6835 N 58TH ST,43.142073,-87.98469999999999
143-0019-000,6653 N 90TH ST,43.138866,-88.024378
072-0205-000,8130 N 100TH ST,43.16529,-88.033964
073-0139-000,10025 W TERRA AV,43.163381,-88.035157
073-0329-000,8251 N JOSEPH AV,43.167553,-88.039456
073-0350-000,10508 W ARCH AV,43.166744,-88.04218999999999
073-0352-000,10528 W ARCH AV,43.16696899999999,-88.042856
073-0373-000,8203 N 106TH ST,43.166682,-88.043909
084-0129-000,7820 N HIGHVIEW DR,43.160306,-87.977689
073-0090-000,8274 N ANN ST,43.1675826,-88.03586849999999
084-0127-000,7836 N HIGHVIEW DR,43.160747,-87.97766899999999
141-0499-000,6588 N 66TH ST,43.137559,-87.994603
040-9959-211,8400 N 107TH ST,43.170499,-88.04383790000001
143-0643-000,8020 W BRENTWOOD AV,43.1352935,-88.01148429999999
084-0362-000,5606 W PORT AV,43.1598374,-87.9814272
084-0249-000,7615 N DELTA PL,43.1564985,-87.9779713
104-0036-000,7433 N 52ND ST,43.153009,-87.97699
073-0613-000,8350 N 106TH ST,43.169739,-88.04314699999999
072-0509-000,9625 W GOODRICH AV,43.168555,-88.031713
143-0574-000,8265 W KIEHNAU AV,43.13767199999999,-88.01433399999999
073-0401-000,8344 N 106TH ST,43.1695949,-88.043194
138-0020-000,4822 W BRENTWOOD AV,43.1355239,-87.97367299999999
142-0016-000,7929 W CLOVERNOOK ST,43.135655,-88.01041200000002
073-0382-000,8321 N 106TH ST,43.169072,-88.04386199999999
073-0425-000,10336 W VILLA AV,43.168421,-88.03919599999999
140-0104-000,6648 W BRENTWOOD AV,43.135225,-87.994187
140-0206-000,6633 W BRENTWOOD AV,43.1347893,-87.993743
141-0441-000,6474 N 68TH ST,43.135838,-87.9960645
141-0483-000,6826 W LIMA ST,43.13732299999999,-87.99668799999999
084-0171-000,7882 N LINK PL,43.161133,-87.97533399999999
084-0277-000,7709 N DELTA PL,43.157775,-87.97932999999999
122-0414-000,4633 W ROCHELLE AV,43.146923,-87.971114
118-0116-000,7900 W GREEN TREE RD,43.141727,-88.009168
118-0135-000,8100 W GREEN TREE RD,43.14171200000001,-88.011876
