Taxkey,Address,lat,lng
385-0121-000,5835 W TRENTON PL,43.041795,-87.9858859
403-0642-000,231 N PINECREST ST,43.033031,-87.976236
305-0585-000,2760 N HARTUNG AV,43.06933,-87.99576189999999
306-0775-000,2775 N 58TH ST,43.0697029,-87.98552699999999
305-1360-000,6112 W RICHMOND AV,43.0710539,-87.989075
304-0470-000,2811 N 74TH ST,43.070144,-88.005471
385-0422-000,5418 W NOTRE DAME CT,43.045308,-87.981585
305-0574-000,6641 W HADLEY ST,43.06875300000001,-87.995825
305-0034-000,3014 N 62ND ST,43.073896,-87.989316
385-0032-000,908 N 58TH ST,43.040582,-87.98454300000002
329-0160-000,2372 N 60TH ST,43.0622789,-87.98718
419-0537-000,540 S 73RD ST,43.026292,-88.00325
418-0415-000,152 S 81ST ST,43.03014900000001,-88.013114
289-0302-000,3223 N 54TH ST,43.077664,-87.98112599999999
304-0497-000,2809 N 75TH ST,43.07014059999999,-88.0064986
264-0820-000,7502 W VIENNA CT,43.085766,-88.005989
304-0340-000,2938 N 70TH ST,43.0721487,-87.9994449
408-1066-000,178 N 92ND ST,43.0327298,-88.02699059999999
403-0608-000,311 N STORY PK,43.033938,-87.974722
420-0716-000,226 S 65TH ST,43.02899,-87.993343
406-1343-000,231 N 71ST ST,43.0337845,-88.0010851
419-0302-100,117 S 72ND ST,43.031147,-88.0027719
406-0852-000,181 N 69TH ST,43.033114,-87.998994
420-0362-000,517 S 67TH ST,43.0265406,-87.9964452
408-1102-000,159 N 91ST ST,43.032524,-88.025504
418-0197-000,176 S 80TH ST,43.029751,-88.01191299999999
408-1042-000,9016 W MT VERNON AV,43.0348631,-88.0249556
419-0324-000,139 S 73RD ST,43.030683,-88.003945
406-0855-000,167 N 69TH ST,43.0327849,-87.998992
418-0130-000,129 S 77TH ST,43.030797,-88.0088857
264-0885-000,7314 W VIENNA CT,43.086015,-88.003939
305-1214-000,2709 N 63RD ST,43.068311,-87.991238
418-0124-000,122 S 77TH ST,43.030914,-88.00827199999999
304-0449-000,2822 N 74TH ST,43.0704289,-88.0048458
418-0131-000,135 S 77TH ST,43.0306892,-88.0088837
418-0428-000,173 S 81ST ST,43.029679,-88.01376499999999
289-0666-000,3333 N 57TH ST,43.080043,-87.98492
305-0210-000,2744 N CARLTON PL,43.068976,-87.99164999999999
264-0503-000,3913 N 70TH ST,43.088073,-87.999821
