Taxkey,Address,lat,lng
468-0328-000,2028 S 8TH ST,43.00759499999999,-87.921004
460-0170-000,2026 S 14TH ST,43.00762,-87.929262
468-0431-000,1977 S 11TH ST,43.0085059,-87.92605700000001
496-0808-000,2324 S 14TH ST,43.0022752,-87.9295839
496-1539-100,2771 S 15TH PL,42.9941041,-87.9328487
433-0815-000,1313 S 15TH ST,43.0177051,-87.9309265
462-0404-000,1513 S 2ND ST,43.015718,-87.913005
431-0217-120,1133 S 3RD ST,43.0193579,-87.914267
468-0326-000,2022 S 8TH ST,43.0077626,-87.9211454
460-1551-000,1632 S MUSKEGO AV,43.013259,-87.936556
433-1237-000,1543 W MINERAL ST,43.020908,-87.93187999999999
461-1127-000,1512 S 9TH ST,43.015654,-87.922175
460-1487-000,1623 S CESAR E CHAVEZ DR,43.01359,-87.93336099999999
469-0788-000,2254 S 15TH PL,43.0034625,-87.93222329999999
432-0599-000,1121 W MINERAL ST,43.0209859,-87.9260942
432-0699-100,921A W WALKER ST,43.02202339999999,-87.92325869999999
433-1310-000,914 S 20TH ST,43.0216098,-87.9377593
460-1630-000,1554 S 20TH ST,43.01472700000001,-87.93786999999999
431-1281-000,922 S 3RD ST,43.0216314,-87.91389149999999
468-0552-000,2100 S 7TH ST,43.006334,-87.9196149
496-0320-000,2400 S 19TH ST,43.0010838,-87.9369255
468-9997-000,2105 S 10TH ST,43.006308,-87.9248192
462-0415-000,1520 S 4TH ST,43.015512,-87.91501099999999
468-0948-000,2254 S 12TH ST,43.0034159,-87.92697179999999
496-1059-000,2434 S 14TH ST,43.000451,-87.929515
496-0649-000,2344 S 16TH ST,43.001934,-87.933112
433-1986-000,1016 S 20TH ST,43.02072690000001,-87.93787859999999
497-0716-000,2565 S 11TH ST,42.9977958,-87.92631500000002
468-1636-000,2046-S S 8TH ST,43.0072199,-87.921013
469-2213-000,1834 W ROGERS ST,43.00868,-87.936454
468-1279-000,2007 S 12TH ST,43.008016,-87.927442
460-1349-000,1423 S COMSTOCK AV,43.016625,-87.936824
469-2615-000,1962-A S CONGO AV,43.00917,-87.935574
497-0698-000,2506 S 11TH ST,42.9989976,-87.92589269999999
432-0663-000,916 S 11TH ST,43.0217538,-87.92513919999999
432-0636-000,1125 W WALKER ST,43.0219669,-87.92613899999999
469-0608-000,2217-A S 14TH ST,43.0042053,-87.93006969999999
496-1216-000,2443 S 17TH ST,43.000299,-87.93488099999999
460-1557-000,1600 S MUSKEGO AV,43.0138279,-87.935959
469-2737-000,2169 S 16TH ST,43.0050175,-87.9335655
496-1536-000,2755 S 15TH PL,42.994411,-87.932884
460-1125-000,1534 S CESAR E CHAVEZ DR,43.0152022,-87.93273500000001
496-1037-000,2461 S 14TH ST,42.999967,-87.930274
460-0226-000,1338 W WINDLAKE AV,43.003939,-87.929343
468-0977-000,2214 S 11TH ST,43.0042343,-87.925603
469-1706-000,2068 S 16TH ST,43.006875,-87.93303399999999
460-1305-000,1442 S MUSKEGO AV,43.0161273,-87.9336894
432-0276-200,1212 S 12TH ST,43.0187499,-87.9265387
431-0195-000,1123 S 4TH ST,43.019549,-87.915767
460-1382-000,1465 S UNION ST,43.0160686,-87.93587509999999
468-1670-000,901 W WINDLAKE AV,43.009133,-87.92254
460-0174-000,2010 S 14TH ST,43.0079706,-87.9294008
468-1453-000,1950 S 7TH ST,43.0090073,-87.9197076
460-0188-000,2141 S 13TH ST,43.00548,-87.928748
469-0662-000,2146 S 15TH ST,43.005455,-87.9307199
433-9979-000,1513 W WALKER ST,43.021911,-87.930993
461-0305-000,1427 S 9TH ST,43.0164157,-87.92283119999999
433-0721-000,1433 W SCOTT ST,43.0188979,-87.93038419999999
431-0216-110,310 W SCOTT ST,43.019265,-87.9144985
462-1165-000,1572 S 4TH ST,43.014479,-87.91498899999999
468-0109-000,1077 W WINDLAKE AV,43.006644,-87.92542999999999
431-0344-000,517 W MADISON ST,43.017767,-87.917447
433-0010-000,1636 W MINERAL ST,43.021434,-87.934167
468-0045-000,1913 S 10TH ST,43.009848,-87.924593
497-9993-000,2367 S 12TH ST,43.0013804,-87.9274631
