Taxkey,Address,lat,lng
469-3133-000,2227 S 17TH ST,43.0040606,-87.93448219999999
433-2076-100,1238 S 19TH ST,43.018211,-87.93647399999999
497-0093-000,2442 S 12TH ST,43.0003159,-87.9270696
431-0840-000,327 W MINERAL ST,43.0209756,-87.9149668
462-1000-000,329 W MAPLE ST,43.010881,-87.914886
431-0153-000,1028 S 6TH ST,43.02044799999999,-87.917919
468-1230-000,2026 S 12TH ST,43.007664,-87.926857
431-0194-000,1127 S 4TH ST,43.019476,-87.915767
462-1216-100,1558 S 2ND ST,43.014755,-87.912183
496-1024-000,2470 S 15TH ST,42.999731,-87.930905
460-1792-100,1725 S 17TH ST,43.011715,-87.934674
468-1643-000,2065 S 8TH ST,43.006831,-87.9218999
469-9954-000,2140 S 19TH ST,43.00562,-87.93643290000001
496-1618-000,2754 S 15TH ST,42.9943955,-87.9311725
496-0907-000,2567 S 15TH ST,42.9978089,-87.931663
496-1596-000,2710 S 15TH PL,42.9953337,-87.93236399999999
461-0669-000,1009 W MAPLE ST,43.010768,-87.924573
496-1525-000,2703 S 15TH PL,42.9955082,-87.9328465
469-0202-000,1623-A W BECHER ST,43.006275,-87.934046
468-1108-000,2019-A S 7TH ST,43.0078419,-87.92040999999999
496-1810-000,1835 W KERNEY PL,43.0000047,-87.9367386
469-2732-100,2149 S 16TH ST,43.005442,-87.93360100000001
467-0531-000,2046 S 6TH ST,43.007259,-87.918385
496-1586-000,2750 S 15TH PL,42.9945053,-87.9323683
469-1914-000,2138 S 18TH ST,43.005678,-87.935154
496-0435-000,1832 W WINDLAKE AV,42.9981099,-87.9362419
433-1034-000,819 S 17TH ST,43.02241,-87.93468299999999
468-1674-000,838 W ROGERS ST,43.008547,-87.92259399999999
469-3012-000,1833 W GRANT ST,43.0046543,-87.93656419999999
496-1595-000,2714 S 15TH PL,42.9952458,-87.93236519999999
462-0703-000,1638 S 4TH ST,43.013414,-87.91510000000001
496-1583-000,2764 S 15TH PL,42.9941949,-87.93233599999999
462-0410-000,333 W ORCHARD ST,43.0158874,-87.91506319999999
469-1924-000,2141 S 17TH ST,43.005588,-87.934731
427-0036-000,739 W BRUCE ST,43.0250851,-87.9209205
