Taxkey,Address,lat,lng
190-1001-000,5527 N 51ST BL,43.118172,-87.976658
244-9989-000,4209 N 19TH PL,43.094403,-87.935895
195-9926-000,5501 N 13TH ST,43.117468,-87.9267799
102-0512-000,4200 W CLINTON AV,43.151222,-87.964096
171-9710-000,5879 N 41ST ST,43.124668,-87.963759
171-9650-000,5813 N 40TH ST,43.123289,-87.962588
193-0441-000,5173 N 28TH ST,43.11132,-87.948123
193-0441-000,5173 N 28TH ST,43.11132,-87.948123
170-0010-000,5867 N 34TH ST,43.1242318,-87.9552769
190-1505-000,5450 N 54TH ST,43.116804,-87.97960599999999
210-1219-000,4835 N 51ST BL,43.105541,-87.976815
195-0303-000,5571 N LONG ISLAND DR,43.118388,-87.938014
170-0807-000,5748 N 35TH ST,43.122479,-87.95582200000001
195-9984-400,5458 N 20TH ST,43.11660610000001,-87.93624419999999
206-0519-000,4901 N 26TH ST,43.106711,-87.945718
232-0301-000,4743 N GREEN BAY AV,43.103471,-87.93158
158-0256-000,6125 N 37TH ST,43.129481,-87.958826
206-0520-000,4914 N 27TH ST,43.106696,-87.946197
206-0831-000,5002 N 24TH PL,43.1084699,-87.942453
244-0971-000,4220 N 19TH PL,43.0946349,-87.93520199999999
158-0167-000,6082 N 36TH ST,43.128424,-87.95694999999999
230-0103-000,4569 N 29TH ST,43.10048099999999,-87.949525
244-0618-000,4075 N 13TH ST,43.091139,-87.927385
244-0692-000,4028 N 17TH ST,43.090236,-87.93169499999999
230-0210-100,4715 N 28TH ST,43.102887,-87.948272
231-0570-000,4452 N 22ND ST,43.098231,-87.939117
171-0131-200,5654 N 43RD ST,43.120534,-87.965937
158-0202-200,6166-A N 37TH ST,43.1303539,-87.95809
193-0286-000,5520 N 33RD ST,43.11793,-87.95352299999999
209-1203-000,4607 W VILLARD AV,43.1116389,-87.97047
195-0293-000,2217 W SILVER SPRING DR,43.1186859,-87.93943999999999
195-0294-000,2209 W SILVER SPRING DR,43.1188158,-87.9392427
170-0373-000,2835 W ORIOLE DR,43.1234899,-87.948414
205-0493-000,4931 N 18TH ST,43.1071654,-87.9331583
231-0411-000,4727 N 22ND ST,43.103064,-87.93970800000001
208-0688-000,4944-A N 37TH ST,43.1074025,-87.9587287
230-0618-000,4512 N 28TH ST,43.0993708,-87.9476857
208-1321-000,5119 N 39TH ST,43.110309,-87.961771
245-1615-000,4248 N 25TH ST,43.0938588,-87.94432719999999
194-0015-000,2600 W VILLARD AV,43.112117,-87.945397
170-0820-000,5770 N 33RD ST,43.122554,-87.95342
194-0127-000,2317 W LAWN AV,43.114147,-87.94065499999999
123-0290-000,3818 W HELENA ST,43.14596299999999,-87.958964
206-0817-000,5076 N 24TH PL,43.110007,-87.94241199999999
123-0233-000,3707 W HELENA ST,43.145459,-87.957486
196-0103-000,1215 W SILVER SPRING DR,43.118451,-87.925762
191-9825-000,5359 N 44TH ST,43.11506600000001,-87.968012
209-0651-100,4836 N 47TH ST,43.105509,-87.971131
170-0613-000,3136 W REICHERT PL,43.1203369,-87.9524003
123-0247-000,7035 N 39TH ST,43.1456469,-87.960346
206-1616-000,4912 N 22ND ST,43.10690899999999,-87.938926
102-0128-000,3814 W HEMLOCK ST,43.15299,-87.960021
206-0835-000,5019 N 24TH ST,43.108793,-87.941932
232-0232-000,1736 W CONGRESS ST,43.097138,-87.9330279
192-1143-000,5453 N 41ST ST,43.116833,-87.96388499999999
190-0933-000,5272 N 54TH ST,43.113667,-87.97964499999999
210-0510-000,4938 N 54TH ST,43.107446,-87.97973499999999
170-9944-000,2800 W CARMEN AV,43.123026,-87.94746099999999
231-0091-000,4381 N 26TH ST,43.0969539,-87.94608199999999
232-0235-000,1812 W CONGRESS ST,43.09714899999999,-87.93350099999999
232-0235-000,1812 W CONGRESS ST,43.09714899999999,-87.93350099999999
206-0899-000,4853 N 24TH ST,43.1056839,-87.942009
192-0777-000,5375 N 38TH ST,43.1153799,-87.96035250000001
191-9867-000,5325 N 48TH ST,43.114412,-87.972931
102-9923-100,7286 N 43RD ST,43.15031099999999,-87.96464499999999
