"x","mean","std","leftright"
1.0,15.482489693349724,0.7149950623531062,"left"
1.059059059059059,15.438036382476906,0.7075078627143807,"left"
1.1181181181181181,15.393434403289046,0.7001142443837141,"left"
1.177177177177177,15.3486862735555,0.6928148059396216,"left"
1.2362362362362362,15.303794533524858,0.6856101324609938,"left"
1.2952952952952952,15.258761745570304,0.6785007946732342,"left"
1.3543543543543544,15.213590493829553,0.6714873480594695,"left"
1.4134134134134133,15.16828338384062,0.6645703319368298,"left"
1.4724724724724725,15.122843042172239,0.6577502684982335,"left"
1.5315315315315314,15.077272116049883,0.6510276618200864,"left"
1.5905905905905906,15.03157327297734,0.6444029968369129,"left"
1.6496496496496496,14.985749200353208,0.6378767382837041,"left"
1.7087087087087087,14.939802605083646,0.6314493296073826,"left"
1.7677677677677677,14.893736213190063,0.6251211918489286,"left"
1.8268268268268268,14.847552769412786,0.6188927224979567,"left"
1.8858858858858858,14.801255036810588,0.6127642943218984,"left"
1.944944944944945,14.754845796355628,0.6067362541722893,"left"
2.004004004004004,14.708327846524934,0.6008089217708784,"left"
2.063063063063063,14.661704002886879,0.5949825884786915,"left"
2.1221221221221223,14.614977097684918,0.5892575160514648,"left"
2.181181181181181,14.568149979416422,0.5836339353853218,"left"
2.24024024024024,14.52122551240829,0.5781120452567085,"left"
2.299299299299299,14.4742065763887,0.5726920110612448,"left"
2.3583583583583585,14.427096066055125,0.567373963555994,"left"
2.4174174174174174,14.379896890639056,0.562157997610736,"left"
2.4764764764764764,14.332611973467039,0.5570441709731354,"left"
2.5355355355355353,14.285244251518503,0.5520325030541015,"left"
2.5945945945945947,14.237796674980121,0.5471229737389395,"left"
2.6536536536536537,14.190272206797282,0.5423155222306659,"left"
2.7127127127127126,14.142673822222097,0.5376100459319607,"left"
2.7717717717717716,14.095004508358539,0.5330063993723907,"left"
2.830830830830831,14.047267263704871,0.5285043931875821,"left"
2.88988988988989,13.999465097692884,0.52410379315707,"left"
2.948948948948949,13.951601030224541,0.5198043193080801,"left"
3.008008008008008,13.903678091206075,0.5156056450914133,"left"
3.067067067067067,13.855699320079388,0.511507396636779,"left"
3.126126126126126,13.807667765350978,0.5075091520939032,"left"
3.185185185185185,13.759586484118767,0.5036104410656248,"left"
3.244244244244244,13.711458541596166,0.4998107441395732,"left"
3.3033033033033035,13.663287010634448,0.4961094925235954,"left"
3.3623623623623624,13.615074971242873,0.4925060677908453,"left"
3.4214214214214214,13.566825510106586,0.4889998017391282,"left"
3.4804804804804803,13.518541720103205,0.48558997636888224,"left"
3.5395395395395397,13.470226699816948,0.4822758239838701,"left"
3.5985985985985987,13.42188355305165,0.47905652741733057,"left"
3.6576576576576576,13.373515388341932,0.47593122038643604,"left"
3.7167167167167166,13.325125318462803,0.4728989879765298,"left"
3.775775775775776,13.276716459938225,0.4699588672564336,"left"
3.834834834834835,13.228291932548082,0.4671098480245391,"left"
3.893893893893894,13.179854858833952,0.4643508736856871,"left"
3.952952952952953,13.131408363604269,0.46168084225681455,"left"
4.012012012012012,13.082955573437918,0.4590986074995214,"left"
4.071071071071071,13.034499616187443,0.45660298017627876,"left"
4.13013013013013,12.98604362048117,0.45419272942633326,"left"
4.1891891891891895,12.937590715224815,0.4518665842570392,"left"
4.248248248248248,12.889144029102706,0.4496232351447306,"left"
4.307307307307307,12.840706690078235,0.44746133573928953,"left"
4.366366366366367,12.792281824894157,0.44537950466588705,"left"
4.425425425425425,12.743872558572722,0.4433763274160942,"left"
4.484484484484485,12.695482013915463,0.4414503583210019,"left"
4.543543543543543,12.647113311003196,0.43960012259779135,"left"
4.602602602602603,12.598769566696046,0.4378241184610622,"left"
4.661661661661662,12.550453894133401,0.436120819290243,"left"
4.7207207207207205,12.502169402234642,0.43448867584342965,"left"
4.77977977977978,12.453919195199845,0.4329261185087821,"left"
4.838838838838839,12.405706372011263,0.4314315595836842,"left"
4.897897897897898,12.357534025935223,0.43000339557254386,"left"
4.956956956956957,12.309405244024987,0.42864000949384296,"left"
5.016016016016016,12.261323106624175,0.4273397731871997,"left"
5.075075075075075,12.213290686871275,0.42610104961181733,"left"
5.134134134134134,12.165311050205222,0.42492219512725765,"left"
5.193193193193193,12.117387253872057,0.42380156174876765,"left"
5.252252252252252,12.069522346432759,0.4227374993690351,"left"
5.311311311311312,12.021719367272624,0.421728357938874,"left"
5.37037037037037,11.973981346112012,0.42077248960023333,"left"
5.42942942942943,11.92631130251857,0.4198682507647315,"left"
5.488488488488488,11.87871224542124,0.4190140041323278,"left"
5.5475475475475475,11.831187172626109,0.4182081206443426,"left"
5.606606606606607,11.783739070333862,0.41744898136640796,"left"
5.665665665665665,11.736370912659623,0.41673497929717324,"left"
5.724724724724725,11.689085661154419,0.41606452109906694,"left"
5.783783783783784,11.64188626432938,0.4154360287482666,"left"
5.842842842842843,11.594775657181572,0.4148479411012737,"left"
5.901901901901902,11.54775676072288,0.41429871537641355,"left"
5.960960960960961,11.500832481510933,0.41378682854859966,"left"
6.02002002002002,11.454005711182855,0.413310778656798,"left"
6.079079079079079,11.407279325991599,0.41286908602364925,"left"
6.138138138138138,11.360656186345075,0.41246029438711207,"left"
6.197197197197197,11.31413913634827,0.41208297194505106,"left"
6.256256256256257,11.267731003348477,0.4117357123131082,"left"
6.315315315315315,11.221434597483036,0.41141713539744207,"left"
6.374374374374375,11.175252711231082,0.41112588818367674,"left"
6.433433433433433,11.129188118967956,0.4108606454438333,"left"
6.4924924924924925,11.083243576523383,0.4106201103634366,"left"
6.551551551551552,11.037421820742729,0.41040301509093857,"left"
