"x","mean","std","leftright"
1.0,188.28829050839354,6.681763989677376,"left"
1.059059059059059,188.18431075424428,6.639893330594012,"left"
1.1181181181181181,188.07996360769832,6.598286271952395,"left"
1.177177177177177,187.97524950152277,6.556943878620641,"left"
1.2362362362362362,187.87016887281476,6.515867217177871,"left"
1.2952952952952952,187.76472216298586,6.475057355620489,"left"
1.3543543543543544,187.65890981777127,6.43451536311204,"left"
1.4134134134134133,187.55273228721924,6.394242309684119,"left"
1.4724724724724725,187.44619002570832,6.354239265920571,"left"
1.5315315315315314,187.33928349191999,6.314507302658943,"left"
1.5905905905905906,187.23201314886268,6.275047490641969,"left"
1.6496496496496496,187.12437946385464,6.23586090018278,"left"
1.7087087087087087,187.01638290852614,6.196948600784019,"left"
1.7677677677677677,186.90802395882602,6.158311660781062,"left"
1.8268268268268268,186.79930309500838,6.119951146923693,"left"
1.8858858858858858,186.69022080163808,6.08186812398583,"left"
1.944944944944945,186.58077756759087,6.04406365431724,"left"
2.004004004004004,186.47097388604456,6.006538797412003,"left"
2.063063063063063,186.36081025448286,5.969294609442338,"left"
2.1221221221221223,186.25028717469482,5.932332142772539,"left"
2.181181181181181,186.13940515276735,5.895652445468822,"left"
2.24024024024024,186.02816469909052,5.859256560776089,"left"
2.299299299299299,185.9165663283453,5.823145526584134,"left"
2.3583583583583585,185.80461055951665,5.787320374872546,"left"
2.4174174174174174,185.69229791587495,5.75178213113937,"left"
2.4764764764764764,185.5796289249881,5.716531813811368,"left"
2.5355355355355353,185.46660411870386,5.681570433625807,"left"
2.5945945945945947,185.35322403317073,5.646898992997894,"left"
2.6536536536536537,185.23948920880628,5.612518485383836,"left"
2.7127127127127126,185.1254001903198,5.5784298945937865,"left"
2.7717717717717716,185.0109575266994,5.544634194107581,"left"
2.830830830830831,184.89616177120072,5.511132346371946,"left"
2.88988988988989,184.78101348136605,5.4779253020561285,"left"
2.948948948948949,184.66551321900135,5.445013999309001,"left"
3.008008008008008,184.54966155018323,5.412399362991899,"left"
3.067067067067067,184.43345904525734,5.380082303888967,"left"
3.126126126126126,184.31690627882506,5.348063717888759,"left"
3.185185185185185,184.20000382975465,5.316344485168378,"left"
3.244244244244244,184.08275228116526,5.284925469333651,"left"
3.3033033033033035,183.96515222043743,5.253807516570854,"left"
3.3623623623623624,183.84720423919555,5.2229914547389695,"left"
3.4214214214214214,183.7289089333125,5.192478092491042,"left"
3.4804804804804803,183.6102669029091,5.162268218330474,"left"
3.5395395395395397,183.4912787523445,5.132362599697036,"left"
3.5985985985985987,183.37194509021344,5.102761981995077,"left"
3.6576576576576576,183.25226652934498,5.073467087631526,"left"
3.7167167167167166,183.13224368679943,5.044478615030429,"left"
3.775775775775776,183.0118771838635,5.015797237636795,"left"
3.834834834834835,182.8911676460455,4.98742360289755,"left"
3.893893893893894,182.77011570307258,4.9593583312397564,"left"
3.952952952952953,182.64872198888918,4.931602015033044,"left"
4.012012012012012,182.526987141646,4.904155217539708,"left"
4.071071071071071,182.4049118037051,4.87701847185965,"left"
4.13013013013013,182.28249662163014,4.850192279857598,"left"
4.1891891891891895,182.1597422461805,4.823677111100831,"left"
4.248248248248248,182.03664933231616,4.79747340176707,"left"
4.307307307307307,181.91321853917984,4.771581553565518,"left"
4.366366366366367,181.78945053010764,4.74600193265299,"left"
4.425425425425425,181.66534597261122,4.720734868532136,"left"
4.484484484484485,181.54090553838304,4.695780652974523,"left"
4.543543543543543,181.41612990328287,4.671139538922061,"left"
4.602602602602603,181.29101974734354,4.646811739410067,"left"
4.661661661661662,181.16557575475923,4.622797426474653,"left"
4.7207207207207205,181.03979861387913,4.599096730094896,"left"
4.77977977977978,180.9136890172062,4.575709737105704,"left"
4.838838838838839,180.78724766140022,4.552636490159401,"left"
4.897897897897898,180.66047524725067,4.5298769866791275,"left"
4.956956956956957,180.53337247969546,4.507431177816819,"left"
5.016016016016016,180.40594006780114,4.4852989674581805,"left"
5.075075075075075,180.27817872476385,4.463480211214864,"left"
5.134134134134134,180.1500891679006,4.44197471545355,"left"
5.193193193193193,180.0216721186495,4.420782236345295,"left"
5.252252252252252,179.8929283025547,4.399902478937603,"left"
5.311311311311312,179.7638584492723,4.379335096245694,"left"
5.37037037037037,179.6344632925533,4.359079688398237,"left"
5.42942942942943,179.50474357025226,4.339135801777665,"left"
5.488488488488488,179.37470002430368,4.319502928222979,"left"
5.5475475475475475,179.24433340073372,4.300180504249023,"left"
5.606606606606607,179.11364444964036,4.281167910326675,"left"
5.665665665665665,178.9826339251978,4.2624644701672105,"left"
5.724724724724725,178.85130258564433,4.244069450084436,"left"
5.783783783783784,178.71965119327965,4.225982058372921,"left"
5.842842842842843,178.58768051445355,4.208201444742341,"left"
5.901901901901902,178.45539131956693,4.190726699811654,"left"
5.960960960960961,178.32278438306287,4.173556854632175,"left"
6.02002002002002,178.18986048341617,4.15669088026673,"left"
6.079079079079079,178.0566204031334,4.140127687417696,"left"
6.138138138138138,177.92306492874076,4.123866126138274,"left"
6.197197197197197,177.78919485078237,4.107904985552446,"left"
6.256256256256257,177.65501096380865,4.092242993673699,"left"
6.315315315315315,177.52051406637565,4.0768788172468495,"left"
6.374374374374375,177.38570496103588,4.061811061681923,"left"
6.433433433433433,177.25058445432487,4.047038271029159,"left"
6.4924924924924925,177.1151533567646,4.0325589280056775,"left"
6.551551551551552,176.97941248285437,4.018371454126427,"left"
6.61061061061061,176.84336265105307,4.004474209832496,"left"
6.66966966966967,176.70700468379215,3.99086549474857,"left"
6.728728728728728,176.57033940744614,3.9775435479637578,"left"
