Address,lat,lng
70 BAY 20TH   STREET                     ,40.605148,-74.002813
8750 18TH   AVENUE                       ,40.6044582,-74.0058202
8756 18TH   AVENUE                       ,40.6043168,-74.0059488
832 67TH   STREET                        ,40.7636642,-73.9561147
6652 BERGEN PLACE                        ,40.639572,-74.02837699999999
154 SENATOR STREET                       ,40.638316,-74.029332
162 SENATOR STREET                       ,40.638255,-74.029134
139 68TH   STREET                        ,40.7677944,-73.96387779999999
640 67TH   STREET                        ,40.7636642,-73.9561147
633 68TH STREET                          ,40.7638124,-73.9544769
733 68TH STREET                          ,40.7638124,-73.9544769
94 68TH STREET                           ,40.7685769,-73.9658261
6806 BLISS TERRACE                       ,40.6383494,-74.031914
6808 MADELINE COURT                      ,40.637043,-74.027686
449 BAY RIDGE AVENUE                     ,40.634179,-74.0220049
516 68TH STREET                          ,40.7638148,-73.9544842
6816 VISTA PLACE                         ,40.63321,-74.01973799999999
6809 6 AVENUE                            ,40.632644,-74.018097
625 BAY RIDGE AVENUE                     ,40.632183,-74.017652
6935 RIDGE BOULEVARD                     ,40.635585,-74.028718
6905 RIDGE BLVD                          ,40.63627,-74.028441
21 BAY RIDGE PLACE                       ,40.6357205,-74.02789469999999
540 BAY RIDGE AVENUE                     ,40.632746,-74.01998499999999
872 BAY RIDGE AVENUE                     ,40.629069,-74.013261
7011 NARROWS AVENUE                      ,40.637079,-74.033965
7019 LOUISE TERRACE                      ,40.6362787,-74.0322269
73 MACKAY PLACE                          ,40.6366066,-74.0331575
44 MACKAY PLACE                          ,40.6365569,-74.0342883
7020 RIDGECREST TERRACE                  ,40.6358827,-74.0311308
7013 RIDGE CREST TERRACE                 ,40.635905,-74.030543
7036 PERRY TERRACE                       ,40.635198,-74.0303988
7107 RIDGE COURT                         ,40.6347111,-74.0293928
456 OVINGTON AVENUE                      ,40.632715,-74.022504
556 OVINGTON AVENUE                      ,40.631664,-74.019941
844 70TH   STREET                        ,40.7649272,-73.95324409999999
860 70TH   STREET                        ,40.7649272,-73.95324409999999
7114 8TH AVENUE                          ,40.62904899999999,-74.016549
7116 8 AVENUE                            ,40.629011,-74.016576
848 71ST   STREET                        ,40.7655137,-73.95272109999999
880 71ST STREET                          ,40.7655137,-73.95272109999999
7201 SHORE ROAD                          ,40.635798,-74.03711299999999
39 74TH   STREET                         ,40.778442,-73.976547
130 73RD   STREET                        ,40.7783892,-73.97949609999999
463 74TH   STREET                        ,40.7683538,-73.953177
52 74TH   STREET                         ,40.7783357,-73.97746099999999
67 BAY RIDGE PARKWAY                     ,40.633187,-74.034083
424 74TH STREET                          ,40.7686407,-73.9539365
428 74TH   STREET                        ,40.7686407,-73.9539364
444 74TH   STREET                        ,40.7686405,-73.95393609999999
471 BAY RIDGE PARKWAY                    ,40.630054,-74.02303599999999
660 74TH STREET                          ,40.7817581,-73.9850687
7543 SHORE ROAD                          ,40.632567,-74.03708999999999
7525 SHORE ROAD                          ,40.632907,-74.036895
26 BAY RIDGE PARKWAY                     ,40.6330979,-74.035698
222 BAY RIDGE PARKWAY                    ,40.6316599,-74.02978999999999
221 76TH   STREET                        ,40.77209200000001,-73.957521
422 BAY RIDGE PARKWAY                    ,40.630319,-74.02456099999999
472 75TH STREET                          ,40.7688867,-73.952523
7618 COLONIAL ROAD                       ,40.6316,-74.033928
53 77TH   STREET                         ,40.7749886,-73.9625739
339 77TH   STREET                        ,40.771595,-73.954419
7608 6 AVENUE                            ,40.62717,-74.020983
543 77TH   STREET                        ,40.7695355,-73.950092
519 77TH STREET                          ,40.7695535,-73.9501339
566 76TH   STREET                        ,40.7684831,-73.9496126
635 77TH   STREET                        ,40.7694936,-73.9499945
7802 NARROWS AVENUE                      ,40.631147,-74.03707899999999
35 79TH ST                               ,40.77638220000001,-73.9622234
7725 COLONIAL ROAD                       ,40.630588,-74.033695
118 77TH STREET                          ,40.7738611,-73.9604061
7708 RIDGE BOULEVARD                     ,40.6304749,-74.031437
165 78TH   STREET                        ,40.7823271,-73.9782046
139 78TH STREET                          ,40.782084,-73.9773249
368 77TH   STREET                        ,40.7711348,-73.9539484
546 77TH STREET                          ,40.7695273,-73.9501489
626 77TH STREET                          ,40.7694689,-73.950013
653 78TH STREET                          ,40.7696532,-73.9483913
635 78TH   STREET                        ,40.7696532,-73.9483913
629 78 STREET                            ,40.7696532,-73.9483913
7816 RIDGE BOULEVARD                     ,40.6294944,-74.0318099
220 78TH   STREET                        ,40.773048,-73.957084
360 78 STREET                            ,40.7718137,-73.95358569999999
7803 4 AVENUE                            ,40.6282939,-74.02576599999999
414 78TH STREET                          ,40.771095,-73.952461
461 79TH STREET                          ,40.7715464,-73.9507498
421 79TH   STREET                        ,40.7718936,-73.9515741
26 79TH STREET                           ,40.7763979,-73.962338
36 79TH   STREET                         ,40.77636589999999,-73.9622619
55 80TH STREET                           ,40.77690200000001,-73.960803
8009 HARBOR VIEW TERRACE                 ,40.629914,-74.037938
8016 NARROWS AVENUE                      ,40.62968,-74.037652
8015 SHORE ROAD                          ,40.63016100000001,-74.039529
32 HARBOR LANE                           ,40.6290504,-74.0391602
7913 NARROWS AVENUE                      ,40.630227,-74.036793
154 79TH   STREET                        ,40.7746521,-73.9587231
184 79TH STREET                          ,40.7744525,-73.9577602
191 80TH   STREET                        ,40.7750964,-73.95706349999999
359 80TH STREET                          ,40.7731576,-73.9524726
451 80TH STREET                          ,40.7722945,-73.9504117
429 80TH STREET                          ,40.772722,-73.950875
419 80 STREET                            ,40.7727038,-73.9513906
7913 6TH AVENUE                          ,40.6246178,-74.0214486
92 80TH STREET                           ,40.7763861,-73.9601933
142 80 STREET                            ,40.7754254,-73.9586425
190 80TH STREET                          ,40.7751296,-73.95722219999999
179 81ST STREET                          ,40.784392,-73.9771344
8019 RIDGE BLVD                          ,40.627883,-74.031851
264 80TH STREET                          ,40.7741397,-73.9548734
365 81ST   STREET                        ,40.7860239,-73.98100889999999
335 81ST   STREET                        ,40.7742916,-73.9527623
8011 5TH AVENUE                          ,40.7780229,-73.9630024
188 81ST STREET                          ,40.7843946,-73.9772174
364 81ST STREET                          ,40.786143,-73.98136749999999
470 81ST   STREET                        ,40.7728135,-73.9497506
8219 NARROWS AVENUE                      ,40.6277192,-74.0378532
116 82ND   STREET                        ,40.7771259,-73.95852950000001
116 82ND STREET                          ,40.7771259,-73.95852950000001
172 82ND   STREET                        ,40.7763126,-73.95659789999999
8221 RIDGE BOULEVARD                     ,40.626439,-74.0323669
245 83RD STREET                          ,40.7762895,-73.9534717
8311 COLONIAL ROAD                       ,40.62651899999999,-74.035352
161 84TH   STREET                        ,40.7858781,-73.9747628
312 83RD   STREET                        ,40.775377,-73.95247599999999
339 84TH STREET                          ,40.788337,-73.98006099999999
569 84TH STREET                          ,40.7885047,-73.981044
667 84TH STREET                          ,40.7885047,-73.981044
663 84TH   STREET                        ,40.7885047,-73.981044
661 84TH   STREET                        ,40.7885047,-73.981044
659 84TH   STREET                        ,40.7885047,-73.981044
142 84TH   STREET                        ,40.7858559,-73.9747874
157 85TH STREET                          ,40.7787204,-73.9553686
147 85TH   STREET                        ,40.786769,-73.9743529
67 86TH   STREET                         ,40.7804867,-73.9578787
53 86TH STREET                           ,40.7864197,-73.9716009
713 86TH   STREET                        ,40.7749692,-73.9447962
8621 SHORE ROAD                          ,40.625026,-74.040297
21 87TH   STREET                         ,40.7817638,-73.958585
39 87TH   STREET                         ,40.7868421,-73.9703849
337 87TH   STREET                        ,40.778183,-73.94975500000001
66 87TH STREET                           ,40.7868039,-73.971412
80 87TH STREET                           ,40.7810128,-73.9571139
81 88TH   STREET                         ,40.7817213,-73.9567588
37 88TH   STREET                         ,40.787362,-73.969595
171 88TH   STREET                        ,40.7803792,-73.953324
256 87TH   STREET                        ,40.7786815,-73.951633
260 87TH STREET                          ,40.7891385,-73.97686519999999
34 GATLING PLACE                         ,40.61933200000001,-74.024558
39 DAHLGREN PLACE                        ,40.6185199,-74.02338
33 DAHLGREN PLACE                        ,40.61860799999999,-74.023303
19 DAHLGREN PLACE                        ,40.618867,-74.023077
