"distance","Y","Y_residuals"
896.4250690067411,5.652642133141815,"5.267220694486721"
896.4250690067411,5.101811174762125,"4.716389736107031"
670.2426359710048,5.213976218114286,"4.828554779459191"
3386.640386628462,4.54960033483328,"4.191912722043337"
3359.320355977539,5.7235510599786235,"5.338129621323528"
3395.9854307423534,5.552493027109975,"5.1670715884548795"
3375.487664671416,5.782474743231866,"5.397053304576771"
1560.2051400456035,5.758590711151196,"5.400903098361253"
1552.7364755188332,5.6880448936081915,"5.330357280818248"
491.5816227874076,5.322610059117081,"5.071802312530362"
1123.4616665764065,5.831615846166087,"5.446194407510992"
1123.4616665764065,5.000482922632238,"4.6150614839771436"
954.1205068945735,5.531823704897794,"5.146402266242699"
76.00131835561041,5.444499876726118,"5.086812263936174"
9082.5078296337,5.5802687642908335,"5.333078703656335"
9014.524264173684,5.456922396724676,"5.209732336090177"
8997.172360158384,5.216079268311065,"5.044835761212366"
7681.236576213517,5.537990219813457,"5.290800159178959"
7833.841563366854,6.007993849059193,"5.836750341960494"
8368.291669803515,5.783825182329737,"5.463695181124161"
8367.640862696579,5.84354441703136,"5.523414415825784"
7848.892336504574,5.954270177099933,"5.707080116465434"
8468.716262678035,5.713513882106425,"5.466323821471926"
7950.448684092472,5.407542087952692,"5.1603520273181935"
8146.061056046203,6.203104273940706,"5.88297427273513"
7652.505473191265,6.06746604874941,"5.747336047543834"
8181.787189007444,5.7752414386383455,"5.5280513780038465"
6850.258132745786,5.045142807521666,"4.873899300422967"
6901.4387394730575,5.635953917083346,"5.388763856448847"
7618.622966450555,4.952656703872417,"4.781413196773719"
7176.647798631671,6.0579219787210725,"5.737791977515497"
6987.673374689141,5.34591904805367,"5.174675540954971"
3722.817028131816,4.051608906961376,"3.880365399862677"
5077.157194800192,4.4032881033396425,"4.226804504013828"
5114.628051697921,5.5416636251797655,"5.370420118081067"
4912.568414104711,6.118212781965037,"5.7980827807594615"
4568.830989005925,4.8377924812568445,"4.666548974158146"
4152.953075699038,5.263831190476868,"4.943701189271292"
3787.8693297558752,5.342835413718518,"5.298017092538655"
6093.27765396434,5.097353458944802,"4.850163398310304"
5934.986026823294,4.852258861474618,"4.605068800840119"
5589.90052505715,5.716166533855922,"5.544923026757224"
5350.730074162214,5.4770492466998295,"5.300565647374015"
5349.0878570045015,5.675477198119381,"5.504233691020683"
5159.852428988516,6.0952995094569715,"5.848109448822473"
4803.9023726232945,4.412696257730118,"4.236212658404302"
4634.480880893745,5.268423836269894,"5.091940236944078"
4363.660474259226,5.521460917862247,"5.350217410763548"
4381.669741534185,5.585999438999818,"5.265869437794242"
4384.719388569016,5.752053293189447,"5.431923291983871"
4108.130793163395,5.206861537797982,"5.0356180306992835"
7340.971219924357,5.349950277172508,"5.102760216538009"
7081.883817117313,5.376780566287516,"5.129590505653017"
6904.144968847141,5.667003223152904,"5.495759716054206"
6103.781242048257,5.5275032323182085,"5.482684911138345"
5919.318468112676,4.8460374459669975,"4.525907444761422"
5664.312827387729,5.574705432381058,"5.327515371746559"
5278.710188069838,5.839914648980781,"5.5197846477752055"
6325.375778065206,5.936322553366494,"5.689132492731995"
6325.375778065206,5.332581960522133,"5.085391899887634"
6171.370669868978,5.398328232458623,"5.151138171824124"
5819.572613972382,5.8257872697215705,"5.5785972090870715"
5559.34062530031,6.151869757788769,"5.90467969715427"
5559.34062530031,5.35096110003346,"5.103771039398961"
5338.281584825273,4.922500952362002,"4.877682631182139"
4884.544302603426,6.018397429467569,"5.771207368833071"
4758.8188537222495,5.709134289728148,"5.46194422909365"
4758.249766144585,5.632585138236823,"5.385395077602324"
4352.418892187874,4.758281364682245,"4.587037857583546"
4251.392687317909,5.546182600642593,"5.3696990013167785"
3829.136755425806,5.312369120003687,"5.141125612904989"
3382.007369794504,5.733870913533348,"5.48668085289885"
3166.1240392504837,5.203007186743712,"4.955817126109213"
3166.1240392504837,4.712800850180456,"4.465610789545957"
3122.7311140400134,5.7417240063111015,"5.570480499212403"
2431.5984581426114,5.678114727907624,"5.430924667273125"
1901.4368799658664,5.882075459805059,"5.561945458599483"
2039.7955577037042,5.8484012628581,"5.677157755759401"
1823.3391920857237,5.524015197667342,"5.352771690568644"
1618.9458808099264,5.609166498281352,"5.361976437646854"
1596.1853603457166,5.744604469176457,"5.4974144085419585"
1596.1853603457166,5.115995809754082,"4.868805749119584"
1375.0918796048334,5.768320995793772,"5.521130935159274"
1548.6136764367384,4.6559425113615145,"4.408752450727016"
1232.4200467371968,5.8399146489807805,"5.592724588346282"
1233.7139052078228,5.724401761858937,"5.477211701224439"
1125.7149834561726,5.099735288882302,"4.852545228247804"
754.86858607125,4.515019088993794,"4.267829028359296"
482.2952013087458,4.51465617844726,"4.3434126713485615"
482.42679090047847,5.418234874733053,"5.2469913676343545"
483.1545650841615,5.853803761141449,"5.68256025404275"
185.22847163266107,5.698794933145162,"5.3786649319395865"
185.22847163266107,4.8312943654404386,"4.511164364234863"
84.54020119797454,4.4372893133489315,"4.266045806250233"
3176.7449180361014,5.4270007168596255,"5.255757209760927"
2102.442769236221,4.759320865815351,"4.512130805180853"
1999.94062150988,5.654748140054594,"5.483504632955896"
1625.5795608667954,5.639243953518629,"5.46800044641993"
759.4542679967326,5.827005752792379,"5.579815692157881"
190.1789293584651,5.684422227371661,"5.513178720272962"
192.58847328177012,5.683075279229594,"5.511831772130895"
80.41851432183047,5.353425318315768,"5.1821818112170694"
3433.9696100592523,5.2896121973207055,"5.244793876140842"
1360.37178591739,5.476204326274126,"5.15607432506855"
1415.6648946884702,5.789555857038723,"5.618312349940024"
1455.282581572919,4.829743330111896,"4.50961332890632"
1145.5484882861704,5.8675026054996104,"5.696259098400912"
1145.5484882861704,4.638270134414436,"4.467026627315738"
1004.1282402056781,4.933674252960127,"4.762430745861429"
1004.1910398134701,5.345274349635807,"5.174030842537109"
924.335006223248,5.529829167532763,"5.3585856604340645"
914.9303742789918,5.573772212430258,"5.40252870533156"
914.9303742789918,5.305237809392612,"5.133994302293913"
916.8597258237986,5.7221316133243985,"5.5508881062257"
689.6608960728441,5.408482433924608,"5.237238926825909"
690.3980300543953,5.024734218475757,"4.8534907113770585"
213.2250710538668,5.608903236465958,"5.437659729367259"
212.432290007263,5.695124411913087,"5.523880904814388"
90.96069051465527,4.700480365792417,"4.529236858693718"
3134.522007364234,4.4276219079467936,"4.1804318473122954"
3040.0817920784334,5.7123593697596,"5.392229368554024"
2776.7255420403653,5.663189077690948,"5.6183707565110845"
2776.7255420403653,5.326716841069734,"5.281898519889871"
2605.4038604170214,4.882934821782526,"4.7116913146838275"
1373.8852535429407,5.601503625535782,"5.354313564901284"
1373.8852535429407,4.1498727041320524,"3.902682643497554"
1367.8391788116433,5.635120236334767,"5.3149902351291916"
1367.8391788116433,5.058837395914134,"4.738707394708558"
1119.3011210896193,4.91153004332338,"4.740286536224682"
1103.5608016790663,5.510803623388258,"5.339560116289559"
890.0139362694423,6.096708233511631,"5.925464726412932"
880.1797510616447,5.829189922259318,"5.581999861624819"
341.62622336353127,5.258558874408952,"4.938428873203376"
7954.4431554092125,5.596049774853319,"5.540029761857132"
7933.721930701048,4.748271029628764,"4.692251016632577"
7589.708049913297,5.459425526942793,"5.4034055139466055"
9438.679842125208,6.23770381321684,"6.181683800220653"
8211.245116832053,5.569297589381887,"5.5132775763857"
5473.00664568234,5.776103136235827,"5.72008312323964"
4415.963989450133,4.5399739864315505,"4.483953973435363"
7362.749834034882,4.808511110006121,"4.752491097009933"
7082.815283600833,4.850982537115014,"4.7949625241188265"
5938.980399415058,5.39805988990164,"5.342039876905453"
4387.177934870965,5.521460917862247,"5.4654409048660595"
4110.253903973331,4.698260609054103,"4.642240596057915"
3735.5880523674095,4.830101047876397,"4.77408103488021"
5042.253605837365,5.128878435585095,"5.072858422588908"
7081.439738265324,5.384117356351369,"5.328097343355181"
6673.274797031205,5.294498580445671,"5.238478567449484"
6075.821079503239,4.664443680172368,"4.60842366717618"
4353.855858873637,5.54148770821212,"5.485467695215933"
4087.3827163487026,5.174775468127022,"5.1187554551308345"
4087.3827163487026,5.031015479451334,"4.974995466455146"
3419.3949218946423,5.115107315692967,"5.0590873026967795"
500.148504927466,5.243829181263967,"5.18780916826778"
342.4760110905179,5.184709702302133,"5.128689689305945"
3367.8548269820467,5.784269725568888,"5.7282497125727"
1135.525414696477,5.277637161310498,"5.22161714831431"
982.570292817716,4.7606550888284875,"4.7046350758323"
390.9813014295745,5.186863338372357,"5.130843325376169"
2633.985658958611,5.534706144612269,"5.478686131616081"
1739.840443768951,5.085842771583394,"5.029822758587207"
1719.058270407721,5.25846633506314,"5.202446322066953"
694.8367825348321,4.289944523573977,"4.23392451057779"
494.55370662592253,5.1391182271749365,"5.083098214178749"
494.61650623371446,4.160484364726646,"4.104464351730458"
446.257873495528,5.32313901972185,"5.267119006725663"
344.14703371845496,5.0366590675175615,"4.980639054521374"
91.21658611605352,5.241602704503076,"5.185582691506888"
1637.5088607071164,5.317296333145839,"5.261276320149651"
1465.4732156690977,5.073612205192293,"5.017592192196106"
888.4063895599118,5.5405091128329405,"5.484489099836753"
888.4063895599118,5.4414182101887105,"5.385398197192523"
182.47713733528292,5.304653184997123,"5.248633172000935"
8042.911947736344,5.97471668980676,"5.629054173246299"
9347.42259727981,6.457619852953126,"6.111957336392665"
9347.42259727981,6.130935622698077,"5.785273106137616"
8611.54756404263,5.472670753692814,"5.11498314090287"
8861.179382178076,5.840395533818132,"5.482707921028188"
8534.67548145148,5.8929222979382505,"5.535234685148307"
9009.540952863243,5.160296068650663,"4.97901040943593"
9804.780522614632,5.571251582365262,"5.245996790289023"
9892.248302138298,5.472220201759082,"5.114532588969139"
5883.834301990666,5.327304903421289,"5.07649715683457"
5909.914465417,5.275327848323339,"4.929665331762878"
5032.679040069148,5.940171252720432,"5.689363506133713"
6201.5785802833725,5.949740703736583,"5.438514787092238"
6051.044281039523,5.982935977927002,"5.625248365137059"
5191.717569129506,5.639979518097583,"5.2545580794424875"
4894.403380489226,4.682359824679222,"4.171133908034877"
6807.889026882452,5.174059610708843,"4.788638172053748"
6672.089275716253,6.107022887742254,"5.761360371181793"
5408.337307174965,6.531277707747225,"6.02005179110288"
4610.032476038076,5.144983346627335,"4.787295733837391"
7671.287655809375,5.9269260259704115,"5.569238413180468"
7671.287655809375,5.255757752129242,"4.898070139339298"
7254.511647837192,5.753749801998648,"5.396062189208704"
5124.452269620892,5.487381604209384,"5.1019601655542886"
7544.853149540671,5.97421594717214,"5.588794508517045"
7608.2938418769345,5.7195584372503685,"5.361870824460425"
6620.515573765277,5.537841914777534,"5.18015430198759"
6056.724863655756,4.4180215884458205,"4.060333975655878"
5113.156045339437,5.733947174702468,"5.376259561912525"
7248.96915355276,5.431512681199306,"5.073825068409363"
6974.99316314796,5.012938493935362,"4.6552508811454185"
6718.31505183795,5.830420388761313,"5.4727327759713695"
6252.3147513267395,5.9145035059718545,"5.556815893181911"
5795.982449350897,4.70256253199674,"4.344874919206797"
5698.39764678049,5.988323418207122,"5.630635805417178"
5698.39764678049,5.232583388005692,"4.874895775215748"
5698.156929080947,5.507020233707452,"5.149332620917509"
4934.548576314012,4.940105143290419,"4.582417530500475"
7628.074368352572,5.733793553072241,"5.376105940282297"
7209.508237319886,4.022954566135427,"3.665266953345484"
5550.628874014677,5.856395875164573,"5.498708262374629"
5559.460657229514,5.674074318370618,"5.316386705580674"
7213.570744225939,5.626821433520073,"5.269133820730129"
6053.2236851671705,5.9950423684558665,"5.637354755665923"
3526.14114740979,5.993251857682078,"5.607830419026984"
3469.033828357307,4.4706392930304855,"4.08521785437539"
2791.968532152696,5.456383748718115,"5.07096231006302"
1764.8925967679531,6.355280416749639,"6.009617900189178"
2007.4742641656026,5.9044531701183525,"5.519031731463258"
121.64262394599307,5.833410325984727,"5.475722713194784"
283.26084915374315,5.709513149365186,"5.351825536575243"
2973.4660364742513,5.243829181263966,"4.886141568474024"
2973.4660364742513,5.416955255568362,"5.059267642778419"
153.84262429877288,5.416100402204421,"5.165292655617702"
3341.514839097441,4.789093024149019,"4.403671585493925"
3186.243370056205,5.198060762808386,"4.812639324153292"
2511.1755695649763,5.582761443726042,"5.237098927165581"
2356.978732965744,5.395792049361934,"5.050129532801473"
2356.978732965744,4.908439781781586,"4.562777265221125"
599.13974658655,5.766671563205135,"5.408983950415191"
599.13974658655,5.535559842241748,"5.177872229451804"
3400.369290700835,5.442680040009132,"5.057258601354038"
3383.909641065803,5.5659126804330805,"5.180491241777986"
1480.2091603678066,4.9919431610841025,"4.63425554829416"
1931.1945401264409,6.055706815836335,"5.54448089919199"
700.374626779016,6.242344853393792,"5.731118936749447"
700.2143555783921,4.509860006183766,"3.9986340895394212"
2396.9146067392057,5.760196563936292,"5.402508951146348"
128.387038173885,6.568779912142807,"6.057553995498462"
8576.842296422978,4.592431160210662,"4.2347435474207185"
8658.021496058425,5.55010249382563,"5.1924148810356865"
7808.244565121936,5.426150738057922,"5.068463125267979"
7759.636542928311,5.110130690301684,"4.7524430775117406"
6335.435044417721,5.13126328188487,"4.785600765324409"
5012.07533917099,4.802662873528089,"4.417241434872993"
7627.243302239741,5.7076101141037565,"5.349922501313813"
4752.823692446572,5.601503625535782,"5.243816012745839"
4928.396421056216,5.8186217342685715,"5.460934121478628"
4928.396421056216,4.874833752937194,"4.517146140147251"
4319.937651072121,5.930380260838499,"5.572692648048555"
4319.937651072121,5.378325471546782,"5.020637858756839"
5170.835587142114,5.668231490391882,"5.310543877601939"
4920.607115435382,5.801762883016405,"5.444075270226461"
5144.592460840573,4.971414580942974,"4.720606834356255"
266.8546779013361,5.2242093943943155,"4.8785468778338545"
3725.1046362428724,5.828400806918442,"5.442979368263346"
1787.3587493867128,4.511679842900753,"4.166017326340292"
1753.0997680659807,6.063785208687608,"5.678363770032513"
9061.267482766321,5.598421958998374,"5.351231898363876"
8300.097162807519,6.005649182099939,"5.758459121465441"
8172.4058905109905,5.5640205322810425,"5.3168304716465435"
7801.673126527605,5.924854284325349,"5.677664223690851"
7693.000949679125,6.093980110633576,"5.773850109428"
7699.238965723185,5.671803005334667,"5.351673004129091"
7712.024736162596,5.447529764734712,"5.276286257636014"
10193.41251102745,5.587906017270399,"5.340715956635901"
8552.218856101636,5.773956681188983,"5.602713174090284"
8552.218856101636,4.615752295318629,"4.44450878821993"
8560.854194096377,3.1753907129284613,"3.0041472058297622"
9053.005194629483,5.519458915191574,"5.348215408092876"
9692.963229020334,5.494134992361115,"5.4493166711812515"
9733.193473763498,5.445335076653184,"5.400516755473321"
9109.558115159582,5.244250145277761,"5.073006638179062"
8561.304402442913,4.722953221644476,"4.551709714545777"
8151.78361432268,5.3800309183863915,"5.208787411287693"
8043.427829981679,4.971414580942975,"4.800171073844276"
8512.674575961217,5.847573968631904,"5.6763304615332055"
8335.949163282568,5.70717806365734,"5.535934556558641"
9250.165445425204,4.953476880256307,"4.908658559076444"
8981.256926714443,5.863930173955833,"5.616740113321335"
8981.256926714443,4.8994096589860305,"4.652219598351532"
8645.31150032005,5.497168225293201,"5.325924718194503"
8168.428005037245,4.2895913969551565,"4.118347889856458"
8815.94698684733,4.98246441712956,"4.811220910030861"
8104.329906464297,5.486369598050976,"5.315126090952277"
10101.181476810656,5.72910028264049,"5.557856775541792"
9233.5243459162,4.584756337451502,"4.413512830352803"
8654.833617469982,5.109173893930622,"5.064355572750759"
7734.112185353678,5.522340038797987,"5.4775217176181235"
9802.359283450314,5.218511373279677,"5.047267866180978"
9808.019456510987,5.780322551778536,"5.609079044679837"
9739.386824960573,5.171258488429132,"5.000014981330433"
9808.634134500615,4.655042016028265,"4.483798508929566"
9830.726956018161,3.7251456320983305,"3.5539021249996314"
9585.75287506565,5.335358638228385,"5.088168577593887"
9724.614070701884,5.968998802392319,"5.721808741757821"
9191.980815206502,5.57755038451329,"5.4063068774145915"
7258.059955852173,6.282012407224006,"6.0348223465895074"
7258.059955852173,5.275960459446761,"5.028770398812263"
6380.8628605378335,6.876723169734408,"6.62953310909991"
6380.8628605378335,6.065076364451228,"5.81788630381673"
5047.065841842088,5.65223114904544,"5.405041088410941"
3751.861912427675,4.842590423658985,"4.595400363024487"
3638.8349700266285,5.27460083993072,"5.027410779296222"
7447.151947693261,5.087827501002386,"4.840637440367887"
7491.397530168117,5.40121178971067,"5.2299682826119716"
7179.968547441643,4.900884430137137,"4.729640923038438"
7052.690610858808,4.714985051995297,"4.467794991360799"
6970.261720682527,4.650632560064849,"4.330502558859273"
6970.261720682527,5.22599670496841,"4.905866703762834"
6937.540422652329,5.596968470370392,"5.349778409735894"
6813.318890124547,5.047002938267131,"4.875759431168432"
6543.663835388884,5.738873794467472,"5.491683733832973"
6262.936220207104,5.164785973923514,"4.917595913289015"
5586.561855164606,4.188750802876463,"3.9415607422419643"
5167.2234083630165,5.1384686656061405,"4.891278604971642"
4941.638093868924,4.88320200260771,"4.636011941973212"
7037.577535524136,4.995367821965467,"4.748177761330968"
6578.133415237602,5.66456176150292,"5.417371700868422"
5657.9011970643205,5.309616921801971,"5.138373414703272"
5288.037738977797,5.524542584399654,"5.277352523765156"
5271.7656591962395,5.405160462166085,"5.0850304609605095"
5206.428312001452,5.934306133268033,"5.687116072633534"
5206.428312001452,5.2843311245732965,"5.0371410639387975"
5206.428312001452,4.605170185988091,"4.357980125353592"
4386.057041110135,5.436478685259411,"5.2652351781607125"
4278.561338910293,5.740675191036567,"5.493485130402069"
6942.7233608384995,5.824647176849992,"5.577457116215493"
6942.7233608384995,4.8283137373023015,"4.5811236766678025"
6785.715974959984,5.80589095492765,"5.5587008942931515"
6785.715974959984,5.258013816255923,"5.010823755621425"
6560.89115212613,5.472670753692815,"5.225480693058316"
6560.89115212613,4.607673316206211,"4.360483255571712"
6056.7171349077225,4.579780951983272,"4.332590891348774"
5797.719418840401,5.25189059535351,"5.080647088254811"
4980.258262625959,5.562282912382501,"5.242152911176925"
4532.862568036186,5.331165105582415,"5.159921598483717"
4485.025686206318,4.866249242645338,"4.821430921465475"
4223.397876122569,4.547211987164739,"4.3759684800660406"
7854.790773968555,3.8838521284614487,"3.563722127255873"
7673.99021224366,6.437751649736402,"6.117621648530826"
7673.99021224366,5.206750173022547,"4.886620171816971"
6796.558181501316,5.1647859739235145,"4.993542466824816"
6805.021021266689,5.328882943375326,"5.157639436276628"
6327.865850253112,5.60188816697486,"5.430644659876162"
6108.468790591707,5.8197813885190826,"5.648537881420384"
6108.468790591707,5.110633866612696,"4.939390359513998"
5946.234215845758,5.788280813129016,"5.617037306030317"
5908.456847183343,5.7953687847280575,"5.624125277629359"
5695.808710319801,5.262599283945958,"5.217780962766095"
5409.274419273918,5.70981835309104,"5.538574845992342"
5180.069986069115,5.346743960453511,"5.099553899819012"
4914.243382013401,5.205452507891571,"4.958262447257072"
8133.62064135615,5.038609146138661,"4.867365639039963"
7980.252884835474,4.722953221644476,"4.551709714545777"
8045.0523421501985,5.2351112906442445,"5.063867783545546"
5551.0023468497775,5.563308027797747,"5.392064520699049"
5288.887945458264,5.020104065525109,"4.772914004890611"
5189.598473714235,5.265640528794984,"5.0943970216962855"
5189.068832595519,5.727682043855046,"5.480491983220547"
5031.198757630449,5.14697935527405,"4.9757358481753515"
5041.524796428149,4.824399837981164,"4.6531563308824655"
8201.64352858577,5.618310743852164,"5.447067236753465"
7210.382477165308,5.5210609978409195,"5.344577398515105"
7109.2741821116915,5.965746017819994,"5.718555957185496"
6394.958453643295,5.055931569011433,"4.884688061912734"
6160.823582387508,6.1154204418714455,"5.944176934772747"
5934.124951741498,5.825293380426599,"5.6540498733279"
5934.124951741498,5.141405525279451,"4.970162018180752"
4523.43969274948,5.494792670780085,"5.3235491636813865"
7386.6558160547875,5.294018925787822,"5.122775418689123"
7362.595899469437,5.231377883872928,"4.984187823238429"
6879.0426971023935,3.1907049479015033,"3.019461440802804"
6954.887836313147,4.572022798889114,"4.400779291790415"
6533.241271236217,5.446737371666311,"5.275493864567612"
6443.170406926319,4.560834372168039,"4.389590865069341"
6479.412383140279,5.332763941011375,"5.161520433912677"
6363.882226934181,5.398907282446815,"5.227663775348116"
6388.821304437616,5.563598502310652,"5.392354995211953"
6162.568897841201,5.737177985458285,"5.565934478359586"
7402.29006188048,5.423480509502043,"5.252237002403344"
6696.167726379765,4.897306608789254,"4.852488287609391"
3512.130859559131,4.990832666800076,"4.819589159701377"
3397.0944009930718,5.151277623898722,"4.904087563264223"
3305.3229384038877,5.893865163709523,"5.646675103075024"
3104.761734636142,5.898755149003716,"5.727511641905017"
3121.0152967126314,5.642710161495115,"5.4714666543964166"
3145.7104101840223,5.6733414491549645,"5.502097942056266"
3148.696519916285,5.914698799400851,"5.743455292302152"
3156.6743281623462,5.078255481771236,"4.907011974672537"
2831.866944646501,4.559513183650697,"4.312323123016199"
2813.7637131167553,6.033126524877961,"5.785936464243463"
2628.049834748944,4.93107347126007,"4.683883410625571"
2053.601808799688,5.489548791480166,"5.242358730845668"
1977.9231008634476,5.043158485801816,"4.795968425167317"
1977.9231008634476,5.009256934126134,"4.762066873491635"
2048.8516255109635,5.486829473892605,"5.315585966793907"
1308.5880637838247,4.803860437767066,"4.556670377132567"
848.7741134081491,5.708460064207313,"5.388330063001737"
1031.9203604572604,5.271519173393313,"5.100275666294614"
579.7435621804411,4.686483541863084,"4.439293481228585"
579.7283979254786,5.623510172216417,"5.303380171010841"
434.86840174533376,5.285738584341177,"5.114495077242478"
433.4260948553642,5.709720067322954,"5.462530006688455"
249.16764316752048,5.881116489939117,"5.709872982840419"
236.44294163322482,5.676117226767213,"5.355987225561637"
301.42099287571097,5.721326784307111,"5.401196783101535"
1113.4144589878804,4.746075639065329,"4.57483213196663"
807.8628450388464,5.7928234984854265,"5.5456334378509275"
80.79280165327496,5.65689888875735,"5.409708828122852"
2610.6679014008296,5.859513349702977,"5.612323289068479"
1121.583487730286,5.382624473008031,"5.062494471802455"
1124.8618340307842,5.283049894417248,"5.03585983378275"
3814.046031012027,4.089704182665598,"3.8425141220311"
3079.2673447781212,4.795523914479309,"4.4753939132737335"
3136.544888276119,5.488671095039255,"5.168541093833679"
2391.162661421043,5.424005581711534,"5.379187260531671"
2079.111141077,5.68109106345413,"5.509847556355432"
1845.776095081843,5.787164083595252,"5.615920576496554"
1225.5680500396368,4.6702568025079785,"4.49901329540928"
1058.3089808994807,5.890636024565209,"5.570506023359633"
599.1855208905029,5.479337445051004,"5.302853845725188"
4099.155030226938,5.97604682330536,"5.655916822099784"
4071.3622379117633,4.676763839175099,"4.505520332076401"
3638.1955475807667,5.350835400831484,"5.1036453401969855"
3618.167885756977,4.358310108056566,"4.111120047422068"
3357.120844855424,4.2023753064358065,"3.8822453052302306"
3135.8270169127786,5.569913301248193,"5.249783300042617"
2876.1469024021717,5.794754252861928,"5.54756419222743"
2923.8806715027745,5.933846468814985,"5.686656408180486"
2682.3662931091844,5.762622974679134,"5.591379467580436"
2422.125794000518,4.7662783463828475,"4.595034839284149"
2421.7193924203707,5.81709997121461,"5.645856464115911"
2421.7193924203707,4.7662783463828475,"4.595034839284149"
883.9391045024131,5.115995809754082,"4.868805749119584"
2931.113472197051,6.088490151962272,"5.917246644863574"
2522.8811361673534,5.559201245845093,"5.387957738746394"
1641.040245940998,5.8672067912687895,"5.6200167306342905"
3993.1332899582367,5.386424634058303,"5.1392345734238045"
3890.5944401689812,4.490503111009966,"4.17037310980439"
2521.588619075462,3.8537540973041704,"3.6825105902054713"
2522.2668685881536,5.602953952113429,"5.426470352787614"
440.20242848915046,5.243257589365009,"5.0720140822663105"
2522.9135756121013,5.50222955593436,"5.330986048835661"
2262.511754251652,5.465414232874988,"5.294170725776289"
1901.549098767576,5.631356588685463,"5.460113081586765"
1638.5391672468252,5.339139361068292,"5.167895853969593"
439.60911356572893,5.03740553516086,"4.860921935835044"
343.4002123495446,5.646103363069523,"5.398913302435025"
8946.903089535344,5.494584988317266,"5.247394927682768"
9061.681236140575,5.931588039076222,"5.755104439750406"
9061.681236140575,4.9837986401426955,"4.80731504081688"
8463.377187712384,4.499809670330265,"4.328566163231566"
7959.073263154836,5.8163483740352975,"5.645104866936599"
7876.760315951753,5.572754212249798,"5.252624211044222"
7832.925563374759,5.789370483046163,"5.618126975947464"
7528.399802316278,5.917876190450492,"5.5977461892449165"
7528.399802316278,5.186806847194953,"4.866676845989377"
7538.235544916093,5.0604259585992715,"4.740295957393696"
7676.034412216214,6.011667254425502,"5.691537253219926"
7716.757770333997,5.642053572711917,"5.321923571506341"
6526.261313610045,5.564736901344068,"5.393493394245369"
6383.559270009939,5.516211561976103,"5.344968054877405"
6301.613506990715,5.652067856737193,"5.475584257411377"
6410.588992147905,5.9711988496484,"5.799955342549701"
6410.588992147905,5.346519468365915,"5.175275961267216"
5950.520107794303,4.979544707026225,"4.808301199927526"
5306.268946301283,5.818474317742912,"5.6472308106442135"
5237.111451979487,5.569368858771988,"5.398125351673289"
5170.934368256756,5.560821991742827,"5.389578484644129"
5170.934368256756,5.243464151144929,"5.07222064404623"
5087.1030819198795,5.943875584284184,"5.772632077185485"
8935.215147564792,5.34454185935164,"5.173298352252941"
8946.648138965595,4.676479213692872,"4.505235706594173"
8533.931912817741,5.256507096488022,"5.009317035853524"
8346.293294722282,4.853631545286591,"4.533501544081015"
6231.174479373249,5.519159420873966,"5.34267582154815"
6386.10614440167,5.598871039411727,"5.4276275323130285"
5780.3231225795025,5.05145728861651,"4.8749736892906945"
5851.084399470558,5.49288996087421,"5.321646453775512"
5971.982589734118,5.389884560073527,"5.218641052974828"
5971.982589734118,4.977383035599245,"4.806139528500546"
8449.352239356764,5.8062980381817955,"5.635054531083097"
8449.352239356764,4.935944401494666,"4.7647008943959674"
4689.275462008881,5.688515002525412,"5.517271495426713"
4488.143455095329,5.388630705586658,"5.141440644952159"
