ADDRESS,ZIP CODE,lat,lng
"147 WEST 22ND STREET, 3S                 ",10011,40.7431741,-73.9949697
"101 W 23RD ST, 2A                        ",10011,40.74323760000001,-73.9931134
"101 W 23RD ST, 2C                        ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 2D                          ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 2E                          ",10011,40.74323760000001,-73.9931134
"101 W 23RD ST, 6K                        ",10011,40.74323760000001,-73.9931134
"101 W 23RD ST, 6Q                        ",10011,40.74323760000001,-73.9931134
"101 WEST 23 ST, 6P                       ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 2H                          ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 6H                          ",10011,40.74323760000001,-73.9931134
"101 W 23RD STREET, 6F                    ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 6D                          ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 6C                          ",10011,40.74323760000001,-73.9931134
"101 W 23 STREET, 6B                      ",10011,40.74323760000001,-73.9931134
"101 W 23 STREET, 5M                      ",10011,40.74323760000001,-73.9931134
"101 W 23RD STREET, 6M                    ",10011,40.74323760000001,-73.9931134
"101 W 23 STREET, 5L                      ",10011,40.74323760000001,-73.9931134
"101 W 23RD STREET, 5K                    ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 5H                          ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 2N                          ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 2K                          ",10011,40.74323760000001,-73.9931134
"101 W 23 ST, 2L                          ",10011,40.74323760000001,-73.9931134
