Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
501-0384-000,2434 S ST CLAIR ST,Cottage,1898,1.0,900,Frame,2,1,0,"3,612",2015-05,"103,000",4540,14
466-1140-000,2179 S KINNICKINNIC AV,Cottage,1840,1.0,878,Aluminum / Vinyl,2,1,0,"4,620",2015-11,"138,000",4510,14
540-9993-000,2110 E HOLT AV,Cottage,1900,1.0,836,Aluminum / Vinyl,2,1,0,"5,040",2015-03,"87,000",4610,14
500-0327-000,2565 S CLEMENT AV,Cottage,1890,1.0,720,Aluminum / Vinyl,2,1,0,"5,000",2015-08,"118,500",4910,14
499-0742-000,616 E OTJEN ST,Dplx Bungalow,1900,2.0,"4,057",Aluminum / Vinyl,7,2,0,"4,900",2015-05,"315,500",4910,14
503-1425-000,2930-A S MABBETT AV,Dplx Bungalow,1921,1.5,"2,807",Aluminum / Vinyl,4,2,0,"6,000",2015-09,"248,000",4540,14
499-1011-000,2514 S BRISBANE AV,Dplx Bungalow,1916,2.0,"2,572",Aluminum / Vinyl,6,2,0,"3,720",2015-12,"144,400",4910,14
499-1987-000,827 E HOMER ST,Dplx Bungalow,1926,1.5,"2,250",Brick,5,2,0,"3,150",2015-08,"199,500",4910,14
505-0325-000,453 E RUSSELL AV,Dplx Bungalow,1929,1.5,"2,218",Brick,5,2,0,"3,600",2015-02,"195,000",4500,14
541-0025-000,3135 S INDIANA AV,Dplx Bungalow,1923,2.0,"2,217",Aluminum / Vinyl,5,2,0,"3,600",2015-09,"217,400",4600,14
540-0026-000,3232 S SPRINGFIELD AV,Dplx Bungalow,1929,2.0,"2,168",Aluminum / Vinyl,4,2,0,"4,800",2015-10,"215,000",4610,14
535-0846-000,3257 S 14TH ST,Dplx Bungalow,1927,1.5,"2,158",Frame,5,2,0,"4,800",2015-09,"129,000",4520,14
540-0422-000,3126 S MABBETT AV,Dplx Bungalow,1925,1.5,"2,112",Brick,3,2,0,"6,480",2015-01,"220,000",4600,14
538-0301-000,3115 S TAYLOR AV,Dplx Bungalow,1923,1.5,"2,092",Aluminum / Vinyl,4,2,0,"3,600",2015-07,"211,000",4580,14
535-9989-000,3328 S 14TH ST,Dplx Bungalow,1928,1.5,"2,082",Aluminum / Vinyl,4,2,0,"4,620",2015-12,"120,000",4520,14
536-1306-000,3463 S 9TH ST,Dplx Bungalow,1927,1.5,"2,059",Aluminum / Vinyl,4,2,0,"4,636",2015-05,"138,000",4520,14
536-1299-000,3427 S 9TH ST,Dplx Bungalow,1927,1.5,"1,969",Aluminum / Vinyl,4,2,0,"4,636",2015-09,"111,900",4520,14
538-1105-000,3223 S ADAMS AV,Dplx Bungalow,1929,1.5,"1,911",Brick,4,2,0,"4,838",2015-05,"199,900",4580,14
536-0627-000,3417 S 9TH PL,Dplx Bungalow,1927,1.5,"1,891",Aluminum / Vinyl,4,2,0,"4,712",2015-12,"98,000",4520,14
538-9987-000,3451-A S BURRELL ST,Dplx Bungalow,1924,1.5,"1,790",Aluminum / Vinyl,4,2,0,"4,880",2015-03,"155,000",4580,14
538-0235-000,445 E OKLAHOMA AV,Dplx Bungalow,1926,1.5,"1,777",Brick,4,2,0,"3,440",2015-02,"190,000",4580,14
541-0871-000,3300 S NEW YORK AV,Dplx Bungalow,1926,1.5,"1,744",Frame,3,2,1,"3,600",2015-11,"220,000",4600,14
507-0807-000,2956 S 8TH ST,Dplx Bungalow,1929,1.5,"1,726",Aluminum / Vinyl,3,2,1,"4,270",2015-04,"105,000",4180,14
504-0027-000,3021 S NEVADA ST,Dplx Bungalow,1928,1.5,"1,725",Aluminum / Vinyl,4,2,0,"3,612",2015-02,"194,000",4500,14
505-0815-000,238 E MONTANA ST,Dplx Bungalow,1925,1.5,"1,610",Aluminum / Vinyl,4,2,0,"4,560",2015-06,"180,000",4910,14
541-0360-000,3454 S DELAWARE AV,Dplx Bungalow,1917,1.5,"1,533",Aluminum / Vinyl,3,2,0,"3,600",2015-06,"172,500",4600,14
538-0295-000,601 E OKLAHOMA AV,Duplex N/S,1953,2.0,"2,837",Stone,4,2,0,"4,640",2015-11,"226,000",4580,14
536-0768-000,3472 S 10TH ST,Duplex N/S,1958,2.0,"2,602",Brick,5,2,0,"6,100",2015-08,"148,000",4520,14
546-0357-000,3631 S KANSAS AV,Duplex N/S,1970,1.5,"2,148",Aluminum / Vinyl,5,2,0,"3,960",2015-05,"162,000",4620,14
547-1011-000,3714 S HERMAN ST,Duplex N/S,1973,2.0,"2,138",Aluminum / Vinyl,6,2,0,"6,390",2015-08,"188,900",4620,14
541-0824-130,3352 S PENNSYLVANIA AV,Duplex N/S,1976,2.0,"2,136",Aluminum / Vinyl,6,2,0,"3,600",2015-03,"163,200",4600,14
538-1283-000,3233 S HOWELL AV,Duplex N/S,1959,2.0,"2,072",Brick,4,2,0,"4,095",2015-06,"163,000",4580,14
538-1524-000,3255 S GRIFFIN AV,Duplex N/S,1957,1.5,"2,039",Masonry / Frame,5,2,1,"5,130",2015-05,"189,500",4580,14
546-0442-000,3820 S KANSAS AV,Duplex N/S,1951,2.0,"1,794",Aluminum / Vinyl,4,2,0,"5,000",2015-10,"167,000",4620,14
548-9887-000,222 E WARNIMONT AV,Duplex N/S,1953,1.5,"1,781",Stone,3,2,0,"5,760",2015-10,"128,000",4620,14
537-0174-000,3419 S 3RD ST,Duplex N/S,1956,1.5,"1,774",Brick,3,2,0,"5,040",2015-11,"138,000",4580,14
538-1521-000,3265-A S GRIFFIN AV,Duplex N/S,1947,1.5,"1,695",Brick,4,2,0,"5,310",2015-06,"184,900",4580,14
505-0603-000,2819 S HOWELL AV,Duplex N/S,1950,1.5,"1,662",Aluminum / Vinyl,3,2,0,"4,140",2015-10,"185,000",4910,14
503-0412-000,1816 E NOCK ST,Duplex O/S,1905,1.5,"3,026",Aluminum / Vinyl,5,4,0,"5,000",2015-04,"241,000",4540,14
503-0982-100,2943 S MABBETT AV,Duplex O/S,1913,2.0,"2,760",Aluminum / Vinyl,6,2,0,"7,500",2015-05,"248,000",4540,14
500-0036-000,504 E RUSSELL AV,Duplex O/S,1909,2.0,"2,746",Aluminum / Vinyl,6,2,0,"2,521",2015-10,"130,000",4910,14
536-0915-000,3442 S 13TH ST,Duplex O/S,1920,2.0,"2,496",Aluminum / Vinyl,4,2,0,"4,270",2015-10,"82,900",4520,14
466-0423-000,2225 S WOODWARD ST,Duplex O/S,1906,1.5,"2,488",Aluminum / Vinyl,4,2,0,"6,050",2015-07,"193,000",4510,14
467-0804-000,316 W LINCOLN AV,Duplex O/S,1919,2.0,"2,384",Brick,6,2,0,"3,600",2015-06,"85,000",4160,14
499-1131-000,2592 S HOWELL AV,Duplex O/S,1940,2.0,"2,378",Masonry / Frame,5,2,1,"4,800",2015-08,"244,000",4910,14
541-0615-000,3148 S PENNSYLVANIA AV,Duplex O/S,1918,2.0,"2,313",Aluminum / Vinyl,3,2,0,"3,600",2015-09,"270,000",4600,14
499-0907-000,546 E POTTER AV,Duplex O/S,1913,2.0,"2,254",Aluminum / Vinyl,4,2,0,"3,630",2015-06,"189,900",4910,14
541-0660-000,3244 S PENNSYLVANIA AV,Duplex O/S,1898,2.0,"2,202",Aluminum / Vinyl,5,2,0,"3,600",2015-12,"225,000",4600,14
499-1955-000,2432 S WILLIAMS ST,Duplex O/S,1894,2.0,"2,126",Aluminum / Vinyl,6,2,0,"4,200",2015-06,"174,900",4910,14
502-0010-000,3021 S SUPERIOR ST,Duplex O/S,1911,2.0,"2,083",Frame,3,2,0,"3,600",2015-06,"256,000",4560,14
500-0290-000,1113 E POTTER AV,Duplex O/S,1898,2.0,"2,046",Aluminum / Vinyl,5,2,0,"4,650",2015-10,"160,000",4910,14
540-1341-000,2219 E HOLT AV,Duplex O/S,1909,2.0,"1,989",Aluminum / Vinyl,5,2,0,"3,750",2015-08,"165,000",4610,14
505-0945-000,301 E ROSEDALE AV,Duplex O/S,1905,2.0,"1,926",Aluminum / Vinyl,5,2,0,"6,300",2015-02,"162,900",4910,14
539-0549-000,3244 S LENOX ST,Duplex O/S,1938,1.5,"1,895",Brick,3,2,0,"4,960",2015-10,"219,900",4580,14
466-0411-000,2149 S WOODWARD ST,Duplex O/S,1890,1.5,"1,824",Aluminum / Vinyl,4,2,0,"6,050",2015-08,"255,000",4510,14
499-1107-000,341 E SMITH ST,Duplex O/S,1891,2.0,"1,824",Aluminum / Vinyl,3,2,0,"4,065",2015-09,"165,000",4910,14
538-1236-000,313-A E OKLAHOMA AV,Duplex O/S,1910,1.5,"1,819",Aluminum / Vinyl,4,2,0,"2,752",2015-05,"105,000",4580,14
541-9999-000,3400 S NEW YORK AV,Duplex O/S,1925,1.5,"1,749",Aluminum / Vinyl,4,2,0,"3,600",2015-07,"198,000",4600,14
504-0843-000,2967 S CLEMENT AV,Duplex O/S,1905,1.5,"1,738",Aluminum / Vinyl,3,2,0,"4,020",2015-05,"199,900",4500,14
505-0015-000,325 E MONTANA ST,Duplex O/S,1912,2.0,"1,736",Aluminum / Vinyl,4,2,0,"4,740",2015-10,"140,000",4910,14
504-0857-000,2974 S HERMAN ST,Duplex O/S,1915,1.5,"1,689",Aluminum / Vinyl,4,2,0,"4,020",2015-12,"170,000",4500,14
497-0661-000,2526 S 10TH ST,Duplex O/S,1913,2.0,"1,616",Aluminum / Vinyl,4,2,0,"3,600",2015-08,"41,000",4160,14
505-0908-000,344 E ROSEDALE AV,Duplex O/S,1910,1.5,"1,598",Aluminum / Vinyl,5,2,0,"3,390",2015-06,"187,000",4910,14
505-0912-000,328 E ROSEDALE AV,Duplex O/S,1906,1.5,"1,573",Aluminum / Vinyl,3,2,0,"3,390",2015-10,"184,000",4910,14
500-0284-000,1220 E RUSSELL AV,Duplex O/S,1900,1.5,"1,556",Aluminum / Vinyl,5,2,0,"7,500",2015-12,"189,000",4910,14
505-0514-000,325 E SCHILLER ST,Duplex O/S,1900,1.5,"1,541",Aluminum / Vinyl,3,2,0,"3,600",2015-08,"148,000",4910,14
536-1258-000,3246 S 9TH ST,Duplex O/S,1920,1.5,"1,513",Aluminum / Vinyl,4,2,0,"5,490",2015-05,"88,245",4520,14
501-0341-000,2476 S WENTWORTH AV,Duplex O/S,1891,1.5,"1,443",Aluminum / Vinyl,4,2,0,"3,750",2015-06,"187,300",4540,14
505-0414-000,2921 S HOWELL AV,Duplex-Cottage,1910,1.0,"2,015",Aluminum / Vinyl,3,2,0,"3,450",2015-06,"191,500",4910,14
499-0218-000,2427 S AUSTIN ST,Duplex-Cottage,1898,1.0,"1,632",Aluminum / Vinyl,4,2,0,"3,120",2015-03,"119,900",4910,14
538-0327-000,709 E OKLAHOMA AV,Milwaukee Bungalow,1925,1.5,"2,019",Brick,4,1,1,"3,440",2015-11,"210,000",4580,14
539-0623-000,3240 S PINE AV,Milwaukee Bungalow,1927,1.5,"1,911",Frame,4,1,1,"4,960",2015-12,"218,000",4580,14
536-0525-000,3351 S 11TH ST,Milwaukee Bungalow,1929,1.0,"1,906",Brick,4,1,1,"4,880",2015-07,"158,750",4520,14
536-0013-000,3267 S 12TH ST,Milwaukee Bungalow,1928,1.0,"1,897",Aluminum / Vinyl,4,2,0,"4,636",2015-07,"148,000",4520,14
541-0919-000,3440 S PENNSYLVANIA AV,Milwaukee Bungalow,1924,1.0,"1,884",Aluminum / Vinyl,5,2,0,"3,600",2015-09,"267,000",4600,14
536-0710-000,3160 S 9TH PL,Milwaukee Bungalow,1925,1.0,"1,829",Aluminum / Vinyl,3,1,0,"4,760",2015-08,"142,000",4520,14
536-0790-000,3440 S 11TH ST,Milwaukee Bungalow,1929,1.0,"1,820",Aluminum / Vinyl,3,2,0,"4,636",2015-10,"129,800",4520,14
536-1301-000,3437 S 9TH ST,Milwaukee Bungalow,1927,1.0,"1,727",Frame,3,2,0,"4,636",2015-12,"133,000",4520,14
536-0445-000,3276 S 10TH ST,Milwaukee Bungalow,1927,1.0,"1,673",Brick,4,1,1,"4,880",2015-02,"121,000",4520,14
540-0759-000,2325 E MALVERN PL,Milwaukee Bungalow,1926,1.0,"1,659",Brick,4,1,1,"4,305",2015-05,"230,000",4600,14
536-0431-000,3209 S 9TH PL,Milwaukee Bungalow,1926,1.0,"1,630",Brick,4,1,1,"4,960",2015-12,"116,900",4520,14
540-0902-000,1947 E HILLCREST AV,Milwaukee Bungalow,1930,1.0,"1,618",Brick,4,2,0,"3,540",2015-02,"243,500",4610,14
539-0773-000,3145 S LOGAN AV,Milwaukee Bungalow,1926,1.0,"1,616",Brick,3,1,1,"5,160",2015-05,"263,500",4580,14
541-0805-000,3313 S NEW YORK AV,Milwaukee Bungalow,1925,1.0,"1,615",Aluminum / Vinyl,4,1,1,"4,800",2015-12,"225,000",4600,14
541-0124-000,3142 S INDIANA AV,Milwaukee Bungalow,1922,1.0,"1,600",Aluminum / Vinyl,4,1,0,"3,600",2015-12,"190,000",4600,14
503-0738-000,2219 E FERNWOOD AV,Milwaukee Bungalow,1924,1.0,"1,569",Aluminum / Vinyl,3,2,0,"5,000",2015-11,"165,000",4600,14
540-0716-000,3280 S SWAIN CT,Milwaukee Bungalow,1926,1.0,"1,555",Aluminum / Vinyl,3,1,1,"4,680",2015-06,"201,000",4600,14
505-0763-000,2719 S BURRELL ST,Milwaukee Bungalow,1926,1.0,"1,526",Aluminum / Vinyl,3,2,0,"3,420",2015-09,"154,250",4910,14
540-0711-000,3279 S PENNSYLVANIA AV,Milwaukee Bungalow,1925,1.0,"1,471",Aluminum / Vinyl,4,2,0,"4,680",2015-08,"218,000",4600,14
505-0812-000,224 E MONTANA ST,Milwaukee Bungalow,1923,1.0,"1,464",Aluminum / Vinyl,4,2,0,"3,420",2015-04,"164,500",4910,14
540-1009-000,2036 E FERNWOOD AV,Milwaukee Bungalow,1926,1.0,"1,444",Frame,2,1,1,"3,540",2015-12,"174,900",4610,14
536-1513-000,3144 S 11TH ST,Milwaukee Bungalow,1925,1.0,"1,442",Aluminum / Vinyl,3,1,0,"4,800",2015-11,"85,000",4520,14
540-0049-000,3272 S DAYFIELD AV,Milwaukee Bungalow,1930,1.0,"1,431",Aluminum / Vinyl,3,3,0,"4,800",2015-07,"180,400",4610,14
503-0045-000,3017 S KINNICKINNIC AV,Milwaukee Bungalow,1918,1.0,"1,420",Aluminum / Vinyl,3,1,0,"3,600",2015-08,"112,000",4610,14
539-0782-000,3166 S LENOX ST,Milwaukee Bungalow,1928,1.0,"1,420",Aluminum / Vinyl,3,2,0,"3,870",2015-04,"157,900",4580,14
499-1419-000,2355 S AUSTIN ST,Milwaukee Bungalow,1929,1.0,"1,407",Brick,3,2,1,"4,680",2015-07,"175,500",4910,14
540-1317-000,2130 E VOLLMER AV,Milwaukee Bungalow,1923,1.0,"1,407",Aluminum / Vinyl,1,1,0,"5,625",2015-12,"110,000",4610,14
541-0011-000,3124 S DELAWARE AV,Milwaukee Bungalow,1921,1.5,"1,405",Frame,3,1,0,"3,600",2015-07,"208,000",4600,14
536-0579-000,3417 S 12TH ST,Milwaukee Bungalow,1927,1.0,"1,396",Aluminum / Vinyl,4,1,0,"4,636",2015-06,"94,500",4520,14
539-0003-000,1221 E OKLAHOMA AV,Milwaukee Bungalow,1924,1.0,"1,396",Aluminum / Vinyl,3,1,0,"5,220",2015-08,"100,000",4580,14
541-0859-000,3358 S NEW YORK AV,Milwaukee Bungalow,1918,1.5,"1,390",Aluminum / Vinyl,4,1,0,"3,600",2015-10,"200,400",4600,14
548-9969-000,3808 S WHITNALL AV,Milwaukee Bungalow,1927,1.0,"1,390",Aluminum / Vinyl,3,2,0,"6,123",2015-12,"164,500",4620,14
539-0745-000,3157 S HERMAN ST,Milwaukee Bungalow,1925,1.0,"1,340",Aluminum / Vinyl,3,1,0,"3,690",2015-03,"155,500",4580,14
536-0290-000,3329 S 8TH ST,Milwaukee Bungalow,1926,1.0,"1,339",Aluminum / Vinyl,3,1,1,"4,636",2015-04,"124,900",4520,14
507-1199-000,3050 S 12TH ST,Milwaukee Bungalow,1923,1.0,"1,337",Aluminum / Vinyl,4,1,0,"5,490",2015-09,"29,900",4180,14
498-0006-000,306 W HARRISON AV,Milwaukee Bungalow,1923,1.0,"1,327",Aluminum / Vinyl,3,2,0,"5,250",2015-08,"81,000",4160,14
548-0011-000,3758 S HOWELL AV,Milwaukee Bungalow,1927,1.0,"1,319",Brick,3,1,1,"8,900",2015-06,"144,600",4620,14
541-0866-000,3324 S NEW YORK AV,Milwaukee Bungalow,1926,1.0,"1,296",Aluminum / Vinyl,3,1,0,"3,600",2015-06,"162,000",4600,14
536-0760-000,3451 S 9TH PL,Milwaukee Bungalow,1927,1.0,"1,290",Aluminum / Vinyl,4,1,0,"4,477",2015-11,"85,500",4520,14
547-1075-100,3762 S PINE AV,Milwaukee Bungalow,1924,1.0,"1,290",Frame,3,1,1,"7,440",2015-03,"199,900",4620,14
541-0645-000,3279 S NEW YORK AV,Milwaukee Bungalow,1925,1.0,"1,280",Aluminum / Vinyl,4,1,0,"4,200",2015-11,"169,000",4600,14
541-0362-000,3446 S DELAWARE AV,Milwaukee Bungalow,1917,1.0,"1,263",Aluminum / Vinyl,3,1,0,"3,600",2015-11,"155,000",4600,14
504-0816-000,2969 S HERMAN ST,Milwaukee Bungalow,1923,1.0,"1,262",Aluminum / Vinyl,2,1,0,"3,870",2015-09,"170,000",4500,14
538-0299-000,625 E OKLAHOMA AV,Milwaukee Bungalow,1923,1.0,"1,251",Aluminum / Vinyl,4,1,0,"3,182",2015-06,"166,000",4580,14
507-0746-000,2905 S 6TH ST,Milwaukee Bungalow,1924,1.0,"1,224",Brick,3,2,0,"4,880",2015-02,"97,000",4180,14
500-0626-000,2625 S WENTWORTH AV,Milwaukee Bungalow,1923,1.5,"1,201",Frame,3,1,0,"4,500",2015-10,"152,000",4540,14
