Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
581-0297-000,4105 S WHITNALL AV,Cape Cod,1935,1.5,"1,209",Stone,3,1,1,"19,055",2014-09,"185,000",4700,13
594-0526-000,4440 S AUSTIN ST,Cape Cod,1940,1.5,"1,196",Brick,2,1,0,"5,900",2014-08,"125,000",4720,13
534-0577-000,3255 S 23RD ST,Cape Cod,1945,1.0,"1,189",Brick,4,1,0,"4,800",2014-05,"117,000",4360,13
535-0778-000,3224 S 16TH ST,Cape Cod,1950,1.0,"1,188",Brick,3,1,1,"4,725",2014-12,"112,900",4520,13
551-0971-000,3819 S 19TH ST,Cape Cod,1941,1.0,"1,186",Aluminum / Vinyl,3,2,0,"4,840",2014-07,"140,000",4520,13
581-0321-000,4252 S AUSTIN ST,Cape Cod,1940,1.5,"1,183",Aluminum / Vinyl,2,1,1,"4,386",2014-02,"140,000",4700,13
552-1344-000,3726 S 22ND ST,Cape Cod,1951,1.0,"1,165",Aluminum / Vinyl,3,2,0,"5,805",2014-12,"128,500",4360,13
551-0473-000,3616 S 19TH ST,Cape Cod,1947,1.0,"1,163",Aluminum / Vinyl,3,1,0,"5,236",2014-03,"107,500",4520,13
552-1349-000,3635 S 21ST ST,Cape Cod,1949,1.0,"1,159",Aluminum / Vinyl,3,1,0,"6,450",2014-04,"108,500",4360,13
580-0229-000,4128 S 1ST PL,Cape Cod,1940,1.0,"1,159",Stone,3,2,0,"4,800",2014-03,"139,500",4700,13
535-0917-000,3378 S 17TH ST,Cape Cod,1950,1.0,"1,158",Brick,3,1,0,"4,800",2014-09,"101,000",4520,13
594-0640-000,4507 S BURRELL ST,Cape Cod,1936,1.0,"1,136",Brick,3,1,0,"4,800",2014-05,"134,000",4720,13
623-1081-000,4833 S 22ND ST,Cape Cod,1938,1.0,"1,096",Aluminum / Vinyl,3,1,0,"6,450",2014-10,"120,000",4660,13
534-0055-000,3301 S 25TH ST,Cape Cod,1954,1.0,"1,095",Brick,4,1,0,"6,000",2014-08,"99,000",4360,13
535-0979-000,3359 S 19TH ST,Cape Cod,1939,1.0,"1,095",Aluminum / Vinyl,3,1,0,"4,440",2014-12,"105,000",4520,13
549-0022-000,3761 S 5TH PL,Cape Cod,1951,1.0,"1,093",Aluminum / Vinyl,4,1,0,"5,400",2014-03,"126,000",4700,13
552-0917-000,3647 S 24TH ST,Cape Cod,1954,1.0,"1,084",Aluminum / Vinyl,3,1,0,"5,457",2014-08,"90,000",4360,13
551-1236-000,3587 S 15TH PL,Cape Cod,1948,1.0,"1,080",Brick,3,1,0,"4,264",2014-08,"121,900",4520,13
551-0726-000,3717 S 17TH ST,Cape Cod,1951,1.0,"1,079",Brick,3,1,0,"4,720",2014-09,"125,000",4520,13
551-0464-000,3617 S 18TH ST,Cape Cod,1947,1.0,"1,066",Aluminum / Vinyl,3,1,0,"5,236",2014-09,"81,000",4520,13
551-0961-000,3771 S 19TH ST,Cape Cod,1947,1.0,"1,054",Aluminum / Vinyl,3,1,1,"4,880",2014-10,"122,750",4520,13
595-0421-000,322 W ALLERTON AV,Cape Cod,1955,1.0,"1,038",Brick,3,1,0,"8,050",2014-08,"118,000",4740,13
551-0678-000,3666 S 20TH ST,Cape Cod,1945,1.0,"1,010",Aluminum / Vinyl,3,1,0,"4,960",2014-01,"100,000",4520,13
551-0702-000,3702 S 20TH ST,Cape Cod,1943,1.0,"1,006",Aluminum / Vinyl,3,1,0,"4,920",2014-12,"83,300",4520,13
581-1110-000,207 E PLAINFIELD AV,Cape Cod,1955,1.0,983,Brick,2,2,0,"7,500",2014-06,"119,000",4700,13
551-0773-000,3749 S 15TH PL,Cape Cod,1948,1.0,981,Aluminum / Vinyl,3,1,0,"4,600",2014-07,"94,000",4520,13
552-1217-000,3762 S 20TH PL,Cape Cod,1947,1.0,978,Aluminum / Vinyl,3,1,0,"5,400",2014-12,"91,000",4360,13
551-9910-000,3607 S 16TH ST,Cape Cod,1951,1.0,964,Brick,2,1,0,"4,332",2014-10,"110,000",4520,13
551-0993-000,3806 S 20TH ST,Cape Cod,1943,1.0,953,Aluminum / Vinyl,3,1,0,"4,880",2014-01,"108,700",4520,13
580-0927-000,3918 S 1ST PL,Cape Cod,1940,1.0,937,Aluminum / Vinyl,3,1,0,"4,200",2014-05,"101,000",4700,13
594-0707-000,4602 S HOWELL AV,Cape Cod,1940,1.0,927,Stone,2,1,0,"4,884",2014-07,"120,000",4720,13
552-1382-000,3733 S 22ND ST,Cape Cod,1950,1.0,893,Aluminum / Vinyl,3,1,0,"5,805",2014-04,"97,000",4360,13
580-0321-000,4276 S 3RD ST,Cape Cod,1948,1.0,882,Brick,2,1,0,"8,040",2014-08,"118,000",4700,13
549-0052-000,524 W HOWARD AV,Cape Cod,1949,1.0,878,Brick,2,2,0,"5,250",2014-08,"104,000",4700,13
552-1222-000,3804 S 20TH PL,Cape Cod,1947,1.0,839,Aluminum / Vinyl,3,1,0,"5,400",2014-12,"85,000",4360,13
550-0163-000,971 W EDEN PL,Cape Cod,1949,1.0,825,Brick,2,1,0,"4,830",2014-11,"76,000",4520,13
624-1206-000,1819 W HOLMES CT,Colonial,1973,2.0,"2,515",Aluminum / Vinyl,3,2,1,"17,990",2014-01,"245,000",4780,13
669-0892-000,2221 W PARNELL AV,Colonial,1999,2.0,"2,405",Aluminum / Vinyl,4,2,1,"13,000",2014-08,"293,000",4780,13
644-9923-100,5316 S 21ST ST,Colonial,1976,2.0,"2,085",Aluminum / Vinyl,4,2,1,"7,920",2014-12,"170,000",4780,13
643-2532-000,5254 S 14TH ST,Colonial,1991,2.0,"2,075",Aluminum / Vinyl,3,2,1,"7,670",2014-10,"200,000",4800,13
581-1161-000,4218 S GRIFFIN AV,Colonial,1959,2.0,"1,994",Masonry / Frame,3,2,0,"5,461",2014-09,"160,000",4700,13
643-0902-000,1912 W CLAYTON CREST AV,Colonial,1969,2.0,"1,975",Masonry / Frame,4,1,1,"13,592",2014-06,"215,000",4780,13
670-1643-000,5732 S 20TH ST,Colonial,1980,2.0,"1,927",Aluminum / Vinyl,3,2,1,"9,120",2014-08,"205,500",4780,13
581-9972-000,309 E HOWARD AV,Colonial,1923,2.0,"1,843",Aluminum / Vinyl,4,1,1,"9,170",2014-04,"200,000",4700,13
644-1655-000,2401 W MANCHESTER AV,Colonial,1979,2.0,"1,770",Aluminum / Vinyl,4,1,1,"9,450",2014-06,"225,000",4780,13
549-1607-000,3645 S 3RD ST,Colonial,1941,2.0,"1,690",Stone,3,2,0,"6,254",2014-09,"230,000",4620,13
623-1012-000,5025 S 26TH ST,Colonial,1974,2.0,"1,646",Brick,4,1,1,"6,000",2014-08,"156,000",4660,13
594-0646-000,4524 S HOWELL AV,Colonial,1938,2.0,"1,618",Aluminum / Vinyl,4,2,0,"5,500",2014-01,"152,000",4720,13
581-0614-000,4245 S BURRELL ST,Colonial,1938,2.0,"1,566",Frame,3,1,1,"4,725",2014-06,"184,900",4700,13
593-9938-100,4573 S LENOX ST,Colonial,1940,2.0,"1,566",Masonry / Frame,3,1,1,"8,128",2014-04,"170,000",4720,13
687-0237-000,137 W UNCAS AV,Colonial,1966,2.0,"1,521",Aluminum / Vinyl,4,1,1,"6,000",2014-08,"150,000",4920,13
580-0277-000,4111 S 1ST PL,Colonial,1937,2.0,"1,494",Brick,4,1,1,"6,000",2014-04,"137,500",4700,13
623-9722-000,4840 S 22ND PL,Colonial,1940,2.0,"1,468",Aluminum / Vinyl,3,1,1,"6,450",2014-07,"157,500",4660,13
552-0317-000,3563 S 25TH ST,Colonial,1954,2.0,"1,425",Aluminum / Vinyl,2,2,0,"6,708",2014-06,"130,000",4360,13
581-0264-100,4142 S AUSTIN ST,Colonial,1940,2.0,"1,344",Aluminum / Vinyl,3,1,1,"5,712",2014-08,"154,000",4700,13
551-0782-000,3706 S 16TH ST,Colonial,1948,2.0,"1,300",Aluminum / Vinyl,3,1,1,"4,329",2014-10,"117,000",4520,13
534-0525-000,3152 S 23RD ST,Colonial,1945,2.0,"1,262",Aluminum / Vinyl,3,1,0,"4,850",2014-12,"104,000",4360,13
534-0279-000,3220 S 22ND ST,Colonial,1940,2.0,"1,256",Aluminum / Vinyl,3,1,1,"5,760",2014-11,"108,000",4360,13
594-0105-000,4633 S QUINCY AV,Colonial,1932,2.0,"1,152",Aluminum / Vinyl,3,1,1,"9,360",2014-10,"121,000",4720,13
597-9986-122,1336 W VAN NORMAN AV,Cottage,1885,1.5,"1,143",Aluminum / Vinyl,2,1,1,"9,200",2014-10,"87,000",4800,13
549-0869-000,3671 S 2ND ST,Dplx Bungalow,1929,1.5,"1,987",Brick,4,2,0,"4,738",2014-08,"191,000",4620,13
595-9974-100,209A W BOLIVAR AV,Dplx Bungalow,1926,1.5,"1,950",Aluminum / Vinyl,6,2,0,"7,584",2014-09,"151,000",4740,13
581-0274-000,410 E PLAINFIELD AV,Dplx Bungalow,1890,1.5,"1,828",Aluminum / Vinyl,4,2,0,"19,932",2014-12,"192,000",4700,13
581-0025-000,218 E VAN BECK AV,Dplx Bungalow,1929,1.5,"1,592",Brick,3,2,0,"4,800",2014-11,"158,000",4700,13
549-0034-000,3851 S 5TH PL,Dplx Bungalow,1928,1.5,"1,464",Aluminum / Vinyl,4,2,0,"6,000",2014-05,"105,500",4700,13
535-0039-000,3420 S 19TH ST,Dplx Bungalow,1928,1.5,"1,456",Aluminum / Vinyl,3,2,0,"3,660",2014-02,"109,000",4520,13
597-0147-000,4401 S 14TH ST,Duplex N/S,1958,2.0,"2,416",Brick,6,2,0,"6,750",2014-01,"148,000",4800,13
597-0422-000,1801 W BOLIVAR AV,Duplex N/S,1959,2.0,"2,354",Brick,6,2,0,"6,480",2014-11,"179,960",4660,13
577-9974-100,2311 W PLAINFIELD AV,Duplex N/S,1950,1.0,"2,310",Aluminum / Vinyl,5,3,0,"10,660",2014-08,"162,500",4660,13
598-0107-000,4383 S 20TH ST,Duplex N/S,1957,2.0,"2,209",Aluminum / Vinyl,6,2,0,"5,500",2014-04,"140,000",4660,13
549-1805-000,3567 S CHASE AV,Duplex N/S,1960,1.5,"2,092",Aluminum / Vinyl,5,2,0,"6,018",2014-08,"133,400",4620,13
551-9859-000,1416 W HOWARD AV,Duplex N/S,1952,2.0,"1,958",Aluminum / Vinyl,4,2,1,"5,880",2014-02,"122,500",4520,13
597-0182-000,4370 S 14TH ST,Duplex N/S,1958,2.0,"1,944",Aluminum / Vinyl,6,2,0,"6,700",2014-04,"142,000",4800,13
551-0317-000,3543 S 16TH ST,Duplex N/S,1949,2.0,"1,920",Brick,4,2,0,"5,200",2014-09,"145,500",4520,13
535-0415-000,3518 S 17TH ST,Duplex N/S,1954,1.5,"1,781",Brick,4,2,1,"4,200",2014-10,"133,000",4520,13
624-0102-000,4813 S 13TH ST,Duplex N/S,1959,1.5,"1,738",Aluminum / Vinyl,3,2,0,"6,222",2014-11,"93,500",4800,13
551-1228-000,3604 S 15TH PL,Duplex O/S,1941,1.5,"2,201",Aluminum / Vinyl,5,2,0,"4,838",2014-07,"135,000",4520,13
508-0171-000,3009 S 15TH ST,Milwaukee Bungalow,1923,1.0,"1,653",Frame,4,2,0,"3,600",2014-08,"101,500",4180,13
508-0171-000,3009 S 15TH ST,Milwaukee Bungalow,1923,1.0,"1,653",Frame,4,2,0,"3,600",2014-12,"101,500",4180,13
581-0033-000,3959 S WHITNALL AV,Milwaukee Bungalow,1927,1.0,"1,561",Aluminum / Vinyl,4,2,1,"5,891",2014-05,"192,500",4700,13
580-0933-100,3909 S 1ST PL,Milwaukee Bungalow,1927,1.0,"1,482",Aluminum / Vinyl,4,2,1,"7,200",2014-07,"237,500",4700,13
549-0144-000,158 W TRIPOLI AV,Milwaukee Bungalow,1928,1.0,"1,341",Aluminum / Vinyl,4,1,1,"5,460",2014-11,"200,000",4620,13
581-0330-100,348 E BOLIVAR AV,Milwaukee Bungalow,1924,1.0,"1,326",Aluminum / Vinyl,3,2,0,"13,365",2014-05,"129,900",4700,13
581-0276-000,426 E PLAINFIELD AV,Milwaukee Bungalow,1930,1.0,"1,293",Aluminum / Vinyl,3,1,1,"19,866",2014-12,"164,000",4700,13
535-0040-000,3424 S 19TH ST,Milwaukee Bungalow,1928,1.0,"1,279",Aluminum / Vinyl,3,1,0,"3,660",2014-08,"98,000",4520,13
535-0042-000,3432 S 19TH ST,Milwaukee Bungalow,1928,1.0,"1,209",Aluminum / Vinyl,3,1,0,"3,660",2014-04,"115,000",4520,13
580-0204-000,4118 S 1ST ST,Milwaukee Bungalow,1928,1.0,988,Aluminum / Vinyl,3,1,0,"4,800",2014-11,"104,500",4700,13
535-1178-000,3459 S 15TH PL,Milwaukee Bungalow,1927,1.0,947,Aluminum / Vinyl,3,1,0,"3,300",2014-11,"72,500",4520,13
508-0052-000,2842 S 15TH PL,Milwaukee Bungalow,1923,1.0,927,Aluminum / Vinyl,2,1,0,"3,600",2014-09,"78,000",4180,13
598-0016-000,2324 W WHITAKER AV,Ranch,1955,1.0,"2,326",Aluminum / Vinyl,3,1,1,"21,780",2014-11,"165,000",4660,13
644-1561-000,5248 S 22ND PL,Ranch,1977,1.0,"1,956",Brick,3,1,1,"13,260",2014-09,"170,000",4780,13
670-9985-140,1815 W GRANGE AV,Ranch,1962,1.0,"1,949",Aluminum / Vinyl,4,2,0,"9,840",2014-02,"203,500",4780,13
644-0004-000,5415 S 20TH ST,Ranch,1962,1.0,"1,720",Brick,3,2,0,"13,260",2014-03,"155,000",4780,13
642-0722-000,5315 S 8TH ST,Ranch,1987,1.0,"1,664",Aluminum / Vinyl,3,2,1,"12,420",2014-08,"184,900",4800,13
643-2401-000,5221 S 19TH ST,Ranch,1974,1.0,"1,630",Aluminum / Vinyl,3,1,1,"9,960",2014-06,"183,500",4780,13
670-9948-200,5828 S 20TH ST,Ranch,1963,1.0,"1,628",Prem Wood,3,1,1,"13,871",2014-04,"168,000",4780,13
644-0032-000,2208 W MALLORY AV,Ranch,1964,1.0,"1,615",Brick,3,1,1,"10,270",2014-08,"169,900",4780,13
623-9911-000,4719 S 22ND PL,Ranch,1959,1.0,"1,548",Brick,2,2,0,"5,805",2014-06,"119,000",4660,13
581-1164-000,525 E PLAINFIELD AV,Ranch,1952,1.0,"1,532",Brick,4,1,0,"7,200",2014-11,"143,000",4700,13
643-9996-100,5419 S 19TH ST,Ranch,1961,1.0,"1,434",Brick,3,1,2,"12,000",2014-09,"218,000",4780,13
690-0211-000,2222 W BRIDGE ST,Ranch,1969,1.0,"1,434",Brick,3,1,1,"10,640",2014-06,"177,500",4860,13
670-9995-112,1564 W DENIS AV,Ranch,1967,1.0,"1,427",Brick,4,1,1,"9,594",2014-01,"156,500",4800,13
577-0410-000,2327 W LEROY AV,Ranch,1964,1.0,"1,415",Brick,4,1,1,"8,550",2014-06,"157,500",4660,13
644-0043-000,5401 S 22ND PL,Ranch,1964,1.0,"1,406",Brick,3,1,1,"9,750",2014-12,"210,000",4780,13
597-0410-000,1816 W WHITAKER AV,Ranch,1959,1.0,"1,384",Brick,3,1,1,"7,680",2014-01,"129,000",4660,13
597-0708-000,4460 S 15TH ST,Ranch,1964,1.0,"1,383",Aluminum / Vinyl,3,1,1,"8,100",2014-05,"152,000",4800,13
597-0502-100,1647 W BOTTSFORD AV,Ranch,1967,1.0,"1,364",Brick,3,1,1,"10,680",2014-05,"156,000",4660,13
595-9974-300,197 W BOLIVAR AV,Ranch,1962,1.0,"1,339",Brick,3,2,0,"7,110",2014-10,"164,900",4740,13
642-0317-000,5387 S 8TH ST,Ranch,1970,1.0,"1,327",Aluminum / Vinyl,3,2,0,"12,060",2014-01,"166,000",4800,13
643-9968-100,1566 W GRANGE AV,Ranch,1961,1.0,"1,326",Frame,3,1,1,"7,800",2014-01,"100,000",4800,13
643-0623-000,5126 S 18TH ST,Ranch,1969,1.0,"1,310",Aluminum / Vinyl,3,1,1,"7,320",2014-10,"171,500",4780,13
595-9976-000,187 W BOLIVAR AV,Ranch,1957,1.0,"1,308",Brick,4,1,1,"7,110",2014-05,"165,000",4740,13
689-9965-222,6098 S 18TH ST,Ranch,1966,1.0,"1,298",Brick,3,1,1,"20,086",2014-09,"152,000",4860,13
689-9963-100,1900 W KIMBERLY AV,Ranch,1964,1.0,"1,289",Brick,3,1,1,"9,380",2014-08,"145,000",4860,13
643-0705-000,1510 W CLAYTON CREST AV,Ranch,1969,1.0,"1,282",Aluminum / Vinyl,3,1,1,"7,504",2014-05,"159,880",4800,13
669-9959-100,2331 W GOLDCREST AV,Ranch,1962,1.0,"1,280",Fiber-Cement,3,2,1,"19,184",2014-06,"215,000",4860,13
624-9974-121,4860 S 20TH ST,Ranch,1966,1.0,"1,273",Brick,2,1,0,"6,500",2014-10,"121,500",4780,13
623-0713-100,5015 S 23RD ST,Ranch,1966,1.0,"1,239",Brick,3,1,1,"7,227",2014-12,"143,000",4660,13
669-0301-000,2267 W GRANGE AV,Ranch,1967,1.0,"1,236",Brick,3,1,1,"9,000",2014-12,"88,000",4780,13
643-1201-000,5310 S 18TH ST,Ranch,1972,1.0,"1,225",Fiber-Cement,3,1,1,"9,240",2014-08,"128,500",4780,13
597-0022-000,1573 W BOLIVAR AV,Ranch,1956,1.0,"1,208",Brick,3,1,0,"6,608",2014-07,"116,000",4660,13
624-0028-000,1420 W FOSTER AV,Ranch,1958,1.0,"1,208",Brick,3,1,0,"8,555",2014-02,"136,000",4800,13
551-0450-000,3617 S 16TH ST,Ranch,1953,1.0,"1,205",Stone,2,1,0,"5,016",2014-07,"91,400",4520,13
623-9900-000,4770 S 24TH ST,Ranch,1954,1.0,"1,194",Brick,3,1,0,"6,450",2014-12,"126,000",4660,13
577-9923-000,4253 S 22ND ST,Ranch,1959,1.0,"1,190",Aluminum / Vinyl,3,1,1,"8,006",2014-02,"124,000",4660,13
669-0015-000,2138 W BIRCHWOOD AV,Ranch,1955,1.0,"1,186",Aluminum / Vinyl,3,1,1,"22,800",2014-05,"155,300",4780,13
668-0075-000,3237 W PARNELL AV,Ranch,1958,1.0,"1,168",Aluminum / Vinyl,2,1,0,"8,450",2014-02,"130,000",4840,13
577-9974-220,2316 W LEROY AV,Ranch,1965,1.0,"1,157",Brick,3,1,1,"4,428",2014-04,"133,000",4660,13
690-9887-000,2417 W MANGOLD AV,Ranch,1959,1.0,"1,155",Aluminum / Vinyl,3,1,1,"19,520",2014-05,"152,000",4860,13
595-0750-000,188 W ARMOUR AV,Ranch,1954,1.0,"1,152",Aluminum / Vinyl,3,2,1,"8,100",2014-12,"125,500",4740,13
623-0309-000,2418 W EDGERTON AV,Ranch,1963,1.0,"1,150",Aluminum / Vinyl,3,1,1,"7,200",2014-06,"130,000",4660,13
668-0403-000,5574 S 33RD ST,Ranch,1959,1.0,"1,147",Aluminum / Vinyl,3,1,0,"9,375",2014-06,"155,000",4840,13
668-0407-000,5634 S 33RD ST,Ranch,1959,1.0,"1,144",Aluminum / Vinyl,3,1,0,"9,375",2014-08,"152,000",4840,13
598-0138-000,4358 S TENNESSEE AV,Ranch,1958,1.0,"1,140",Aluminum / Vinyl,3,1,2,"7,176",2014-12,"140,000",4660,13
644-0607-000,5375 S 24TH ST,Ranch,1969,1.0,"1,135",Aluminum / Vinyl,3,1,2,"7,540",2014-04,"126,000",4780,13
670-0719-000,1421 W KLEIN AV,Ranch,1964,1.0,"1,135",Brick,3,1,1,"7,800",2014-11,"157,000",4800,13
594-0218-000,4363 S TAYLOR AV,Ranch,1956,1.0,"1,120",Brick,3,1,0,"6,028",2014-03,"120,000",4720,13
595-0667-000,165 W VAN NORMAN AV,Ranch,1953,1.0,"1,096",Brick,3,1,0,"7,500",2014-10,"111,500",4740,13
687-0123-000,187 W ALVINA AV,Ranch,1964,1.0,"1,092",Aluminum / Vinyl,3,1,1,"6,240",2014-08,"129,000",4920,13
668-0101-000,3329 W BIRCHWOOD AV,Ranch,1959,1.0,"1,090",Aluminum / Vinyl,3,1,0,"7,176",2014-09,"130,000",4840,13
690-9979-120,2228 W KIMBERLY AV,Ranch,1955,1.0,"1,090",Aluminum / Vinyl,3,1,0,"8,990",2014-07,"147,000",4860,13
667-0222-000,3820 W WANDA AV,Ranch,1960,1.0,"1,088",Aluminum / Vinyl,3,2,1,"10,260",2014-12,"160,000",4840,13
642-0603-000,5253 S 8TH ST,Ranch,1970,1.0,"1,080",Aluminum / Vinyl,4,1,1,"12,351",2014-08,"148,900",4800,13
624-0031-100,1444 W FOSTER AV,Ranch,1958,1.0,"1,070",Brick,3,1,0,"7,200",2014-08,"134,900",4800,13
643-2494-100,5290 S 14TH ST,Ranch,1983,1.0,"1,064",Aluminum / Vinyl,3,2,0,"7,560",2014-12,"139,500",4800,13
670-0042-000,5566 S 14TH ST,Ranch,1961,1.0,"1,059",Aluminum / Vinyl,3,1,0,"7,200",2014-05,"160,000",4800,13
670-0620-000,1409 W WANDA AV,Ranch,1961,1.0,"1,059",Aluminum / Vinyl,3,1,0,"9,840",2014-01,"168,000",4800,13
716-0281-000,6445 S 18TH ST,Ranch,1960,1.0,"1,057",Aluminum / Vinyl,3,1,1,"7,356",2014-04,"132,000",4920,13
670-0234-000,1430 W RAMSEY AV,Ranch,1961,1.0,"1,053",Aluminum / Vinyl,3,1,0,"9,648",2014-04,"115,000",4800,13
687-0235-000,6172 S 1ST ST,Ranch,1966,1.0,"1,042",Aluminum / Vinyl,3,1,0,"7,290",2014-04,"123,000",4920,13
623-0141-000,2241 W CARPENTER AV,Ranch,1961,1.0,"1,037",Brick,3,2,0,"6,550",2014-11,"135,000",4660,13
667-0403-000,5863 S MADELINE AV,Ranch,1960,1.0,"1,037",Aluminum / Vinyl,3,1,0,"7,800",2014-12,"160,000",4840,13
623-0114-000,2323 W CARPENTER AV,Ranch,1961,1.0,"1,036",Brick,3,2,0,"6,812",2014-06,"145,900",4660,13
667-0179-000,5601 S MELINDA ST,Ranch,1960,1.0,"1,030",Aluminum / Vinyl,3,1,0,"5,500",2014-07,"129,900",4840,13
667-0219-000,5581 S HONEY CREEK DR,Ranch,1960,1.0,"1,030",Aluminum / Vinyl,3,2,0,"7,590",2014-04,"113,000",4840,13
