Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
190-1022-000,5478 N 52ND ST,Duplex N/S,1950,2.0,"2,082",Masonry / Frame,6,2,0,"6,912",2015-11,"62,500",1140,1
137-9906-200,6515 N 42ND ST,Duplex N/S,1966,1.5,"2,067",Aluminum / Vinyl,5,2,0,"7,800",2015-08,"107,000",0560,1
170-0308-000,2938-A W BOBOLINK AV,Duplex N/S,1957,2.0,"2,056",Brick,4,2,0,"10,120",2015-05,"61,000",0900,1
123-0433-000,3901 W CHEYENNE ST,Duplex N/S,1964,2.0,"2,038",Aluminum / Vinyl,6,2,0,"10,680",2015-11,"93,000",0600,1
206-0188-000,2514 W HAMPTON AV,Duplex N/S,1949,1.5,"1,695",Block,3,2,0,"5,355",2015-08,"19,100",1340,1
193-0117-000,5260 N 28TH ST,Duplex N/S,1954,2.0,"1,536",Aluminum / Vinyl,4,2,0,"5,880",2015-09,"35,000",1200,1
205-0452-000,4944 N 20TH ST,Duplex N/S,1955,2.0,"1,536",Frame,4,2,0,"6,000",2015-08,"40,000",1340,1
243-1023-000,4152-A N 13TH ST,Duplex O/S,1941,1.5,"2,033",Stone,5,2,0,"5,000",2015-04,"112,700",1620,1
209-0364-000,4725 W VILLARD AV,Duplex O/S,1914,1.5,"1,921",Aluminum / Vinyl,5,2,1,"10,080",2015-01,"56,000",1150,1
192-0557-000,5463 N 35TH ST,Duplex O/S,1912,1.5,"1,553",Aluminum / Vinyl,4,2,0,"5,400",2015-12,"66,000",1160,1
192-0393-000,5279 N 33RD ST,Duplex O/S,1908,1.5,"1,537",Aluminum / Vinyl,4,2,0,"5,400",2015-07,"38,500",1160,1
193-0239-000,5543 N 33RD ST,Milwaukee Bungalow,1928,1.0,"1,791",Brick,4,2,0,"4,200",2015-01,"35,000",1160,1
244-1107-000,4169 N 16TH ST,Milwaukee Bungalow,1928,1.0,"1,763",Brick,4,2,0,"5,280",2015-05,"74,500",1620,1
192-0731-100,5374 N 38TH ST,Milwaukee Bungalow,1924,1.0,"1,608",Frame,4,1,0,"7,200",2015-12,"26,000",1160,1
192-0009-000,5519 N 37TH ST,Milwaukee Bungalow,1928,1.0,"1,491",Brick,3,1,1,"4,800",2015-07,"64,900",1160,1
206-0614-000,5046 N 25TH ST,Milwaukee Bungalow,1925,1.0,"1,428",Aluminum / Vinyl,4,1,0,"5,040",2015-10,"30,000",1340,1
230-0678-000,4466 N 28TH ST,Milwaukee Bungalow,1926,1.0,"1,358",Aluminum / Vinyl,4,1,1,"4,760",2015-02,"27,000",1500,1
208-1321-000,5119 N 39TH ST,Milwaukee Bungalow,1927,1.0,"1,294",Aluminum / Vinyl,3,1,0,"4,905",2015-07,"67,500",1440,1
210-0495-000,5046 N 54TH ST,Milwaukee Bungalow,1930,1.5,"1,238",Aluminum / Vinyl,3,2,0,"5,480",2015-08,"29,500",1140,1
205-0612-100,4918 N 19TH PL,Milwaukee Bungalow,1924,1.0,"1,155",Aluminum / Vinyl,5,1,1,"10,800",2015-09,"23,000",1340,1
192-0122-000,5566 N 39TH ST,Milwaukee Bungalow,1923,1.0,"1,131",Stucco,3,1,0,"4,800",2015-11,"25,000",1160,1
102-0108-000,7452 N 38TH ST,Ranch,1952,1.0,"1,772",Aluminum / Vinyl,4,2,0,"10,800",2015-03,"110,000",0380,1
102-0119-000,3805 W HEMLOCK ST,Ranch,1973,1.0,"1,636",Brick,3,1,1,"15,876",2015-06,"97,300",0380,1
123-9940-100,7111 N 42ND ST,Ranch,1964,1.0,"1,379",Aluminum / Vinyl,3,1,1,"8,905",2015-06,"86,000",0600,1
196-0124-000,1100 W BIRCH AV,Ranch,1953,1.0,"1,302",Stone,2,1,0,"6,750",2015-12,"130,000",1220,1
102-0136-000,7500 N 39TH ST,Ranch,1955,1.0,"1,261",Brick,3,2,0,"11,138",2015-06,"75,000",0380,1
170-0817-000,5750 N 34TH ST,Ranch,1951,1.0,"1,252",Brick,2,1,0,"6,960",2015-11,"65,000",0900,1
102-0032-000,7518 N 38TH ST,Ranch,1954,1.0,"1,247",Frame,3,2,0,"7,200",2015-11,"76,567",0380,1
102-0246-000,7506 N 42ND ST,Ranch,1957,1.0,"1,182",Masonry / Frame,3,1,1,"9,975",2015-10,"90,000",0380,1
170-0818-000,5760 N 34TH ST,Ranch,1952,1.0,"1,182",Brick,2,1,1,"5,880",2015-08,"50,000",0900,1
137-9930-200,4105 W KIEHNAU AV,Ranch,1963,1.0,"1,158",Aluminum / Vinyl,3,1,1,"6,944",2015-07,"103,000",0560,1
102-0240-000,4116 W HEMLOCK ST,Ranch,1964,1.0,"1,145",Aluminum / Vinyl,3,1,0,"8,424",2015-04,"114,000",0380,1
205-0423-000,1912 W FAIRMOUNT AV,Ranch,1952,1.0,"1,119",Brick,3,1,0,"6,480",2015-08,"33,500",1340,1
196-0154-000,5427 N 12TH ST,Ranch,1952,1.0,"1,112",Brick,3,1,0,"6,800",2015-10,"122,500",1220,1
102-0238-000,4030 W HEMLOCK ST,Ranch,1963,1.0,"1,105",Aluminum / Vinyl,3,1,1,"10,584",2015-11,"110,000",0380,1
194-0133-000,2227 W LAWN AV,Ranch,1955,1.0,"1,082",Aluminum / Vinyl,3,1,0,"6,000",2015-01,"70,500",1200,1
209-0250-000,4951 N 48TH ST,Ranch,1956,1.0,"1,075",Frame,3,1,0,"5,940",2015-06,"34,000",1150,1
193-0707-000,5227 N TEUTONIA AV,Ranch,1939,1.0,"1,052",Aluminum / Vinyl,2,1,0,"6,880",2015-07,"35,000",1160,1
232-0311-000,4681 N GREEN BAY AV,Ranch,1950,1.0,994,Brick,2,1,1,"5,880",2015-01,"84,000",1340,1
102-0022-000,3925 W CALUMET RD,Ranch,1954,1.0,993,Aluminum / Vinyl,3,1,1,"8,480",2015-02,"82,400",0380,1
123-0210-000,3828 W ROCHELLE AV,Ranch,1960,1.0,988,Aluminum / Vinyl,3,2,0,"6,450",2015-06,"85,500",0600,1
231-0238-000,4758 N 23RD ST,Ranch,1951,1.0,944,Stone,2,1,1,"4,800",2015-10,"44,900",1340,1
232-0532-000,4718 N 19TH ST,Ranch,1951,1.0,927,Brick,2,1,0,"4,838",2015-07,"54,000",1340,1
209-0902-000,4932 N 50TH ST,Ranch,1957,1.0,894,Aluminum / Vinyl,3,1,0,"5,940",2015-02,"35,000",1150,1
209-0904-000,4927 N 49TH ST,Ranch,1957,1.0,894,Stucco,3,1,0,"6,160",2015-08,"39,900",1150,1
158-0244-000,6195 N 37TH ST,Ranch,1953,1.0,864,Aluminum / Vinyl,3,2,0,"6,240",2015-09,"42,600",0900,1
190-9883-000,5552 N 53RD ST,Ranch,1953,1.0,840,Brick,2,1,0,"5,985",2015-07,"34,000",1140,1
190-0815-000,5519 N 53RD ST,Ranch,1953,1.0,827,Frame,2,1,0,"7,155",2015-08,"35,000",1140,1
191-0619-000,5303 N 45TH ST,Ranch,1952,1.0,822,Frame,2,1,0,"5,625",2015-03,"52,900",1140,1
193-0318-000,5528 N 32ND ST,Ranch,1947,1.0,748,Aluminum / Vinyl,2,1,0,"3,600",2015-03,"43,000",1160,1
209-0056-000,5016 N 51ST BL,Ranch,1951,1.0,747,Aluminum / Vinyl,2,1,0,"5,280",2015-04,"17,500",1150,1
206-1624-000,4931 N 21ST ST,Ranch,1951,1.0,681,Frame,2,1,0,"5,520",2015-06,"28,000",1340,1
190-0902-000,5368 N 54TH ST,Ranch,1950,1.0,672,Aluminum / Vinyl,2,1,0,"8,040",2015-10,"28,000",1140,1
231-9912-110,4645-A N TEUTONIA AV,Residence O/S,1913,1.5,"1,641",Aluminum / Vinyl,3,2,0,"7,436",2015-01,"16,000",1500,1
232-0207-000,1428 W CONGRESS ST,Residence O/S,1926,2.0,"1,560",Aluminum / Vinyl,4,1,0,"6,450",2015-12,"25,000",1620,1
192-1166-000,5452 N 42ND ST,Residence O/S,1928,2.0,"1,440",Frame,3,1,0,"4,680",2015-12,"30,000",1160,1
195-0035-000,1508 W LAWN AV,Residence O/S,1925,1.0,"1,189",Aluminum / Vinyl,3,2,0,"8,845",2015-02,"115,000",1200,1
207-0105-000,5164 N 31ST ST,Residence O/S,1917,1.0,"1,123",Frame,3,1,0,"6,930",2015-12,"21,900",1160,1
232-0517-000,4706 N 18TH ST,Residence O/S,1926,1.0,"1,118",Aluminum / Vinyl,3,1,0,"5,106",2015-02,"34,175",1340,1
245-0526-000,4027 N 24TH ST,Residence O/S,1920,1.5,"1,067",Aluminum / Vinyl,3,1,0,"6,680",2015-04,"50,000",1500,1
193-0237-000,5555 N 33RD ST,Residence O/S,1923,1.0,"1,059",Aluminum / Vinyl,3,1,0,"4,800",2015-03,"57,000",1160,1
171-0375-100,5751 N 38TH ST,Residence O/S,1929,1.0,"1,042",Aluminum / Vinyl,3,1,0,"6,120",2015-03,"42,950",0900,1
195-0082-000,1519 W LAWN AV,Residence O/S,1926,1.0,988,Aluminum / Vinyl,2,1,0,"20,313",2015-02,"80,000",1200,1
171-0434-000,5724 N 41ST ST,Residence O/S,1929,1.0,913,Aluminum / Vinyl,3,1,0,"3,600",2015-10,"20,000",0900,1
205-0115-000,4839 N GREEN BAY AV,Residence O/S,1924,1.0,864,Aluminum / Vinyl,2,0,1,"7,360",2015-12,"13,860",1340,1
171-0567-000,5690 N 37TH ST,Residence O/S,1924,1.0,810,Aluminum / Vinyl,2,1,0,"4,800",2015-06,"34,050",0900,1
171-0567-000,5690 N 37TH ST,Residence O/S,1924,1.0,810,Aluminum / Vinyl,2,1,0,"4,800",2015-06,"34,050",0900,1
245-1616-000,4254 N 25TH ST,Tudor,1936,1.0,"1,291",Stone,3,1,0,"5,117",2015-04,"45,000",1500,1
