Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
138-0183-000,4580 W MILL RD,Duplex N/S,1979,2.0,"2,070",Aluminum / Vinyl,6,2,0,"7,260",2015-09,"98,000",0560,9
156-9982-110,5123 W MILL RD,Duplex O/S,1938,1.5,"1,868",Brick,4,2,1,"13,930",2015-07,"65,000",0560,9
074-9986-000,10936 W BRADLEY RD,Ranch,1956,1.0,"2,389",Prem Wood,4,2,0,"21,780",2015-10,"273,000",0240,9
107-0004-000,7522 N 79TH ST,Ranch,1966,1.0,"1,924",Frame,3,1,1,"21,780",2015-08,"175,000",0440,9
117-0048-110,8703 W CHEYENNE ST,Ranch,1966,1.0,"1,635",Frame,4,1,1,"9,000",2015-05,"127,900",0480,9
118-0002-000,8411 W CHEYENNE ST,Ranch,1971,1.0,"1,613",Aluminum / Vinyl,3,1,1,"10,365",2015-03,"140,000",0480,9
118-0152-000,8030 W DENVER AV,Ranch,1974,1.0,"1,610",Frame,3,1,1,"9,060",2015-06,"121,000",0480,9
143-0608-000,6626 N 83RD ST,Ranch,1959,1.0,"1,589",Frame,3,1,1,"7,846",2015-07,"134,500",0480,9
118-0206-000,7846 W DENVER AV,Ranch,1974,1.0,"1,564",Aluminum / Vinyl,3,1,1,"7,200",2015-09,"142,000",0480,9
143-0231-000,8800 W CLOVERNOOK CT,Ranch,1959,1.0,"1,544",Frame,3,1,1,"10,688",2015-03,"108,900",0480,9
143-0514-000,6509 N 82ND CT,Ranch,1957,1.0,"1,490",Brick,4,1,2,"14,016",2015-08,"125,000",0480,9
033-0005-000,8651 W GREENBROOK DR,Ranch,1982,1.0,"1,487",Aluminum / Vinyl,3,1,1,"7,200",2015-06,"129,800",0040,9
118-0158-000,8021 W HUSTIS CT,Ranch,1974,1.0,"1,462",Frame,3,1,1,"11,916",2015-12,"123,900",0480,9
078-9992-221,10501 W BRADLEY RD,Ranch,1963,1.0,"1,461",Frame,3,1,1,"21,780",2015-11,"75,000",0240,9
117-0105-000,8737 W SPOKANE ST,Ranch,1966,1.0,"1,422",Aluminum / Vinyl,3,1,1,"10,048",2015-08,"142,000",0480,9
084-0214-000,7638 N EDGEWORTH DR,Ranch,1958,1.0,"1,396",Brick,3,1,1,"11,800",2015-06,"133,000",0360,9
108-0143-000,7534 N 90TH ST,Ranch,1965,1.0,"1,388",Aluminum / Vinyl,3,1,1,"9,240",2015-07,"110,000",0440,9
120-0261-000,6338 W BOEHLKE AV,Ranch,1965,1.0,"1,370",Frame,3,1,1,"8,640",2015-08,"86,900",0520,9
141-0472-000,6821 W ACACIA ST,Ranch,1967,1.0,"1,367",Aluminum / Vinyl,3,1,1,"7,980",2015-10,"95,000",0660,9
084-0056-000,7878 N 57TH ST,Ranch,1959,1.0,"1,346",Frame,3,1,1,"10,000",2015-12,"75,000",0360,9
005-0055-000,9321 N 85TH ST,Ranch,1984,1.0,"1,323",Aluminum / Vinyl,3,1,1,"9,980",2015-01,"127,000",0040,9
072-0579-000,9310 W ARCH AV,Ranch,1988,1.0,"1,323",Aluminum / Vinyl,3,2,0,"7,200",2015-01,"139,900",0240,9
141-0090-000,7260 W CODY CR,Ranch,1966,1.0,"1,311",Aluminum / Vinyl,3,1,1,"7,540",2015-06,"86,000",0660,9
073-0324-000,10375 W SYLVIA ST,Ranch,1976,1.0,"1,299",Aluminum / Vinyl,3,1,1,"9,165",2015-10,"139,900",0240,9
142-0404-000,7826 W BRENTWOOD AV,Ranch,1968,1.0,"1,293",Aluminum / Vinyl,4,1,1,"6,240",2015-03,"103,500",0480,9
142-9989-124,7930 W BRENTWOOD AV,Ranch,1968,1.0,"1,284",Aluminum / Vinyl,4,1,1,"6,240",2015-12,"89,000",0480,9
120-0035-000,6101 W HUSTIS ST,Ranch,1962,1.0,"1,274",Brick,3,1,1,"8,296",2015-07,"109,700",0520,9
122-9958-120,6858 N 46TH ST,Ranch,1964,1.0,"1,255",Aluminum / Vinyl,3,1,1,"9,028",2015-05,"113,000",0560,9
117-0189-000,6915 N 84TH ST,Ranch,1969,1.0,"1,227",Aluminum / Vinyl,3,1,1,"9,750",2015-07,"154,000",0480,9
117-0204-000,6974 N 86TH ST,Ranch,1968,1.0,"1,227",Aluminum / Vinyl,3,1,1,"10,575",2015-10,"100,000",0480,9
118-0174-000,6973 N 79TH CT,Ranch,1975,1.0,"1,227",Aluminum / Vinyl,3,1,1,"8,245",2015-04,"149,900",0480,9
120-0238-000,6465 W BOEHLKE AV,Ranch,1965,1.0,"1,227",Frame,3,1,1,"7,200",2015-11,"97,500",0520,9
120-0106-000,6411 W HUSTIS ST,Ranch,1968,1.0,"1,226",Aluminum / Vinyl,3,2,1,"7,208",2015-04,"105,000",0520,9
073-0608-000,10208 W ARCH AV,Ranch,1972,1.0,"1,220",Aluminum / Vinyl,2,2,0,"17,342",2015-07,"70,425",0240,9
117-0254-000,8721 W HUSTIS ST,Ranch,1971,1.0,"1,220",Frame,4,1,1,"9,000",2015-11,"93,000",0480,9
005-0058-000,9307 N 85TH ST,Ranch,1982,1.0,"1,219",Aluminum / Vinyl,3,1,1,"9,316",2015-08,"117,900",0040,9
033-0119-000,8711 W FAIRY CHASM DR,Ranch,1978,1.0,"1,219",Aluminum / Vinyl,3,1,1,"7,517",2015-03,"103,000",0040,9
117-0489-000,6905 N 90TH ST,Ranch,1980,1.0,"1,218",Aluminum / Vinyl,3,2,0,"10,381",2015-04,"130,000",0480,9
143-0323-000,6575 N 85TH ST,Ranch,1958,1.0,"1,214",Brick,3,1,1,"7,248",2015-07,"94,900",0480,9
084-0200-000,7679 N 51ST BL,Ranch,1957,1.0,"1,204",Frame,3,1,1,"12,375",2015-03,"116,500",0360,9
121-0011-000,6835 N 58TH ST,Ranch,1966,1.0,"1,204",Aluminum / Vinyl,3,1,1,"6,084",2015-08,"87,000",0560,9
143-0019-000,6653 N 90TH ST,Ranch,1956,1.0,"1,202",Brick,3,1,0,"7,200",2015-09,"111,500",0480,9
072-0205-000,8130 N 100TH ST,Ranch,1973,1.0,"1,200",Aluminum / Vinyl,3,1,1,"12,530",2015-05,"135,500",0240,9
073-0139-000,10025 W TERRA AV,Ranch,1971,1.0,"1,200",Aluminum / Vinyl,4,1,1,"10,780",2015-06,"100,000",0240,9
073-0329-000,8251 N JOSEPH AV,Ranch,1972,1.0,"1,200",Aluminum / Vinyl,4,1,1,"8,880",2015-05,"107,900",0240,9
073-0350-000,10508 W ARCH AV,Ranch,1972,1.0,"1,200",Frame,3,1,1,"11,602",2015-03,"137,500",0240,9
073-0352-000,10528 W ARCH AV,Ranch,1972,1.0,"1,200",Aluminum / Vinyl,4,1,1,"13,300",2015-08,"69,000",0240,9
073-0373-000,8203 N 106TH ST,Ranch,1971,1.0,"1,200",Frame,4,1,1,"9,070",2015-06,"140,000",0240,9
084-0129-000,7820 N HIGHVIEW DR,Ranch,1959,1.0,"1,189",Masonry / Frame,3,1,1,"10,004",2015-10,"115,000",0360,9
073-0090-000,8274 N ANN ST,Ranch,1968,1.0,"1,186",Frame,3,1,1,"10,500",2015-11,"133,000",0240,9
084-0127-000,7836 N HIGHVIEW DR,Ranch,1959,1.0,"1,182",Aluminum / Vinyl,3,1,1,"10,000",2015-12,"109,000",0360,9
141-0499-000,6588 N 66TH ST,Ranch,1968,1.0,"1,179",Frame,3,1,1,"7,259",2015-09,"104,500",0660,9
040-9959-211,8400 N 107TH ST,Ranch,1962,1.0,"1,177",Frame,3,1,1,"17,662",2015-10,"124,900",0240,9
143-0643-000,8020 W BRENTWOOD AV,Ranch,1959,1.0,"1,169",Aluminum / Vinyl,3,1,1,"7,800",2015-04,"111,950",0480,9
084-0362-000,5606 W PORT AV,Ranch,1964,1.0,"1,160",Aluminum / Vinyl,3,1,1,"10,125",2015-02,"114,000",0360,9
084-0249-000,7615 N DELTA PL,Ranch,1957,1.0,"1,155",Aluminum / Vinyl,3,1,1,"10,800",2015-11,"137,000",0360,9
104-0036-000,7433 N 52ND ST,Ranch,1958,1.0,"1,145",Aluminum / Vinyl,3,1,1,"8,750",2015-08,"130,000",0360,9
073-0613-000,8350 N 106TH ST,Ranch,1972,1.0,"1,140",Aluminum / Vinyl,4,1,1,"7,200",2015-06,"140,000",0240,9
072-0509-000,9625 W GOODRICH AV,Ranch,1990,1.0,"1,138",Aluminum / Vinyl,3,2,1,"7,349",2015-08,"147,500",0240,9
143-0574-000,8265 W KIEHNAU AV,Ranch,1956,1.0,"1,137",Aluminum / Vinyl,3,2,0,"7,988",2015-06,"135,000",0480,9
073-0401-000,8344 N 106TH ST,Ranch,1972,1.0,"1,134",Aluminum / Vinyl,3,1,1,"7,200",2015-01,"119,400",0240,9
138-0020-000,4822 W BRENTWOOD AV,Ranch,1962,1.0,"1,131",Aluminum / Vinyl,3,2,0,"7,200",2015-12,"105,000",0560,9
142-0016-000,7929 W CLOVERNOOK ST,Ranch,1961,1.0,"1,130",Frame,3,1,0,"7,488",2015-07,"90,900",0480,9
073-0382-000,8321 N 106TH ST,Ranch,1972,1.0,"1,120",Aluminum / Vinyl,3,2,1,"8,100",2015-09,"135,000",0240,9
073-0425-000,10336 W VILLA AV,Ranch,1972,1.0,"1,120",Aluminum / Vinyl,3,1,1,"8,700",2015-10,"123,000",0240,9
140-0104-000,6648 W BRENTWOOD AV,Ranch,1971,1.0,"1,120",Aluminum / Vinyl,4,1,1,"7,200",2015-05,"118,900",0660,9
140-0206-000,6633 W BRENTWOOD AV,Ranch,1971,1.0,"1,120",Frame,4,1,1,"6,000",2015-03,"86,500",0660,9
141-0441-000,6474 N 68TH ST,Ranch,1971,1.0,"1,120",Aluminum / Vinyl,4,1,1,"7,200",2015-04,"109,000",0660,9
141-0483-000,6826 W LIMA ST,Ranch,1971,1.0,"1,120",Aluminum / Vinyl,4,2,1,"7,200",2015-09,"110,000",0660,9
084-0171-000,7882 N LINK PL,Ranch,1959,1.0,"1,119",Aluminum / Vinyl,3,1,1,"10,080",2015-08,"125,000",0360,9
084-0277-000,7709 N DELTA PL,Ranch,1959,1.0,"1,117",Frame,3,1,1,"10,125",2015-05,"119,000",0360,9
122-0414-000,4633 W ROCHELLE AV,Ranch,1962,1.0,"1,117",Brick,3,1,1,"7,344",2015-12,"124,900",0600,9
118-0116-000,7900 W GREEN TREE RD,Ranch,1971,1.0,"1,111",Aluminum / Vinyl,4,1,1,"7,800",2015-03,"104,900",0480,9
118-0135-000,8100 W GREEN TREE RD,Ranch,1971,1.0,"1,108",Aluminum / Vinyl,3,1,1,"8,952",2015-08,"89,000",0480,9
104-0056-000,7513 N 52ND ST,Ranch,1958,1.0,"1,096",Aluminum / Vinyl,3,2,0,"9,375",2015-05,"132,500",0360,9
084-0091-000,7855 N HIGHVIEW DR,Ranch,1958,1.0,"1,093",Frame,3,2,0,"10,010",2015-11,"133,000",0360,9
084-0270-000,5330 W CALUMET RD,Ranch,1959,1.0,"1,092",Frame,3,1,1,"12,900",2015-06,"103,000",0360,9
073-0149-000,10345 W TERRA AV,Ranch,1969,1.0,"1,089",Aluminum / Vinyl,3,1,2,"10,500",2015-06,"133,500",0240,9
118-0111-000,7812 W GREEN TREE RD,Ranch,1971,1.0,"1,086",Aluminum / Vinyl,4,1,2,"7,800",2015-08,"105,000",0480,9
084-0323-000,7741 N 59TH ST,Ranch,1958,1.0,"1,076",Aluminum / Vinyl,3,2,0,"10,125",2015-05,"119,000",0360,9
138-0054-000,4701 W BRENTWOOD AV,Ranch,1963,1.0,"1,074",Aluminum / Vinyl,3,1,1,"7,200",2015-04,"100,900",0560,9
072-0516-000,9634 W ARCH AV,Ranch,1980,1.0,"1,071",Aluminum / Vinyl,3,1,1,"7,620",2015-11,"111,900",0240,9
084-0209-000,5219 W PARKLAND AV,Ranch,1958,1.0,"1,063",Frame,3,1,0,"10,125",2015-05,"109,900",0360,9
143-0691-000,6710 N 81ST ST,Ranch,1958,1.0,"1,057",Brick,3,1,0,"7,200",2015-12,"90,900",0480,9
143-0660-000,6618 N 81ST ST,Ranch,1957,1.0,"1,053",Brick,3,1,0,"7,200",2015-03,"95,000",0480,9
143-0435-000,6500 N 84TH ST,Ranch,1958,1.0,"1,050",Aluminum / Vinyl,3,2,0,"7,200",2015-08,"105,000",0480,9
084-0151-000,7902 N 53RD ST,Ranch,1957,1.0,"1,049",Aluminum / Vinyl,3,1,1,"10,000",2015-11,"68,000",0360,9
143-0411-000,6606 N 84TH ST,Ranch,1957,1.0,"1,046",Brick,2,1,0,"7,200",2015-09,"115,500",0480,9
138-0040-200,6408 N 49TH ST,Ranch,1964,1.0,"1,033",Aluminum / Vinyl,3,1,1,"6,250",2015-06,"76,500",0560,9
138-0124-000,6576 N 51ST ST,Ranch,1964,1.0,"1,033",Aluminum / Vinyl,3,1,0,"6,375",2015-04,"80,000",0560,9
139-0503-000,6447 N 51ST ST,Ranch,1964,1.0,"1,033",Aluminum / Vinyl,3,1,0,"7,950",2015-07,"89,000",0560,9
139-0515-000,6539 N 51ST ST,Ranch,1964,1.0,"1,033",Aluminum / Vinyl,3,1,0,"7,950",2015-04,"70,000",0560,9
139-9710-100,6416 N 52ND ST,Ranch,1964,1.0,"1,027",Aluminum / Vinyl,3,1,1,"6,600",2015-06,"96,500",0560,9
143-0711-000,8214 W CASPER ST,Ranch,1958,1.0,"1,024",Brick,3,2,0,"7,440",2015-06,"123,000",0480,9
143-0153-000,8814 W ACACIA ST,Ranch,1956,1.0,"1,000",Brick,3,2,0,"8,458",2015-11,"114,000",0480,9
143-0282-000,6511 N 86TH ST,Ranch,1957,1.0,"1,000",Brick,3,1,0,"7,200",2015-12,"109,400",0480,9
143-0492-000,8142 W BRENTWOOD AV,Ranch,1957,1.0,978,Brick,3,1,0,"7,680",2015-03,"80,400",0480,9
174-0107-000,5924 N 64TH ST,Ranch,1958,1.0,976,Brick,3,1,0,"8,160",2015-08,"69,500",0960,9
139-0218-000,6438 N 60TH CT,Ranch,1964,1.0,964,Aluminum / Vinyl,3,1,0,"6,027",2015-03,"68,000",0560,9
084-0101-000,7902 N 55TH ST,Ranch,1957,1.0,963,Aluminum / Vinyl,3,1,0,"10,080",2015-12,"109,500",0360,9
143-0767-000,8464 W DENVER AV,Ranch,1957,1.0,950,Aluminum / Vinyl,3,1,0,"9,000",2015-09,"101,000",0480,9
142-0152-000,7809 W GREEN TREE RD,Ranch,1960,1.0,936,Aluminum / Vinyl,3,1,0,"6,360",2015-10,"78,000",0480,9
142-0152-000,7809 W GREEN TREE RD,Ranch,1960,1.0,936,Aluminum / Vinyl,3,1,0,"6,360",2015-10,"78,000",0480,9
174-0401-000,5874 N 64TH ST,Ranch,1957,1.0,915,Frame,3,1,0,"7,950",2015-05,"50,000",0960,9
073-0460-000,10304 W DARNEL AV,Ranch,1976,1.0,906,Aluminum / Vinyl,3,1,0,"8,892",2015-10,"88,750",0240,9
073-0476-000,10413 W DEAN RD,Ranch,1976,1.0,906,Aluminum / Vinyl,3,1,0,"7,200",2015-03,"110,000",0240,9
142-9998-100,8212 W MILL RD,Ranch,1959,1.0,886,Aluminum / Vinyl,3,1,0,"7,200",2015-06,"70,000",0480,9
143-0363-000,6523 N 84TH ST,Ranch,1957,1.0,864,Frame,3,1,0,"7,200",2015-09,"111,500",0480,9
173-0079-000,5695 N 57TH ST,Ranch,1953,1.0,672,Aluminum / Vinyl,2,1,0,"5,250",2015-04,"33,000",0960,9
072-9993-000,8051 N GRANVILLE RD,Residence O/S,1914,2.0,"2,555",Brick,5,1,0,"21,780",2015-07,"50,000",0240,9
073-0633-000,8372 N 107TH ST,Residence O/S,1890,1.5,"1,494",Frame,4,1,2,"11,475",2015-04,"74,200",0240,9
072-0406-000,9812 W DARNEL AV,Split Level,1990,1.0,"1,751",Aluminum / Vinyl,4,2,0,"7,386",2015-10,"150,000",0240,9
121-0386-000,7009 N 58TH ST,Split Level,1980,1.0,"1,464",Aluminum / Vinyl,3,1,1,"7,688",2015-05,"110,000",0560,9
081-0135-000,7765 N 80TH ST,Townhouse,1978,2.0,"2,967",Aluminum / Vinyl,6,2,2,"15,261",2015-02,"141,000",0240,9
139-1004-000,6669 N 55TH ST,Townhouse,1977,2.0,"2,850",Aluminum / Vinyl,6,2,2,"8,910",2015-12,"115,000",0560,9
040-0010-000,8548 N 106TH ST,Townhouse,1971,2.0,"2,441",Aluminum / Vinyl,6,2,2,"6,198",2015-05,"110,000",0240,9
139-1184-000,6428 N 53RD ST,Townhouse,1976,2.0,"2,430",Aluminum / Vinyl,6,2,2,"8,928",2015-12,"125,000",0560,9
139-1271-000,6522 N 53RD ST,Townhouse,1981,2.0,"2,412",Aluminum / Vinyl,6,2,2,"9,042",2015-01,"83,000",0560,9
141-0271-000,6588 N 73RD ST,Townhouse,1969,2.0,"2,296",Aluminum / Vinyl,6,2,2,"8,192",2015-11,"119,900",0660,9
141-0326-000,7228 W MILL RD,Townhouse,1966,2.0,"2,282",Aluminum / Vinyl,6,2,2,"6,120",2015-12,"72,000",0660,9
139-0601-000,6401 N 51ST ST,Townhouse,1966,2.0,"2,249",Masonry / Frame,6,2,2,"6,600",2015-05,"30,000",0560,9
138-9996-110,4808 W MILL RD,Townhouse,1965,2.0,"2,177",Aluminum / Vinyl,6,2,2,"9,520",2015-01,"88,000",0560,9
122-9893-110,6937 N 43RD ST,Triplex,1961,2.0,"3,161",Brick,5,3,1,"23,700",2015-04,"114,000",0600,9
