Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
528-0758-000,7404 W OHIO AV,Ranch,1956,1.0,"1,256",Brick,3,1,0,"7,245",2016-02,"105,000",4310,11
558-0626-000,7322 W WEDGEWOOD DR,Ranch,1959,1.0,"1,233",Aluminum / Vinyl,3,1,1,"7,260",2016-03,"167,900",4330,11
558-0618-000,7339 W GEORGIA AV,Ranch,1960,1.0,"1,187",Aluminum / Vinyl,3,2,0,"7,260",2016-02,"157,500",4330,11
512-0014-000,2975 S 50TH ST,Ranch,1949,1.0,"1,171",Aluminum / Vinyl,3,1,1,"9,600",2016-02,"100,000",4240,11
533-0128-000,3320 W VERONA CT,Ranch,1954,1.0,"1,171",Brick,3,1,0,"5,750",2016-02,"99,000",4400,11
528-0502-000,7105 W VERONA CT,Ranch,1954,1.0,"1,148",Frame,3,1,1,"6,750",2016-01,"140,000",4310,11
525-1362-000,3474 S 93RD ST,Ranch,1972,1.0,"1,144",Aluminum / Vinyl,4,1,1,"7,280",2016-01,"100,000",4350,11
527-0216-000,8221 W BURDICK AV,Ranch,1959,1.0,"1,136",Aluminum / Vinyl,3,1,1,"7,440",2016-03,"141,000",4340,11
530-1088-000,3136 S 56TH ST,Ranch,1956,1.0,"1,134",Brick,3,1,1,"5,400",2016-02,"92,000",4420,11
527-0338-000,3361 S 79TH ST,Ranch,1958,1.0,"1,126",Brick,3,1,1,"7,320",2016-01,"145,000",4340,11
527-0381-000,7737 W VERONA CT,Ranch,1958,1.0,"1,119",Brick,3,1,0,"7,200",2016-03,"115,000",4340,11
531-9949-000,3147 S 49TH ST,Ranch,1983,1.0,"1,112",Aluminum / Vinyl,2,1,0,"4,040",2016-02,"90,000",4420,11
514-0052-000,6205 W CLEVELAND AV,Ranch,1954,1.0,"1,101",Brick,3,2,0,"5,850",2016-01,"129,900",4240,11
527-0384-000,7713 W VERONA CT,Ranch,1958,1.0,"1,099",Aluminum / Vinyl,3,1,1,"7,200",2016-04,"114,000",4340,11
527-0703-000,7912 W BURDICK AV,Ranch,1957,1.0,"1,077",Aluminum / Vinyl,2,1,0,"7,320",2016-01,"122,000",4340,11
553-0108-000,3504 S 34TH ST,Ranch,1953,1.0,"1,065",Aluminum / Vinyl,2,1,0,"5,400",2016-01,"78,000",4400,11
530-0717-000,3429 S 54TH ST,Ranch,1957,1.0,"1,053",Aluminum / Vinyl,3,1,0,"7,341",2016-02,"112,000",4420,11
555-0107-000,4675 W CRAWFORD AV,Ranch,1956,1.0,"1,053",Aluminum / Vinyl,3,1,0,"12,384",2016-01,"139,000",4420,11
490-1023-000,2524 S 61ST ST,Ranch,1954,1.0,"1,028",Frame,3,2,0,"5,240",2016-02,"89,400",4240,11
560-0157-000,3753 S 86TH ST,Ranch,1959,1.0,"1,013",Aluminum / Vinyl,3,1,0,"8,040",2016-03,"129,000",4350,11
557-0517-000,6700 W TRIPOLI AV,Ranch,1955,1.0,977,Brick,3,1,0,"6,480",2016-03,"157,000",4420,11
531-0107-000,3134 S 51ST ST,Ranch,1961,1.0,957,Brick,2,1,0,"4,800",2016-03,"98,500",4420,11
514-0660-000,6301 W MANITOBA ST,Ranch,1955,1.0,946,Aluminum / Vinyl,3,2,0,"5,610",2016-03,"115,000",4240,11
529-1042-000,6422 W VERONA CT,Ranch,1953,1.0,944,Aluminum / Vinyl,2,1,0,"6,600",2016-02,"40,000",4380,11
530-1307-000,3365 S 58TH ST,Ranch,1952,1.0,920,Aluminum / Vinyl,3,1,0,"5,808",2016-02,"115,000",4420,11
528-0744-000,7446 W BURDICK AV,Ranch,1956,1.0,918,Aluminum / Vinyl,3,1,0,"6,867",2016-01,"130,000",4310,11
530-1328-000,3378 S 58TH ST,Ranch,1952,1.0,916,Aluminum / Vinyl,3,1,0,"5,929",2016-01,"113,000",4420,11
529-0926-000,6521 W EUCLID AV,Ranch,1953,1.0,895,Aluminum / Vinyl,3,1,1,"7,912",2016-03,"125,000",4380,11
529-0919-000,6579 W EUCLID AV,Ranch,1953,1.0,879,Frame,3,1,1,"7,200",2016-02,"79,000",4380,11
490-1231-000,2608 S 64TH ST,Ranch,1954,1.0,876,Brick,2,1,1,"5,550",2016-01,"129,900",4240,11
573-0045-000,4186 S 57TH ST,Ranch,1956,1.0,876,Aluminum / Vinyl,3,2,0,"5,985",2016-03,"125,000",4420,11
529-1041-000,3432 S 65TH ST,Ranch,1953,1.0,864,Aluminum / Vinyl,3,1,0,"8,500",2016-01,"86,000",4380,11
514-0624-000,6216 W IDAHO ST,Ranch,1954,1.0,787,Aluminum / Vinyl,2,1,0,"6,875",2016-02,"75,000",4240,11
557-0815-000,3724 S 68TH ST,Residence O/S,1931,1.0,"1,088",Prem Wood,3,2,0,"8,550",2016-01,"138,100",4420,11
561-9973-100,3817 S 92ND ST,Split Level,1962,1.0,"1,710",Aluminum / Vinyl,3,1,1,"6,630",2016-01,"127,400",4340,11
