Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
328-1847-000,2523 N 50TH ST,Milwaukee Bungalow,1923,1.0,"1,443",Aluminum / Vinyl,3,1,0,"5,240",2015-08,"43,000",2520,15
348-1436-000,1864 N 40TH ST,Milwaukee Bungalow,1922,1.0,"1,146",Aluminum / Vinyl,3,1,0,"3,600",2015-08,"10,000",2380,15
326-0157-000,2909 W CLARKE ST,Milwaukee Bungalow,1910,1.0,"1,137",Aluminum / Vinyl,3,1,1,"3,600",2015-04,"19,000",2420,15
352-2713-000,2025 N 11TH ST,Ranch,1986,1.0,"1,341",Aluminum / Vinyl,3,1,1,"8,909",2015-12,"60,000",3000,15
348-0495-000,2215 N 42ND ST,Ranch,2006,1.0,896,Aluminum / Vinyl,2,1,0,"3,120",2015-08,"78,000",2380,15
349-2404-000,1729 N 33RD ST,Residence O/S,1906,2.0,"2,160",Aluminum / Vinyl,4,1,1,"7,200",2015-08,"72,000",2400,15
312-3106-000,2732 N 11TH ST,Residence O/S,1894,1.5,"1,668",Aluminum / Vinyl,4,1,0,"4,290",2015-07,"30,900",2870,15
350-2191-110,2428 W LLOYD ST,Residence O/S,1901,2.0,"1,656",Aluminum / Vinyl,4,1,0,"8,120",2015-11,"54,000",3000,15
326-1458-000,2568 N 34TH ST,Residence O/S,1908,1.5,"1,639",Aluminum / Vinyl,4,1,0,"2,970",2015-11,"33,000",2400,15
348-0963-000,2223 N 37TH ST,Residence O/S,1910,2.0,"1,577",Frame,3,1,1,"3,600",2015-05,"11,000",2380,15
347-0488-000,2154 N 48TH ST,Residence O/S,1910,1.5,"1,563",Frame,3,1,1,"3,600",2015-07,"54,000",2520,15
351-1118-000,1901 N 19TH ST,Residence O/S,1902,2.0,"1,454",Frame,4,1,1,"1,764",2015-07,"16,600",3000,15
324-9956-000,2578 N 16TH ST,Residence O/S,1890,1.0,"1,405",Aluminum / Vinyl,4,1,0,"3,360",2015-12,"28,367",2940,15
365-0663-000,1643 N 28TH ST,Residence O/S,1890,1.0,"1,335",Aluminum / Vinyl,4,1,1,"3,600",2015-08,"10,500",2420,15
324-0966-000,2552 N 20TH ST,Residence O/S,1890,1.0,"1,276",Aluminum / Vinyl,4,1,1,"3,825",2015-01,"18,000",2940,15
310-0429-000,2210 W CENTER ST,Residence O/S,1895,1.0,"1,156",Frame,3,1,0,"4,080",2015-02,"5,000",2950,15
310-0418-000,2728 N 24TH ST,Residence O/S,1885,1.0,952,Aluminum / Vinyl,3,1,0,"3,750",2015-02,"15,000",2950,15
347-1068-000,2165 N HI MOUNT BL,Triplex,1924,2.0,"3,713",Brick,5,3,0,"8,100",2015-11,"194,800",2540,15
352-1876-100,2028 N 16TH ST,Triplex,1890,2.5,"3,693",Brick,8,3,1,"8,775",2015-08,"80,000",3000,15
348-1229-000,3912 W ROBERTS ST,Tudor,1928,1.5,"1,812",Brick,3,1,1,"4,800",2015-07,"37,000",2380,15
