Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
559-0133-000,3570 S 83RD ST,Cape Cod,1940,1.5,"1,380",Aluminum / Vinyl,4,2,0,"10,680",2015-10,"145,000",4340,11
561-1702-000,3785 S 92ND ST,Cape Cod,1954,1.0,"1,380",Brick,3,1,0,"10,010",2015-01,"120,000",4350,11
532-0302-000,3611 W RUSKIN ST,Cape Cod,1952,1.0,"1,356",Stone,3,1,0,"6,250",2015-03,"143,500",4410,11
490-1040-000,2576 S 62ND ST,Cape Cod,1953,1.0,"1,354",Aluminum / Vinyl,4,2,0,"4,880",2015-06,"164,500",4240,11
533-0215-000,3178 S 32ND ST,Cape Cod,1950,1.0,"1,344",Brick,3,1,0,"4,680",2015-07,"110,000",4400,11
490-9858-100,2608 S 68TH ST,Cape Cod,1954,1.5,"1,336",Aluminum / Vinyl,2,1,0,"4,725",2015-08,"115,000",4240,11
513-0305-000,5337 W ARIZONA ST,Cape Cod,1942,1.0,"1,330",Stucco,3,1,1,"8,215",2015-07,"142,000",4240,11
533-0789-000,3130 S 29TH ST,Cape Cod,1949,1.0,"1,312",Brick,3,1,1,"4,800",2015-10,"114,900",4400,11
556-9943-100,5900 W HOWARD AV,Cape Cod,1952,1.0,"1,312",Brick,3,1,0,"6,255",2015-05,"125,000",4420,11
556-0520-000,3542 S 58TH ST,Cape Cod,1940,1.0,"1,299",Stone,3,2,0,"7,930",2015-02,"130,000",4420,11
573-0341-000,4029 S 53RD ST,Cape Cod,1954,1.0,"1,293",Aluminum / Vinyl,3,1,0,"7,050",2015-09,"133,500",4420,11
512-0653-000,3015 S 47TH ST,Cape Cod,1950,1.0,"1,279",Stone,3,1,1,"4,920",2015-06,"129,800",4320,11
532-0305-000,3631 W RUSKIN ST,Cape Cod,1952,1.0,"1,276",Brick,2,1,1,"6,875",2015-07,"124,000",4410,11
490-1022-000,2530 S 61ST ST,Cape Cod,1953,1.0,"1,273",Frame,4,1,1,"5,240",2015-04,"105,000",4240,11
530-1016-000,3157 S 57TH ST,Cape Cod,1954,1.0,"1,269",Aluminum / Vinyl,4,1,0,"4,760",2015-07,"142,000",4420,11
512-0940-000,2934 S 46TH ST,Cape Cod,1941,1.0,"1,266",Brick,3,2,0,"5,480",2015-09,"140,000",4320,11
526-9954-000,3455 S 86TH ST,Cape Cod,1951,1.0,"1,266",Aluminum / Vinyl,3,1,1,"12,864",2015-09,"150,100",4340,11
512-0726-000,2729 S 46TH ST,Cape Cod,1940,1.0,"1,254",Stone,3,1,0,"5,000",2015-10,"150,000",4320,11
515-1441-000,2850 S 71ST ST,Cape Cod,1952,1.5,"1,254",Aluminum / Vinyl,4,1,0,"5,400",2015-10,"140,000",4240,11
512-0607-000,3036 S 49TH ST,Cape Cod,1950,1.0,"1,247",Aluminum / Vinyl,4,1,0,"4,960",2015-02,"127,000",4240,11
533-0911-000,3356 W POE ST,Cape Cod,1949,1.0,"1,240",Brick,3,1,0,"6,000",2015-07,"118,500",4400,11
530-1022-000,3209 S 57TH ST,Cape Cod,1952,1.5,"1,232",Aluminum / Vinyl,3,2,0,"4,760",2015-08,"101,000",4420,11
490-1141-000,2550 S 66TH ST,Cape Cod,1956,1.0,"1,220",Aluminum / Vinyl,3,1,1,"4,944",2015-07,"151,900",4240,11
512-0923-000,2851 S 46TH ST,Cape Cod,1941,1.0,"1,219",Stone,3,1,1,"5,000",2015-09,"125,000",4320,11
532-0365-000,3223 S 37TH ST,Cape Cod,1952,1.0,"1,219",Brick,3,2,0,"6,550",2015-06,"140,000",4410,11
490-1014-000,6024 W KINNICKINNIC RIVER PK,Cape Cod,1952,1.0,"1,218",Brick,2,1,0,"4,800",2015-09,"115,000",4240,11
512-0721-000,2755 S 46TH ST,Cape Cod,1939,1.5,"1,210",Aluminum / Vinyl,2,1,0,"5,250",2015-08,"130,000",4320,11
526-9932-100,8920 W MORGAN AV,Cape Cod,1954,1.0,"1,199",Brick,3,1,0,"6,000",2015-12,"132,500",4350,11
527-9933-000,3166 S 80TH ST,Cape Cod,1957,1.0,"1,193",Aluminum / Vinyl,3,1,1,"5,520",2015-02,"136,800",4340,11
527-0104-200,3439 S 80TH ST,Cape Cod,1958,1.0,"1,188",Aluminum / Vinyl,4,1,0,"5,896",2015-04,"139,900",4340,11
559-0116-000,3566 S 84TH ST,Cape Cod,1954,1.0,"1,183",Brick,3,1,1,"7,980",2015-11,"150,500",4340,11
492-0297-000,4631 W FILLMORE DR,Cape Cod,1953,1.0,"1,181",Aluminum / Vinyl,4,1,1,"5,060",2015-04,"105,000",4260,11
511-0429-000,3014 S 41ST ST,Cape Cod,1941,1.0,"1,172",Aluminum / Vinyl,4,1,1,"5,412",2015-04,"140,000",4320,11
532-0025-000,3361 S 35TH ST,Cape Cod,1946,1.0,"1,167",Aluminum / Vinyl,4,2,0,"4,920",2015-08,"155,000",4400,11
492-0202-000,4808 W MONTROSE AV,Cape Cod,1953,1.0,"1,163",Aluminum / Vinyl,3,1,0,"4,950",2015-06,"118,000",4260,11
511-0113-000,2917 S 38TH ST,Cape Cod,1949,1.0,"1,150",Brick,2,1,0,"4,960",2015-05,"119,500",4320,11
514-0538-000,3024 S 62ND ST,Cape Cod,1953,1.0,"1,145",Aluminum / Vinyl,4,1,0,"7,000",2015-11,"129,000",4240,11
527-0104-100,3433 S 80TH ST,Cape Cod,1958,1.0,"1,145",Aluminum / Vinyl,4,1,0,"5,896",2015-05,"160,000",4340,11
530-0001-000,3416 S 58TH ST,Cape Cod,1956,1.0,"1,145",Aluminum / Vinyl,3,1,0,"6,519",2015-03,"132,500",4420,11
525-0328-000,3347 S 97TH ST,Cape Cod,1941,1.5,"1,143",Aluminum / Vinyl,3,2,0,"5,160",2015-04,"144,300",4350,11
489-9843-000,2522 S 70TH ST,Cape Cod,1953,1.0,"1,130",Aluminum / Vinyl,4,1,0,"4,386",2015-11,"109,900",4240,11
556-0323-000,3745 S 51ST ST,Cape Cod,1957,1.0,"1,129",Aluminum / Vinyl,4,1,1,"5,000",2015-04,"140,000",4420,11
514-0817-000,2767 S 64TH ST,Cape Cod,1954,1.0,"1,124",Aluminum / Vinyl,4,2,0,"5,500",2015-12,"146,500",4240,11
560-0331-100,3663 S 91ST ST,Cape Cod,1951,1.0,"1,124",Aluminum / Vinyl,3,2,0,"7,920",2015-04,"117,000",4350,11
512-0241-000,2877 S 49TH ST,Cape Cod,1948,1.0,"1,121",Block,3,1,1,"5,000",2015-07,"144,500",4240,11
512-0716-000,2776 S 47TH ST,Cape Cod,1940,1.0,"1,114",Aluminum / Vinyl,3,1,0,"5,000",2015-03,"112,500",4320,11
530-1140-000,3256 S 54TH ST,Cape Cod,1953,1.0,"1,113",Aluminum / Vinyl,3,1,0,"8,160",2015-05,"134,200",4420,11
514-9944-000,2908 S 67TH ST,Cape Cod,1952,1.0,"1,112",Aluminum / Vinyl,4,1,0,"6,384",2015-07,"133,000",4240,11
560-0391-000,3770 S 90TH ST,Cape Cod,1950,1.0,"1,112",Frame,4,1,0,"7,980",2015-04,"55,000",4350,11
530-0508-000,3128 S 55TH ST,Cape Cod,1940,1.0,"1,108",Aluminum / Vinyl,3,2,0,"7,560",2015-09,"116,000",4420,11
492-0111-000,4531 W SUMAC PL,Cape Cod,1949,1.0,"1,107",Aluminum / Vinyl,3,1,0,"4,840",2015-05,"98,000",4260,11
492-0241-000,4720 W SUMAC PL,Cape Cod,1950,1.0,"1,107",Aluminum / Vinyl,3,1,0,"4,968",2015-05,"100,000",4260,11
532-0413-000,3152 S 40TH ST,Cape Cod,1953,1.0,"1,107",Aluminum / Vinyl,3,1,0,"4,920",2015-09,"99,100",4410,11
560-0433-000,3727 S 86TH ST,Cape Cod,1958,1.0,"1,105",Aluminum / Vinyl,4,1,1,"8,040",2015-07,"118,200",4350,11
533-0769-000,3127 S 28TH ST,Cape Cod,1951,1.0,"1,103",Aluminum / Vinyl,3,1,0,"4,800",2015-01,"85,000",4400,11
489-9862-000,2654 S 70TH ST,Cape Cod,1952,1.0,"1,092",Aluminum / Vinyl,3,2,0,"4,343",2015-03,"140,000",4240,11
492-0423-000,5001 W FILLMORE DR,Cape Cod,1955,1.0,"1,078",Brick,3,1,1,"5,940",2015-06,"102,000",4260,11
489-1273-000,2560 S 71ST ST,Cape Cod,1946,1.0,"1,065",Aluminum / Vinyl,2,1,0,"5,000",2015-07,"103,000",4240,11
512-0724-000,2739 S 46TH ST,Cape Cod,1940,1.0,"1,054",Stone,3,1,2,"5,000",2015-11,"87,000",4320,11
560-0255-000,3640 S 87TH ST,Cape Cod,1938,1.0,"1,054",Aluminum / Vinyl,3,1,2,"8,040",2015-05,"116,000",4350,11
573-0772-000,4000 S 56TH ST,Cape Cod,1952,1.0,"1,052",Brick,4,2,0,"6,750",2015-07,"120,000",4420,11
525-0307-100,3161 S 97TH ST,Cape Cod,1940,1.0,"1,043",Aluminum / Vinyl,3,1,0,"5,400",2015-05,"117,500",4350,11
530-1077-000,5501 W OKLAHOMA AV,Cape Cod,1948,1.0,"1,031",Aluminum / Vinyl,4,1,0,"5,520",2015-07,"76,500",4420,11
515-1408-000,2851 S 71ST ST,Cape Cod,1952,1.0,"1,024",Aluminum / Vinyl,3,1,0,"5,400",2015-07,"114,000",4240,11
511-0505-000,3031 S 37TH ST,Cape Cod,1949,1.0,"1,014",Aluminum / Vinyl,3,1,0,"7,500",2015-07,"106,500",4320,11
560-0349-100,3767 S 91ST ST,Cape Cod,1939,1.0,"1,011",Aluminum / Vinyl,3,1,0,"7,980",2015-12,"100,000",4350,11
510-0411-000,3066 S 33RD ST,Cape Cod,1949,1.0,"1,009",Aluminum / Vinyl,4,1,0,"5,445",2015-04,"90,100",4320,11
515-1301-000,6817 W CLEVELAND AV,Cape Cod,1953,1.0,"1,007",Aluminum / Vinyl,4,1,0,"4,725",2015-05,"107,500",4240,11
573-0668-000,3941 S 58TH ST,Cape Cod,1949,1.0,997,Aluminum / Vinyl,2,1,0,"6,480",2015-11,"105,000",4420,11
489-1288-000,2519 S 70TH ST,Cape Cod,1953,1.0,996,Aluminum / Vinyl,3,1,0,"5,000",2015-07,"139,000",4240,11
492-0237-000,4626 W SUMAC PL,Cape Cod,1950,1.0,987,Aluminum / Vinyl,3,1,0,"5,336",2015-12,"116,900",4260,11
490-9816-000,2644 S 67TH ST,Cape Cod,1941,1.0,981,Aluminum / Vinyl,3,1,0,"5,920",2015-11,"148,500",4240,11
527-0164-000,3440 S 84TH ST,Cape Cod,1948,1.0,979,Aluminum / Vinyl,3,2,0,"7,182",2015-04,"116,000",4340,11
560-0345-100,3735 S 91ST ST,Cape Cod,1948,1.0,972,Aluminum / Vinyl,2,1,0,"7,920",2015-03,"117,900",4350,11
492-0254-000,4633 W SUMAC PL,Cape Cod,1952,1.0,963,Aluminum / Vinyl,3,1,0,"4,840",2015-03,"98,500",4260,11
489-9844-000,2526 S 70TH ST,Cape Cod,1952,1.0,934,Aluminum / Vinyl,3,1,0,"4,386",2015-07,"117,500",4240,11
513-0161-000,3018 S 55TH ST,Cape Cod,1942,1.0,925,Aluminum / Vinyl,3,1,0,"6,600",2015-06,"148,900",4240,11
513-0334-000,5418 W MONTANA ST,Cape Cod,1942,1.0,911,Aluminum / Vinyl,3,1,0,"8,085",2015-08,"89,000",4240,11
556-0383-000,5208 W HOWARD AV,Cape Cod,1954,1.0,906,Aluminum / Vinyl,3,1,0,"5,400",2015-06,"89,900",4420,11
560-0330-100,3659 S 91ST ST,Cape Cod,1938,1.5,880,Aluminum / Vinyl,3,1,0,"7,920",2015-09,"87,000",4350,11
490-1219-000,6408 W CLEVELAND AV,Cape Cod,1953,1.0,819,Aluminum / Vinyl,2,1,0,"4,800",2015-11,"130,000",4240,11
511-0454-000,3034 S 40TH ST,Cape Cod,1944,1.0,813,Brick,2,1,0,"5,289",2015-09,"92,000",4320,11
527-0136-000,3410 S 82ND ST,Cape Cod,1939,1.0,797,Frame,3,1,0,"6,566",2015-09,"99,500",4340,11
492-0295-000,4709 W FILLMORE DR,Cape Cod,1953,1.0,777,Aluminum / Vinyl,2,1,0,"5,060",2015-11,"45,000",4260,11
532-0081-000,3407 S PRINCETON AV,Colonial,1951,2.0,"2,383",Masonry / Frame,3,2,0,"6,144",2015-09,"171,000",4410,11
571-0596-000,4051 S 72ND ST,Colonial,1983,2.0,"2,372",Frame,3,2,1,"9,000",2015-11,"299,900",4430,11
526-1391-000,8540 W EUCLID AV,Colonial,2006,2.0,"2,281",Fiber-Cement,4,2,1,"7,011",2015-08,"258,500",4340,11
558-0510-000,7330 W EDEN PL,Colonial,1958,2.0,"2,228",Aluminum / Vinyl,3,1,1,"7,480",2015-02,"197,000",4330,11
561-1791-000,9845 W TRIPOLI AV,Colonial,1987,2.0,"2,174",Aluminum / Vinyl,3,2,1,"17,569",2015-05,"243,000",4340,11
532-0115-000,3477 S 37TH ST,Colonial,1937,2.0,"2,072",Masonry / Frame,4,1,1,"5,160",2015-11,"143,300",4410,11
526-1394-000,3150 S 85TH ST,Colonial,2007,2.0,"1,864",Fiber-Cement,3,2,2,"12,358",2015-03,"276,000",4340,11
532-0084-000,3425 S PRINCETON AV,Colonial,1939,2.0,"1,844",Stone,3,1,1,"5,056",2015-04,"210,000",4410,11
492-0801-000,4830 W CLEVELAND AV,Colonial,1949,2.0,"1,815",Block,3,2,0,"8,370",2015-07,"189,900",4280,11
561-9903-136,9626 W WILBUR AV,Colonial,1966,2.0,"1,760",Aluminum / Vinyl,4,2,0,"7,840",2015-10,"181,200",4340,11
556-9969-000,3632 S 60TH ST,Colonial,1961,2.0,"1,717",Aluminum / Vinyl,4,2,1,"8,160",2015-06,"164,900",4420,11
530-0818-000,5420 W VERONA CT,Colonial,1955,2.0,"1,683",Aluminum / Vinyl,3,1,1,"6,120",2015-09,"163,000",4420,11
512-0827-000,2854 S 44TH ST,Colonial,1949,2.0,"1,658",Aluminum / Vinyl,3,1,1,"4,960",2015-06,"133,000",4320,11
558-0583-000,7406 W WARNIMONT AV,Colonial,1958,2.0,"1,655",Masonry / Frame,3,1,1,"7,200",2015-08,"183,000",4330,11
558-0601-000,7304 W GEORGIA AV,Colonial,1959,2.0,"1,644",Aluminum / Vinyl,3,1,1,"8,750",2015-03,"164,000",4330,11
559-9985-230,3533 S 79TH ST,Colonial,1961,2.0,"1,643",Masonry / Frame,3,1,1,"6,608",2015-04,"175,000",4340,11
530-0730-000,3340 S 54TH ST,Colonial,1956,2.0,"1,603",Aluminum / Vinyl,3,1,1,"6,800",2015-05,"155,000",4420,11
510-0416-000,3208 W OKLAHOMA AV,Colonial,1953,2.0,"1,584",Frame,3,1,1,"4,400",2015-10,"103,000",4400,11
558-0533-000,7521 W EDEN CT,Colonial,1959,2.0,"1,582",Aluminum / Vinyl,3,1,1,"12,640",2015-12,"162,000",4330,11
512-0790-000,2719 S 44TH ST,Colonial,1942,2.0,"1,458",Aluminum / Vinyl,3,1,0,"4,953",2015-05,"140,000",4320,11
530-0555-000,5411 W OHIO AV,Colonial,1954,2.0,"1,450",Aluminum / Vinyl,4,2,0,"5,475",2015-08,"181,000",4420,11
530-0720-000,5329 W NEBRASKA AV,Colonial,1957,2.0,"1,404",Aluminum / Vinyl,3,1,1,"5,500",2015-08,"143,000",4420,11
512-0452-000,2933 S 48TH ST,Colonial,1962,2.0,"1,378",Aluminum / Vinyl,3,1,1,"4,960",2015-05,"139,900",4320,11
530-0747-000,3333 S 53RD ST,Colonial,1956,2.0,"1,378",Aluminum / Vinyl,3,1,1,"6,800",2015-01,"153,000",4420,11
511-0203-000,3022 S 39TH ST,Colonial,1936,2.0,"1,376",Masonry / Frame,3,1,1,"4,797",2015-08,"151,900",4320,11
529-0632-000,3368 S 67TH ST,Colonial,1953,2.0,"1,316",Aluminum / Vinyl,3,1,0,"8,576",2015-12,"154,000",4380,11
573-0666-000,3927 S 58TH ST,Colonial,1940,2.0,"1,255",Brick,3,1,1,"6,480",2015-07,"146,000",4420,11
512-1103-000,3014 S 46TH ST,Colonial,1948,2.0,"1,105",Aluminum / Vinyl,2,1,0,"5,120",2015-06,"140,000",4320,11
511-9972-000,4003 W FOREST HOME AV,Dplx Bungalow,1928,1.5,"1,981",Aluminum / Vinyl,3,3,0,"5,320",2015-01,"135,000",4320,11
532-0320-000,3235 S 35TH ST,Duplex N/S,1953,2.0,"2,534",Brick,4,2,0,"6,125",2015-08,"158,000",4400,11
530-1196-000,3351 S 51ST ST,Duplex N/S,1947,2.0,"2,453",Stone,4,2,0,"7,800",2015-10,"125,000",4420,11
559-1034-000,3800 S 77TH ST,Duplex N/S,1962,1.5,"2,416",Frame,5,2,1,"7,320",2015-06,"179,900",4340,11
557-1232-000,3638 S 61ST ST,Duplex N/S,1972,2.0,"2,404",Aluminum / Vinyl,6,2,0,"6,000",2015-07,"155,000",4420,11
513-9968-120,2837 S 58TH ST,Duplex N/S,1960,2.0,"2,382",Masonry / Frame,6,2,0,"6,292",2015-05,"165,000",4240,11
557-0614-000,3744 S 68TH ST,Duplex N/S,1958,2.0,"2,360",Frame,6,2,0,"8,100",2015-08,"118,000",4420,11
556-0318-000,3709 S 51ST ST,Duplex N/S,1966,2.0,"2,358",Masonry / Frame,6,2,0,"5,000",2015-10,"125,000",4420,11
559-1509-000,3674 S 77TH ST,Duplex N/S,1964,1.5,"2,202",Brick,5,2,1,"8,505",2015-09,"178,300",4340,11
512-0474-000,2877 S 48TH ST,Duplex N/S,1950,2.0,"2,068",Brick,4,2,0,"4,960",2015-10,"158,000",4320,11
513-9955-100,5702 W OKLAHOMA AV,Duplex N/S,1954,2.0,"1,977",Brick,4,2,0,"6,600",2015-08,"121,000",4240,11
512-1114-000,4524 W OKLAHOMA AV,Duplex N/S,1945,2.0,"1,960",Brick,4,2,0,"4,800",2015-07,"146,500",4320,11
514-0606-000,2930 S 61ST ST,Duplex N/S,1956,2.0,"1,948",Aluminum / Vinyl,6,2,0,"6,188",2015-04,"155,000",4240,11
533-0340-000,3322 W POE ST,Duplex N/S,1950,1.5,"1,937",Aluminum / Vinyl,4,2,1,"4,800",2015-02,"150,000",4400,11
573-0392-000,4028 S 52ND ST,Duplex N/S,1954,2.0,"1,860",Aluminum / Vinyl,5,2,0,"6,000",2015-09,"154,500",4420,11
490-1164-000,2551 S 66TH ST,Duplex N/S,1958,1.5,"1,825",Aluminum / Vinyl,4,2,0,"4,838",2015-07,"142,000",4240,11
573-0381-000,3951 S 51ST ST,Duplex N/S,1954,2.0,"1,824",Aluminum / Vinyl,5,2,0,"6,000",2015-07,"152,500",4420,11
510-0357-000,2918 S 34TH ST,Duplex N/S,1952,2.0,"1,800",Masonry / Frame,4,2,0,"5,500",2015-12,"125,000",4000,11
513-9973-000,2808 S 60TH ST,Duplex N/S,1955,1.5,"1,790",Brick,3,2,0,"5,760",2015-02,"124,000",4240,11
531-9947-000,3135 S 49TH ST,Duplex N/S,1951,2.0,"1,778",Brick,4,2,0,"4,040",2015-09,"130,000",4420,11
555-0002-000,4831 W LYNNDALE AV,Duplex N/S,1954,2.0,"1,728",Frame,6,2,0,"5,869",2015-07,"149,000",4420,11
555-0219-000,4528 W HOWARD AV,Duplex N/S,1954,2.0,"1,728",Aluminum / Vinyl,6,2,0,"6,750",2015-09,"127,000",4420,11
555-0233-000,3860 S 48TH ST,Duplex N/S,1954,2.0,"1,728",Aluminum / Vinyl,6,2,0,"6,094",2015-07,"127,500",4420,11
514-9922-000,2766 S 61ST ST,Duplex N/S,1954,2.0,"1,671",Masonry / Frame,4,2,0,"7,208",2015-04,"120,000",4240,11
512-0494-000,2834 S 48TH ST,Duplex N/S,1946,1.5,"1,514",Brick,3,2,0,"4,920",2015-07,"127,000",4320,11
512-0749-000,2765 S 45TH ST,Duplex O/S,1932,2.0,"2,486",Masonry / Frame,5,2,0,"5,120",2015-09,"150,000",4320,11
512-1143-000,4416 W OKLAHOMA AV,Duplex O/S,1922,1.5,"2,236",Frame,5,2,0,"4,800",2015-09,"116,000",4320,11
556-0328-000,3771 S 51ST ST,Duplex O/S,1937,2.0,"1,584",Aluminum / Vinyl,4,2,0,"5,000",2015-11,"133,000",4420,11
553-0031-000,3528 S 32ND ST,Duplex O/S,1924,1.5,"1,514",Aluminum / Vinyl,4,2,0,"5,400",2015-10,"146,000",4400,11
511-0525-000,3018 S 38TH ST,Milwaukee Bungalow,1926,1.0,"2,150",Aluminum / Vinyl,5,2,0,"7,500",2015-03,"190,000",4320,11
512-0825-110,2846 S 44TH ST,Milwaukee Bungalow,1929,1.0,"2,067",Brick,3,1,0,"4,960",2015-07,"142,000",4320,11
512-0417-000,2967 S 47TH ST,Milwaukee Bungalow,1924,1.0,"1,737",Aluminum / Vinyl,3,2,0,"4,920",2015-03,"150,000",4320,11
511-0122-000,3719 W FOREST HOME AV,Milwaukee Bungalow,1924,1.0,"1,661",Aluminum / Vinyl,3,2,1,"4,800",2015-07,"125,000",4320,11
510-0147-000,2828 S 35TH ST,Milwaukee Bungalow,1924,1.0,"1,480",Aluminum / Vinyl,3,1,0,"5,625",2015-07,"90,000",4000,11
512-0409-200,2950 S 48TH ST,Milwaukee Bungalow,1925,1.0,"1,338",Aluminum / Vinyl,3,2,0,"4,920",2015-07,"140,000",4320,11
490-9884-000,6723 W FINGER PL,Milwaukee Bungalow,1928,1.0,"1,085",Aluminum / Vinyl,2,2,0,"5,080",2015-01,"100,000",4240,11
515-1311-100,2751 S 68TH ST,Milwaukee Bungalow,1927,1.0,"1,018",Brick,3,1,0,"5,360",2015-04,"99,900",4240,11
573-0696-100,4068 S 60TH ST,Ranch,1952,1.0,"2,087",Brick,3,2,0,"12,000",2015-03,"193,000",4420,11
491-1020-000,5207 W JERELYN PL,Ranch,1954,1.0,"1,724",Stone,3,1,1,"11,956",2015-08,"160,500",4280,11
492-0605-000,5025 W JERELYN PL,Ranch,1963,1.0,"1,580",Frame,3,2,1,"7,950",2015-08,"157,500",4280,11
557-0825-000,6706 W NEW JERSEY AV,Ranch,1963,1.0,"1,580",Aluminum / Vinyl,3,1,1,"8,448",2015-06,"185,000",4420,11
526-0138-000,8706 W BURDICK AV,Ranch,1961,1.0,"1,577",Brick,3,1,1,"15,552",2015-03,"169,900",4340,11
558-0949-000,3730 S MASSACHUSETTS AV,Ranch,1964,1.0,"1,553",Frame,3,1,1,"10,530",2015-10,"189,500",4330,11
491-1021-000,5219 W JERELYN PL,Ranch,1954,1.0,"1,544",Brick,2,1,1,"8,755",2015-08,"179,000",4280,11
491-1163-000,5617 W JACKSON PARK DR,Ranch,1955,1.0,"1,539",Stone,3,1,1,"10,086",2015-04,"165,000",4280,11
515-1374-110,2728 S 71ST ST,Ranch,1956,1.0,"1,537",Masonry / Frame,3,1,0,"9,450",2015-08,"134,000",4240,11
558-0840-000,7022 W TRIPOLI AV,Ranch,1959,1.0,"1,533",Brick,3,1,1,"7,223",2015-10,"155,000",4330,11
571-0548-000,6968 W TESCH AV,Ranch,1985,1.0,"1,502",Aluminum / Vinyl,3,1,1,"8,400",2015-06,"172,000",4430,11
492-0529-000,5047 W JACKSON PARK DR,Ranch,1954,1.0,"1,497",Stone,4,2,1,"10,541",2015-09,"259,900",4280,11
558-0005-000,3542 S SUNSET DR,Ranch,1954,1.0,"1,491",Frame,3,1,0,"7,600",2015-12,"129,900",4330,11
526-0324-000,9111 W HOLT AV,Ranch,1958,1.0,"1,481",Aluminum / Vinyl,3,1,1,"7,800",2015-08,"176,500",4340,11
526-0635-000,3333 S 90TH ST,Ranch,1963,1.0,"1,473",Brick,3,2,0,"7,416",2015-05,"147,500",4340,11
526-0645-000,3257 S 91ST ST,Ranch,1961,1.0,"1,470",Aluminum / Vinyl,4,1,1,"8,400",2015-10,"175,000",4340,11
558-0434-000,3754 S SUNSET DR,Ranch,1958,1.0,"1,457",Aluminum / Vinyl,3,1,0,"7,748",2015-01,"130,000",4330,11
491-1025-000,2650 S 53RD ST,Ranch,1956,1.0,"1,447",Brick,3,2,1,"6,886",2015-08,"211,000",4280,11
