Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
280-9978-000,3276 N GORDON PL,Cape Cod,2003,2.0,"2,793",Frame,3,2,0,"15,840",2015-06,"351,000",3320,3
360-0528-211,1521 N ASTOR ST,Cape Cod,1940,1.5,"1,765",Brick,3,1,1,"6,400",2015-07,"222,500",3240,3
280-0404-000,3481 N DOUSMAN ST,Cape Cod,1951,1.0,"1,653",Frame,4,1,1,"5,310",2015-12,"209,900",3320,3
316-0476-000,2903 N STOWELL AV,Colonial,1902,2.0,"4,321",Frame,6,3,0,"6,344",2015-06,"410,000",3160,3
278-0748-000,3360 N SUMMIT AV,Colonial,1920,2.0,"3,464",Brick,4,3,1,"7,200",2015-07,"299,900",3060,3
278-0633-000,3419 N SHEPARD AV,Colonial,1917,2.0,"3,290",Brick,6,3,1,"7,200",2015-11,"639,000",3060,3
318-0165-000,2667 N SUMMIT AV,Colonial,1907,2.0,"3,285",Brick,3,3,1,"8,700",2015-06,"633,000",3060,3
317-0081-000,3009 N HACKETT AV,Colonial,1914,2.0,"2,957",Stucco,5,2,1,"5,400",2015-09,"450,000",3060,3
278-0741-000,3347 N SHEPARD AV,Colonial,1920,2.0,"2,685",Brick,5,3,1,"6,000",2015-06,"522,500",3060,3
318-0065-000,2571 N TERRACE AV,Colonial,1955,2.0,"2,356",Brick,3,3,1,"6,000",2015-06,"385,000",3060,3
315-1104-000,3061 N GORDON CR,Colonial,1940,2.0,963,Aluminum / Vinyl,2,1,1,"5,770",2015-06,"169,900",3320,3
360-0425-000,1032 E PLEASANT ST,Cottage,1870,2.0,"2,016",Aluminum / Vinyl,3,2,0,"3,800",2015-10,"265,000",3240,3
354-0697-000,1021 E HAMILTON ST,Cottage,1880,2.0,"1,818",Frame,3,2,0,"2,500",2015-09,"152,000",3240,3
321-0407-000,2459 N FRATNEY ST,Cottage,1908,1.0,"1,530",Frame,3,1,1,"3,000",2015-07,"164,900",2890,3
281-0347-000,3173 N BREMEN ST,Cottage,1900,1.0,"1,204",Frame,4,2,0,"3,720",2015-03,"183,000",2880,3
321-0711-000,2652 N WEIL ST,Cottage,1895,1.5,"1,160",Aluminum / Vinyl,3,1,0,"3,600",2015-07,"130,000",2890,3
320-0829-000,2576 N NEWHALL ST,Cottage,1883,1.0,992,Aluminum / Vinyl,1,1,0,"3,600",2015-07,"168,000",3190,3
314-0175-000,2822 N WEIL ST,Cottage,1890,1.0,960,Frame,3,0,1,"3,600",2015-06,"72,000",2890,3
360-0576-000,1668 N MARSHALL ST,Cottage,1903,1.0,880,Frame,3,1,0,"3,810",2015-10,"108,900",3240,3
355-0867-000,1749 N WARREN AV,Cottage,1883,1.0,672,Frame,2,1,0,"2,540",2015-03,"80,000",3240,3
316-1288-000,2745 N DOWNER AV,Dplx Bungalow,1922,2.0,"3,790",Brick,4,3,0,"4,880",2015-12,"317,500",3170,3
316-1660-000,3029 N FARWELL AV,Dplx Bungalow,1915,2.0,"3,645",Masonry / Frame,6,2,0,"5,160",2015-07,"275,000",3160,3
316-0079-000,1806 E NEWBERRY BL,Dplx Bungalow,1916,2.0,"3,440",Frame,8,2,0,"3,600",2015-04,"283,000",3160,3
279-0154-000,3319 N CRAMER ST,Dplx Bungalow,1920,2.0,"3,049",Aluminum / Vinyl,5,2,0,"4,800",2015-02,"260,000",3160,3
281-0758-000,3435 N BREMEN ST,Dplx Bungalow,1923,2.0,"2,968",Aluminum / Vinyl,6,2,0,"7,440",2015-08,"212,000",3320,3
320-1608-000,2508 N GORDON CT,Dplx Bungalow,1927,2.0,"2,928",Aluminum / Vinyl,4,2,0,"6,600",2015-05,"210,000",3330,3
316-0930-000,3059 N FREDERICK AV,Dplx Bungalow,1915,2.0,"2,847",Frame,6,2,0,"4,920",2015-09,"255,000",3160,3
281-1039-000,3053 N HUMBOLDT BL,Dplx Bungalow,1922,2.0,"2,755",Aluminum / Vinyl,6,2,0,"4,556",2015-03,"189,000",3320,3
279-0529-000,3334 N OAKLAND AV,Dplx Bungalow,1915,2.0,"2,751",Aluminum / Vinyl,7,2,0,"4,800",2015-05,"256,500",3160,3
314-0108-000,2807 N FRATNEY ST,Dplx Bungalow,1923,2.0,"2,724",Aluminum / Vinyl,6,2,0,"4,800",2015-09,"189,000",2890,3
279-0153-000,3323 N CRAMER ST,Dplx Bungalow,1919,2.0,"2,682",Aluminum / Vinyl,6,2,0,"4,800",2015-02,"137,500",3160,3
315-0604-000,3060 N HUMBOLDT BL,Dplx Bungalow,1925,2.0,"2,658",Brick,4,2,0,"5,200",2015-03,"208,900",3320,3
315-0908-000,2922 N DOUSMAN ST,Dplx Bungalow,1930,2.0,"2,576",Masonry / Frame,4,2,0,"5,400",2015-10,"224,000",3320,3
320-0903-000,2366 N HUMBOLDT BL,Dplx Bungalow,1924,2.0,"2,470",Aluminum / Vinyl,4,2,0,"4,375",2015-05,"231,500",3330,3
315-0018-000,2976 N NEWHALL ST,Dplx Bungalow,1925,2.0,"2,269",Aluminum / Vinyl,4,2,0,"4,920",2015-04,"210,000",3150,3
281-0707-000,3497 N FRATNEY ST,Dplx Bungalow,1916,2.0,"2,156",Aluminum / Vinyl,5,2,0,"3,306",2015-08,"115,000",2880,3
315-0625-000,1218 E CHAMBERS ST,Dplx Bungalow,1927,1.5,"2,092",Frame,4,2,0,"5,640",2015-12,"158,000",3320,3
281-0115-000,3268 N FRATNEY ST,Dplx Bungalow,1926,1.5,"2,049",Aluminum / Vinyl,4,2,0,"4,200",2015-03,"150,000",2880,3
281-2068-000,3172 N WEIL ST,Dplx Bungalow,1927,2.0,"2,022",Aluminum / Vinyl,4,2,0,"3,840",2015-11,"156,000",2880,3
280-0510-000,3458 N HUMBOLDT BL,Dplx Bungalow,1939,2.0,"1,987",Masonry / Frame,4,2,0,"3,894",2015-07,"180,000",3320,3
280-1146-000,3209 N OAKLAND AV,Dplx Bungalow,1914,1.5,"1,930",Aluminum / Vinyl,3,3,0,"3,600",2015-11,"213,000",3160,3
315-0024-000,2946 N CAMBRIDGE AV,Dplx Bungalow,1923,1.5,"1,882",Aluminum / Vinyl,4,2,0,"4,800",2015-05,"217,500",3150,3
315-0619-000,1235 E BURLEIGH ST,Dplx Bungalow,1926,1.5,"1,880",Frame,3,2,0,"5,640",2015-09,"155,000",3320,3
355-0157-120,1354 E BOYLSTON ST,Dplx Bungalow,1924,1.5,"1,669",Aluminum / Vinyl,3,2,1,"6,100",2015-06,"208,000",3190,3
316-0610-000,2909 N FREDERICK AV,Dplx Bungalow,1921,1.0,"1,635",Frame,3,2,0,"4,428",2015-05,"175,000",3160,3
281-0918-000,3132 N WEIL ST,Dplx Bungalow,1926,1.5,"1,562",Aluminum / Vinyl,3,2,0,"3,360",2015-07,"136,000",2880,3
317-0196-000,2906 N MARIETTA AV,Duplex O/S,1924,2.0,"5,243",Brick,8,5,0,"8,470",2015-08,"520,000",3060,3
316-0406-000,2944 N MARYLAND AV,Duplex O/S,1909,2.0,"3,914",Aluminum / Vinyl,8,3,0,"4,800",2015-04,"299,000",3160,3
360-0577-000,1674 N MARSHALL ST,Duplex O/S,1900,2.5,"3,907",Frame,5,3,2,"3,810",2015-05,"309,300",3240,3
316-0074-000,2817 N CRAMER ST,Duplex O/S,1906,2.0,"3,533",Aluminum / Vinyl,7,3,0,"3,600",2015-11,"259,900",3160,3
360-0209-000,1654 N ASTOR ST,Duplex O/S,1915,2.0,"3,474",Brick,4,2,0,"4,455",2015-11,"315,000",3240,3
316-0917-000,3003 N MARYLAND AV,Duplex O/S,1910,2.0,"3,366",Aluminum / Vinyl,8,3,0,"3,920",2015-04,"316,000",3160,3
316-1469-000,2830 N MARYLAND AV,Duplex O/S,1912,2.0,"3,350",Aluminum / Vinyl,7,3,0,"4,800",2015-02,"350,000",3160,3
316-1102-000,1807 E KENWOOD BL,Duplex O/S,1911,2.0,"3,318",Brick,6,2,0,"4,120",2015-07,"275,000",3160,3
278-0223-000,3272 N HACKETT AV,Duplex O/S,1904,2.0,"3,270",Aluminum / Vinyl,6,2,1,"4,800",2015-12,"282,000",3060,3
316-0439-000,2934 N FARWELL AV,Duplex O/S,1914,2.0,"3,230",Masonry / Frame,6,2,0,"4,840",2015-08,"281,000",3160,3
320-0614-200,2539 N BARTLETT AV,Duplex O/S,1900,2.0,"3,170",Aluminum / Vinyl,7,3,0,"2,500",2015-09,"265,000",3190,3
355-0215-000,1532 E WINDSOR PL,Duplex O/S,1896,2.0,"3,128",Aluminum / Vinyl,8,2,0,"3,978",2015-08,"239,000",3190,3
320-0706-000,2512 N HUMBOLDT BL,Duplex O/S,1904,2.0,"3,110",Brick,5,3,0,"4,800",2015-04,"319,000",3330,3
316-0303-000,3013 N CRAMER ST,Duplex O/S,1912,2.0,"3,067",Aluminum / Vinyl,8,2,0,"4,800",2015-12,"234,800",3160,3
316-1010-000,2735 N FREDERICK AV,Duplex O/S,1894,2.0,"3,044",Aluminum / Vinyl,8,2,0,"5,080",2015-06,"289,900",3170,3
355-0113-000,2058 N CAMBRIDGE AV,Duplex O/S,1890,2.0,"2,915",Aluminum / Vinyl,4,2,0,"6,000",2015-05,"279,000",3190,3
316-0039-000,2729 N MURRAY AV,Duplex O/S,1907,2.0,"2,810",Aluminum / Vinyl,6,2,0,"3,600",2015-06,"270,000",3170,3
360-0345-000,1668 N VAN BUREN ST,Duplex O/S,1885,2.0,"2,803",Aluminum / Vinyl,4,2,0,"4,800",2015-03,"282,000",3240,3
317-0082-000,3003 N HACKETT AV,Duplex O/S,1903,2.0,"2,693",Aluminum / Vinyl,4,2,0,"3,750",2015-07,"276,000",3060,3
315-1421-000,2916 N NEWHALL ST,Duplex O/S,1903,2.0,"2,668",Frame,3,3,0,"4,320",2015-06,"248,000",3150,3
316-0728-000,2858 N MURRAY AV,Duplex O/S,1907,2.0,"2,578",Frame,6,2,0,"4,760",2015-01,"230,000",3160,3
320-0020-000,2510 N BARTLETT AV,Duplex O/S,1889,2.0,"2,521",Aluminum / Vinyl,5,2,2,"3,600",2015-07,"262,000",3190,3
320-0808-000,2597 N OAKLAND AV,Duplex O/S,1889,2.0,"2,503",Aluminum / Vinyl,3,2,0,"5,760",2015-05,"233,000",3170,3
392-1761-000,611 E PLEASANT ST,Duplex O/S,1889,2.0,"2,478",Frame,7,2,0,"1,980",2015-12,"167,000",3240,3
314-0013-000,2727 N HUMBOLDT BL,Duplex O/S,1904,2.0,"2,400",Aluminum / Vinyl,5,2,0,"3,840",2015-03,"192,000",3330,3
321-1903-000,2625 N HUMBOLDT BL,Duplex O/S,1907,2.0,"2,256",Frame,6,2,0,"4,200",2015-03,"165,000",3330,3
360-0536-000,1512 N MARSHALL ST,Duplex O/S,1890,2.0,"2,238",Aluminum / Vinyl,4,2,0,"3,840",2015-03,"226,285",3240,3
