Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
321-0710-000,2649 N HUMBOLDT BL,Duplex O/S,1911,2.0,"2,912",Brick,6,2,1,"5,400",2014-04,"175,000",3330,3
316-1291-000,2729 N DOWNER AV,Duplex O/S,1906,2.0,"2,849",Aluminum / Vinyl,6,2,0,"4,880",2014-10,"223,500",3170,3
360-0345-000,1668 N VAN BUREN ST,Duplex O/S,1885,2.0,"2,803",Aluminum / Vinyl,4,2,0,"4,800",2014-11,"204,000",3240,3
316-0911-000,3026 N FREDERICK AV,Duplex O/S,1914,2.0,"2,729",Aluminum / Vinyl,6,2,0,"5,200",2014-08,"260,000",3160,3
355-0111-100,2102 N CAMBRIDGE AV,Duplex O/S,1896,2.0,"2,534",Frame,4,2,0,"3,560",2014-03,"260,000",3190,3
280-1027-000,3101 N BARTLETT AV,Duplex O/S,1909,2.0,"2,532",Aluminum / Vinyl,6,2,0,"3,600",2014-11,"238,000",3150,3
316-0725-000,2844 N MURRAY AV,Duplex O/S,1910,2.0,"2,504",Frame,6,2,0,"4,760",2014-05,"265,000",3160,3
320-0519-000,2631 N BARTLETT AV,Duplex O/S,1913,2.0,"2,310",Frame,4,2,0,"3,600",2014-05,"193,000",3190,3
314-0049-000,2732 N FRATNEY ST,Duplex O/S,1904,2.0,"2,170",Aluminum / Vinyl,4,2,0,"3,600",2014-10,"159,750",2890,3
281-2037-000,3144 N BREMEN ST,Duplex O/S,1905,1.5,"2,153",Brick,4,2,0,"3,600",2014-08,"100,000",2880,3
280-1164-000,3266 N BARTLETT AV,Duplex O/S,1889,2.0,"2,132",Frame,6,2,0,"3,600",2014-10,"215,000",3150,3
314-0115-000,2824 N PIERCE ST,Duplex O/S,1912,2.0,"2,130",Aluminum / Vinyl,4,2,0,"3,600",2014-07,"85,900",2890,3
321-0829-000,2544 N PIERCE ST,Duplex O/S,1895,2.0,"1,968",Aluminum / Vinyl,4,2,0,"3,172",2014-12,"110,000",2890,3
316-0027-000,2762 N OAKLAND AV,Duplex O/S,1890,1.5,"1,708",Aluminum / Vinyl,7,3,0,"5,400",2014-04,"310,000",3170,3
320-0003-000,2565 N OAKLAND AV,Duplex O/S,1890,1.5,"1,683",Aluminum / Vinyl,4,2,0,"4,800",2014-11,"218,000",3170,3
281-0941-000,3135 N FRATNEY ST,Duplex O/S,1910,2.0,"1,584",Aluminum / Vinyl,8,2,0,"4,200",2014-07,"190,000",2880,3
280-9999-000,3420 N DOUSMAN ST,Duplex O/S,1929,2.0,"1,516",Brick,3,2,0,"5,400",2014-12,"193,000",3320,3
320-0229-000,2546 N DOUSMAN ST,Duplex O/S,1890,2.0,"1,450",Frame,4,2,0,"3,600",2014-11,"110,000",3330,3
321-1148-000,912 E NORTH AV,Duplex-Cottage,1890,1.0,"2,842",Aluminum / Vinyl,4,2,0,"8,700",2014-04,"112,000",2890,3
320-0023-000,2522 N BARTLETT AV,Duplex-Cottage,1880,1.0,"1,328",Frame,2,2,0,"3,600",2014-11,"129,000",3190,3
320-0218-000,1129 E CLARKE ST,Duplex-Cottage,1889,1.5,"1,120",Aluminum / Vinyl,3,2,0,"1,520",2014-10,"77,823",3330,3
356-0105-000,2230 N TERRACE AV,Mansion,1906,2.5,"11,442",Stone,9,8,2,"21,558",2014-06,"1,450,000",3060,3
278-0265-000,3245 N LAKE DR,Mansion,1912,2.0,"7,502",Brick,8,5,2,"18,461",2014-05,"1,195,000",3060,3
317-0185-000,2950 N SHEPARD AV,Mansion,1906,2.0,"5,977",Brick,7,5,1,"8,400",2014-05,"699,900",3060,3
278-0023-000,2808 E KENWOOD BL,Mansion,1908,2.0,"5,461",Masonry / Frame,7,3,3,"12,000",2014-11,"605,000",3060,3
317-0276-000,2628 E NEWBERRY BL,Mansion,1911,2.0,"5,269",Brick,7,3,1,"9,000",2014-09,"450,000",3060,3
317-0012-000,3036 N MARIETTA AV,Mansion,1912,2.0,"5,044",Brick,5,3,1,"9,600",2014-05,"775,000",3060,3
356-0129-000,2120 N LAKE DR,Mansion,1911,2.0,"4,610",Brick,5,4,1,"9,000",2014-10,"747,100",3060,3
317-0009-000,3008 E LINNWOOD AV,Mansion,1909,2.0,"4,218",Brick,4,3,1,"8,520",2014-06,"895,000",3060,3
278-0605-000,3465 N LAKE DR,Mansion,1925,2.0,"4,177",Masonry / Frame,5,3,1,"12,420",2014-12,"780,000",3060,3
281-2071-000,3160 N WEIL ST,Milwaukee Bungalow,1927,2.0,"2,052",Aluminum / Vinyl,5,2,0,"3,840",2014-09,"209,000",2880,3
279-0186-000,3209 N CRAMER ST,Milwaukee Bungalow,1923,1.0,"1,919",Aluminum / Vinyl,4,2,0,"5,400",2014-12,"254,000",3160,3
316-0505-000,2915 N DOWNER AV,Milwaukee Bungalow,1921,1.0,"1,650",Stucco,3,2,0,"4,880",2014-03,"237,000",3060,3
279-0113-000,3440 N CRAMER ST,Milwaukee Bungalow,1925,1.0,"1,592",Aluminum / Vinyl,4,2,0,"4,720",2014-08,"260,000",3160,3
281-0751-000,3467 N BREMEN ST,Milwaukee Bungalow,1925,1.0,"1,583",Aluminum / Vinyl,3,1,1,"4,092",2014-06,"175,200",3320,3
281-0836-000,3450 N WEIL ST,Milwaukee Bungalow,1927,1.0,"1,432",Aluminum / Vinyl,3,2,0,"3,894",2014-12,"170,000",3320,3
281-1216-000,3339 N WEIL ST,Milwaukee Bungalow,1926,1.0,"1,379",Aluminum / Vinyl,3,2,0,"3,960",2014-12,"170,500",3320,3
281-0915-000,3120 N WEIL ST,Milwaukee Bungalow,1927,1.0,"1,274",Aluminum / Vinyl,3,1,1,"3,600",2014-11,"144,000",2880,3
314-0147-000,928 E HADLEY ST,OBY,0,0,0,,0,0,0,"1,740",2014-06,"5,100",2890,3
315-0904-000,1214 E ROADSMEET ST,Ranch,1945,1.0,870,Brick,2,1,0,"5,040",2014-04,"121,000",3320,3
316-1065-000,2122 E NEWBERRY BL,Residence O/S,1902,2.0,"4,277",Brick,5,3,2,"9,750",2014-06,"532,000",3160,3
318-0039-000,2506 N TERRACE AV,Residence O/S,1905,2.0,"4,248",Masonry / Frame,6,3,1,"5,400",2014-08,"672,000",3060,3
316-1430-000,2404 E NEWBERRY BL,Residence O/S,1923,2.0,"3,715",Brick,5,4,1,"9,750",2014-03,"751,501",3060,3
317-0366-000,2716 N SHEPARD AV,Residence O/S,1895,2.0,"3,664",Aluminum / Vinyl,6,3,1,"6,600",2014-08,"603,000",3060,3
278-0737-000,3374 N HACKETT AV,Residence O/S,1924,2.0,"3,239",Brick,4,2,2,"8,400",2014-01,"520,000",3060,3
317-0072-000,3061 N HACKETT AV,Residence O/S,1910,2.0,"3,126",Masonry / Frame,5,2,1,"4,800",2014-06,"353,000",3060,3
316-1206-000,2751 N FARWELL AV,Residence O/S,1901,2.0,"3,024",Block,5,3,0,"4,800",2014-06,"375,000",3170,3
317-0291-000,2609 E NEWBERRY BL,Residence O/S,1921,2.0,"2,980",Brick,6,2,1,"7,500",2014-02,"458,500",3060,3
316-1261-000,2739 N STOWELL AV,Residence O/S,1897,2.0,"2,932",Aluminum / Vinyl,4,2,1,"4,880",2014-04,"392,500",3170,3
278-0209-000,2605 E HARTFORD AV,Residence O/S,1899,2.0,"2,913",Aluminum / Vinyl,3,2,1,"4,800",2014-12,"315,500",3160,3
317-0075-000,3043 N HACKETT AV,Residence O/S,1911,2.0,"2,907",Masonry / Frame,5,3,1,"4,800",2014-08,"465,000",3060,3
278-0690-000,3405 N HACKETT AV,Residence O/S,1915,2.0,"2,903",Stucco,5,2,2,"7,800",2014-05,"430,000",3060,3
316-1475-000,2825 N FARWELL AV,Residence O/S,1904,2.0,"2,760",Frame,4,3,0,"4,800",2014-09,"381,500",3160,3
316-0500-000,2916 N STOWELL AV,Residence O/S,1904,2.0,"2,649",Frame,5,2,1,"7,320",2014-06,"400,000",3160,3
316-0822-000,2910 N CRAMER ST,Residence O/S,1908,2.0,"2,582",Stucco,3,2,0,"4,800",2014-09,"289,900",3160,3
316-1804-000,3058 N MURRAY AV,Residence O/S,1912,2.0,"2,528",Stucco,6,1,1,"5,535",2014-12,"230,000",3160,3
316-1263-000,2729 N STOWELL AV,Residence O/S,1905,2.0,"2,467",Aluminum / Vinyl,3,2,1,"4,880",2014-03,"375,000",3170,3
316-1410-000,2508 E NEWBERRY BL,Residence O/S,1923,2.0,"2,436",Brick,3,2,1,"6,750",2014-06,"489,000",3060,3
360-0605-000,1518 N CASS ST,Residence O/S,1899,2.0,"2,429",Frame,4,1,1,"3,840",2014-11,"268,000",3240,3
280-1238-000,3356 N NEWHALL ST,Residence O/S,1901,2.0,"2,409",Aluminum / Vinyl,4,1,1,"5,400",2014-10,"245,000",3150,3
279-0321-000,3483 N FREDERICK AV,Residence O/S,1925,2.0,"2,329",Brick,4,2,1,"6,650",2014-04,"375,000",3060,3
278-0249-000,3242 N SHEPARD AV,Residence O/S,1908,2.0,"2,310",Aluminum / Vinyl,5,2,0,"3,600",2014-05,"268,000",3060,3
278-0222-000,3268 N HACKETT AV,Residence O/S,1900,2.0,"2,286",Frame,4,1,1,"4,800",2014-12,"330,000",3060,3
278-0078-000,3225 N SHEPARD AV,Residence O/S,1901,2.0,"2,262",Masonry / Frame,5,1,0,"4,800",2014-06,"243,774",3060,3
317-0105-000,2919 N HACKETT AV,Residence O/S,1905,2.0,"2,224",Frame,4,2,1,"6,000",2014-07,"270,000",3060,3
279-0012-000,3427 N MARYLAND AV,Residence O/S,1922,2.0,"2,198",Brick,3,2,1,"7,800",2014-05,"394,100",3060,3
280-1217-000,3335 N BARTLETT AV,Residence O/S,1908,2.0,"2,153",Aluminum / Vinyl,4,2,1,"3,600",2014-07,"278,000",3150,3
392-1759-000,1540 N JACKSON ST,Residence O/S,1900,2.0,"2,138",Frame,3,1,1,"1,800",2014-07,"266,500",3240,3
278-0076-000,3235 N SHEPARD AV,Residence O/S,1908,2.0,"2,106",Aluminum / Vinyl,5,1,1,"4,200",2014-05,"199,900",3060,3
279-0339-000,3420 N MURRAY AV,Residence O/S,1926,1.5,"2,104",Brick,5,2,0,"6,384",2014-02,"285,000",3060,3
317-0113-000,2920 N DOWNER AV,Residence O/S,1919,1.5,"2,096",Stucco,4,1,2,"6,000",2014-05,"263,000",3060,3
279-0122-000,3497 N CRAMER ST,Residence O/S,1927,1.5,"2,089",Aluminum / Vinyl,3,2,1,"4,680",2014-10,"319,900",3160,3
280-1248-000,3347 N NEWHALL ST,Residence O/S,1914,2.0,"1,999",Aluminum / Vinyl,4,1,0,"4,200",2014-03,"199,900",3150,3
280-0707-000,1112 E AUER AV,Residence O/S,1894,1.5,"1,886",Frame,4,1,0,"4,545",2014-05,"125,000",3320,3
316-0203-000,2512 E LINNWOOD AV,Residence O/S,1907,2.0,"1,855",Masonry / Frame,4,2,1,"3,240",2014-06,"302,000",3160,3
280-1387-100,1620 E PROVIDENCE AV,Residence O/S,1905,2.0,"1,847",Frame,4,1,1,"7,200",2014-12,"245,000",3150,3
355-1202-000,2108 N OAKLAND AV,Residence O/S,1900,2.0,"1,800",Aluminum / Vinyl,3,2,1,"4,080",2014-07,"271,000",3190,3
316-1236-000,2725 N PROSPECT AV,Residence O/S,1894,2.0,"1,798",Frame,3,1,1,"4,800",2014-08,"277,625",3170,3
281-1714-000,820 E TOWNSEND ST,Residence O/S,1898,1.5,"1,691",Aluminum / Vinyl,2,2,0,"3,600",2014-12,"145,000",3320,3
280-1224-000,3307 N BARTLETT AV,Residence O/S,1904,2.0,"1,656",Aluminum / Vinyl,4,1,0,"2,550",2014-07,"164,000",3150,3
315-1025-000,3046 N NEWHALL ST,Residence O/S,1922,2.0,"1,648",Stucco,3,1,1,"3,600",2014-10,"238,000",3150,3
316-0423-000,2947 N FARWELL AV,Residence O/S,1904,2.0,"1,640",Aluminum / Vinyl,3,2,1,"4,800",2014-08,"295,000",3160,3
281-0775-000,3480 N FRATNEY ST,Residence O/S,1926,1.0,"1,639",Frame,3,1,0,"3,690",2014-10,"172,500",2880,3
280-1234-000,3334 N NEWHALL ST,Residence O/S,1907,2.0,"1,620",Aluminum / Vinyl,4,1,1,"3,600",2014-06,"259,000",3150,3
316-1810-000,3028 N MURRAY AV,Residence O/S,1912,2.0,"1,608",Aluminum / Vinyl,3,1,1,"5,535",2014-01,"270,000",3160,3
280-1305-000,3457 N BARTLETT AV,Residence O/S,1903,1.5,"1,604",Aluminum / Vinyl,3,1,1,"3,600",2014-11,"214,900",3150,3
314-0118-000,2838 N PIERCE ST,Residence O/S,1898,1.0,"1,542",Aluminum / Vinyl,3,1,0,"3,600",2014-08,"146,000",2890,3
280-1279-100,3467 N NEWHALL ST,Residence O/S,1920,1.0,"1,540",Aluminum / Vinyl,3,2,0,"3,642",2014-12,"214,900",3150,3
355-0308-000,1605 E KANE PL,Residence O/S,1889,1.5,"1,494",Frame,3,1,2,"1,590",2014-01,"243,000",3190,3
281-0036-210,3340 N PIERCE ST,Residence O/S,1908,1.0,"1,483",Frame,3,1,1,"7,320",2014-07,"167,427",2880,3
315-0136-000,2715 N OAKLAND AV,Residence O/S,1904,1.5,"1,478",Aluminum / Vinyl,4,1,0,"3,600",2014-10,"146,000",3170,3
321-1006-000,2633 N BREMEN ST,Residence O/S,1900,1.0,"1,471",Aluminum / Vinyl,2,1,0,"3,600",2014-08,"108,000",2890,3
281-0026-000,3311 N FRATNEY ST,Residence O/S,1897,1.5,"1,431",Frame,5,2,0,"3,600",2014-04,"138,000",2880,3
281-0804-000,3458 N BREMEN ST,Residence O/S,1922,1.0,"1,373",Aluminum / Vinyl,3,1,0,"4,340",2014-11,"90,000",3320,3
281-0014-000,3324 N FRATNEY ST,Residence O/S,1896,1.5,"1,364",Aluminum / Vinyl,4,2,0,"3,600",2014-03,"165,500",2880,3
315-1027-000,3054 N NEWHALL ST,Residence O/S,1909,1.0,"1,359",Aluminum / Vinyl,3,2,0,"3,600",2014-06,"206,500",3150,3
321-2016-000,2515 N WEIL ST,Residence O/S,1891,1.0,"1,343",Frame,3,1,0,"1,800",2014-05,"107,500",2890,3
280-1033-000,3124 N NEWHALL ST,Residence O/S,1885,1.0,"1,328",Frame,2,1,1,"3,600",2014-11,"132,500",3150,3
318-0053-000,2663 N WAHL AV,Residence O/S,1915,2.0,"1,320",Brick,1,1,0,0,2014-10,"975,000",3060,3
316-0727-000,2854 N MURRAY AV,Residence O/S,1907,1.5,"1,308",Aluminum / Vinyl,3,1,1,"4,760",2014-02,"223,000",3160,3
320-1001-000,2435 N BARTLETT AV,Residence O/S,1890,1.0,"1,286",Aluminum / Vinyl,3,1,0,"3,612",2014-10,"156,000",3190,3
359-0701-000,1585 N WARREN AV,Residence O/S,1890,2.0,"1,246",Aluminum / Vinyl,1,1,1,"5,425",2014-08,"182,800",3240,3
280-1207-000,3377 N BARTLETT AV,Residence O/S,1924,1.0,"1,239",Aluminum / Vinyl,4,1,1,"3,600",2014-05,"215,000",3150,3
314-0153-000,2810 N BREMEN ST,Residence O/S,1895,1.0,"1,236",Aluminum / Vinyl,3,1,0,"3,600",2014-10,"80,000",2890,3
355-0126-000,1941 N BARTLETT AV,Residence O/S,1929,1.5,"1,170",Frame,3,1,0,"2,670",2014-07,"172,500",3190,3
281-1079-000,2961 N BREMEN ST,Residence O/S,1893,1.0,"1,147",Aluminum / Vinyl,3,1,0,"3,600",2014-03,"119,500",2880,3
320-0540-000,2613 N NEWHALL ST,Residence O/S,1897,1.5,"1,095",Aluminum / Vinyl,2,1,0,"1,902",2014-03,"164,000",3190,3
314-0279-000,2855 N FRATNEY ST,Residence O/S,1900,1.0,"1,036",Frame,2,1,0,"3,600",2014-01,"112,500",2890,3
321-2218-000,2462 N FRATNEY ST,Residence O/S,1884,1.5,987,Aluminum / Vinyl,2,1,0,"3,600",2014-07,"110,500",2890,3
315-9973-000,2716 N HUMBOLDT BL,Residence O/S,1895,1.0,977,Aluminum / Vinyl,2,1,0,"5,175",2014-07,"74,000",3330,3
318-0165-000,2667 N SUMMIT AV,Townhouse,1907,2.0,"3,285",Brick,4,3,1,"8,700",2014-02,"285,000",3060,3
319-0474-000,2564 N FREDERICK AV,Triplex,1911,2.0,"4,320",Brick,8,3,0,"5,715",2014-12,"335,000",3170,3
320-1237-000,2429 N GORDON PL,Triplex,1900,1.5,"2,840",Frame,7,3,1,"6,000",2014-11,"127,000",3330,3
321-2229-000,2459 N WEIL ST,Triplex,1900,2.0,"2,724",Aluminum / Vinyl,6,3,0,"3,600",2014-04,"161,000",2890,3
360-0206-000,1672 N ASTOR ST,Triplex,1890,2.0,"2,618",Aluminum / Vinyl,4,3,0,"3,600",2014-05,"285,000",3240,3
319-0519-000,2531 N MURRAY AV,Triplex,1901,2.0,"2,510",Aluminum / Vinyl,4,3,0,"2,921",2014-11,"232,000",3170,3
281-1072-000,2970 N BREMEN ST,Triplex,1897,1.5,"2,186",Aluminum / Vinyl,6,3,0,"3,600",2014-04,"72,000",2880,3
317-0176-000,2923 N MARIETTA AV,Tudor,1902,2.0,"3,937",Masonry / Frame,5,3,1,"6,600",2014-02,"400,000",3060,3
318-0311-000,2664 N SUMMIT AV,Tudor,1909,2.0,"3,701",Masonry / Frame,6,4,1,"6,960",2014-10,"570,000",3060,3
278-0271-000,3320 N SHEPARD AV,Tudor,1906,2.0,"2,787",Stucco,4,2,0,"5,400",2014-06,"375,000",3060,3
280-1606-000,3360 N GORDON PL,Tudor,1931,1.5,"1,635",Brick,3,2,1,"6,000",2014-02,"186,000",3320,3
