Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
594-0631-000,4529 S AUSTIN ST,Cape Cod,1936,1.5,941,Block,2,1,0,"4,375",2015-11,"104,500",4720,13
580-0274-000,4129 S 1ST PL,Cape Cod,1940,1.0,924,Aluminum / Vinyl,2,1,0,"4,800",2015-04,"97,000",4700,13
551-0667-000,3662 S 19TH ST,Cape Cod,1947,1.0,922,Aluminum / Vinyl,3,1,0,"4,760",2015-09,"118,000",4520,13
551-0776-000,3738 S 16TH ST,Cape Cod,1948,1.0,911,Aluminum / Vinyl,3,1,0,"4,560",2015-06,"100,000",4520,13
551-9886-000,3607 S 18TH ST,Cape Cod,1951,1.0,898,Aluminum / Vinyl,3,1,0,"4,760",2015-06,"88,000",4520,13
551-9886-000,3607 S 18TH ST,Cape Cod,1951,1.0,898,Aluminum / Vinyl,3,1,0,"4,760",2015-09,"95,000",4520,13
551-1225-000,3587 S 15TH ST,Cape Cod,1947,1.0,881,Aluminum / Vinyl,2,1,0,"4,838",2015-08,"95,500",4520,13
580-0777-110,4265 S 5TH ST,Cape Cod,1947,1.0,854,Brick,2,1,0,"8,818",2015-08,"85,000",4700,13
552-0007-000,3553 S 20TH ST,Cape Cod,1953,1.0,850,Aluminum / Vinyl,2,1,0,"4,920",2015-05,"89,900",4360,13
552-9970-000,2415 W MORGAN AV,Cape Cod,1953,1.0,830,Brick,2,1,1,"5,160",2015-04,"90,000",4360,13
594-0240-000,4444 S QUINCY AV,Cape Cod,1948,1.0,752,Aluminum / Vinyl,2,1,0,"6,210",2015-07,"93,000",4720,13
670-1702-000,5560 S 20TH ST,Colonial,1995,2.0,"2,820",Aluminum / Vinyl,4,3,1,"12,648",2015-07,"320,000",4780,13
670-1693-000,5556 S 20TH ST,Colonial,1996,2.0,"2,294",Prem Wood,3,2,2,"21,102",2015-10,"292,900",4780,13
669-0802-000,5607 S 25TH ST,Colonial,1988,2.0,"2,194",Aluminum / Vinyl,3,2,2,"8,625",2015-08,"250,000",4780,13
624-0906-000,1846 W HALSEY AV,Colonial,1984,2.0,"2,180",Masonry / Frame,3,2,1,"7,800",2015-05,"229,900",4780,13
690-9900-000,2215 W MANGOLD AV,Colonial,1991,2.0,"2,146",Aluminum / Vinyl,3,1,1,"19,600",2015-02,"257,500",4860,13
644-1658-000,2433 W MANCHESTER AV,Colonial,1980,2.0,"2,078",Aluminum / Vinyl,4,2,0,"9,450",2015-07,"209,900",4780,13
594-0617-000,4519 S JASPER AV,Colonial,1940,2.0,"1,869",Aluminum / Vinyl,3,1,1,"5,625",2015-04,"199,000",4720,13
537-0445-000,3515 S CHASE AV,Colonial,1950,2.0,"1,868",Aluminum / Vinyl,4,2,0,"5,700",2015-05,"160,000",4620,13
549-0826-000,182 W WILBUR AV,Colonial,1938,2.0,"1,828",Aluminum / Vinyl,2,1,1,"9,568",2015-10,"151,000",4620,13
669-0805-000,5633 S 25TH ST,Colonial,1988,2.0,"1,811",Aluminum / Vinyl,3,2,1,"9,225",2015-04,"213,900",4780,13
624-0827-000,5020 S 19TH ST,Colonial,1964,2.0,"1,799",Aluminum / Vinyl,4,1,1,"7,232",2015-10,"198,700",4780,13
643-9984-100,1824 W GRANGE AV,Colonial,1941,2.0,"1,772",Masonry / Frame,3,1,1,"22,019",2015-12,"199,900",4780,13
580-0361-000,4239 S 1ST PL,Colonial,2009,2.0,"1,746",Aluminum / Vinyl,3,2,1,"4,800",2015-12,"242,500",4700,13
581-1411-000,4231 S PINE AV,Colonial,2003,2.0,"1,740",Aluminum / Vinyl,3,1,1,"5,818",2015-07,"229,000",4700,13
687-0713-000,229 W ALVINA AV,Colonial,1995,2.0,"1,728",Aluminum / Vinyl,3,1,1,"9,424",2015-07,"198,000",4920,13
624-1701-000,4801 S 15TH PL,Colonial,1975,2.0,"1,676",Aluminum / Vinyl,3,1,1,"6,000",2015-04,"179,000",4800,13
689-0419-000,6100 S 18TH ST,Colonial,1963,2.0,"1,658",Aluminum / Vinyl,4,1,1,"19,488",2015-03,"179,000",4920,13
581-0607-000,220 E BOLIVAR AV,Colonial,1940,2.0,"1,652",Masonry / Frame,3,1,1,"4,725",2015-06,"154,500",4700,13
549-0122-000,185 W CRAWFORD AV,Colonial,1953,2.0,"1,502",Aluminum / Vinyl,3,1,1,"5,850",2015-01,"148,000",4620,13
580-0239-000,136 W PLAINFIELD AV,Colonial,1930,2.0,"1,439",Aluminum / Vinyl,3,1,1,"4,800",2015-05,"168,300",4700,13
687-0623-000,305 W UNCAS AV,Colonial,1948,2.0,"1,394",Masonry / Frame,3,1,1,"10,010",2015-06,"150,000",4920,13
594-0609-000,4522 S JASPER AV,Colonial,1938,2.0,"1,388",Aluminum / Vinyl,3,2,0,"7,500",2015-06,"144,000",4720,13
594-0534-000,4453 S AUSTIN ST,Colonial,1940,2.0,"1,368",Masonry / Frame,3,1,1,"6,075",2015-01,"148,000",4720,13
551-0016-000,3558 S 19TH ST,Colonial,1946,2.0,"1,300",Aluminum / Vinyl,3,1,1,"4,880",2015-08,"100,000",4520,13
594-0645-000,4532 S HOWELL AV,Colonial,1941,2.0,"1,250",Aluminum / Vinyl,3,1,0,"5,500",2015-04,"122,101",4720,13
580-0203-000,4112 S 1ST ST,Colonial,1930,2.0,"1,232",Aluminum / Vinyl,3,2,0,"4,800",2015-10,"154,000",4700,13
534-0506-000,3163 S 23RD ST,Colonial,1942,2.0,"1,208",Aluminum / Vinyl,2,1,0,"4,800",2015-05,"88,000",4360,13
581-0803-000,4125 S AUSTIN ST,Colonial,1939,2.0,"1,193",Aluminum / Vinyl,2,1,0,"5,400",2015-02,"115,000",4700,13
580-0415-000,4264 S 1ST ST,Colonial,1940,2.0,"1,156",Aluminum / Vinyl,3,1,0,"4,800",2015-03,"116,500",4700,13
534-0212-000,3151 S 21ST ST,Colonial,1941,2.0,"1,144",Aluminum / Vinyl,2,1,0,"5,400",2015-10,"72,000",4360,13
581-1422-000,4165 S TAYLOR AV,Cottage,1890,1.5,"1,283",Frame,4,1,0,"7,178",2015-06,"55,000",4700,13
535-0920-000,3360 S 17TH ST,Dplx Bungalow,1928,1.5,"1,843",Aluminum / Vinyl,4,2,0,"4,800",2015-12,"110,000",4520,13
594-1051-000,4416 S QUINCY AV,Dplx Bungalow,1922,1.5,"1,783",Aluminum / Vinyl,3,2,0,"7,893",2015-12,"108,000",4720,13
580-0296-000,4167 S 2ND ST,Dplx Bungalow,1940,2.0,"1,770",Aluminum / Vinyl,4,2,0,"4,560",2015-12,"135,500",4700,13
508-0731-000,2828 S 15TH PL,Dplx Bungalow,1926,1.5,"1,490",Aluminum / Vinyl,4,2,0,"3,960",2015-08,"43,000",4180,13
578-0031-000,1404 W LEROY AV,Duplex N/S,1957,2.0,"2,259",Aluminum / Vinyl,6,2,0,"9,728",2015-12,"130,000",4660,13
578-0037-000,4230 S 14TH ST,Duplex N/S,1958,2.0,"2,186",Masonry / Frame,4,3,0,"8,060",2015-10,"160,000",4660,13
549-1905-000,3568 S 1ST ST,Duplex N/S,1960,1.5,"2,063",Brick,5,2,1,"6,018",2015-09,"128,500",4620,13
552-0105-000,3782 S 25TH ST,Duplex N/S,1959,2.0,"2,034",Brick,4,2,0,"5,400",2015-06,"150,000",4360,13
535-0014-000,3415-A S 16TH ST,Duplex N/S,1952,2.0,"2,016",Brick,6,2,1,"3,000",2015-05,"140,000",4520,13
508-0037-000,2847 S 15TH ST,Duplex N/S,1951,1.5,"1,977",Aluminum / Vinyl,3,2,1,"5,400",2015-04,"95,000",4180,13
594-0450-000,4350 S BURRELL ST,Duplex N/S,1947,2.0,"1,970",Brick,4,2,0,"5,940",2015-10,"164,500",4720,13
549-0175-000,176 W HOWARD AV,Duplex N/S,1951,2.0,"1,960",Masonry / Frame,4,2,0,"6,720",2015-12,"35,500",4620,13
549-0175-000,176 W HOWARD AV,Duplex N/S,1951,2.0,"1,960",Masonry / Frame,4,2,0,"6,720",2015-12,"35,500",4620,13
595-0558-000,4415 S 5TH PL,Duplex N/S,1957,2.0,"1,916",Aluminum / Vinyl,6,2,0,"6,100",2015-11,"135,000",4740,13
670-1521-000,5542 S 20TH ST,Duplex N/S,1954,1.0,"1,623",Aluminum / Vinyl,4,2,0,"18,000",2015-10,"155,000",4780,13
579-0116-000,4227 S 10TH ST,Duplex N/S,1956,2.0,"1,541",Aluminum / Vinyl,4,2,0,"7,250",2015-06,"126,900",4740,13
552-0818-000,3629 S 22ND ST,Duplex N/S,1954,2.0,"1,536",Aluminum / Vinyl,4,2,0,"6,708",2015-03,"114,000",4360,13
551-0828-000,3722 S 14TH ST,Duplex N/S,1943,1.5,"1,273",Aluminum / Vinyl,4,2,0,"5,125",2015-05,"103,000",4520,13
593-9964-100,4473 S LENOX ST,Duplex O/S,1900,1.5,"2,265",Aluminum / Vinyl,5,2,0,"6,125",2015-06,"187,000",4720,13
549-0020-000,3749 S 5TH PL,Milwaukee Bungalow,1927,1.5,"2,199",Aluminum / Vinyl,3,2,0,"5,400",2015-04,"215,000",4700,13
535-0919-000,3364 S 17TH ST,Milwaukee Bungalow,1930,1.0,"1,928",Brick,4,1,1,"4,800",2015-04,"155,500",4520,13
535-0352-000,3461 S 19TH ST,Milwaukee Bungalow,1929,1.0,"1,693",Aluminum / Vinyl,4,2,0,"4,375",2015-07,"138,000",4520,13
594-1002-000,4620 S HOWELL AV,Milwaukee Bungalow,1925,1.0,"1,632",Brick,4,1,0,"5,328",2015-10,"112,000",4720,13
535-0125-000,3341 S 15TH ST,Milwaukee Bungalow,1927,1.0,"1,419",Frame,5,1,0,"4,130",2015-10,"128,000",4520,13
535-0401-000,1719 W MORGAN AV,Milwaukee Bungalow,1926,1.0,"1,341",Aluminum / Vinyl,4,1,0,"4,800",2015-09,"123,200",4520,13
535-0344-000,3456 S 19TH ST,Milwaukee Bungalow,1929,1.0,"1,314",Aluminum / Vinyl,3,1,0,"3,660",2015-08,"116,700",4520,13
535-0968-000,3305 S 19TH ST,Milwaukee Bungalow,1929,1.0,"1,208",Aluminum / Vinyl,3,1,0,"4,200",2015-12,"89,900",4520,13
535-0031-000,3413 S 17TH ST,Milwaukee Bungalow,1924,1.0,976,Aluminum / Vinyl,3,1,0,"5,400",2015-04,"91,800",4520,13
594-0338-000,4330 S ADAMS AV,Milwaukee Bungalow,1930,1.0,894,Aluminum / Vinyl,2,1,0,"6,000",2015-12,"60,000",4720,13
667-0202-000,3531 W GRANGE AV,Ranch,1976,1.0,"3,026",Aluminum / Vinyl,4,3,0,"14,400",2015-01,"265,000",4840,13
689-9964-100,1930 W KIMBERLY AV,Ranch,1956,1.0,"2,219",Stone,4,1,2,"19,966",2015-06,"229,000",4860,13
644-9903-110,2342 W GRANGE AV,Ranch,1994,1.0,"2,120",Brick,5,2,0,"9,360",2015-06,"139,000",4780,13
669-0507-000,2015 W KLEIN AV,Ranch,1972,1.0,"1,986",Brick,3,3,1,"12,432",2015-10,"220,000",4780,13
644-9918-200,2003 W CLAYTON CREST AV,Ranch,1963,1.0,"1,944",Brick,3,1,1,"11,180",2015-03,"195,000",4780,13
667-0053-000,3823 W IONA TR,Ranch,1964,1.0,"1,742",Aluminum / Vinyl,3,2,0,"9,024",2015-01,"165,500",4840,13
669-0314-000,5652 S 23RD ST,Ranch,1967,1.0,"1,721",Brick,3,1,1,"10,880",2015-04,"210,000",4780,13
669-0501-000,2105 W KLEIN AV,Ranch,1973,1.0,"1,720",Brick,3,1,1,"11,100",2015-08,"199,900",4780,13
669-0420-000,2350 W BIRCHWOOD AV,Ranch,1976,1.0,"1,676",Brick,3,1,1,"7,320",2015-05,"170,000",4780,13
667-0203-000,3517 W GRANGE AV,Ranch,1974,1.0,"1,644",Brick,3,1,1,"14,250",2015-12,"204,900",4840,13
624-0903-000,1820 W HALSEY AV,Ranch,1970,1.0,"1,610",Brick,3,1,1,"7,440",2015-09,"163,400",4780,13
643-0604-000,1820 W LUZERNE CT,Ranch,1969,1.0,"1,608",Brick,4,1,2,"8,614",2015-08,"158,000",4780,13
644-9957-142,5278 S 21ST ST,Ranch,1973,1.0,"1,608",Prem Wood,3,1,1,"13,260",2015-10,"212,500",4780,13
667-0204-000,3507 W GRANGE AV,Ranch,1966,1.0,"1,584",Frame,3,2,1,"14,250",2015-07,"172,000",4840,13
690-0123-000,2504 W BRIDGE ST,Ranch,1970,1.0,"1,572",Aluminum / Vinyl,3,1,1,"9,000",2015-07,"197,380",4860,13
669-0663-000,5739 S 24TH ST,Ranch,1974,1.0,"1,571",Aluminum / Vinyl,3,2,1,"9,525",2015-07,"233,000",4780,13
644-0012-000,5367 S 21ST ST,Ranch,1963,1.0,"1,561",Brick,3,2,1,"10,296",2015-06,"180,000",4780,13
689-0501-000,6072 S 18TH ST,Ranch,1970,1.0,"1,561",Brick,3,1,1,"20,086",2015-10,"169,900",4860,13
624-1204-000,5012 S 19TH ST,Ranch,1971,1.0,"1,560",Aluminum / Vinyl,3,1,1,"9,960",2015-09,"174,500",4780,13
643-0601-000,5119 S 18TH ST,Ranch,1968,1.0,"1,527",Aluminum / Vinyl,3,1,1,"7,440",2015-06,"169,900",4780,13
668-0035-000,5616 S LORENE AV,Ranch,1959,1.0,"1,521",Brick,3,1,2,"11,745",2015-07,"177,500",4840,13
690-9979-110,2235 W BRIDGE ST,Ranch,1967,1.0,"1,516",Aluminum / Vinyl,3,1,1,"8,990",2015-04,"165,000",4860,13
644-0510-000,5415 S 23RD ST,Ranch,1965,1.0,"1,507",Aluminum / Vinyl,3,1,1,"9,272",2015-08,"172,500",4780,13
642-0306-000,5406 S 9TH ST,Ranch,1969,1.0,"1,500",Aluminum / Vinyl,3,1,1,"12,060",2015-08,"141,500",4800,13
668-0039-000,3423 W WANDA AV,Ranch,1959,1.0,"1,431",Aluminum / Vinyl,3,1,1,"8,547",2015-06,"152,500",4840,13
597-0435-000,1710 W BOTTSFORD AV,Ranch,1964,1.0,"1,425",Brick,3,1,1,"7,200",2015-09,"164,000",4660,13
623-0208-000,2212 W EDGERTON AV,Ranch,1963,1.0,"1,418",Aluminum / Vinyl,3,1,1,"7,320",2015-12,"125,000",4660,13
624-0811-000,1824 W VOGEL CT,Ranch,1964,1.0,"1,408",Frame,3,3,1,"12,608",2015-08,"170,000",4780,13
623-0719-000,2433 W VOGEL AV,Ranch,1968,1.0,"1,401",Brick,3,1,1,"7,500",2015-05,"165,000",4660,13
623-0307-000,2434 W EDGERTON AV,Ranch,1963,1.0,"1,357",Aluminum / Vinyl,3,2,0,"7,200",2015-04,"168,500",4660,13
667-0307-000,5665 S 39TH ST,Ranch,1960,1.0,"1,356",Aluminum / Vinyl,3,1,1,"8,400",2015-08,"155,000",4840,13
687-0652-000,6220 S 3RD ST,Ranch,1978,1.0,"1,354",Aluminum / Vinyl,3,1,1,"7,800",2015-06,"163,000",4920,13
668-0188-000,5856 S 33RD CT,Ranch,1959,1.0,"1,350",Aluminum / Vinyl,3,1,1,"13,104",2015-06,"153,500",4840,13
670-0009-100,1528 W DENIS AV,Ranch,1963,1.0,"1,341",Brick,3,1,0,"8,052",2015-05,"106,000",4800,13
