Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
293-0711-000,3440 N 90TH ST,Cape Cod,1951,1.0,"1,512",Aluminum / Vinyl,4,2,0,"5,000",2014-07,"160,025",2100,5
302-0672-000,2854 N 91ST ST,Cape Cod,1950,1.0,"1,512",Brick,4,1,1,"6,250",2014-08,"175,000",2120,5
303-1407-000,2902 N 82ND ST,Cape Cod,1947,1.0,"1,491",Stone,3,1,0,"7,168",2014-11,"127,721",2080,5
302-0510-000,2819 N 84TH ST,Cape Cod,1948,1.0,"1,489",Brick,3,1,1,"6,500",2014-04,"146,000",2080,5
262-0629-000,3811 N 87TH ST,Cape Cod,1949,1.0,"1,477",Brick,4,1,1,"7,000",2014-06,"135,000",2040,5
294-0038-000,3327 N 95TH ST,Cape Cod,1952,1.0,"1,473",Brick,3,2,0,"5,850",2014-06,"139,000",2120,5
303-1026-000,2824 N 84TH ST,Cape Cod,1948,1.0,"1,473",Brick,4,2,0,"4,756",2014-07,"172,500",2080,5
303-1355-000,3055 N 81ST ST,Cape Cod,1949,1.0,"1,473",Brick,3,2,0,"6,400",2014-08,"142,000",2080,5
302-0745-000,2771 N 89TH ST,Cape Cod,1951,1.0,"1,439",Frame,3,1,0,"6,625",2014-08,"92,500",2120,5
293-0296-000,3271 N 84TH ST,Cape Cod,1950,1.0,"1,432",Brick,3,1,1,"5,240",2014-07,"140,000",2100,5
292-0637-000,3351 N 79TH ST,Cape Cod,1950,1.0,"1,431",Brick,4,2,1,"7,500",2014-09,"124,900",2040,5
302-0525-000,2875 N 85TH ST,Cape Cod,1950,1.0,"1,430",Brick,3,1,0,"5,000",2014-04,"134,000",2080,5
303-0957-000,2831 N 81ST ST,Cape Cod,1949,1.0,"1,419",Brick,3,2,0,"5,120",2014-11,"147,000",2080,5
301-0250-000,9318 W CENTER ST,Cape Cod,1952,1.0,"1,417",Frame,3,1,1,"6,960",2014-01,"100,000",2120,5
253-0688-000,4261 N 88TH ST,Cape Cod,1956,1.0,"1,416",Aluminum / Vinyl,4,2,0,"6,424",2014-11,"139,900",1460,5
302-0731-000,9014 W CENTER ST,Cape Cod,1949,1.5,"1,409",Brick,3,1,1,"5,400",2014-06,"157,900",2120,5
303-0728-000,8202 W CENTER ST,Cape Cod,1952,1.0,"1,397",Brick,3,1,1,"5,246",2014-04,"173,000",2080,5
303-1005-000,2872 N 83RD ST,Cape Cod,1947,1.0,"1,396",Brick,3,1,0,"5,120",2014-10,"149,900",2080,5
294-0518-000,3357 N 94TH ST,Cape Cod,1955,1.5,"1,378",Aluminum / Vinyl,4,1,1,"6,240",2014-04,"124,900",2100,5
223-0266-000,4708 N 90TH ST,Cape Cod,1955,1.0,"1,376",Brick,3,1,2,"5,805",2014-06,"133,500",1460,5
302-0817-000,2766 N 88TH ST,Cape Cod,1952,1.0,"1,375",Brick,3,1,0,"4,920",2014-11,"139,300",2080,5
303-1013-000,2847 N 83RD ST,Cape Cod,1949,1.0,"1,364",Aluminum / Vinyl,3,1,0,"5,000",2014-07,"125,000",2080,5
303-0993-000,2808 N 83RD ST,Cape Cod,1947,1.0,"1,361",Brick,3,1,0,"5,760",2014-05,"152,500",2080,5
293-0754-000,3329 N 89TH ST,Cape Cod,1950,1.0,"1,355",Brick,3,1,0,"5,625",2014-10,"103,000",2100,5
261-0862-000,3611 N 96TH ST,Cape Cod,1948,1.0,"1,337",Aluminum / Vinyl,4,1,0,"5,450",2014-09,"134,900",2100,5
303-0966-000,2824 N 82ND ST,Cape Cod,1950,1.5,"1,336",Brick,3,1,1,"5,120",2014-12,"114,350",2080,5
302-0642-000,2808 N 90TH ST,Cape Cod,1949,1.0,"1,328",Aluminum / Vinyl,3,2,0,"6,250",2014-07,"175,000",2120,5
263-0739-100,3769 N 82ND ST,Cape Cod,1949,1.0,"1,327",Brick,3,1,1,"8,775",2014-06,"138,500",2040,5
303-1377-000,3057 N 80TH ST,Cape Cod,1947,1.0,"1,321",Brick,3,1,1,"6,400",2014-07,"118,000",2080,5
303-0337-000,2912 N 79TH ST,Cape Cod,1940,1.0,"1,304",Brick,3,1,1,"5,376",2014-05,"149,500",2080,5
303-0922-000,2857 N 80TH ST,Cape Cod,1947,1.0,"1,304",Brick,3,1,0,"5,120",2014-07,"159,000",2080,5
263-0533-000,3825 N 77TH ST,Cape Cod,1954,1.0,"1,293",Aluminum / Vinyl,4,1,0,"4,800",2014-05,"99,000",2040,5
214-0308-000,4912 N 90TH ST,Cape Cod,1930,1.5,"1,290",Brick,3,1,0,"5,600",2014-07,"94,500",1400,5
217-0139-000,10800 W FAIRMOUNT AV,Cape Cod,1959,1.0,"1,284",Aluminum / Vinyl,4,2,0,"7,200",2014-12,"123,000",1040,5
302-0594-000,2820 N 88TH ST,Cape Cod,1949,1.0,"1,281",Aluminum / Vinyl,3,1,0,"5,280",2014-08,"131,000",2080,5
293-0731-000,3477 N 89TH ST,Cape Cod,1948,1.0,"1,279",Aluminum / Vinyl,4,2,0,"5,760",2014-10,"137,000",2100,5
252-0610-000,4182 N 77TH ST,Cape Cod,1958,1.0,"1,277",Aluminum / Vinyl,3,1,0,"6,313",2014-10,"58,000",1470,5
292-1007-000,3406 N 77TH ST,Cape Cod,1952,1.0,"1,260",Aluminum / Vinyl,3,2,0,"4,859",2014-01,"113,200",2040,5
293-0842-000,3433 N 88TH ST,Cape Cod,1950,1.0,"1,257",Aluminum / Vinyl,3,2,0,"6,550",2014-04,"138,000",2100,5
303-0339-000,2924 N 79TH ST,Cape Cod,1947,1.0,"1,252",Aluminum / Vinyl,3,2,0,"5,376",2014-09,"149,000",2080,5
303-0533-000,3009 N 77TH ST,Cape Cod,1948,1.0,"1,247",Stone,3,1,0,"4,800",2014-06,"127,000",2080,5
261-0823-000,3425 N 95TH ST,Cape Cod,1953,1.0,"1,237",Aluminum / Vinyl,4,1,1,"6,000",2014-04,"137,000",2100,5
303-0424-000,2967 N 78TH ST,Cape Cod,1939,1.5,"1,237",Aluminum / Vinyl,2,1,0,"5,632",2014-04,"113,500",2080,5
253-0571-000,4309 N 89TH ST,Cape Cod,1956,1.0,"1,236",Aluminum / Vinyl,3,1,1,"4,920",2014-10,"65,000",1460,5
303-0315-000,2931 N 77TH ST,Cape Cod,1940,1.0,"1,231",Aluminum / Vinyl,3,1,0,"5,040",2014-08,"119,900",2080,5
261-1068-000,3815 N 98TH ST,Cape Cod,1957,1.0,"1,225",Aluminum / Vinyl,3,1,0,"5,106",2014-11,"140,500",2100,5
261-0946-000,3454 N 98TH ST,Cape Cod,1952,1.0,"1,215",Aluminum / Vinyl,3,1,0,"6,000",2014-11,"46,500",2100,5
293-0865-000,3301 N 88TH ST,Cape Cod,1951,1.0,"1,209",Aluminum / Vinyl,4,2,0,"5,200",2014-11,"136,000",2100,5
292-0479-000,3126 N 79TH ST,Cape Cod,1949,1.0,"1,208",Brick,3,1,0,"5,248",2014-01,"117,900",2100,5
261-0846-000,3517 N 95TH ST,Cape Cod,1949,1.5,"1,206",Aluminum / Vinyl,3,1,1,"6,000",2014-08,"125,000",2100,5
303-0324-000,2920 N 78TH ST,Cape Cod,1940,1.5,"1,204",Aluminum / Vinyl,3,1,0,"5,040",2014-06,"123,000",2080,5
263-0826-000,3635 N 80TH ST,Cape Cod,1955,1.0,"1,203",Brick,4,1,0,"5,808",2014-05,"122,500",2040,5
292-0118-000,3309 N 83RD ST,Cape Cod,1953,1.0,"1,198",Aluminum / Vinyl,3,2,0,"5,160",2014-03,"136,500",2100,5
293-0102-000,3424 N 87TH ST,Cape Cod,1952,1.0,"1,195",Brick,4,1,0,"5,000",2014-07,"148,000",2100,5
292-0175-000,3254 N 82ND ST,Cape Cod,1950,1.0,"1,194",Aluminum / Vinyl,4,1,0,"6,250",2014-03,"95,000",2100,5
261-0933-000,3431 N 97TH PL,Cape Cod,1952,1.0,"1,189",Aluminum / Vinyl,4,1,0,"6,000",2014-07,"120,000",2100,5
293-0857-000,3340 N 89TH ST,Cape Cod,1950,1.0,"1,188",Aluminum / Vinyl,3,1,0,"5,000",2014-05,"116,000",2100,5
292-0478-000,3132 N 79TH ST,Cape Cod,1949,1.0,"1,186",Brick,3,2,0,"5,376",2014-05,"103,000",2100,5
302-0781-000,8826 W CENTER ST,Cape Cod,1949,1.0,"1,181",Aluminum / Vinyl,3,1,0,"5,400",2014-08,"140,000",2080,5
252-0454-000,4157 N 79TH ST,Cape Cod,1956,1.0,"1,180",Aluminum / Vinyl,4,2,0,"6,050",2014-07,"119,500",1470,5
293-0915-000,3148 N 89TH ST,Cape Cod,1951,1.0,"1,176",Aluminum / Vinyl,3,1,0,"5,000",2014-09,"147,000",2100,5
303-0348-000,2901 N 79TH ST,Cape Cod,1948,1.0,"1,176",Frame,3,1,1,"5,376",2014-05,"134,000",2080,5
260-0224-000,3613 N 100TH ST,Cape Cod,1956,1.0,"1,175",Aluminum / Vinyl,5,2,0,"4,800",2014-02,"146,000",2100,5
293-0674-000,3249 N 90TH ST,Cape Cod,1951,1.0,"1,172",Aluminum / Vinyl,3,1,0,"6,250",2014-07,"135,500",2100,5
302-0309-000,3038 N 85TH ST,Cape Cod,1950,1.0,"1,168",Brick,3,2,0,"5,000",2014-08,"157,900",2080,5
293-0633-000,3322 N 91ST ST,Cape Cod,1950,1.0,"1,163",Aluminum / Vinyl,3,2,0,"5,000",2014-08,"140,000",2100,5
292-0108-000,3350 N 84TH ST,Cape Cod,1951,1.0,"1,159",Aluminum / Vinyl,4,1,1,"5,400",2014-11,"144,900",2100,5
262-0101-000,3777 N 86TH ST,Cape Cod,1951,1.0,"1,154",Brick,3,1,0,"5,456",2014-04,"130,000",2040,5
302-0623-000,2840 N 89TH ST,Cape Cod,1950,1.0,"1,132",Aluminum / Vinyl,3,1,0,"6,250",2014-10,"149,900",2080,5
302-0451-000,2944 N 85TH ST,Cape Cod,1949,1.0,"1,125",Brick,2,1,0,"5,000",2014-07,"106,000",2080,5
303-1328-000,8215 W BURLEIGH ST,Cape Cod,1951,1.0,"1,121",Brick,4,1,0,"5,520",2014-07,"89,500",2080,5
292-0921-000,3471 N 77TH ST,Cape Cod,1953,1.0,"1,094",Aluminum / Vinyl,3,1,0,"4,797",2014-12,"80,000",2040,5
292-0131-000,8221 W LISBON AV,Cape Cod,1952,1.0,"1,093",Aluminum / Vinyl,3,1,0,"4,400",2014-08,"82,000",2100,5
261-0890-000,3456 N 97TH ST,Cape Cod,1952,1.0,"1,092",Aluminum / Vinyl,3,1,0,"6,000",2014-04,"95,000",2100,5
302-0645-000,2828 N 90TH ST,Cape Cod,1950,1.0,"1,091",Aluminum / Vinyl,3,1,1,"6,250",2014-06,"146,900",2120,5
224-0536-000,4683 N 79TH ST,Cape Cod,1955,1.0,"1,084",Aluminum / Vinyl,3,1,0,"4,800",2014-10,"77,500",1470,5
292-0497-000,3172 N 80TH ST,Cape Cod,1950,1.0,"1,070",Aluminum / Vinyl,3,1,0,"4,800",2014-10,"118,000",2100,5
303-0703-000,8215 W LORRAINE PL,Cape Cod,1951,1.0,"1,064",Brick,3,1,0,"4,988",2014-11,"82,900",2080,5
148-9952-000,6352 N 118TH ST,Cape Cod,1939,1.0,"1,060",Aluminum / Vinyl,2,1,0,"21,780",2014-02,"65,000",0780,5
263-0794-000,3531 N 81ST ST,Cape Cod,1952,1.0,"1,060",Aluminum / Vinyl,3,1,0,"8,580",2014-07,"68,000",2040,5
293-0219-000,3260 N 86TH ST,Cape Cod,1950,1.0,"1,054",Aluminum / Vinyl,3,1,0,"5,000",2014-08,"108,000",2100,5
303-0350-000,2908 N 80TH ST,Cape Cod,1941,1.0,"1,051",Aluminum / Vinyl,3,2,0,"5,376",2014-07,"153,000",2080,5
292-0134-000,3338 N 83RD ST,Cape Cod,1951,1.0,"1,044",Aluminum / Vinyl,3,1,0,"5,160",2014-07,"112,300",2100,5
261-1376-000,3716 N 94TH ST,Cape Cod,1952,1.0,"1,039",Aluminum / Vinyl,3,1,1,"5,355",2014-12,"109,900",2100,5
263-0895-000,8138 W LISBON AV,Cape Cod,1951,1.0,"1,038",Aluminum / Vinyl,3,1,0,"4,800",2014-07,"76,700",2040,5
303-1354-000,3071 N 81ST ST,Cape Cod,1947,1.0,"1,034",Aluminum / Vinyl,3,1,0,"5,400",2014-07,"105,500",2080,5
263-1093-000,3620 N 80TH ST,Cape Cod,1948,1.0,"1,019",Aluminum / Vinyl,3,1,1,"6,579",2014-08,"69,000",2040,5
293-0799-000,3136 N 90TH ST,Cape Cod,1947,1.0,"1,017",Aluminum / Vinyl,4,1,0,"5,000",2014-09,"115,000",2100,5
293-0475-000,3350 N 92ND ST,Cape Cod,1952,1.0,"1,016",Aluminum / Vinyl,3,2,0,"4,960",2014-08,"138,000",2100,5
293-0056-000,3241 N 87TH ST,Cape Cod,1949,1.0,"1,011",Aluminum / Vinyl,3,1,0,"4,800",2014-07,"80,000",2100,5
262-0502-000,3772 N 86TH ST,Cape Cod,1952,1.0,"1,010",Aluminum / Vinyl,3,2,0,"5,207",2014-06,"118,000",2040,5
303-1017-000,2825 N 83RD ST,Cape Cod,1948,1.0,"1,009",Brick,2,1,0,"5,000",2014-10,"102,000",2080,5
262-0634-000,3822 N 88TH ST,Cape Cod,1949,1.0,"1,006",Brick,3,1,0,"7,000",2014-04,"109,400",2040,5
261-1149-000,3622 N 100TH ST,Cape Cod,1953,1.0,"1,005",Aluminum / Vinyl,3,2,0,"5,060",2014-06,"153,000",2100,5
293-0247-000,3328 N 85TH ST,Cape Cod,1952,1.0,"1,005",Aluminum / Vinyl,3,1,0,"5,000",2014-10,"127,000",2100,5
293-0073-000,3126 N 88TH ST,Cape Cod,1950,1.0,"1,003",Aluminum / Vinyl,3,1,1,"4,800",2014-11,"112,500",2100,5
261-0925-000,3476 N 97TH PL,Cape Cod,1953,1.0,998,Aluminum / Vinyl,3,2,0,"6,000",2014-08,"117,900",2100,5
293-0147-000,3130 N 87TH ST,Cape Cod,1950,1.0,997,Aluminum / Vinyl,3,1,1,"5,000",2014-07,"104,500",2100,5
261-1310-000,9503 W LISBON AV,Cape Cod,1952,1.0,991,Aluminum / Vinyl,3,1,0,"4,800",2014-09,"79,300",2100,5
292-1014-000,3443 N 77TH ST,Cape Cod,1952,1.0,990,Aluminum / Vinyl,3,1,1,"5,265",2014-06,"105,750",2040,5
302-0111-000,2922 N 89TH ST,Cape Cod,1952,1.0,986,Aluminum / Vinyl,3,1,0,"5,000",2014-09,"104,000",2080,5
263-0875-000,3425 N 80TH ST,Cape Cod,1952,1.0,980,Brick,2,1,0,"5,880",2014-08,"118,000",2040,5
292-0925-000,3449 N 77TH ST,Cape Cod,1952,1.0,958,Brick,2,1,1,"5,031",2014-04,"110,000",2040,5
262-0622-000,3857 N 87TH ST,Cape Cod,1949,1.0,956,Brick,3,1,0,"7,000",2014-03,"104,000",2040,5
293-0289-000,3235 N 84TH ST,Cape Cod,1952,1.0,954,Aluminum / Vinyl,3,1,0,"5,280",2014-12,"80,000",2100,5
262-0668-000,3822 N 87TH ST,Cape Cod,1949,1.0,936,Aluminum / Vinyl,3,1,1,"6,800",2014-08,"72,500",2040,5
303-0526-000,3045 N 77TH ST,Cape Cod,1948,1.0,933,Aluminum / Vinyl,2,1,0,"4,800",2014-10,"116,500",2080,5
292-0464-000,3127 N 77TH ST,Cape Cod,1951,1.0,930,Brick,2,2,0,"4,920",2014-03,"121,900",2100,5
261-1138-000,3727 N 98TH ST,Cape Cod,1953,1.0,910,Aluminum / Vinyl,3,1,0,"5,106",2014-12,"80,000",2100,5
261-0887-000,3436 N 97TH ST,Cape Cod,1952,1.0,898,Aluminum / Vinyl,3,1,0,"6,000",2014-09,"151,000",2100,5
303-0321-000,2900 N 78TH ST,Cape Cod,1939,1.0,898,Brick,2,1,0,"5,040",2014-04,"98,300",2080,5
302-0684-000,2815 N 91ST ST,Cape Cod,1948,1.0,881,Aluminum / Vinyl,2,1,0,"5,900",2014-11,"82,250",2120,5
292-0414-000,3219 N 77TH ST,Cape Cod,1951,1.0,858,Aluminum / Vinyl,3,1,0,"4,800",2014-08,"108,000",2100,5
262-0632-000,3810 N 88TH ST,Cape Cod,1949,1.0,856,Brick,2,1,0,"7,000",2014-06,"107,000",2040,5
292-0821-000,3340 N 77TH ST,Cape Cod,1951,1.0,848,Aluminum / Vinyl,3,1,0,"5,040",2014-10,"88,500",2040,5
261-0053-000,3742 N 97TH PL,Cape Cod,1940,1.0,833,Aluminum / Vinyl,2,1,0,"4,800",2014-05,"82,500",2100,5
292-0152-000,3263 N 82ND ST,Cape Cod,1950,1.0,768,Aluminum / Vinyl,2,1,0,"6,875",2014-09,"91,000",2100,5
146-0256-000,10901 W MEADOWCREEK CT,Colonial,2004,2.0,"3,333",Fiber-Cement,5,3,2,"16,563",2014-10,"318,000",0800,5
113-0101-000,7118 N 124TH ST,Colonial,1973,2.0,"3,269",Masonry / Frame,4,2,2,"21,780",2014-05,"215,000",0820,5
112-0009-000,7346 N CASSIE AV,Colonial,2011,2.0,"3,181",Fiber-Cement,4,2,1,"10,117",2014-01,"344,415",0820,5
115-0233-000,10204 W VERA AV,Colonial,1988,2.0,"2,751",Prem Wood,4,3,2,"21,780",2014-07,"219,000",0440,5
109-0031-000,9721 W GREENWOOD TR,Colonial,1989,2.0,"2,437",Aluminum / Vinyl,3,2,1,"12,526",2014-09,"210,000",0440,5
146-0267-000,11004 W SANCTUARY DR,Colonial,2004,2.0,"2,325",Fiber-Cement,3,2,1,"14,733",2014-10,"215,000",0800,5
261-0951-000,3381 N 97TH PL,Colonial,1954,2.0,"1,959",Aluminum / Vinyl,5,2,0,"5,760",2014-07,"152,900",2100,5
180-9991-220,10820 W BOBOLINK AV,Colonial,1966,2.0,"1,842",Aluminum / Vinyl,4,1,1,"10,275",2014-11,"168,000",0780,5
294-0227-000,3234 N 95TH ST,Colonial,1951,2.0,"1,796",Masonry / Frame,3,1,1,"7,800",2014-05,"189,000",2120,5
294-0264-000,3208 N 93RD ST,Colonial,1952,2.0,"1,648",Masonry / Frame,3,1,1,"6,500",2014-11,"158,000",2120,5
294-0527-000,3351 N 95TH ST,Colonial,1890,2.0,"1,582",Frame,4,2,1,"6,000",2014-10,"159,000",2100,5
303-0410-000,2967 N 77TH ST,Colonial,1937,2.0,"1,504",Masonry / Frame,2,1,1,"5,280",2014-06,"116,800",2080,5
303-0707-000,8237 W LORRAINE PL,Colonial,1951,2.0,"1,473",Masonry / Frame,3,1,1,"4,988",2014-03,"179,000",2080,5
263-0903-000,8005 W TOWNSEND ST,Colonial,1950,2.0,"1,445",Aluminum / Vinyl,3,1,1,"7,200",2014-09,"100,000",2040,5
303-1010-000,2863 N 83RD ST,Colonial,1948,2.0,"1,432",Masonry / Frame,3,1,0,"5,000",2014-11,"90,000",2080,5
216-9998-125,4925 N 103RD ST,Cottage,1930,1.0,"1,513",Frame,3,1,1,"10,758",2014-09,"69,100",1040,5
294-0283-000,3121 N 92ND ST,Cottage,1880,1.5,934,Aluminum / Vinyl,1,1,0,"5,040",2014-08,"65,000",2120,5
253-0560-000,8907 W CONGRESS ST,Duplex N/S,1959,2.0,"2,522",Brick,6,2,1,"5,040",2014-04,"96,550",1460,5
214-0326-000,4834 N 91ST ST,Duplex N/S,1955,1.5,"2,415",Aluminum / Vinyl,4,2,0,"9,800",2014-03,"113,000",1400,5
263-0845-100,8233 W KEEFE AV,Duplex N/S,1963,2.0,"2,412",Brick,6,2,2,"5,850",2014-12,"142,500",2040,5
262-0134-000,3745 N 87TH ST,Duplex N/S,1954,2.0,"2,352",Brick,6,3,0,"5,200",2014-09,"120,000",2040,5
263-0862-100,3482 N 82ND ST,Duplex N/S,1960,2.0,"2,350",Brick,6,2,0,"10,200",2014-04,"109,000",2040,5
253-0907-000,4230 N 90TH CT,Duplex N/S,1961,1.0,"2,287",Masonry / Frame,5,2,1,"13,804",2014-10,"131,900",1460,5
223-0249-000,8935 W HAMPTON AV,Duplex N/S,1956,2.0,"2,227",Aluminum / Vinyl,6,2,0,"5,160",2014-09,"90,000",1460,5
224-0739-000,7749 W BECKETT AV,Duplex N/S,1960,2.0,"2,216",Stone,6,2,0,"4,800",2014-03,"116,000",1470,5
261-0448-000,9703 W CAPITOL DR,Duplex N/S,1957,2.0,"2,052",Aluminum / Vinyl,6,2,0,"6,000",2014-11,"140,000",2100,5
224-0658-000,4503 N 76TH ST,Duplex N/S,1953,1.5,"2,013",Aluminum / Vinyl,4,2,0,"5,040",2014-10,"62,500",1470,5
332-0306-000,8203 W CENTER ST,Duplex N/S,1951,2.0,"1,968",Masonry / Frame,4,2,0,"5,562",2014-09,"117,000",2080,5
261-1337-000,9311 W LISBON AV,Duplex N/S,1952,2.0,"1,890",Aluminum / Vinyl,4,2,0,"4,800",2014-09,"84,000",2100,5
303-0717-000,8318 W CENTER ST,Duplex N/S,1952,2.0,"1,876",Brick,4,2,0,"5,002",2014-05,"128,000",2080,5
217-0048-000,4946 N 108TH ST,Duplex N/S,1959,1.5,"1,740",Aluminum / Vinyl,4,2,0,"7,440",2014-05,"94,400",1040,5
149-9949-000,11017 W APPLETON AV,Duplex O/S,1875,1.5,"2,025",Frame,3,2,0,"21,780",2014-07,"51,000",0780,5
148-0851-000,6150 N 119TH ST,Ranch,1992,1.0,"2,304",Prem Wood,4,3,0,"10,864",2014-07,"250,000",0780,5
181-0503-000,12243 W FLORIST AV,Ranch,1979,1.0,"2,298",Aluminum / Vinyl,3,2,0,"23,940",2014-06,"191,500",0780,5
146-0291-000,6710 N 114TH ST,Ranch,2006,1.0,"2,150",Fiber-Cement,3,3,0,"15,692",2014-12,"275,000",0800,5
113-0132-000,7040 N 124TH ST,Ranch,1962,1.0,"2,132",Stone,4,2,1,"21,780",2014-05,"204,500",0820,5
294-0394-000,3116 N MENOMONEE RIVER PK,Ranch,1954,1.0,"2,129",Brick,2,2,1,"11,760",2014-04,"214,000",2140,5
146-0096-000,11022 W GREEN TREE RD,Ranch,1999,1.0,"2,111",Prem Wood,3,3,0,"12,283",2014-07,"274,500",0800,5
116-0011-000,9761 W TERESA LA,Ranch,1969,1.0,"2,062",Prem Wood,3,2,1,"15,360",2014-10,"165,000",0440,5
148-0116-000,12034 W KAUL AV,Ranch,1971,1.0,"2,048",Aluminum / Vinyl,4,4,0,"10,950",2014-05,"194,900",0780,5
116-0183-000,9431 W ORINDA CT,Ranch,1962,1.0,"1,853",Aluminum / Vinyl,4,1,1,"12,000",2014-06,"155,000",0440,5
302-0338-100,3016 N 86TH ST,Ranch,1948,1.0,"1,814",Stone,3,2,0,"8,125",2014-09,"173,000",2080,5
263-0580-000,3767 N 76TH ST,Ranch,1941,1.5,"1,778",Stucco,3,1,0,"5,760",2014-04,"72,000",2040,5
113-9999-115,7160 N 124TH ST,Ranch,1969,1.0,"1,728",Masonry / Frame,3,2,0,"21,780",2014-03,"186,000",0820,5
253-1067-000,4126 N 90TH CT,Ranch,1958,1.0,"1,627",Brick,3,2,0,"8,664",2014-06,"125,000",1460,5
223-0504-000,9026 W GRANTOSA DR,Ranch,1977,1.0,"1,594",Aluminum / Vinyl,3,2,0,"7,080",2014-01,"153,800",1460,5
262-0002-000,3813 N 84TH ST,Ranch,1956,1.0,"1,581",Brick,2,2,0,"8,494",2014-10,"125,000",2040,5
148-0188-000,6133 N 122ND ST,Ranch,1969,1.0,"1,579",Aluminum / Vinyl,3,1,1,"10,106",2014-03,"159,000",0780,5
116-0110-100,7001 N 98TH ST,Ranch,1971,1.0,"1,569",Aluminum / Vinyl,3,1,1,"12,480",2014-03,"169,000",0440,5
255-0012-000,10106 W FIEBRANTZ AV,Ranch,1959,1.0,"1,565",Brick,3,1,1,"7,345",2014-08,"145,500",1460,5
255-0038-000,10165 W GRANTOSA DR,Ranch,1956,1.0,"1,560",Brick,3,1,1,"9,922",2014-05,"111,000",1460,5
294-0095-000,3323 N ARGONNE DR,Ranch,1958,1.0,"1,550",Stone,3,2,1,"17,840",2014-06,"190,000",2140,5
301-0221-000,2749 N 97TH ST,Ranch,1954,1.0,"1,549",Stone,3,2,0,"6,900",2014-11,"205,000",2120,5
116-0205-000,6958 N PARK MANOR DR,Ranch,1966,1.0,"1,519",Frame,3,1,1,"12,000",2014-05,"152,900",0440,5
180-0032-000,10711 W BOBOLINK AV,Ranch,1971,1.0,"1,517",Aluminum / Vinyl,3,1,1,"10,650",2014-10,"156,900",0780,5
116-0029-000,9700 W BEECHWOOD AV,Ranch,1967,1.0,"1,497",Frame,3,1,1,"13,428",2014-04,"149,000",0440,5
