Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
174-0841-200,5647 N 67TH ST,Cape Cod,1948,1.0,"1,092",Aluminum / Vinyl,3,1,0,"5,000",2014-06,"53,900",0960,2
212-0155-000,5120 N 71ST ST,Cape Cod,1954,1.0,"1,061",Masonry / Frame,3,1,0,"5,280",2014-08,"60,000",1380,2
226-0933-000,4418 N 64TH ST,Cape Cod,1950,1.0,"1,034",Aluminum / Vinyl,3,2,0,"5,460",2014-05,"90,000",1490,2
211-0711-000,4865 N 64TH ST,Cape Cod,1953,1.0,"1,026",Brick,3,1,0,"4,920",2014-12,"67,000",1380,2
212-0810-000,4823 N 72ND ST,Cape Cod,1939,1.0,"1,003",Aluminum / Vinyl,3,1,0,"5,400",2014-04,"65,000",1480,2
213-0542-000,7811 W PALMETTO AV,Cape Cod,1955,1.0,968,Aluminum / Vinyl,3,2,0,"6,000",2014-08,"108,000",1400,2
226-0217-000,6302 W SPENCER PL,Cape Cod,1951,1.0,807,Aluminum / Vinyl,2,1,0,"4,800",2014-02,"65,500",1490,2
144-0231-000,9301 W RIVERWOODS DR,Colonial,2003,2.0,"2,797",Aluminum / Vinyl,5,3,0,"10,133",2014-11,"240,000",0480,2
145-0030-000,10247 W KIEHNAU AV,Colonial,1969,2.0,"2,785",Frame,4,2,1,"10,337",2014-05,"128,000",0820,2
265-0152-000,6410 W MELVINA ST,Colonial,1958,2.0,"2,667",Brick,3,2,0,"5,330",2014-08,"120,000",1940,2
144-0175-000,9204 W EDGEWATER DR,Colonial,2001,2.0,"2,530",Aluminum / Vinyl,4,2,1,"10,172",2014-05,"240,000",0480,2
214-9941-100,4946 N 85TH ST,Colonial,1967,2.0,"1,246",Aluminum / Vinyl,3,1,1,"4,914",2014-07,"82,000",1400,2
226-0845-000,4414 N 67TH ST,Duplex N/S,1959,2.0,"2,537",Brick,6,2,0,"5,250",2014-07,"95,000",1490,2
177-0034-000,5649 N 90TH ST,Duplex N/S,1960,2.0,"2,352",Brick,6,2,3,"7,800",2014-10,"71,000",1020,2
265-0503-000,3934 N 61ST ST,Duplex N/S,1956,2.0,"2,272",Brick,5,2,0,"4,800",2014-11,"74,500",1940,2
225-0964-000,4301 N 68TH ST,Duplex N/S,1957,2.0,"2,256",Masonry / Frame,6,2,0,"6,000",2014-03,"81,000",1490,2
225-0588-000,4722 N 73RD ST,Duplex N/S,1951,1.5,"2,042",Brick,3,3,0,"10,640",2014-10,"105,000",1480,2
226-1148-000,4272 N 68TH ST,Duplex N/S,1956,2.0,"1,962",Aluminum / Vinyl,4,2,0,"4,400",2014-12,"82,900",1490,2
226-0881-000,4464 N 66TH ST,Duplex N/S,1949,2.0,"1,954",Brick,4,2,0,"5,460",2014-09,"64,500",1490,2
189-0025-110,5226 N 68TH ST,Duplex N/S,1959,1.5,"1,914",Aluminum / Vinyl,5,2,0,"4,800",2014-04,"87,000",1140,2
175-0648-000,5912 N 70TH ST,Duplex N/S,1957,2.0,"1,890",Frame,4,2,0,"5,320",2014-10,"54,000",0960,2
212-0707-000,4830 N 71ST ST,Milwaukee Bungalow,1930,1.0,"1,430",Aluminum / Vinyl,4,1,0,"5,320",2014-02,"80,000",1480,2
189-0043-200,5281 N 66TH ST,Milwaukee Bungalow,1925,1.5,"1,140",Aluminum / Vinyl,4,1,0,"6,440",2014-08,"58,500",1140,2
251-0390-000,4034 N 72ND ST,Ranch,1958,1.0,"1,551",Brick,3,2,1,"6,120",2014-07,"80,000",1480,2
251-0472-000,4144 N 71ST ST,Ranch,1956,1.0,"1,462",Brick,3,2,0,"12,000",2014-09,"77,500",1480,2
225-1006-000,6929 W MARION ST,Ranch,1958,1.0,"1,392",Brick,2,1,1,"5,412",2014-09,"90,000",1480,2
151-0404-000,6221 N DENMARK ST,Ranch,1976,1.0,"1,377",Frame,3,1,1,"13,172",2014-01,"110,000",0050,2
151-0061-000,6056 N DENMARK ST,Ranch,1959,1.0,"1,373",Brick,3,1,1,"8,730",2014-07,"112,000",0050,2
250-0226-000,4154 N 62ND ST,Ranch,1955,1.0,"1,366",Stone,3,1,1,"11,310",2014-11,"99,900",1490,2
151-0409-000,6171 N DENMARK ST,Ranch,1978,1.0,"1,341",Aluminum / Vinyl,3,2,1,"12,541",2014-10,"143,400",0050,2
151-0410-000,6161 N DENMARK ST,Ranch,1977,1.0,"1,316",Aluminum / Vinyl,3,1,2,"10,992",2014-09,"139,500",0050,2
250-0225-000,4151 N 61ST ST,Ranch,1955,1.0,"1,306",Stone,3,1,1,"5,720",2014-11,"95,900",1490,2
151-0080-000,6109 N 95TH ST,Ranch,1962,1.0,"1,258",Aluminum / Vinyl,3,1,1,"7,800",2014-11,"124,900",0050,2
151-0081-000,6101 N 95TH ST,Ranch,1959,1.0,"1,252",Brick,3,1,1,"8,125",2014-12,"122,400",0050,2
225-0037-000,4500 N 75TH ST,Ranch,1958,1.0,"1,252",Brick,3,1,0,"5,280",2014-07,"83,900",1480,2
175-0244-000,5900 N 75TH ST,Ranch,1963,1.0,"1,245",Aluminum / Vinyl,3,1,1,"5,400",2014-09,"68,000",0980,2
214-9976-100,5112 N 85TH ST,Ranch,1965,1.0,"1,216",Aluminum / Vinyl,3,1,2,"4,823",2014-07,"99,000",1400,2
151-0083-000,9500 W KAUL AV,Ranch,1962,1.0,"1,211",Aluminum / Vinyl,2,1,1,"9,760",2014-08,"92,500",0050,2
212-0438-000,4958 N 74TH ST,Ranch,1958,1.0,"1,196",Aluminum / Vinyl,3,1,1,"8,100",2014-07,"116,900",1480,2
225-0101-000,4572 N 72ND ST,Ranch,1959,1.0,"1,176",Brick,3,1,1,"5,461",2014-04,"64,800",1480,2
226-0326-000,6350 W LEON TR,Ranch,1958,1.0,"1,176",Brick,3,2,0,"5,400",2014-08,"85,000",1490,2
152-0209-000,8740 W BENDER AV,Ranch,1957,1.0,"1,161",Aluminum / Vinyl,3,1,1,"8,190",2014-12,"71,000",0700,2
175-0363-000,7500 W CARMEN AV,Ranch,1962,1.0,"1,152",Aluminum / Vinyl,3,1,1,"4,800",2014-05,"72,900",0980,2
177-0403-000,5650 N 87TH ST,Ranch,1963,1.0,"1,145",Aluminum / Vinyl,3,1,1,"6,500",2014-10,"63,000",1020,2
226-0263-000,4559 N 60TH ST,Ranch,1957,1.0,"1,144",Brick,3,1,0,"4,800",2014-10,"90,000",1490,2
226-0670-000,4600 N 67TH ST,Ranch,1960,1.0,"1,143",Brick,3,1,1,"5,125",2014-10,"92,000",1490,2
226-1173-000,4250 N 67TH ST,Ranch,1956,1.0,"1,141",Brick,3,1,1,"5,000",2014-09,"75,000",1490,2
225-0555-000,4703 N 73RD ST,Ranch,1954,1.0,"1,136",Brick,3,1,0,"6,432",2014-08,"81,000",1480,2
225-0199-000,7402 W CONGRESS ST,Ranch,1955,1.0,"1,114",Brick,2,1,0,"5,400",2014-03,"49,900",1480,2
251-0463-000,4125 N 70TH ST,Ranch,1956,1.0,"1,097",Frame,3,2,0,"6,000",2014-11,"50,900",1480,2
178-0042-000,5739 N 98TH ST,Ranch,1961,1.0,"1,096",Brick,3,1,0,"4,920",2014-07,"68,950",1020,2
178-0065-000,5766 N 98TH ST,Ranch,1962,1.0,"1,090",Brick,3,1,1,"4,920",2014-05,"85,000",1020,2
178-0086-000,5745 N 97TH ST,Ranch,1962,1.0,"1,090",Brick,3,1,0,"4,920",2014-10,"75,000",1020,2
150-9957-200,6238 N 103RD ST,Ranch,1950,1.0,"1,085",Aluminum / Vinyl,2,1,0,"16,080",2014-08,"77,500",0820,2
175-0248-000,5926 N 75TH ST,Ranch,1961,1.0,"1,053",Aluminum / Vinyl,3,1,0,"4,800",2014-07,"70,400",0980,2
225-0233-000,4479 N 75TH ST,Ranch,1957,1.0,"1,040",Aluminum / Vinyl,3,1,1,"5,120",2014-09,"54,900",1480,2
151-0084-000,9518 W KAUL AV,Ranch,1961,1.0,"1,039",Brick,3,1,1,"7,200",2014-05,"89,900",0050,2
212-0148-000,5125 N 70TH ST,Ranch,1955,1.0,"1,035",Brick,2,1,0,"5,160",2014-05,"91,500",1380,2
176-0607-000,8129 W CARMEN AV,Ranch,1959,1.0,"1,028",Aluminum / Vinyl,3,1,0,"6,435",2014-07,"71,900",0980,2
188-0441-100,7233 W HERBERT AV,Ranch,1955,1.0,"1,027",Brick,3,1,0,"10,400",2014-09,"55,000",1380,2
187-0106-000,8247 W SHERIDAN AV,Ranch,1955,1.0,"1,025",Aluminum / Vinyl,3,1,1,"5,000",2014-09,"70,000",1400,2
225-0150-000,4441 N 72ND ST,Ranch,1955,1.0,"1,020",Brick,3,1,0,"5,040",2014-04,"73,000",1480,2
225-1162-000,4449 N 70TH ST,Ranch,1955,1.0,"1,004",Brick,2,1,0,"9,520",2014-08,"80,000",1480,2
211-1018-000,6235 W FAIRMOUNT AV,Ranch,1954,1.0,972,Frame,3,1,0,"7,650",2014-01,"58,500",1140,2
213-0246-000,5061 N 83RD ST,Ranch,1955,1.0,963,Frame,3,2,0,"5,940",2014-09,"69,900",1400,2
213-0247-000,5053 N 83RD ST,Ranch,1955,1.0,963,Aluminum / Vinyl,3,1,0,"5,940",2014-07,"59,400",1400,2
213-0321-000,5000 N 83RD ST,Ranch,1955,1.0,963,Aluminum / Vinyl,3,1,1,"6,480",2014-09,"85,000",1400,2
213-0225-000,8206 W LANCASTER AV,Ranch,1955,1.0,960,Aluminum / Vinyl,3,1,0,"5,500",2014-09,"62,500",1400,2
213-0151-000,7822 W KATHRYN AV,Ranch,1955,1.0,950,Aluminum / Vinyl,3,2,0,"7,900",2014-08,"113,900",1400,2
175-0838-000,5725 N 69TH ST,Ranch,1958,1.0,949,Aluminum / Vinyl,3,1,0,"5,000",2014-06,"55,000",0980,2
152-0309-000,6286 N JOYCE AV,Ranch,1959,1.0,942,Aluminum / Vinyl,3,1,0,"7,260",2014-10,"60,000",0700,2
153-0054-000,8037 W WINFIELD AV,Ranch,1958,1.0,936,Aluminum / Vinyl,3,1,1,"7,200",2014-12,"9,000",0700,2
175-0467-000,5701 N 72ND ST,Ranch,1972,1.0,936,Aluminum / Vinyl,3,1,0,"5,280",2014-10,"57,000",0980,2
186-0043-000,8825 W CUSTER AV,Ranch,1958,1.0,936,Aluminum / Vinyl,3,1,0,"7,200",2014-05,"87,000",1400,2
213-0461-000,7937 W GRANTOSA DR,Ranch,1955,1.0,936,Frame,3,1,0,"6,000",2014-05,"59,000",1400,2
187-0340-000,8132 W GLEN AV,Ranch,1957,1.0,925,Aluminum / Vinyl,3,1,0,"6,100",2014-06,"61,000",1400,2
187-0344-000,8108 W SHERIDAN AV,Ranch,1957,1.0,925,Aluminum / Vinyl,3,1,0,"6,000",2014-08,"63,000",1400,2
187-0347-000,8130 W SHERIDAN AV,Ranch,1957,1.0,925,Aluminum / Vinyl,3,2,0,"6,000",2014-09,"69,900",1400,2
153-0127-000,7925 W WINFIELD AV,Ranch,1958,1.0,918,Aluminum / Vinyl,3,1,0,"7,200",2014-11,"55,000",0700,2
175-0015-000,5747 N 70TH ST,Ranch,1955,1.0,912,Frame,3,1,0,"6,600",2014-11,"67,900",0980,2
175-0030-000,7070 W THURSTON CT,Ranch,1955,1.0,912,Aluminum / Vinyl,3,1,0,"8,460",2014-05,"56,000",0980,2
213-0746-000,8321 W GRANTOSA DR,Ranch,1956,1.0,906,Aluminum / Vinyl,3,1,0,"6,000",2014-08,"55,000",1400,2
212-0480-110,5037 N 74TH ST,Ranch,1941,1.0,903,Aluminum / Vinyl,2,1,0,"8,268",2014-06,"45,000",1480,2
188-0719-000,6851 W GRANTOSA DR,Ranch,1954,1.0,894,Frame,3,2,0,"6,240",2014-02,"52,000",1380,2
225-0103-000,4562 N 72ND ST,Ranch,1958,1.0,888,Brick,2,1,0,"5,080",2014-05,"49,000",1480,2
152-0218-000,6347 N JOYCE AV,Ranch,1957,1.0,876,Aluminum / Vinyl,3,1,0,"8,640",2014-08,"105,000",0700,2
174-0629-000,5846 N 66TH ST,Ranch,1955,1.0,864,Frame,3,1,0,"4,880",2014-09,"36,000",0960,2
188-0024-000,7008 W SHERIDAN AV,Ranch,1955,1.0,864,Aluminum / Vinyl,2,1,0,"6,000",2014-09,"83,900",1380,2
188-0639-000,7017 W GRANTOSA DR,Ranch,1955,1.0,864,Frame,3,1,0,"6,000",2014-08,"52,000",1380,2
188-0752-000,5274 N 69TH ST,Ranch,1954,1.0,864,Aluminum / Vinyl,3,1,0,"6,000",2014-09,"55,000",1380,2
150-1861-000,6211 N 105TH ST,Ranch,1938,1.0,855,Aluminum / Vinyl,2,1,0,"6,650",2014-07,"92,000",0820,2
214-0032-100,8576 W LANCASTER AV,Ranch,1952,1.0,832,Brick,2,1,1,"13,828",2014-08,"65,000",1400,2
190-2105-000,5216 N 56TH ST,Ranch,1954,1.0,766,Aluminum / Vinyl,2,1,0,"6,700",2014-08,"28,000",1140,2
153-0012-000,8219 W MILL RD,Ranch,1958,1.0,751,Aluminum / Vinyl,2,1,0,"7,200",2014-09,"68,000",0700,2
177-9960-200,5939 N 84TH ST,Residence O/S,1925,1.5,"1,323",Aluminum / Vinyl,3,2,1,"9,372",2014-12,"41,000",0980,2
212-0654-100,6845 W FOND DU LAC AV,Residence O/S,1928,2.0,"1,274",Aluminum / Vinyl,2,2,0,"4,800",2014-09,"50,000",1480,2
187-0208-000,8016 W SCRANTON PL,Split Level,1955,1.0,"1,812",Aluminum / Vinyl,4,2,0,"6,885",2014-09,"103,000",1400,2
189-0138-114,5233 N 63RD ST,Split Level,1988,1.0,"1,563",Brick,3,1,1,"4,400",2014-06,"100,000",1140,2
187-0210-000,8030 W SCRANTON PL,Split Level,1955,1.0,"1,539",Aluminum / Vinyl,4,1,1,"6,885",2014-06,"72,500",1400,2
