Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
303-0335-000,2900 N 79TH ST,Cape Cod,1950,1.0,"1,452",Brick,4,1,1,"5,376",2015-06,"164,000",2080,5
253-0994-000,4125 N 85TH ST,Cape Cod,1955,1.0,"1,444",Brick,3,1,2,"7,809",2015-06,"141,500",1460,5
292-0547-000,3157 N 80TH ST,Cape Cod,1951,1.0,"1,441",Brick,3,2,1,"5,310",2015-05,"165,000",2100,5
303-0435-000,2976 N 79TH ST,Cape Cod,1947,1.0,"1,440",Brick,3,2,0,"5,888",2015-07,"156,000",2080,5
293-0873-000,3345 N 88TH ST,Cape Cod,1950,1.5,"1,437",Aluminum / Vinyl,3,1,1,"5,240",2015-06,"138,500",2100,5
303-0599-000,3048 N 80TH ST,Cape Cod,1941,1.0,"1,434",Aluminum / Vinyl,3,1,0,"5,120",2015-07,"115,000",2080,5
261-1067-000,3809 N 98TH ST,Cape Cod,1957,1.5,"1,427",Aluminum / Vinyl,5,2,0,"5,106",2015-06,"155,000",2100,5
263-0526-000,3861 N 77TH ST,Cape Cod,1949,1.0,"1,422",Aluminum / Vinyl,3,2,0,"4,800",2015-06,"117,000",2040,5
261-0606-000,9774 W LISBON AV,Cape Cod,1955,1.0,"1,419",Frame,3,2,0,"8,112",2015-07,"100,000",2100,5
292-0471-000,3172 N 79TH ST,Cape Cod,1949,1.0,"1,419",Aluminum / Vinyl,3,1,0,"9,472",2015-08,"117,500",2100,5
261-0865-000,3529 N 96TH ST,Cape Cod,1952,1.0,"1,414",Aluminum / Vinyl,4,1,1,"5,600",2015-09,"174,000",2100,5
293-0837-000,3407 N 88TH ST,Cape Cod,1952,1.0,"1,406",Aluminum / Vinyl,4,2,0,"5,240",2015-09,"172,000",2100,5
303-0858-000,7801 W LOCUST ST,Cape Cod,1950,1.0,"1,402",Brick,3,1,1,"5,120",2015-05,"108,500",2080,5
262-0345-000,3745 N 84TH ST,Cape Cod,1939,1.5,"1,400",Brick,2,1,1,"5,120",2015-06,"105,000",2040,5
302-0397-000,3045 N 87TH ST,Cape Cod,1952,1.0,"1,395",Brick,3,1,0,"4,800",2015-06,"126,000",2080,5
293-0130-000,3233 N 86TH ST,Cape Cod,1952,1.5,"1,394",Aluminum / Vinyl,4,3,0,"6,250",2015-02,"145,000",2100,5
302-0333-000,3044 N 86TH ST,Cape Cod,1947,1.0,"1,389",Stone,4,1,1,"5,000",2015-06,"183,000",2080,5
303-1178-000,2753 N 81ST ST,Cape Cod,1948,1.0,"1,389",Brick,3,1,1,"5,760",2015-07,"144,400",2080,5
303-0958-000,2825 N 81ST ST,Cape Cod,1947,1.0,"1,374",Brick,3,1,1,"5,120",2015-03,"150,000",2080,5
303-0316-000,2927 N 77TH ST,Cape Cod,1940,1.0,"1,363",Aluminum / Vinyl,3,1,0,"5,040",2015-05,"139,900",2080,5
302-0073-000,3051 N 88TH ST,Cape Cod,1949,1.0,"1,362",Stone,3,1,0,"5,160",2015-01,"125,000",2080,5
292-0526-000,3170 N 81ST ST,Cape Cod,1947,1.0,"1,354",Brick,4,1,0,"5,474",2015-09,"134,900",2100,5
303-1381-000,3031 N 80TH ST,Cape Cod,1947,1.5,"1,347",Aluminum / Vinyl,4,1,1,"6,400",2015-06,"137,000",2080,5
263-0558-000,3847 N 76TH ST,Cape Cod,1938,1.0,"1,346",Aluminum / Vinyl,3,1,1,"4,800",2015-10,"107,000",2040,5
294-0577-000,3423 N 98TH ST,Cape Cod,1953,1.0,"1,346",Aluminum / Vinyl,3,1,1,"6,000",2015-11,"124,000",2100,5
302-0047-000,3051 N 89TH ST,Cape Cod,1949,1.0,"1,344",Aluminum / Vinyl,4,1,0,"5,000",2015-04,"150,000",2080,5
294-0032-000,3312 N 95TH ST,Cape Cod,1952,1.0,"1,343",Aluminum / Vinyl,4,1,0,"6,150",2015-04,"119,000",2120,5
302-0553-000,2853 N 86TH ST,Cape Cod,1952,1.0,"1,340",Brick,3,1,0,"5,000",2015-07,"119,500",2080,5
224-0460-000,4644 N 78TH ST,Cape Cod,1954,1.0,"1,339",Brick,4,1,0,"6,000",2015-03,"106,000",1470,5
263-0793-000,3521 N 81ST ST,Cape Cod,1949,1.0,"1,338",Aluminum / Vinyl,3,2,0,"8,580",2015-07,"129,900",2040,5
303-0862-000,2857 N 78TH ST,Cape Cod,1941,1.0,"1,337",Stone,3,1,1,"5,120",2015-05,"147,500",2080,5
263-0749-000,3526 N 84TH ST,Cape Cod,1955,1.0,"1,334",Brick,3,2,0,"5,000",2015-10,"150,000",2040,5
293-0666-000,9030 W AUER AV,Cape Cod,1950,1.5,"1,331",Aluminum / Vinyl,3,1,1,"5,504",2015-05,"132,000",2100,5
261-0831-000,3430 N 96TH ST,Cape Cod,1953,1.0,"1,326",Brick,4,1,0,"6,000",2015-06,"129,400",2100,5
303-0528-000,3035 N 77TH ST,Cape Cod,1948,1.0,"1,321",Aluminum / Vinyl,3,1,1,"4,800",2015-04,"159,000",2080,5
293-0591-000,3518 N 91ST ST,Cape Cod,1952,1.0,"1,304",Aluminum / Vinyl,3,1,0,"6,300",2015-03,"129,000",2100,5
302-0434-000,2945 N 84TH ST,Cape Cod,1950,1.0,"1,304",Brick,3,1,0,"5,240",2015-07,"132,000",2080,5
293-0425-000,3500 N 92ND ST,Cape Cod,1952,1.0,"1,296",Aluminum / Vinyl,3,1,2,"5,000",2015-06,"127,500",2100,5
261-1064-000,3808 N 99TH ST,Cape Cod,1954,1.0,"1,294",Aluminum / Vinyl,4,1,0,"4,773",2015-07,"105,000",2100,5
261-1411-000,3524 N 93RD ST,Cape Cod,1952,1.0,"1,291",Brick,3,2,0,"4,687",2015-06,"166,000",2100,5
302-0342-000,3015 N 85TH ST,Cape Cod,1947,1.0,"1,272",Brick,3,1,0,"5,000",2015-06,"132,900",2080,5
293-0180-000,3422 N 86TH ST,Cape Cod,1952,1.0,"1,267",Aluminum / Vinyl,3,1,1,"5,240",2015-08,"112,000",2100,5
293-0471-000,3372 N 92ND ST,Cape Cod,1951,1.5,"1,262",Aluminum / Vinyl,3,1,1,"4,960",2015-09,"163,500",2100,5
303-0995-000,2820 N 83RD ST,Cape Cod,1949,1.5,"1,258",Brick,2,1,0,"5,120",2015-06,"112,000",2080,5
303-0899-000,2821 N 79TH ST,Cape Cod,1942,1.0,"1,256",Aluminum / Vinyl,3,1,0,"5,120",2015-11,"138,950",2080,5
292-0477-000,3136 N 79TH ST,Cape Cod,1950,1.0,"1,252",Aluminum / Vinyl,3,2,0,"5,376",2015-01,"134,500",2100,5
292-0157-000,3225 N 82ND ST,Cape Cod,1947,1.0,"1,251",Brick,3,1,1,"6,750",2015-03,"147,500",2100,5
302-0557-000,2833 N 86TH ST,Cape Cod,1948,1.0,"1,243",Brick,3,1,1,"5,000",2015-05,"120,000",2080,5
261-1150-000,3616 N 100TH ST,Cape Cod,1953,1.0,"1,232",Aluminum / Vinyl,4,1,1,"5,060",2015-08,"63,000",2100,5
261-1150-000,3616 N 100TH ST,Cape Cod,1953,1.0,"1,232",Aluminum / Vinyl,4,1,1,"5,060",2015-12,"125,000",2100,5
261-1070-000,3827 N 98TH ST,Cape Cod,1957,1.0,"1,231",Aluminum / Vinyl,4,2,0,"5,106",2015-06,"142,000",2100,5
260-0222-000,3625 N 100TH ST,Cape Cod,1956,1.0,"1,227",Aluminum / Vinyl,4,1,1,"5,400",2015-06,"146,000",2100,5
216-2474-000,10415 W VILLARD AV,Cape Cod,1940,1.0,"1,222",Aluminum / Vinyl,4,1,0,"9,600",2015-08,"108,500",1040,5
293-0515-000,3209 N 91ST ST,Cape Cod,1952,1.0,"1,222",Aluminum / Vinyl,3,1,0,"4,800",2015-07,"105,000",2100,5
303-0814-000,2808 N 77TH ST,Cape Cod,1949,1.0,"1,218",Brick,3,1,0,"4,800",2015-03,"116,900",2080,5
292-0386-000,3206 N 79TH ST,Cape Cod,1950,1.0,"1,214",Brick,3,2,0,"5,120",2015-08,"92,900",2100,5
303-0207-000,8035 W LORRAINE PL,Cape Cod,1941,1.5,"1,214",Brick,3,1,2,"4,960",2015-06,"159,900",2080,5
303-0820-000,2840 N 77TH ST,Cape Cod,1941,1.0,"1,214",Brick,3,2,0,"4,800",2015-05,"156,000",2080,5
263-0430-000,3922 N 78TH ST,Cape Cod,1955,1.0,"1,212",Brick,3,1,0,"4,800",2015-10,"107,900",2040,5
263-0825-000,3629 N 80TH ST,Cape Cod,1938,1.0,"1,212",Brick,3,1,1,"5,940",2015-06,"98,800",2040,5
262-0616-000,3909 N 87TH ST,Cape Cod,1949,1.0,"1,208",Brick,3,1,0,"7,000",2015-04,"102,000",2040,5
303-0844-000,2808 N 78TH ST,Cape Cod,1941,1.5,"1,206",Block,3,1,1,"4,800",2015-12,"30,000",2080,5
261-1370-000,3741 N 96TH ST,Cape Cod,1954,1.0,"1,205",Brick,3,1,1,"4,950",2015-07,"135,400",2100,5
261-1147-000,3636 N 100TH ST,Cape Cod,1953,1.0,"1,204",Aluminum / Vinyl,4,2,1,"5,060",2015-06,"146,900",2100,5
302-0631-000,2857 N 89TH ST,Cape Cod,1950,1.0,"1,204",Aluminum / Vinyl,3,1,0,"6,250",2015-12,"88,600",2080,5
303-0825-000,2866 N 77TH ST,Cape Cod,1940,1.5,"1,196",Aluminum / Vinyl,2,1,0,"4,800",2015-09,"136,000",2080,5
293-0628-000,3354 N 91ST ST,Cape Cod,1950,1.0,"1,195",Aluminum / Vinyl,3,1,0,"5,000",2015-08,"137,400",2100,5
293-0161-000,3149 N 86TH ST,Cape Cod,1952,1.0,"1,190",Aluminum / Vinyl,3,1,0,"5,000",2015-12,"113,000",2100,5
293-0216-000,8531 W CONCORDIA AV,Cape Cod,1950,1.0,"1,174",Aluminum / Vinyl,3,1,0,"5,000",2015-05,"130,000",2100,5
303-0867-000,2831 N 78TH ST,Cape Cod,1949,1.0,"1,174",Brick,4,1,0,"5,120",2015-08,"135,000",2080,5
216-9939-110,5114 N 107TH ST,Cape Cod,1942,1.0,"1,172",Aluminum / Vinyl,4,1,0,"7,800",2015-09,"79,500",1040,5
261-0916-000,3416 N 97TH PL,Cape Cod,1952,1.0,"1,170",Aluminum / Vinyl,3,2,0,"6,000",2015-07,"140,500",2100,5
293-0556-000,9025 W LISBON AV,Cape Cod,1952,1.0,"1,168",Aluminum / Vinyl,3,1,1,"4,800",2015-09,"93,600",2100,5
303-0830-000,2867 N 77TH ST,Cape Cod,1942,1.0,"1,165",Aluminum / Vinyl,2,1,0,"4,800",2015-08,"135,000",2080,5
303-0840-000,2815 N 77TH ST,Cape Cod,1950,1.0,"1,158",Aluminum / Vinyl,3,1,1,"4,800",2015-06,"165,000",2080,5
292-0488-000,3129 N 78TH ST,Cape Cod,1950,1.0,"1,156",Aluminum / Vinyl,3,2,0,"5,504",2015-03,"114,000",2100,5
214-0126-000,8622 W POTOMAC AV,Cape Cod,1939,1.0,"1,148",Brick,3,1,1,"4,800",2015-12,"130,000",1400,5
303-1401-000,2945 N 81ST ST,Cape Cod,1948,1.0,"1,147",Aluminum / Vinyl,4,1,1,"6,528",2015-06,"124,900",2080,5
293-0760-000,3361 N 89TH ST,Cape Cod,1950,1.0,"1,146",Aluminum / Vinyl,3,2,0,"5,000",2015-06,"143,700",2100,5
293-0557-000,9019 W LISBON AV,Cape Cod,1952,1.0,"1,137",Aluminum / Vinyl,4,1,0,"4,800",2015-08,"84,900",2100,5
292-1035-000,7800 W TOWNSEND ST,Cape Cod,1954,1.0,"1,136",Frame,4,2,0,"5,550",2015-05,"87,000",2040,5
262-0630-000,3803 N 87TH ST,Cape Cod,1949,1.0,"1,135",Brick,3,1,1,"7,000",2015-03,"109,000",2040,5
252-0347-000,4043 N 83RD ST,Cape Cod,1941,1.0,"1,133",Aluminum / Vinyl,2,1,0,"7,800",2015-08,"100,000",1470,5
302-0529-000,2847 N 85TH ST,Cape Cod,1952,1.0,"1,132",Aluminum / Vinyl,3,1,0,"6,250",2015-08,"166,000",2080,5
303-0846-000,2820 N 78TH ST,Cape Cod,1942,1.0,"1,128",Aluminum / Vinyl,4,2,0,"4,800",2015-08,"165,000",2080,5
293-0646-000,3345 N 90TH ST,Cape Cod,1951,1.0,"1,120",Aluminum / Vinyl,3,1,0,"5,000",2015-01,"114,500",2100,5
302-0114-000,2940 N 89TH ST,Cape Cod,1949,1.0,"1,110",Aluminum / Vinyl,3,1,0,"10,000",2015-07,"163,800",2080,5
224-0571-000,7919 W BECKETT AV,Cape Cod,1954,1.0,"1,104",Aluminum / Vinyl,3,1,0,"4,800",2015-02,"93,000",1470,5
252-0350-000,4067 N 83RD ST,Cape Cod,1940,1.0,"1,101",Aluminum / Vinyl,3,1,1,"7,800",2015-05,"46,000",1470,5
292-1038-000,3416 N 79TH ST,Cape Cod,1950,1.0,"1,100",Aluminum / Vinyl,3,1,0,"5,350",2015-08,"102,000",2040,5
292-0009-000,3332 N 79TH ST,Cape Cod,1952,1.0,"1,092",Aluminum / Vinyl,4,2,0,"4,800",2015-04,"66,000",2040,5
293-0517-000,3219 N 91ST ST,Cape Cod,1952,1.0,"1,092",Aluminum / Vinyl,3,1,1,"4,800",2015-06,"141,000",2100,5
302-0554-000,2847 N 86TH ST,Cape Cod,1950,1.0,"1,092",Aluminum / Vinyl,3,1,0,"5,000",2015-06,"139,000",2080,5
302-0556-000,2837 N 86TH ST,Cape Cod,1950,1.0,"1,092",Aluminum / Vinyl,3,2,0,"5,000",2015-06,"126,000",2080,5
302-0520-000,2846 N 85TH ST,Cape Cod,1952,1.0,"1,090",Frame,3,1,1,"6,250",2015-08,"159,400",2080,5
262-0406-000,3637 N 85TH ST,Cape Cod,1946,1.0,"1,087",Brick,3,1,0,"5,588",2015-10,"110,000",2040,5
293-0761-000,3367 N 89TH ST,Cape Cod,1950,1.0,"1,086",Brick,3,1,0,"5,000",2015-03,"112,000",2100,5
224-0430-000,4656 N 77TH ST,Cape Cod,1955,1.0,"1,084",Aluminum / Vinyl,3,1,0,"4,800",2015-04,"79,500",1470,5
224-1049-000,8008 W CONGRESS ST,Cape Cod,1956,1.0,"1,084",Aluminum / Vinyl,4,1,0,"4,920",2015-05,"72,200",1470,5
263-0451-000,3944 N 79TH ST,Cape Cod,1955,1.0,"1,083",Aluminum / Vinyl,4,1,1,"4,800",2015-05,"89,000",2040,5
293-0418-100,3532 N 92ND ST,Cape Cod,1950,1.0,"1,081",Aluminum / Vinyl,3,1,0,"4,960",2015-06,"77,000",2100,5
261-1367-000,3757 N 96TH ST,Cape Cod,1952,1.0,"1,078",Aluminum / Vinyl,4,1,0,"4,950",2015-02,"71,000",2100,5
293-0458-000,3419 N 91ST ST,Cape Cod,1950,1.0,"1,078",Aluminum / Vinyl,4,1,0,"4,800",2015-07,"119,000",2100,5
293-0113-000,3435 N 86TH ST,Cape Cod,1951,1.0,"1,072",Aluminum / Vinyl,4,1,1,"7,262",2015-10,"99,900",2100,5
303-0703-000,8215 W LORRAINE PL,Cape Cod,1951,1.0,"1,064",Brick,3,1,0,"4,988",2015-08,"123,500",2080,5
292-0133-000,3344 N 83RD ST,Cape Cod,1950,1.0,"1,063",Aluminum / Vinyl,3,1,0,"5,160",2015-08,"122,900",2100,5
292-0162-000,8115 W LISBON AV,Cape Cod,1952,1.0,"1,056",Aluminum / Vinyl,3,1,0,"4,400",2015-06,"93,000",2100,5
302-0828-000,2731 N 86TH ST,Cape Cod,1951,1.0,"1,056",Aluminum / Vinyl,3,1,1,"5,625",2015-08,"129,000",2080,5
293-0016-000,3430 N 88TH ST,Cape Cod,1949,1.0,"1,051",Aluminum / Vinyl,2,1,0,"4,800",2015-09,"133,000",2100,5
261-0928-000,3463 N 97TH PL,Cape Cod,1952,1.0,"1,048",Frame,3,2,0,"6,000",2015-08,"142,000",2100,5
302-0801-000,2727 N 87TH ST,Cape Cod,1950,1.0,"1,048",Aluminum / Vinyl,3,1,1,"5,040",2015-08,"131,000",2080,5
293-0430-000,3525 N 91ST ST,Cape Cod,1951,1.0,"1,037",Aluminum / Vinyl,4,2,1,"4,800",2015-04,"138,500",2100,5
293-0061-000,3267 N 87TH ST,Cape Cod,1949,1.0,"1,036",Aluminum / Vinyl,3,1,0,"4,800",2015-06,"120,000",2100,5
293-0582-000,8940 W METCALF PL,Cape Cod,1949,1.0,"1,036",Aluminum / Vinyl,3,1,1,"4,800",2015-07,"138,000",2100,5
293-0855-000,3350 N 89TH ST,Cape Cod,1951,1.0,"1,027",Aluminum / Vinyl,3,1,0,"5,000",2015-02,"100,000",2100,5
263-0265-000,3928 N 83RD ST,Cape Cod,1954,1.0,"1,025",Aluminum / Vinyl,3,1,0,"5,684",2015-06,"128,500",2040,5
293-0044-000,3222 N 88TH ST,Cape Cod,1950,1.0,"1,022",Aluminum / Vinyl,3,1,1,"4,800",2015-05,"130,000",2100,5
303-0441-000,2949 N 79TH ST,Cape Cod,1942,1.0,"1,021",Aluminum / Vinyl,3,1,0,"5,632",2015-09,"151,900",2080,5
293-0437-000,3617 N 91ST ST,Cape Cod,1951,1.0,"1,018",Aluminum / Vinyl,4,1,0,"7,785",2015-11,"87,000",2100,5
292-0406-000,3224 N 78TH ST,Cape Cod,1950,1.0,"1,017",Aluminum / Vinyl,3,1,0,"4,800",2015-10,"108,900",2100,5
302-0762-000,2744 N 90TH ST,Cape Cod,1949,1.0,"1,010",Frame,3,1,0,"6,625",2015-05,"127,000",2120,5
262-0332-000,3728 N 85TH ST,Cape Cod,1955,1.0,"1,008",Aluminum / Vinyl,4,1,0,"5,120",2015-05,"101,500",2040,5
261-0494-000,9509 W MELVINA ST,Cape Cod,1956,1.0,"1,002",Brick,3,1,0,"5,500",2015-06,"112,000",2100,5
293-0050-000,3209 N 87TH ST,Cape Cod,1949,1.0,980,Aluminum / Vinyl,3,1,0,"4,800",2015-07,"112,000",2100,5
293-0786-000,3239 N 89TH ST,Cape Cod,1950,1.0,964,Aluminum / Vinyl,3,1,0,"5,000",2015-12,"98,500",2100,5
261-1162-000,3515 N 99TH ST,Cape Cod,1953,1.0,963,Aluminum / Vinyl,3,1,0,"5,088",2015-11,"155,000",2100,5
293-0932-000,3149 N 88TH ST,Cape Cod,1951,1.0,954,Aluminum / Vinyl,3,1,0,"5,200",2015-07,"133,000",2100,5
292-0495-000,3165 N 78TH ST,Cape Cod,1950,1.0,948,Frame,3,1,0,"6,419",2015-09,"114,900",2100,5
303-0526-000,3045 N 77TH ST,Cape Cod,1948,1.0,933,Aluminum / Vinyl,2,1,0,"4,800",2015-11,"102,000",2080,5
263-0849-000,8123 W KEEFE AV,Cape Cod,1952,1.0,929,Aluminum / Vinyl,3,1,0,"5,520",2015-01,"83,850",2040,5
261-1127-000,3744 N 99TH ST,Cape Cod,1953,1.0,911,Aluminum / Vinyl,3,1,0,"5,106",2015-07,"91,000",2100,5
261-1173-000,3634 N 99TH ST,Cape Cod,1953,1.0,894,Aluminum / Vinyl,3,1,0,"4,662",2015-08,"119,000",2100,5
302-0072-000,3057 N 88TH ST,Cape Cod,1951,1.0,878,Aluminum / Vinyl,3,1,0,"5,160",2015-09,"84,000",2080,5
261-0935-000,3417 N 97TH PL,Cape Cod,1952,1.0,871,Aluminum / Vinyl,3,1,0,"6,000",2015-08,"139,000",2100,5
261-1205-000,3608 N 98TH ST,Cape Cod,1953,1.0,835,Aluminum / Vinyl,3,1,0,"4,914",2015-04,"106,000",2100,5
293-0185-000,8518 W TOWNSEND ST,Cape Cod,1952,1.0,808,Aluminum / Vinyl,2,1,0,"6,920",2015-01,"65,000",2100,5
292-0018-000,3349 N 78TH ST,Cape Cod,1952,1.0,788,Aluminum / Vinyl,2,1,0,"4,800",2015-12,"127,700",2040,5
263-1027-000,3631 N 77TH ST,Cape Cod,1953,1.0,784,Aluminum / Vinyl,2,1,0,"6,000",2015-10,"61,500",2040,5
110-0271-000,10137 W CALUMET RD,Colonial,1951,2.0,"2,612",Masonry / Frame,3,2,0,"21,780",2015-11,"218,900",0440,5
109-0166-000,7365 N BISHOP CR,Colonial,2013,2.0,"2,610",Aluminum / Vinyl,4,2,1,"28,792",2015-04,"284,900",0440,5
146-0104-000,10905 W GREEN TREE RD,Colonial,1997,2.0,"2,540",Prem Wood,4,3,1,"12,075",2015-01,"220,000",0800,5
146-0263-000,6640 N 110TH ST,Colonial,2004,2.0,"2,524",Prem Wood,3,2,1,"18,270",2015-06,"245,000",0800,5
116-0201-000,6908 N PARK MANOR DR,Colonial,1970,2.0,"2,464",Masonry / Frame,4,2,1,"12,000",2015-09,"212,000",0440,5
112-0016-000,7357 N BEAU AV,Colonial,2010,2.0,"2,329",Aluminum / Vinyl,4,2,1,"12,077",2015-08,"303,400",0820,5
110-0108-000,7320 N 100TH ST,Colonial,1980,2.0,"2,248",Frame,4,2,2,"20,000",2015-07,"195,000",0440,5
110-0322-000,10301 W JUNIPER ST,Colonial,1986,2.0,"2,237",Aluminum / Vinyl,4,2,1,"21,780",2015-12,"254,000",0440,5
